,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,shaft_power,power_rate,EMshaft_power,FC_power,FC_stack_power,H2_fc,BAT_ec,BAT_power,FC_efficiency,FC_airflow,V_cell,V_stack,V_pack,V_core,I_cell,I_stack,I_pack,I_core,slope_angle,acceleration,CT,TP_thermal_efficiency,TP_air_flow,name,ceiling,max_mach,delta_time,H2_mass
1944,23014.74956647481,110.66727879743989,3047.999999999999,452207.4617863184,169.27954370913164,3741.478798476273,0.0,3,0.3370012788256785,95.10172889535902,0.6800837898778348,0.04029903168938501,13373.932185402578,1.0,0.0,1.0,False,8.779048136307972e-08,17719.899042515368,2141727.4500365253,2141727.4500365253,1091.8640043626394,2141727.4500365253,0.517109702623633,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18883398424823553,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1945,23014.71196181805,110.70504559428954,3047.999999999999,452229.5952420779,169.3171483282607,3741.6787984762727,0.0,3,0.3371162853476946,95.13418372495518,0.6796187402204326,0.04028066820945317,13376.963436149572,1.0,0.0,1.0,False,8.778906373684305e-08,17714.585282435433,2141759.891745392,2141759.891745392,1091.492380047719,2141759.891745392,0.5171134850221426,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18847169816776668,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1946,23014.67435719892,110.74273993392309,3047.999999999999,452251.73625119677,169.35475291002933,3741.8787984762726,0.0,3,0.3372310712247762,95.16657628857176,0.6791550553713709,0.04026237181192065,13379.994262960094,1.0,0.0,1.0,False,8.778764913077421e-08,17709.28452867604,2141792.276076593,2141792.276076593,1091.1214339503565,2141792.276076593,0.5171172606718593,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18810999445498372,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1947,23014.636752617153,110.78036193281409,3047.999999999999,452273.8847991836,169.39235745470418,3742.0787984762724,0.0,3,0.3373456368116056,95.19890668630009,0.678692730529125,0.040244142191230486,13383.024639640025,1.0,0.0,1.0,False,8.778623753897646e-08,17703.996746514582,2141824.6030978,2141824.6030978,1090.7511651206873,2141824.6030978,0.5171210295809877,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.1877488727421774,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1948,23014.599148072477,110.81791170736253,3047.999999999999,452296.0408715701,169.4299619625507,3742.278798476272,0.0,3,0.33745998246264125,95.2311750181683,0.6782317609126257,0.040225979043516075,13386.054540174388,1.0,0.0,1.0,False,8.778482895555965e-08,17698.721901331002,2141856.8728767866,2141856.8728767866,1090.3815726087548,2141856.8728767866,0.5171247917577434,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.1873883326583079,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1949,23014.56154356463,110.85538937389418,3047.999999999999,452318.2044539116,169.46756643383313,3742.478798476272,0.0,3,0.3375741085321156,95.26338138414073,0.6777721417611556,0.040207882066590185,13389.083938726395,1.0,0.0,1.0,False,8.778342337464114e-08,17693.459958607447,2141889.0854814253,2141889.0854814253,1090.0126554645208,2141889.0854814253,0.5171285472103526,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18702837382903126,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1950,23014.523939093346,110.89279504865999,3047.999999999999,452340.37553178635,169.50517086881447,3742.678798476272,0.0,3,0.33768801537403303,95.29552588411744,0.677313868334247,0.04018985095993416,13392.112809636481,1.0,0.0,1.0,False,8.778202079034636e-08,17688.210883927946,2141921.2409796864,2141921.2409796864,1089.6444127378697,2141921.2409796864,0.5171322959470516,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18666899587672764,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1951,23014.486334658366,110.93012884783533,3047.999999999999,452362.5540907961,169.54277526775655,3742.8787984762716,0.0,3,0.3378017033421681,95.3276086179335,0.6768569359115807,0.04017188542468716,13395.141127421351,1.0,0.0,1.0,False,8.778062119680744e-08,17682.974642978086,2141953.3394396384,2141953.3394396384,1089.2768434786253,2141953.3394396384,0.5171360379760873,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18631019842052818,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1952,23014.448730259424,110.96739088751944,3047.999999999999,452384.74011656566,169.58037963091996,3743.0787984762715,0.0,3,0.33791517279006317,95.35962968535861,0.6764013397928847,0.04015398516363544,13398.168866773014,1.0,0.0,1.0,False,8.777922458816504e-08,17677.751201544743,2141985.3809294463,2141985.3809294463,1088.9099467365536,2141985.3809294463,0.5171397733057167,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.1859519810763457,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1953,23014.411125896262,111.00458128373471,3047.999999999999,452406.93359474314,169.61798395856408,3743.2787984762713,0.0,3,0.33802842407102685,95.3915891860964,0.6759470752978344,0.04013614988120184,13401.196002557845,1.0,0.0,1.0,False,8.777783095856627e-08,17672.540525515706,2142017.365517369,2142017.365517369,1088.5437215613772,2142017.365517369,0.5171435019442066,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18559434345689868,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1954,23014.373521568617,111.04170015242609,3047.999999999999,452429.1345109999,169.6555882509471,3743.478798476271,0.0,3,0.3381414575381319,95.42348721978395,0.6754941377659518,0.04011837928343516,13404.22250981564,1.0,0.0,1.0,False,8.777644030216656e-08,17667.342580879395,2142049.293271758,2142049.293271758,1088.1781670027829,2142049.293271758,0.5171472238998338,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.1852372851717403,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1955,23014.335917276236,111.07874760946044,3047.999999999999,452451.3428510304,169.69319250832598,3743.678798476271,0.0,3,0.3382542735442132,95.45532388599123,0.6750425225565072,0.040100673077999784,13407.248363758677,1.0,0.0,1.0,False,8.777505261312858e-08,17662.157333724557,2142081.1642610594,2142081.1642610594,1087.8132821104275,2142081.1642610594,0.5171509391808847,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18488080582728592,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1956,23014.298313018855,111.11572377062589,3047.999999999999,452473.5586005523,169.73079673095657,3743.8787984762707,0.0,3,0.33836687244186603,95.48709928422059,0.6745922250484198,0.04008303097354515,13410.273539563314,1.0,0.0,1.0,False,8.777366788562276e-08,17656.984750239924,2142112.978553808,2142112.978553808,1087.4490659339535,2142112.978553808,0.5171546477956555,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18452490503585364,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1957,23014.260708796224,111.15262875163306,3047.999999999999,452495.78174530645,169.76840091909347,3744.0787984762705,0.0,3,0.3384792545834493,95.51881351390773,0.6741432406401384,0.04006545268005775,13413.298012490082,1.0,0.0,1.0,False,8.777228611382726e-08,17651.824796713678,2142144.736218631,2142144.736218631,1087.085517522977,2142144.736218631,0.5171583497524516,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18416958241042253,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1958,23014.22310460809,111.18946266811514,3047.999999999999,452518.01227105677,169.8060050729901,3744.2787984762704,0.0,3,0.3385914203210865,95.55046667442183,0.6736955647495338,0.04004793790999103,13416.321758264638,1.0,0.0,1.0,False,8.777090729192774e-08,17646.677439533007,2142176.437324246,2142176.437324246,1086.722635927087,2142176.437324246,0.5171620450595882,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18381483754806105,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1959,23014.18550045419,111.22622563562476,3047.999999999999,452540.25016359036,169.84360919289875,3744.47879847627,0.0,3,0.3387033700066557,95.58205886506282,0.6732491928138338,0.04003048637737967,13419.344752783649,1.0,0.0,1.0,False,8.77695314141171e-08,17641.54264518419,2142208.081939458,2142208.081939458,1086.3604201958854,2142208.081939458,0.5171657337253894,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.1834606700427097,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1960,23014.14789633428,111.2629177696333,3047.999999999999,452562.4954087175,169.8812132790705,3744.67879847627,0.0,3,0.33881510399178744,95.61359018506084,0.6728041202895272,0.04001309779782274,13422.366972111637,1.0,0.0,1.0,False,8.776815847459632e-08,17636.420380252268,2142239.6701331586,2142239.6701331586,1085.9988693789899,2142239.6701331586,0.5171694157581889,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18310707948530436,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1961,23014.11029224811,111.29953918553036,3047.999999999999,452584.7479922714,169.91881733175524,3744.87879847627,0.0,3,0.33892662262786327,95.64506073357573,0.6723603426522669,0.039995771888473655,13425.388392480043,1.0,0.0,1.0,False,8.776678846757381e-08,17631.310611420744,2142271.201974324,2142271.201974324,1085.6379825260494,2142271.201974324,0.5171730911663285,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18275406546380332,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1962,23014.072688195425,111.33608999862312,3047.999999999999,452607.00790010847,169.95642135120173,3745.0787984762696,0.0,3,0.33903792626601387,95.67647060969652,0.6719178553967752,0.03997850836803031,13428.408990286352,1.0,0.0,1.0,False,8.776542138726627e-08,17626.213305471247,2142302.677532013,2142302.677532013,1085.2777586867455,2142302.677532013,0.5171767599581589,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18240162756321127,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1963,23014.03508417598,111.37257032413576,3047.999999999999,452629.2751181082,169.99402533765758,3745.2787984762695,0.0,3,0.339149015257117,95.70781991244091,0.6714766540367483,0.0399613069567252,13431.428742093189,1.0,0.0,1.0,False,8.776405722789776e-08,17621.128429283275,2142334.0968753677,2142334.0968753677,1084.9181969108092,2142334.0968753677,0.5171804221420397,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18204976536560707,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1964,23013.997480189522,111.40898027720888,3047.999999999999,452651.54963217303,170.03162929136923,3745.4787984762693,0.0,3,0.339259889951796,95.73910874075474,0.671036734104763,0.03994416737631561,13434.447624627392,1.0,0.0,1.0,False,8.776269598369971e-08,17616.055949833855,2142365.460073613,2142365.460073613,1084.5592962480223,2142365.460073613,0.5171840777263389,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18169847845016918,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1965,23013.95987623581,111.44531997289891,3047.999999999999,452673.83142822847,170.06923321258196,3745.678798476269,0.0,3,0.33937055070041794,95.77033719351158,0.6705980911521818,0.039927089350073976,13437.465614779174,1.0,0.0,1.0,False,8.77613376489121e-08,17610.995834197252,2142396.767196051,2142396.767196051,1084.2010557482301,2142396.767196051,0.5171877267194323,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18134776639319952,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1966,23013.922272314598,111.48158952617756,3047.999999999999,452696.12049222307,170.10683710153992,3745.878798476269,0.0,3,0.33948099785309177,95.80150536951213,0.6701607207490601,0.039910072602778096,13440.482689601178,1.0,0.0,1.0,False,8.77599822177822e-08,17605.948049544644,2142428.018312065,2142428.018312065,1083.843474461351,2142428.018312065,0.5171913691297043,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.1809976287681504,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1967,23013.88466842564,111.51778905193119,3047.999999999999,452718.4168101283,170.1444409584861,3746.0787984762687,0.0,3,0.3395912317596667,95.83261336748382,0.6697246184840536,0.03989311686070176,13443.498826307663,1.0,0.0,1.0,False,8.775862968456484e-08,17600.912563143836,2142459.2134911153,2142459.2134911153,1083.4865514373787,2142459.2134911153,0.5171950049655475,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18064806514564752,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1968,23013.847064568694,111.55391866496032,3047.999999999999,452740.7203679387,170.18204478366235,3746.2787984762685,0.0,3,0.3397012527697304,95.86366128608024,0.6692897799643256,0.039876221851605026,13446.514002273554,1.0,0.0,1.0,False,8.775728004352383e-08,17595.88934235899,2142490.352802739,2142490.352802739,1083.1302857264004,2142490.352802739,0.5171986342353618,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.18029907509351917,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
1969,23013.809460743516,111.58997847997902,3047.999999999999,452763.03115167166,170.2196485773094,3746.4787984762684,0.0,3,0.3398110612326073,95.89464922388073,0.6688562008154555,0.03985938730472494,13449.528195033634,1.0,0.0,1.0,False,8.775593328892965e-08,17590.878354650235,2142521.4363165493,2142521.4363165493,1082.774676378595,2142521.4363165493,0.5172022569475556,0.0,0.0,0.0,0.0,0.0,0.0,0.6617056266879056,0.0,0.8292329070025068,248.5506520326388,2485.506520326388,2485.506520326388,0.0,0.0,0.0,0.0,0.0,0.1799506581768147,,,,diversion climb,,0.39018203660788947,0.1999999999998181,
