,TP_total_temperature,TP_total_pressure
328,"[101404.90918240344, 101404.90918240344, 500.2538768924692, 684.7954261684458, 1421.8704092642954, 1255.4491347475876, 1065.9598660381841, 857.8816711571825, 857.8816711571825]","[101404.90918240344, 101404.90918240344, 522990.9683496927, 1316506.869332517, 1224351.388479241, 674861.0118838971, 308451.5160896695, 111721.28158847772, 111721.28158847772]"
329,"[101405.37611865978, 101405.37611865978, 500.2540174720808, 684.7953590889298, 1421.86880927573, 1255.4477077601834, 1065.9586442994096, 857.8806434579665, 857.8806434579665]","[101405.37611865978, 101405.37611865978, 522991.7668127232, 1316507.4124513622, 1224351.8935797669, 674861.2535942842, 308451.61253687635, 111721.28945298906, 111721.28945298906]"
330,"[101405.8442870833, 101405.8442870833, 500.254158421632, 684.7952918315716, 1421.8672050665718, 1255.4462770085631, 1065.9574193378642, 857.8796130489329, 857.8796130489329]","[101405.8442870833, 101405.8442870833, 522992.5673790022, 1316507.9569945997, 1224352.4000049778, 674861.4959379607, 308451.70923652087, 111721.29733812883, 111721.29733812883]"
331,"[101406.31368656199, 101406.31368656199, 500.2542997413054, 684.7952243975074, 1421.8655966441677, 1255.444842499276, 1065.956191159151, 857.8785799340236, 857.8785799340236]","[101406.31368656199, 101406.31368656199, 522993.37004823337, 1316508.5029664706, 1224352.9077588178, 674861.7389172608, 308451.80618972774, 111721.30524395817, 111721.30524395817]"
332,"[101406.78431598408, 101406.78431598408, 500.25444143157245, 684.7951567884132, 1421.8639840177993, 1255.443404240595, 1065.954959770347, 857.8775441179921, 857.8775441179921]","[101406.78431598408, 101406.78431598408, 522994.1748210181, 1316509.0503742944, 1224353.416848094, 674861.9825361347, 308451.90339837485, 111721.31317058322, 111721.31317058322]"
333,"[101407.25617423831, 101407.25617423831, 500.25458349065207, 684.795089001752, 1421.8623671816415, 1255.4419622273344, 1065.9537251670238, 857.8765055992567, 857.8765055992567]","[101407.25617423831, 101407.25617423831, 522994.9816909527, 1316509.599201372, 1224353.927257276, 674862.226785912, 308452.0008584645, 111721.3211177623, 111721.3211177623]"
334,"[101407.72926021361, 101407.72926021361, 500.2547259200263, 684.7950210410893, 1421.860746151749, 1255.4405164738014, 1065.9524873614164, 857.8754643854102, 857.8754643854102]","[101407.72926021361, 101407.72926021361, 522995.7906617829, 1316510.1494657972, 1224354.4390031914, 674862.4716762059, 308452.0985745106, 111721.32908575717, 111721.32908575717]"
335,"[101408.20357279947, 101408.20357279947, 500.25486871765526, 684.7949529034036, 1421.8591209205558, 1255.4390669732588, 1065.9512463477706, 857.8744204741394, 857.8744204741394]","[101408.20357279947, 101408.20357279947, 522996.60172629997, 1316510.701148109, 1224354.9520677414, 674862.7171968941, 308452.19654183957, 111721.33707428622, 111721.33707428622]"
336,"[101408.67911088544, 101408.67911088544, 500.25501188406804, 684.7948845904776, 1421.8574914977241, 1255.4376137343193, 1065.9500021334534, 857.873373870357, 857.873373870357]","[101408.67911088544, 101408.67911088544, 522997.4148852863, 1316511.254256239, 1224355.4664583022, 674862.9633522503, 308452.29476247926, 111721.3450834644, 111721.3450834644]"
337,"[101409.15587336174, 101409.15587336174, 500.2551554187546, 684.794816102151, 1421.8558578859445, 1255.4361567593828, 1065.9487547205208, 857.8723245760507, 857.8723245760507]","[101409.15587336174, 101409.15587336174, 522998.2301362926, 1316511.8087870388, 1224355.9821719462, 674863.2101407225, 308452.39323574555, 111721.35311324598, 111721.35311324598]"
338,"[101409.63385911871, 101409.63385911871, 500.25529932195593, 684.7947474396668, 1421.854220092942, 1255.4346960553364, 1065.9475041148653, 857.8712725953195, 857.8712725953195]","[101409.63385911871, 101409.63385911871, 522999.0474792052, 1316512.3647453662, 1224356.4992131905, 674863.4575649698, 308452.4919629156, 111721.36116370134, 111721.36116370134]"
339,"[101410.11306704718, 101410.11306704718, 500.255443592325, 684.7946786012986, 1421.8525781157905, 1255.4332316195766, 1065.9462503142659, 857.8702179277956, 857.8702179277956]","[101410.11306704718, 101410.11306704718, 522999.8669089721, 1316512.9221191457, 1224357.0175708055, 674863.7056187504, 308452.5909411216, 111721.36923465577, 111721.36923465577]"
340,"[101410.59349603824, 101410.59349603824, 500.25558822946834, 684.794609587103, 1421.850931957957, 1255.431763455196, 1065.944993321371, 857.8691605757917, 857.8691605757917]","[101410.59349603824, 101410.59349603824, 523000.6884235069, 1316513.4809064681, 1224357.5372430154, 674863.9543011653, 308452.690169984, 111721.37732608158, 111721.37732608158]"
341,"[101411.07514498348, 101411.07514498348, 500.2557332341748, 684.7945403993472, 1421.8492816308346, 1255.4302915723486, 1065.9437331448653, 857.8681005449445, 857.8681005449445]","[101411.07514498348, 101411.07514498348, 523001.5120244009, 1316514.0411180311, 1224358.058239769, 674864.2036179401, 308452.7896522068, 111721.38543813357, 111721.38543813357]"
342,"[101411.55801277475, 101411.55801277475, 500.255878605156, 684.7944710364136, 1421.8476271318852, 1255.4288159687771, 1065.9424697828238, 857.8670378350478, 857.8670378350478]","[101411.55801277475, 101411.55801277475, 523002.33770678553, 1316514.6027423842, 1224358.5805504173, 674864.453563163, 308452.88938507566, 111721.39357064616, 111721.39357064616]"
343,"[101412.04209830421, 101412.04209830421, 500.25602434259537, 684.794401499437, 1421.8459684684394, 1255.427336651016, 1065.9412032408372, 857.8659724500342, 857.8659724500342]","[101412.04209830421, 101412.04209830421, 523003.16547036974, 1316515.1657837667, 1224359.1041789032, 674864.7041391655, 308452.98936971504, 111721.40172368076, 111721.40172368076]"
344,"[101412.52740046455, 101412.52740046455, 500.2561704461282, 684.7943317885263, 1421.8443056441477, 1255.425853622322, 1065.939933521694, 857.8649043922921, 857.8649043922921]","[101412.52740046455, 101412.52740046455, 523003.9953131574, 1316515.7302405727, 1224359.6291237327, 674864.9553452083, 308453.089605819, 111721.40989721392, 111721.40989721392]"
345,"[101413.01391814857, 101413.01391814857, 500.25631691432216, 684.7942619017945, 1421.8426386555038, 1255.4243668795743, 1065.938660622732, 857.8638336612091, 857.8638336612091]","[101413.01391814857, 101413.01391814857, 523004.82722983323, 1316516.2960998164, 1224360.1553728294, 674865.207174571, 308453.19009029825, 111721.4180910578, 111721.4180910578]"
346,"[101413.50165024964, 101413.50165024964, 500.25646374891875, 684.794191843289, 1421.8409675202777, 1255.4228764386087, 1065.9373845574917, 857.8627602650944, 857.8627602650944]","[101413.50165024964, 101413.50165024964, 523005.6612249526, 1316516.8633823476, 1224360.6829455832, 674865.4596383147, 308453.2908283396, 111721.42630551424, 111721.42630551424]"
347,"[101413.99059566144, 101413.99059566144, 500.25661094779394, 684.7941216098283, 1421.839292230319, 1255.4213822921677, 1065.9361053197745, 857.8616842013871, 857.8616842013871]","[101413.99059566144, 101413.99059566144, 523006.4972910487, 1316517.4320678, 1224361.2118230541, 674865.712725842, 308453.39181504824, 111721.43454028845, 111721.43454028845]"
348,"[101414.48075327794, 101414.48075327794, 500.256758511535, 684.7940512033009, 1421.837612795656, 1255.4198844491896, 1065.9348229172256, 857.8606054751499, 857.8606054751499]","[101414.48075327794, 101414.48075327794, 523007.3354290879, 1316518.0021647164, 1224361.7420131862, 674865.9664417459, 308453.4930526008, 111721.44279550407, 111721.44279550407]"
349,"[101414.97212199356, 101414.97212199356, 500.2569064394893, 684.7939806232769, 1421.8359292180016, 1255.4183829112037, 1065.9335373511574, 857.8595240879571, 857.8595240879571]","[101414.97212199356, 101414.97212199356, 523008.17563618097, 1316518.5736684215, 1224362.273511632, 674866.2207836728, 308453.5945399404, 111721.45107109343, 111721.45107109343]"
350,"[101415.46470070299, 101415.46470070299, 500.25705473161025, 684.7939098704587, 1421.8342415031289, 1255.4168776833571, 1065.9322486259744, 857.8584400430865, 857.8584400430865]","[101415.46470070299, 101415.46470070299, 523009.0179113227, 1316519.1465806954, 1224362.8063200468, 674866.4757526619, 308453.6962775892, 111721.45936708232, 111721.45936708232]"
351,"[101415.95848830139, 101415.95848830139, 500.2572033870142, 684.7938389439835, 1421.8325496511982, 1255.4153687657974, 1065.9309567418072, 857.8573533414615, 857.8573533414615]","[101415.95848830139, 101415.95848830139, 523009.86225090595, 1316519.7208943965, 1224363.340431789, 674866.731345067, 308453.79826388776, 111721.46768336749, 111721.46768336749]"
352,"[101416.45348368424, 101416.45348368424, 500.2573524055974, 684.7937678444464, 1421.8308536675947, 1255.4138561633254, 1065.9296617027646, 857.8562639861958, 857.8562639861958]","[101416.45348368424, 101416.45348368424, 523010.7086537482, 1316520.296610695, 1224363.8758479464, 674866.9875616052, 308453.9004992086, 111721.4760199657, 111721.4760199657]"
353,"[101416.94968574721, 101416.94968574721, 500.25750178774496, 684.7936965733574, 1421.8291535609849, 1255.412339883666, 1065.9283635154547, 857.8551719817794, 857.8551719817794]","[101416.94968574721, 101416.94968574721, 523011.55712018925, 1316520.873735979, 1224364.4125744605, 674867.2444057374, 308454.00298520114, 111721.48437696951, 111721.48437696951]"
354,"[101417.44709338663, 101417.44709338663, 500.2576515313352, 684.793625127537, 1421.8274493232177, 1255.4108199195612, 1065.9270621736785, 857.85407732565, 857.85407732565]","[101417.44709338663, 101417.44709338663, 523012.40764277097, 1316521.4522498983, 1224364.9505924056, 674867.5018668743, 308454.1057169743, 111721.49275408444, 111721.49275408444]"
355,"[101417.94570549898, 101417.94570549898, 500.2578016379069, 684.7935535106519, 1421.8257409706896, 1255.4092962856223, 1065.92575768993, 857.852980025538, 857.852980025538]","[101417.94570549898, 101417.94570549898, 523013.26022542093, 1316522.0321711383, 1224365.4899191586, 674867.7599549375, 308454.20869918476, 111721.50115158097, 111721.50115158097]"
356,"[101418.4455209812, 101418.4455209812, 500.2579521063181, 684.793481721355, 1421.8240285018192, 1255.4077689804449, 1065.9244500630136, 857.851880081635, 857.851880081635]","[101418.4455209812, 101418.4455209812, 523014.1148637304, 1316522.6134898004, 1224366.0305455143, 674868.0186648314, 308454.31192949926, 111721.50956931568, 111721.50956931568]"
357,"[101418.94653873057, 101418.94653873057, 500.25810293594634, 684.79340975927, 1421.8223119185047, 1255.4062380057235, 1065.9231392943832, 857.8507774955921, 857.8507774955921]","[101418.94653873057, 101418.94653873057, 523014.97155490436, 1316523.1962015175, 1224366.5724674114, 674868.2779943637, 308454.41540693573, 111721.51800722555, 111721.51800722555]"
358,"[101419.4487576447, 101419.4487576447, 500.2582541272062, 684.7933376259608, 1421.820591229598, 1255.4047033693482, 1065.9218253907875, 857.849672271975, 857.849672271975]","[101419.4487576447, 101419.4487576447, 523015.8302993756, 1316523.7803129887, 1224367.1156910795, 674868.5379471589, 308454.51913321903, 111721.52646540746, 111721.52646540746]"
359,"[101419.95217662162, 101419.95217662162, 500.25840567912945, 684.7932653204037, 1421.8188664346767, 1255.4031650709467, 1065.920508351913, 857.8485644114611, 857.8485644114611]","[101419.95217662162, 101419.95217662162, 523016.6910932756, 1316524.3658161617, 1224367.6602090304, 674868.7985190897, 308454.6231064663, 111721.53494374498, 111721.53494374498]"
360,"[101420.45679455958, 101420.45679455958, 500.2585575917567, 684.7931928434625, 1421.8171375400796, 1255.4016231161695, 1065.919188182595, 857.8474539175616, 857.8474539175616]","[101420.45679455958, 101420.45679455958, 523017.5539358729, 1316524.952713741, 1224368.2060237792, 674869.0597116802, 308454.7273274259, 111721.543442277, 111721.543442277]"
361,"[101420.96261035747, 101420.96261035747, 500.25870986478213, 684.7931201953526, 1421.8154045498222, 1255.4000775085988, 1065.9178648859001, 857.8463407928149, 857.8463407928149]","[101420.96261035747, 101420.96261035747, 523018.4188253606, 1316525.54100474, 1224368.7531344083, 674869.3215245163, 308454.83179594274, 111721.55196098961, 111721.55196098961]"
362,"[101421.46962291427, 101421.46962291427, 500.25886249749755, 684.793047375536, 1421.8136674652196, 1255.398528249409, 1065.9165384628373, 857.8452250386249, 857.8452250386249]","[101421.46962291427, 101421.46962291427, 523019.28575867915, 1316526.130683876, 1224369.3015360048, 674869.5839549256, 308454.93651081127, 111721.56049980613, 111721.56049980613]"
363,"[101421.9778311294, 101421.9778311294, 500.2590154896552, 684.7929743843368, 1421.8119262906737, 1255.3969753425263, 1065.915208916767, 857.844106657691, 857.844106657691]","[101421.9778311294, 101421.9778311294, 523020.1547342024, 1316526.7217507814, 1224369.8512282267, 674869.8470028185, 308455.0414720278, 111721.56905872136, 111721.56905872136]"
364,"[101422.48723390282, 101422.48723390282, 500.2591688409217, 684.7929012219171, 1421.8101810300059, 1255.395418791359, 1065.9138762506077, 857.8429856524679, 857.8429856524679]","[101422.48723390282, 101422.48723390282, 523021.0257500371, 1316527.314204166, 1224370.4022098745, 674870.1106676214, 308455.14667936397, 111721.57763771652, 111721.57763771652]"
365,"[101422.99783013464, 101422.99783013464, 500.2593225513374, 684.7928278891394, 1421.8084316895472, 1255.3938586015506, 1065.9125404691886, 857.8418620264633, 857.8418620264633]","[101422.99783013464, 101422.99783013464, 523021.8988054535, 1316527.9080467334, 1224370.954483462, 674870.3749508568, 308455.2521335665, 111721.58623683089, 111721.58623683089]"
366,"[101423.50961872535, 101423.50961872535, 500.2594766204536, 684.7927543859502, 1421.8066782723447, 1255.3922947758203, 1065.9112015748385, 857.8407357818072, 857.8407357818072]","[101423.50961872535, 101423.50961872535, 523022.773898201, 1316528.5032759663, 1224371.5080466487, 674870.6398513073, 308455.357834107, 111721.59485602796, 111721.59485602796]"
367,"[101424.02259857592, 101424.02259857592, 500.2596310474473, 684.792680711596, 1421.8049207789336, 1255.3907273146488, 1065.9098595679732, 857.8396069195757, 857.8396069195757]","[101424.02259857592, 101424.02259857592, 523023.6510248645, 1316529.0998853564, 1224372.0628933816, 674870.9053656567, 308455.4637794798, 111721.60349521364, 111721.60349521364]"
368,"[101424.53676858768, 101424.53676858768, 500.25978583273366, 684.7926068676387, 1421.8031592181505, 1255.3891562259118, 1065.9085144553296, 857.8384754443259, 857.8384754443259]","[101424.53676858768, 101424.53676858768, 523024.53018588125, 1316529.6978815983, 1224372.6190298866, 674871.1714975244, 308455.569971408, 111721.61215448464, 111721.61215448464]"
369,"[101425.05212766225, 101425.05212766225, 500.2599409752885, 684.7925328529483, 1421.801393589178, 1255.3875815088854, 1065.907166236294, 857.837341356567, 857.837341356567]","[101425.05212766225, 101425.05212766225, 523025.41137721046, 1316530.2972560353, 1224373.1764481128, 674871.4382424664, 308455.67640786123, 111721.62083371588, 111721.62083371588]"
370,"[101425.56867470156, 101425.56867470156, 500.2600964758149, 684.7924586696248, 1421.7996239027789, 1255.386003173162, 1065.90581491907, 857.836204661663, 857.836204661663]","[101425.56867470156, 101425.56867470156, 523026.2946001857, 1316530.8980184335, 1224373.735157143, 674871.7056057175, 308455.7830913138, 111721.62953304872, 111721.62953304872]"
371,"[101426.08640860803, 101426.08640860803, 500.260252332224, 684.7923843145459, 1421.7978501509929, 1255.3844212116533, 1065.9044604976045, 857.8350653571268, 857.8350653571268]","[101426.08640860803, 101426.08640860803, 523027.17984745506, 1316531.5001487788, 1224374.2951383644, 674871.9735768647, 308455.8900169576, 111721.63825219343, 111721.63825219343]"
372,"[101426.60532828455, 101426.60532828455, 500.26040854556453, 684.7923097904576, 1421.7960723468964, 1255.3828356360132, 1065.9031029818632, 857.8339234492922, 857.8339234492922]","[101426.60532828455, 101426.60532828455, 523028.067121428, 1316532.1036605218, 1224374.8564042854, 674872.2421630787, 308455.997188168, 111721.64699134465, 111721.64699134465]"
373,"[101427.12543263397, 101427.12543263397, 500.2605651151006, 684.7922350967682, 1421.7942904915988, 1255.3812464472333, 1065.9017423726987, 857.8327789394752, 857.8327789394752]","[101427.12543263397, 101427.12543263397, 523028.9564189613, 1316532.7085480776, 1224375.4189497123, 674872.5113615273, 308456.10460366466, 111721.65575042165, 111721.65575042165]"
374,"[101427.64672056005, 101427.64672056005, 500.2607220405857, 684.7921602338002, 1421.7925045894874, 1255.379653649227, 1065.9003786734613, 857.8316318303654, 857.8316318303654]","[101427.64672056005, 101427.64672056005, 523029.84773843654, 1316533.3148110812, 1224375.9827743056, 674872.7811721243, 308456.2122634462, 111721.66452941908, 111721.66452941908]"
375,"[101428.16919096645, 101428.16919096645, 500.26087932203257, 684.7920852023616, 1421.7907146466866, 1255.378057247454, 1065.8990118888225, 857.8304821253809, 857.8304821253809]","[101428.16919096645, 101428.16919096645, 523030.7410790397, 1316533.9224519292, 1224376.5478802943, 674873.0515962312, 308456.3201681844, 111721.67332837178, 111721.67332837178]"
376,"[101428.69284275743, 101428.69284275743, 500.26103695815925, 684.7920100008381, 1421.7889206606364, 1255.3764572396371, 1065.8976420168403, 857.8293298242975, 857.8293298242975]","[101428.69284275743, 101428.69284275743, 523031.6364359313, 1316534.5314592135, 1224377.1142570686, 674873.3226279557, 308456.42831517366, 111721.68214711446, 111721.68214711446]"
377,"[101429.21767483762, 101429.21767483762, 500.26119494897847, 684.7919346300367, 1421.7871226374589, 1255.3748536312344, 1065.8962690621854, 857.8281749305319, 857.8281749305319]","[101429.21767483762, 101429.21767483762, 523032.533808299, 1316535.1418353308, 1224377.6819068578, 674873.5942686609, 308456.5367050872, 111721.69098568203, 111721.69098568203]"
378,"[101429.743686112, 101429.743686112, 500.26135329510754, 684.7918590918952, 1421.7853205873237, 1255.37324643131, 1065.8948930326105, 857.8270174491972, 857.8270174491972]","[101429.743686112, 101429.743686112, 523033.4331972103, 1316535.753589121, 1224378.2508378825, 674873.8665230954, 308456.6453401735, 111721.6998442022, 111721.6998442022]"
379,"[101430.27087548586, 101430.27087548586, 500.26151199512077, 684.7917833845296, 1421.7835145067045, 1255.3716356367263, 1065.8935139254386, 857.8258573796638, 857.8258573796638]","[101430.27087548586, 101430.27087548586, 523034.3345973802, 1316536.366707643, 1224378.821038108, 674874.1393845625, 308456.75421735365, 111721.7087224878, 111721.7087224878]"
380,"[101430.79924186492, 101430.79924186492, 500.2616710488877, 684.7917075084785, 1421.7817044007538, 1255.370021252077, 1065.8921317446009, 857.824694724941, 857.824694724941]","[101430.79924186492, 101430.79924186492, 523035.23800755094, 1316536.9811917616, 1224379.3925083382, 674874.4128536186, 308456.863336924, 111721.71762055154, 111721.71762055154]"
381,"[101431.32878415516, 101431.32878415516, 500.2618304565651, 684.7916314648176, 1421.779890276552, 1255.368403283674, 1065.8907464954975, 857.8235294888457, 857.8235294888457]","[101431.32878415516, 101431.32878415516, 523036.1434273593, 1316537.5970454086, 1224379.96525223, 674874.6869324335, 308456.9726999328, 111721.72653845002, 111721.72653845002]"
382,"[101431.85950126314, 101431.85950126314, 500.2619902171309, 684.7915552524171, 1421.7780721332695, 1255.3667817307826, 1065.8893581775055, 857.8223616718781, 857.8223616718781]","[101431.85950126314, 101431.85950126314, 523037.05085277586, 1316538.2142599407, 1224380.5392617448, 674874.9616165686, 308457.08230435225, 111721.73547605846, 111721.73547605846]"
383,"[101432.39139209561, 101432.39139209561, 500.26215033088624, 684.7914788726218, 1421.776249978949, 1255.365156600571, 1065.887966796757, 857.8211912782584, 857.8211912782584]","[101432.39139209561, 101432.39139209561, 523037.9602838866, 1316538.8328408247, 1224381.1145419672, 674875.2369089989, 308457.19215160474, 111721.74443345584, 111721.74443345584]"
384,"[101432.92445555968, 101432.92445555968, 500.2623107968378, 684.7914023243561, 1421.7744238129521, 1255.3635278924748, 1065.8865723527742, 857.8200183085661, 857.8200183085661]","[101432.92445555968, 101432.92445555968, 523038.87171675154, 1316539.452779725, 1224381.6910851442, 674875.5128054474, 308457.3022397379, 111721.75341052147, 111721.75341052147]"
385,"[101433.45869056304, 101433.45869056304, 500.26247161551686, 684.7913256093941, 1421.7725936448587, 1255.3618956150326, 1065.8851748528607, 857.8188427676656, 857.8188427676656]","[101433.45869056304, 101433.45869056304, 523039.78515217325, 1316540.0740845585, 1224382.2688986396, 674875.7893101779, 308457.4125707739, 111721.76240736998, 111721.76240736998]"
386,"[101433.99409601356, 101433.99409601356, 500.2626327857294, 684.7912487262842, 1421.7707594726817, 1255.3602597664774, 1065.8837742955109, 857.8176646555704, 857.8176646555704]","[101433.99409601356, 101433.99409601356, 523040.7005855887, 1316540.69674485, 1224382.8479727104, 674876.0664177878, 308457.5231422359, 111721.77142384982, 111721.77142384982]"
387,"[101434.53067081953, 101434.53067081953, 500.2627943079488, 684.7911716766921, 1421.76892130561, 1255.3586203549999, 1065.8823706877308, 857.8164839769807, 857.8164839769807]","[101434.53067081953, 101434.53067081953, 523041.618017621, 1316541.320767899, 1224383.4283141461, 674876.3441322162, 308457.63395599555, 111721.78046006673, 111721.78046006673]"
388,"[101435.06841388959, 101435.06841388959, 500.2629561811543, 684.7910944594893, 1421.7670791428125, 1255.3569773798633, 1065.880964028896, 857.815300732394, 857.815300732394]","[101435.06841388959, 101435.06841388959, 523042.53744424577, 1316541.9461450719, 1224384.009914917, 674876.6224490296, 308457.74501002725, 111721.78951589565, 111721.78951589565]"
389,"[101435.60732413272, 101435.60732413272, 500.26311840504314, 684.7910170748899, 1421.7652329882717, 1255.3553308446194, 1065.8795543220467, 857.8141149243261, 857.8141149243261]","[101435.60732413272, 101435.60732413272, 523043.45886367303, 1316542.572875395, 1224384.5927741174, 674876.901367818, 308457.8563041781, 111721.79859132244, 111721.79859132244]"
390,"[101436.14740045855, 101436.14740045855, 500.26328097962966, 684.7909395237003, 1421.763382848091, 1255.3536807547096, 1065.878141571839, 857.8129265561827, 857.8129265561827]","[101436.14740045855, 101436.14740045855, 523044.38227509835, 1316543.2009612676, 1224385.1768939788, 674877.1808899455, 308457.9678391203, 111721.80768638205, 111721.80768638205]"
391,"[101436.68864177659, 101436.68864177659, 500.2634439049563, 684.7908618067805, 1421.7615287285653, 1255.3520271157456, 1065.876725783075, 857.8117356314483, 857.8117356314483]","[101436.68864177659, 101436.68864177659, 523045.3076778062, 1316543.8304053969, 1224385.7622770192, 674877.461016937, 308458.0796156024, 111721.81680111344, 111721.81680111344]"
392,"[101437.23104699723, 101437.23104699723, 500.2636071795141, 684.7907839220867, 1421.7596706255802, 1255.350369924066, 1065.8753069526294, 857.810542149243, 857.810542149243]","[101437.23104699723, 101437.23104699723, 523046.23506625503, 1316544.4611939385, 1224386.348910363, 674877.7417416215, 308458.1916303237, 111721.8259353164, 111721.8259353164]"
393,"[101437.77461503084, 101437.77461503084, 500.26377080461026, 684.7907058728435, 1421.7578085539053, 1255.348709192833, 1065.873885091758, 857.8093461166056, 857.8093461166056]","[101437.77461503084, 101437.77461503084, 523047.16444366286, 1316545.093343081, 1224386.9368090653, 674878.0230726075, 308458.30388732924, 111721.83508922523, 111721.83508922523]"
394,"[101438.31934478837, 101438.31934478837, 500.2639347778458, 684.7906276553431, 1421.7559425034558, 1255.347044913065, 1065.8724601927884, 857.8081475301512, 857.8081475301512]","[101438.31934478837, 101438.31934478837, 523048.09580172045, 1316545.72682949, 1224387.5259514258, 674878.3049977352, 308458.4163809969, 111721.84426250221, 111721.84426250221]"
395,"[101438.8652351812, 101438.8652351812, 500.2640991002689, 684.7905492723243, 1421.75407248726, 1255.3453770963738, 1065.871032265651, 857.8069463961878, 857.8069463961878]","[101438.8652351812, 101438.8652351812, 523049.029142842, 1316546.3616665916, 1224388.1163499302, 674878.5875241638, 308458.52911469695, 111721.85345534167, 111721.85345534167]"
396,"[101439.41228512078, 101439.41228512078, 500.2642637719227, 684.7904707246466, 1421.7521985116064, 1255.343705748365, 1065.8696013151418, 857.8057427181963, 857.8057427181963]","[101439.41228512078, 101439.41228512078, 523049.964466314, 1316546.9978570915, 1224388.7080070951, 674878.8706534168, 308458.6420891764, 111721.86266778276, 111721.86266778276]"
397,"[101439.96049351932, 101439.96049351932, 500.2644287914433, 684.790392010537, 1421.750320573343, 1255.3420308662344, 1065.8681673388692, 857.8045364956988, 857.8045364956988]","[101439.96049351932, 101439.96049351932, 523050.9017670481, 1316547.6353886903, 1224389.300911482, 674879.1543791333, 308458.7553015122, 111721.8718996475, 111721.8718996475]"
398,"[101440.50985928916, 101440.50985928916, 500.26459415893095, 684.7903131309611, 1421.7484386791375, 1255.340352455926, 1065.8667303419188, 857.8033277323349, 857.8033277323349]","[101440.50985928916, 101440.50985928916, 523051.84104451, 1316548.2742647037, 1224389.8950661744, 674879.4387031591, 308458.86875260144, 111721.8811509839, 111721.8811509839]"
399,"[101441.06038134308, 101441.06038134308, 500.26475987422805, 684.7902340864016, 1421.7465528339237, 1255.3386705218393, 1065.8652903280556, 857.8021164310168, 857.8021164310168]","[101441.06038134308, 101441.06038134308, 523052.7822973637, 1316548.9144856937, 1224390.490471695, 674879.7236258911, 308458.9824426662, 111721.8904218001, 111721.8904218001]"
400,"[101441.61205859424, 101441.61205859424, 500.2649259370047, 684.7901548770191, 1421.7446630414804, 1255.3369850673446, 1065.8638473001656, 857.8009025941719, 857.8009025941719]","[101441.61205859424, 101441.61205859424, 523053.72552373714, 1316549.5560503858, 1224391.0871268588, 674880.0091467627, 308459.096371481, 111721.89971207762, 111721.89971207762]"
401,"[101442.16488995607, 101442.16488995607, 500.2650923461273, 684.7900755014705, 1421.7427693001937, 1255.3352960910076, 1065.8624012570276, 857.7996862219666, 857.7996862219666]","[101442.16488995607, 101442.16488995607, 523054.67071925907, 1316550.1989489354, 1224391.68502251, 674880.2952607025, 308459.2105367224, 111721.90902167409, 111721.90902167409]"
402,"[101442.71887434265, 101442.71887434265, 500.26525910195517, 684.7899959612047, 1421.7408716184584, 1255.3336036003113, 1065.8609522050426, 857.7984673187631, 857.7984673187631]","[101442.71887434265, 101442.71887434265, 523055.61788420234, 1316550.843187414, 1224392.2841642953, 674880.5819710038, 308459.3249399616, 111721.91835067728, 111721.91835067728]"
403,"[101443.27401066819, 101443.27401066819, 500.2654262043598, 684.7899162567581, 1421.738970001397, 1255.3319075998231, 1065.8595001481199, 857.7972458875516, 857.7972458875516]","[101443.27401066819, 101443.27401066819, 523056.5670173227, 1316551.4887666956, 1224392.8845530269, 674880.8692782272, 308459.43958149734, 111721.92769909989, 111721.92769909989]"
404,"[101443.8302978473, 101443.8302978473, 500.2655936525522, 684.7898363874315, 1421.737064449702, 1255.3302080901635, 1065.8580450867944, 857.7960219294652, 857.7960219294652]","[101443.8302978473, 101443.8302978473, 523057.5181153212, 1316552.1356806054, 1224393.486182963, 674881.1571792307, 308459.5544599045, 111721.93706685273, 111721.93706685273]"
405,"[101444.387734795, 101444.387734795, 500.26576144631815, 684.7897563536001, 1421.7351549679152, 1255.328505075383, 1065.8565870245332, 857.794795447249, 857.794795447249]","[101444.387734795, 101444.387734795, 523058.47117668716, 1316552.7839290968, 1224394.0890540602, 674881.4456740933, 308459.6695752575, 111721.94645393491, 111721.94645393491]"
406,"[101444.94632042684, 101444.94632042684, 500.2659295856152, 684.7896761559604, 1421.7332415617302, 1255.3267985605578, 1065.8551259656804, 857.7935664441324, 857.7935664441324]","[101444.94632042684, 101444.94632042684, 523059.42620044545, 1316553.433513958, 1224394.693167981, 674881.734763856, 308459.78492807894, 111721.95586037241, 111721.95586037241]"
407,"[101445.50605365845, 101445.50605365845, 500.2660980697984, 684.7895957940822, 1421.7313242328, 1255.3250885471637, 1065.8536619115023, 857.7923349216495, 857.7923349216495]","[101445.50605365845, 101445.50605365845, 523060.383183746, 1316554.0844305507, 1224395.2985204123, 674882.0244461828, 308459.9005173192, 111721.96528609814, 111721.96528609814]"
408,"[101446.0669334062, 101446.0669334062, 500.26626689859654, 684.789515268233, 1421.729402985277, 1255.3233750389045, 1065.8521948651692, 857.7911008823824, 857.7911008823824]","[101446.0669334062, 101446.0669334062, 523061.34212490194, 1316554.7366782175, 1224395.9051107424, 674882.3147208312, 308460.01634290215, 111721.97473110256, 111721.97473110256]"
