,TP_total_temperature,TP_total_pressure
2130,"[103382.118543774, 103382.118543774, 500.7928132707156, 684.4156336808971, 1414.7917140136271, 1249.136313301146, 1060.555661338326, 853.4153602257437, 853.4153602257437]","[103382.118543774, 103382.118543774, 526190.9081354378, 1318223.7449275937, 1225948.0827826622, 675578.968322336, 308718.0937546852, 111746.16211960754, 111746.16211960754]"
2131,"[103383.2099186695, 103383.2099186695, 500.7931461033674, 684.4154954202288, 1414.7880842963377, 1249.1330761486354, 1060.5528899271549, 853.4130184618473, 853.4130184618473]","[103383.2099186695, 103383.2099186695, 526192.7817553774, 1318225.0800804363, 1225949.3244748057, 675579.5686421149, 308718.336089177, 111746.18147273155, 111746.18147273155]"
2132,"[103384.29913157997, 103384.29913157997, 500.79347829589864, 684.4153574751034, 1414.784461942322, 1249.1298455629767, 1060.5501241379625, 853.4106814173049, 853.4106814173049]","[103384.29913157997, 103384.29913157997, 526194.6517209731, 1318226.4128052075, 1225950.563908843, 675580.1678870477, 308718.5779970737, 111746.20079067408, 111746.20079067408]"
2133,"[103385.3861733962, 103385.3861733962, 500.793809779037, 684.4152197222755, 1414.7808465357198, 1249.126621173714, 1060.5473636541399, 853.4083489241752, 853.4083489241752]","[103385.3861733962, 103385.3861733962, 526196.5178087485, 1318227.7423803336, 1225951.8004137103, 675580.7656788285, 308718.81930260477, 111746.2200629833, 111746.2200629833]"
2134,"[103386.47103500727, 103386.47103500727, 500.7941406166102, 684.4150822874394, 1414.7772385532098, 1249.123403405543, 1060.5446088387305, 853.4060211894949, 853.4060211894949]","[103386.47103500727, 103386.47103500727, 526198.3802112839, 1318229.0695061546, 1225953.0346407238, 675581.3623862922, 308719.0601777493, 111746.23929980316, 111746.23929980316]"
2135,"[103387.55370730023, 103387.55370730023, 500.79447077024696, 684.4149451051468, 1414.7736377861647, 1249.1201920726285, 1060.5418595329288, 853.4036981323886, 853.4036981323886]","[103387.55370730023, 103387.55370730023, 526200.2388016935, 1318230.39379122, 1225954.2662258346, 675581.9578045938, 308719.3005274722, 111746.25849546347, 111746.25849546347]"
2136,"[103388.6341811608, 103388.6341811608, 500.7948002799929, 684.4148082566144, 1414.7700445518024, 1249.1169874576037, 1060.5391159783508, 853.4013798929017, 853.4013798929017]","[103388.6341811608, 103388.6341811608, 526202.0936982157, 1318231.715681815, 1225955.4955840881, 675582.5521690751, 308719.54046161857, 111746.27765642811, 111746.27765642811]"
2137,"[103389.71244747296, 103389.71244747296, 500.79512907184767, 684.4146716097575, 1414.7664584025915, 1249.1137891617982, 1060.5363778342712, 853.3990662897904, 853.3990662897904]","[103389.71244747296, 103389.71244747296, 526203.9446625881, 1318233.0344058638, 1225956.7219974534, 675583.1450748954, 308719.77979206876, 111746.29677151376, 111746.29677151376]"
2138,"[103390.78849711931, 103390.78849711931, 500.79545721435977, 684.4145352991046, 1414.7628798468975, 1249.1105976381357, 1060.5336454878611, 853.3967575434091, 853.3967575434091]","[103390.78849711931, 103390.78849711931, 526205.7919021448, 1318234.3507141562, 1225957.9461641654, 675583.7369173961, 308720.0187031381, 111746.3158515951, 111746.3158515951]"
2139,"[103391.86232098106, 103391.86232098106, 500.79578466916905, 684.4143992592311, 1414.759308676195, 1249.1074127008728, 1060.5309187803937, 853.3944535729282, 853.3944535729282]","[103391.86232098106, 103391.86232098106, 526207.63529003, 1318235.6642153687, 1225959.167720293, 675584.3274918024, 308720.25709982496, 111746.3348910037, 111746.3348910037]"
2140,"[103392.93390993838, 103392.93390993838, 500.79611144780125, 684.4142635180164, 1414.7557450164832, 1249.1042344622888, 1060.5281978078756, 853.3921544380619, 853.3921544380619]","[103392.93390993838, 103392.93390993838, 526209.4748553279, 1318236.9750511197, 1225960.3867975413, 675584.9168733688, 308720.4950174639, 111746.3538917907, 111746.3538917907]"
2141,"[103394.00325487036, 103394.00325487036, 500.7964375427794, 684.4141280677982, 1414.7521888663393, 1249.101062921145, 1060.5254825692846, 853.3898601449908, 853.3898601449908]","[103394.00325487036, 103394.00325487036, 526211.3105677195, 1318238.2831600152, 1225961.6033388143, 675585.5050306821, 308720.73244174244, 111746.37285306668, 111746.37285306668]"
2142,"[103395.07034665479, 103395.07034665479, 500.7967629157618, 684.4139928431891, 1414.748640017376, 1249.0978978918195, 1060.5227729059975, 853.387570612945, 853.387570612945]","[103395.07034665479, 103395.07034665479, 526213.142300402, 1318239.5881509332, 1225962.816980368, 675586.0917590684, 308720.96927770606, 111746.39176916593, 111746.39176916593]"
2143,"[103396.13517616891, 103396.13517616891, 500.7970876233848, 684.4138579564413, 1414.7450988981057, 1249.0947397560974, 1060.5200691443806, 853.3852860287345, 853.3852860287345]","[103396.13517616891, 103396.13517616891, 526214.9702234733, 1318240.8906474218, 1225964.0283021023, 675586.6773870141, 308721.205678554, 111746.41064912036, 111746.41064912036]"
2144,"[103397.19773428915, 103397.19773428915, 500.79741165341915, 684.4137233910059, 1414.7415654752488, 1249.091588484359, 1060.517371259152, 853.3830063851583, 853.3830063851583]","[103397.19773428915, 103397.19773428915, 526216.7942917569, 1318242.1905373232, 1225965.2371997107, 675587.2618564307, 308721.4416175568, 111746.42949130516, 111746.42949130516]"
2145,"[103398.25801189116, 103398.25801189116, 500.79773495803363, 684.4135890637482, 1414.7380394767952, 1249.0884438343023, 1060.5146790432427, 853.3807315747171, 853.3807315747171]","[103398.25801189116, 103398.25801189116, 526218.6143487846, 1318243.487328142, 1225966.443215172, 675587.8449093807, 308721.67697497015, 111746.44828858625, 111746.44828858625]"
2146,"[103399.22139958414, 103399.22139958414, 500.7980287274319, 684.4134670328576, 1414.7348357856529, 1249.0855866329487, 1060.512232919567, 853.3786646867842, 853.3786646867842]","[103399.22139958414, 103399.22139958414, 526220.268111499, 1318244.6657205739, 1225967.5391201337, 675588.3747372575, 308721.89085094735, 111746.46536966746, 111746.46536966746]"
2147,"[103400.27809785592, 103400.27809785592, 500.7983508756926, 684.413332988277, 1414.7313208747587, 1249.0824518719921, 1060.5095491708712, 853.3763969133753, 853.3763969133753]","[103400.27809785592, 103400.27809785592, 526222.0814461249, 1318245.9561958103, 1225968.7392621036, 675588.9548106759, 308722.124945406, 111746.48384594452, 111746.48384594452]"
2148,"[103401.32921323639, 103401.32921323639, 500.7986714660916, 684.4131998474389, 1414.7278249302283, 1249.079334025475, 1060.5068799022333, 853.3741408773627, 853.3741408773627]","[103401.32921323639, 103401.32921323639, 526223.8851554537, 1318247.2397195464, 1225969.9329391783, 675589.5317578946, 308722.35777710174, 111746.50191710387, 111746.50191710387]"
2149,"[103402.37454147082, 103402.37454147082, 500.79899017995325, 684.4130671371242, 1414.724346761323, 1249.0762320331437, 1060.5042242081265, 853.3718961288412, 853.3718961288412]","[103402.37454147082, 103402.37454147082, 526225.6779665783, 1318248.512889723, 1225971.1169874426, 675590.103812269, 308722.5885313024, 111746.51945894778, 111746.51945894778]"
2150,"[103403.41387820404, 103403.41387820404, 500.79930715419107, 684.4129352362637, 1414.7208882327575, 1249.0731475568107, 1060.5015835096972, 853.3696635015903, 853.3696635015903]","[103403.41387820404, 103403.41387820404, 526227.46003062, 1318249.7771713592, 1225972.292769364, 675590.6717645645, 308722.8175835968, 111746.53641772296, 111746.53641772296]"
2151,"[103404.44701898513, 103404.44701898513, 500.79962218164076, 684.4128038803018, 1414.7174489023378, 1249.070080203092, 1060.4989574714223, 853.3674428601845, 853.3674428601845]","[103404.44701898513, 103404.44701898513, 526229.2304229377, 1318251.0303534914, 1225973.4582287471, 675591.2344740161, 308723.0444105679, 111746.55268637894, 111746.55268637894]"
2152,"[103405.47375927414, 103405.47375927414, 500.7999353303229, 684.4126733194121, 1414.7140301735312, 1249.0670312228801, 1060.496347163217, 853.3652348446108, 853.3652348446108]","[103405.47375927414, 103405.47375927414, 526230.9890789869, 1318252.2731649326, 1225974.6140433874, 675591.7923445685, 308723.2692077703, 111746.56820039649, 111746.56820039649]"
2153,"[103406.49389444712, 103406.49389444712, 500.80024642152085, 684.4125433423328, 1414.7106317955809, 1249.0640003933406, 1060.4937523953356, 853.3630393998576, 853.3630393998576]","[103406.49389444712, 103406.49389444712, 526232.7351627618, 1318253.503698417, 1225975.7584395278, 675592.344395053, 308723.49152607634, 111746.58285702483, 111746.58285702483]"
2154,"[103407.50721980259, 103407.50721980259, 500.8005554828671, 684.412414123779, 1414.707254901741, 1249.0609887246376, 1060.491174031932, 853.3608570523685, 853.3608570523685]","[103407.50721980259, 103407.50721980259, 526234.4684831854, 1318254.7222510593, 1225976.8916934852, 675592.8908025988, 308723.71145547763, 111746.59658539545, 111746.59658539545]"
2155,"[103408.51353056704, 103408.51353056704, 500.80086237357693, 684.4122855235064, 1414.703899496177, 1249.0579962210436, 1060.488612077379, 853.3586878542092, 853.3586878542092]","[103408.51353056704, 103408.51353056704, 526236.1883225648, 1318255.9273206028, 1225978.0124081606, 675593.4307988635, 308723.9286459095, 111746.6092885309, 111746.6092885309]"
2156,"[103409.51262190127, 103409.51262190127, 500.80116712834, 684.4121577294951, 1414.7005667599708, 1249.0550239353317, 1060.4860674322506, 853.3565323518902, 853.3565323518902]","[103409.51262190127, 103409.51262190127, 526237.8945116347, 1318257.1192793213, 1225979.1209297688, 675593.964600482, 308724.1432057559, 111746.62089656117, 111746.62089656117]"
2157,"[103410.50428890658, 103410.50428890658, 500.8014696182038, 684.4120306236888, 1414.6972567770767, 1249.0520719428575, 1060.483540161678, 853.3543906309662, 853.3543906309662]","[103410.50428890658, 103410.50428890658, 526239.5863694561, 1318258.2967511253, 1225980.2159785465, 675594.4915054196, 308724.35481581953, 111746.63131424962, 111746.63131424962]"
2158,"[103411.48832663079, 103411.48832663079, 500.80176980194125, 684.4119042521289, 1414.6939702198893, 1249.0491408432115, 1060.48103077888, 853.352263024195, 853.352263024195]","[103411.48832663079, 103411.48832663079, 526241.2634892202, 1318259.4592969946, 1225981.297146205, 675595.0113040319, 308724.56338608195, 111746.64045989145, 111746.64045989145]"
2159,"[103412.46453007469, 103412.46453007469, 500.8020675885272, 684.4117785677382, 1414.6907074270207, 1249.0462309386207, 1060.4785395429053, 853.3501497240791, 853.3501497240791]","[103412.46453007469, 103412.46453007469, 526242.9253083447, 1318260.605945772, 1225982.363529568, 675595.5235070662, 308724.7686963865, 111746.64824403459, 111746.64824403459]"
2160,"[103413.43269419836, 103413.43269419836, 500.8023629390818, 684.4116536209829, 1414.687469086872, 1249.0433428429358, 1060.476066979161, 853.3480510700538, 853.3480510700538]","[103413.43269419836, 103413.43269419836, 526244.571427168, 1318261.736283252, 1225983.4147434244, 675596.0279179261, 308724.97066279117, 111746.65458525663, 111746.65458525663]"
2161,"[103414.39261392786, 103414.39261392786, 500.80265584788884, 684.4115295243672, 1414.6842561103192, 1249.0404773682064, 1060.4736137824646, 853.3459674949988, 853.3459674949988]","[103414.39261392786, 103414.39261392786, 526246.2015496208, 1318262.8502493952, 1225984.4507319375, 675596.524526113, 308725.16928797273, 111746.65940722985, 111746.65940722985]"
2162,"[103415.34408416136, 103415.34408416136, 500.8029461907165, 684.4114061687411, 1414.6810686135623, 1249.0376346185162, 1060.471180042502, 853.3438990978921, 853.3438990978921]","[103415.34408416136, 103415.34408416136, 526247.8150090601, 1318263.9465178733, 1225985.4702616222, 675597.0126557635, 308725.3642649221, 111746.6626152497, 111746.6626152497]"
2163,"[103416.286899776, 103416.286899776, 500.80323388126453, 684.4112835159016, 1414.6779069671866, 1249.0348149245774, 1060.4687660426707, 853.341846084556, 853.341846084556]","[103416.286899776, 103416.286899776, 526249.4112573526, 1318265.0241674476, 1225986.4724757264, 675597.4918438712, 308725.55538570415, 111746.66412044685, 111746.66412044685]"
2164,"[103417.220855635, 103417.220855635, 500.8035189161663, 684.4111616827572, 1414.6747720978979, 1249.0320191125425, 1060.466372489841, 853.3398088944249, 853.3398088944249]","[103417.220855635, 103417.220855635, 526250.9900055701, 1318266.0831627494, 1225987.4573413571, 675597.9620929088, 308725.7426590345, 111746.66384675367, 111746.66384675367]"
2165,"[103418.14574659364, 103418.14574659364, 500.80380122096, 684.4110406532409, 1414.6716644556202, 1249.029247583805, 1060.463999727824, 853.3377877665821, 853.3377877665821]","[103418.14574659364, 103418.14574659364, 526252.5507424767, 1318267.1227087178, 1225988.4241191077, 675598.4230061721, 308725.9259078386, 111746.66170706868, 111746.66170706868]"
2166,"[103419.06136750693, 103419.06136750693, 500.80408075198596, 684.410920468886, 1414.6685846967575, 1249.0265009237098, 1060.461648257662, 853.3357830268235, 853.3357830268235]","[103419.06136750693, 103419.06136750693, 526254.0930530857, 1318268.1423392112, 1225989.3723754664, 675598.8743597884, 308726.1050354837, 111746.65761902882, 111746.65761902882]"
2167,"[103419.96751323617, 103419.96751323617, 500.8043573684647, 684.4108009895679, 1414.6655328263512, 1249.0237791373097, 1060.459318084395, 853.3337947272383, 853.3337947272383]","[103419.96751323617, 103419.96751323617, 526255.6162187606, 1318269.1405503545, 1225990.3007118297, 675599.3153846086, 308726.2796915441, 111746.65148521341, 111746.65148521341]"
2168,"[103420.86397865597, 103420.86397865597, 500.80463109544576, 684.4106823852964, 1414.6625099613057, 1249.0210832202029, 1060.4570100597268, 853.3318233870086, 853.3318233870086]","[103420.86397865597, 103420.86397865597, 526257.1200392491, 1318270.1176097344, 1225991.209377053, 675599.746242295, 308726.44995882985, 111746.64323383884, 111746.64323383884]"
2169,"[103421.75055866179, 103421.75055866179, 500.804901849014, 684.4105646222607, 1414.6595164876696, 1249.018413516877, 1060.4547244788273, 853.329869218208, 853.329869218208]","[103421.75055866179, 103421.75055866179, 526258.6039736378, 1318271.0726206559, 1225992.09753721, 675600.1664827386, 308726.61563540745, 111746.63277623514, 111746.63277623514]"
2170,"[103422.62704817652, 103422.62704817652, 500.8051695286955, 684.4104476356533, 1414.6565526802467, 1249.0157702727129, 1060.452461552156, 853.3279323861226, 853.3279323861226]","[103422.62704817652, 103422.62704817652, 526260.0674292346, 1318272.004509343, 1225992.9641936892, 675600.575562781, 308726.7764760352, 111746.62002114806, 111746.62002114806]"
2171,"[103423.4932421583, 103423.4932421583, 500.805434150069, 684.4103315776913, 1414.6536195918186, 1249.0131544261815, 1060.4502220825866, 853.3260133828435, 853.3260133828435]","[103423.4932421583, 103423.4932421583, 526261.5101761534, 1318272.9134417009, 1225993.8095007818, 675600.973590648, 308726.93253864866, 111746.60489526273, 111746.60489526273]"
2172,"[103424.3489356079, 103424.3489356079, 500.80569558190257, 684.4102163259726, 1414.6507172904198, 1249.0105660384556, 1060.4480061231266, 853.3241122866773, 853.3241122866773]","[103424.3489356079, 103424.3489356079, 526262.9315255531, 1318273.798015001, 1225994.632153951, 675601.3598503288, 308727.08349755016, 111746.58730252742, 111746.58730252742]"
2173,"[103425.1939235758, 103425.1939235758, 500.80595378533815, 684.4101019308239, 1414.6478464632073, 1249.008005722276, 1060.4458141982334, 853.3222294359886, 853.3222294359886]","[103425.1939235758, 103425.1939235758, 526264.3310773895, 1318274.65781321, 1225995.4317662853, 675601.7341442637, 308727.22926834866, 111746.56716116882, 111746.56716116882]"
2174,"[103426.02800116998, 103426.02800116998, 500.80620867654835, 684.4099883584203, 1414.6450074954444, 1249.0054738214294, 1060.443646602477, 853.3203650422448, 853.3203650422448]","[103426.02800116998, 103426.02800116998, 526265.7082910603, 1318275.491939683, 1225996.2075039053, 675602.096022351, 308727.3696491078, 111746.54438244108, 111746.54438244108]"
2175,"[103426.85096356367, 103426.85096356367, 500.80646027588807, 684.4098757697412, 1414.6422014706252, 1249.0029713017477, 1060.4415041621164, 853.3185196102037, 853.3185196102037]","[103426.85096356367, 103426.85096356367, 526267.0629516962, 1318276.300610617, 1225996.959567874, 675602.4456192247, 308727.5047100468, 111746.51889370837, 111746.51889370837]"
2176,"[103427.66260600301, 103427.66260600301, 500.80670842618804, 684.4097639936848, 1414.6394282814026, 1249.0004980681574, 1060.4393867966078, 853.3166931442373, 853.3166931442373]","[103427.66260600301, 103427.66260600301, 526268.3942894901, 1318277.0821454362, 1225997.6863952556, 675602.7820728564, 308727.63405749906, 111746.49059485327, 111746.49059485327]"
2177,"[103428.4627238144, 103428.4627238144, 500.80695309813905, 684.4096530982299, 1414.6366886773676, 1248.9980547890193, 1060.4372950779482, 853.3148860086824, 853.3148860086824]","[103428.4627238144, 103428.4627238144, 526269.7019344075, 1318277.8362293611, 1225998.387693306, 675603.1052388648, 308727.75763181463, 111746.45940553657, 111746.45940553657]"
2178,"[103429.25111241317, 103429.25111241317, 500.80719428374897, 684.4095431911608, 1414.6339835505646, 1248.9956422596044, 1060.435229686609, 853.3130986276539, 853.3130986276539]","[103429.25111241317, 103429.25111241317, 526270.9855831222, 1318278.5627751576, 1225999.0633808966, 675603.4150924236, 308727.8754289852, 111746.42524871239, 111746.42524871239]"
2179,"[103430.02756731084, 103430.02756731084, 500.80743186855074, 684.4094341810512, 1414.6313130785193, 1248.9932606386276, 1060.4331907589699, 853.3113311249938, 853.3113311249938]","[103430.02756731084, 103430.02756731084, 526272.2445995115, 1318279.2605578573, 1225999.7123188074, 675603.7110108777, 308727.98716674885, 111746.38803085407, 111746.38803085407]"
2180,"[103430.79188412355, 103430.79188412355, 500.80766579728083, 684.4093260871308, 1414.628677835194, 1248.990910437984, 1060.4311787332883, 853.3095837910257, 853.3095837910257]","[103430.79188412355, 103430.79188412355, 526273.4785326204, 1318279.9289847866, 1226000.3339558516, 675603.9927038018, 308728.0927174716, 111746.34766759527, 111746.34766759527]"
2181,"[103431.54385858023, 103431.54385858023, 500.80789599578065, 684.4092188932107, 1414.626078267238, 1248.9885920561464, 1060.4291939508737, 853.3078568625033, 853.3078568625033]","[103431.54385858023, 103431.54385858023, 526274.6868725151, 1318280.567261195, 1226000.9275529115, 675604.2597745755, 308728.1919040873, 111746.30407164659, 111746.30407164659]"
2182,"[103432.28328653047, 103432.28328653047, 500.80812240176067, 684.4091126052178, 1414.6235149002498, 1248.986305961922, 1060.427236813153, 853.3061506092653, 853.3061506092653]","[103432.28328653047, 103432.28328653047, 526275.8691464699, 1318281.174718922, 1226001.4924885975, 675604.5118930856, 308728.28458048176, 111746.25715755811, 111746.25715755811]"
2183,"[103433.00996395295, 103433.00996395295, 500.8083450002852, 684.4090073175573, 1414.6209885766873, 1248.9840529064038, 1060.4253079628359, 853.3044654341916, 853.3044654341916]","[103433.00996395295, 103433.00996395295, 526277.025029912, 1318281.751195493, 1226002.0286118085, 675604.7489949177, 308728.3707242027, 111746.20684721344, 111746.20684721344]"
2184,"[103433.72368696418, 103433.72368696418, 500.8085637007496, 684.408902983015, 1414.61849963087, 1248.9818331879906, 1060.4234076556922, 853.3028015265809, 853.3028015265809]","[103433.72368696418, 103433.72368696418, 526278.153961829, 1318282.2957197963, 1226002.5350194105, 675604.9705907494, 308728.4501150239, 111746.15305079342, 111746.15305079342]"
2185,"[103434.4242518262, 103434.4242518262, 500.8087784433517, 684.4087996118889, 1414.6160486029098, 1248.979647288418, 1060.421536304198, 853.3011591621022, 853.3011591621022]","[103434.4242518262, 103434.4242518262, 526279.2554776373, 1318282.807649574, 1226003.011114104, 675605.1763640371, 308728.5226131322, 111746.09568325573, 111746.09568325573]"
2186,"[103435.11145495593, 103435.11145495593, 500.80898917543027, 684.4086972277285, 1414.6136360800035, 1248.977495731369, 1060.4196943566833, 853.2995386361112, 853.2995386361112]","[103435.11145495593, 103435.11145495593, 526280.3291352219, 1318283.286418629, 1226003.456369325, 675605.3660381908, 308728.58809730556, 111746.03466067502, 111746.03466067502]"
2187,"[103435.78509293316, 103435.78509293316, 500.809195865657, 684.4085958938738, 1414.6112627915572, 1248.9753791672179, 1060.4178823697657, 853.2979403036137, 853.2979403036137]","[103435.78509293316, 103435.78509293316, 526281.3745593138, 1318283.7316884415, 1226003.8704702507, 675605.5394562357, 308728.6465019888, 111745.96990244198, 111745.96990244198]"
2188,"[103436.44496250966, 103436.44496250966, 500.80939833375857, 684.4084953949751, 1414.6089284673133, 1248.9732973557518, 1060.4161001388384, 853.2963640995114, 853.2963640995114]","[103436.44496250966, 103436.44496250966, 526282.3909091591, 1318284.1415289831, 1226004.2516219544, 675605.6956249274, 308728.69737239095, 111745.90130491424, 111745.90130491424]"
2189,"[103437.09086061767, 103437.09086061767, 500.8095966927747, 684.4083960641523, 1414.60663480296, 1248.9712518081922, 1060.4143489563207, 853.294810784581, 853.294810784581]","[103437.09086061767, 103437.09086061767, 526283.3782611667, 1318284.5171436227, 1226004.6009435693, 675605.8351974391, 308728.74102001643, 111745.82880986006, 111745.82880986006]"
2190,"[103437.72258437885, 103437.72258437885, 500.8097907247145, 684.4082976152666, 1414.604381273429, 1248.9692420573176, 1060.4126284235708, 853.2932801864547, 853.2932801864547]","[103437.72258437885, 103437.72258437885, 526284.3356570242, 1318284.8561988801, 1226004.9162649587, 675605.9569684977, 308728.77689137525, 111745.75230784065, 111745.75230784065]"
2191,"[103438.33993111324, 103438.33993111324, 500.80998047177366, 684.4082002486812, 1414.6021690973812, 1248.9672691893707, 1060.410939469759, 853.2917728652703, 853.2917728652703]","[103438.33993111324, 103438.33993111324, 526285.2629520425, 1318285.1591407617, 1226005.1980009084, 675606.0611932853, 308728.8051127199, 111745.67172970685, 111745.67172970685]"
2192,"[103438.94269834843, 103438.94269834843, 500.8101658272343, 684.4081038861068, 1414.599998493853, 1248.9653334000413, 1060.4092822628602, 853.2902889610662, 853.2902889610662]","[103438.94269834843, 103438.94269834843, 526286.1595361873, 1318285.4248240816, 1226005.4450863958, 675606.1472908749, 308728.8254211388, 111745.58698329123, 111745.58698329123]"
2193,"[103439.53068382823, 103439.53068382823, 500.81034671991625, 684.4080085155791, 1414.5978699190987, 1248.9634350963538, 1060.407657151486, 853.288828713429, 853.288828713429]","[103439.53068382823, 103439.53068382823, 526287.0249107433, 1318285.6524830621, 1226005.6568092478, 675606.2148796798, 308728.837646494, 111745.49798195467, 111745.49798195467]"
2194,"[103440.10368552229, 103440.10368552229, 500.81052318036035, 684.4079143152378, 1414.5957845103485, 1248.9615752920033, 1060.4060650027952, 853.2873926479333, 853.2873926479333]","[103440.10368552229, 103440.10368552229, 526287.8588952408, 1318285.8424384191, 1226005.8334677299, 675606.2641489848, 308728.8418843438, 111745.40465483164, 111745.40465483164]"
2195,"[103440.66150163508, 103440.66150163508, 500.81069502877244, 684.407821069676, 1414.5937419932097, 1248.9597537430889, 1060.4045056090224, 853.2859806969445, 853.2859806969445]","[103440.66150163508, 103440.66150163508, 526288.6606518709, 1318285.9927634574, 1226005.9732700153, 675606.294107157, 308728.8376805958, 111745.30689854098, 111745.30689854098]"
2196,"[103441.20393061533, 103441.20393061533, 500.8108622438276, 684.4077288597164, 1414.591743154718, 1248.9579711513202, 1060.4029795706565, 853.2845932386545, 853.2845932386545]","[103441.20393061533, 103441.20393061533, 526289.429838506, 1318286.1032242414, 1226006.0759985445, 675606.3046519937, 308728.8249951216, 111745.20463426187, 111745.20463426187]"
2197,"[103441.73077116528, 103441.73077116528, 500.8110248349938, 684.40763782361, 1414.5897889871317, 1248.956228401238, 1060.40148764446, 853.2832307373486, 853.2832307373486]","[103441.73077116528, 103441.73077116528, 526290.1662095514, 1318286.173915538, 1226006.1417414504, 675606.2958539871, 308728.8038681651, 111745.09778797856, 111745.09778797856]"
2198,"[103442.24182225033, 103442.24182225033, 500.81118264399544, 684.4075477857039, 1414.5878793565603, 1248.9545253741098, 1060.4000297296518, 853.2818931840341, 853.2818931840341]","[103442.24182225033, 103442.24182225033, 526290.868995262, 1318286.203139725, 1226006.1689199442, 675606.2668417944, 308728.7739015929, 111744.98625975834, 111744.98625975834]"
2199,"[103442.75009137065, 103442.75009137065, 500.81133969713267, 684.4074572301472, 1414.5859715613988, 1248.9528239862461, 1060.3985732212877, 853.2805529987521, 853.2805529987521]","[103442.75009137065, 103442.75009137065, 526291.5608168968, 1318286.2078165978, 1226006.173269436, 675606.2252978374, 308728.7382288166, 111744.87036100694, 111744.87036100694]"
2200,"[103443.24254859121, 103443.24254859121, 500.8114919805276, 684.4073677090134, 1414.5841084866306, 1248.9511624847635, 1060.3971508640736, 853.279237842099, 853.279237842099]","[103443.24254859121, 103443.24254859121, 526292.2190596492, 1318286.171151981, 1226006.1391713424, 675606.1636080267, 308728.69374906074, 111744.74977266346, 111744.74977266346]"
2201,"[103443.732212333, 103443.732212333, 500.81164351663284, 684.4072776917424, 1414.5822473469614, 1248.949502711381, 1060.3957299892663, 853.2779200910535, 853.2779200910535]","[103443.732212333, 103443.732212333, 526292.8663412412, 1318286.1100031505, 1226006.08230293, 675606.0894209224, 308728.643579607, 111744.62480535517, 111744.62480535517]"
2202,"[103444.20604218559, 103444.20604218559, 500.811790257732, 684.4071886743675, 1414.580430856315, 1248.9478827608525, 1060.3943432113813, 853.2766273421249, 853.2766273421249]","[103444.20604218559, 103444.20604218559, 526293.4799331726, 1318286.0072357887, 1226005.9867292836, 675605.9949446728, 308728.58453729516, 111744.49513512224, 111744.49513512224]"
2203,"[103444.67706732782, 103444.67706732782, 500.81193625074405, 684.4070991646864, 1414.5786163364317, 1248.9462645702204, 1060.3929579431108, 853.2753320094808, 853.2753320094808]","[103444.67706732782, 103444.67706732782, 526294.0825380234, 1318285.8799474689, 1226005.868351146, 675605.8879531069, 308728.5197973492, 111744.36107619944, 111744.36107619944]"
2204,"[103445.13223703725, 103445.13223703725, 500.8120774826882, 684.4070107308372, 1414.5768467891558, 1248.944686490774, 1060.3916070182831, 853.274061818263, 853.274061818263]","[103445.13223703725, 103445.13223703725, 526294.6515281126, 1318285.7113960295, 1226005.7115983074, 675605.7608613798, 308728.4462733044, 111744.22231033602, 111744.22231033602]"
2205,"[103445.58459108757, 103445.58459108757, 500.81221793038435, 684.4069217422189, 1414.5750790099883, 1248.9431099907047, 1060.3902574488006, 853.2727889538781, 853.2727889538781]","[103445.58459108757, 103445.58459108757, 526295.2093951076, 1318285.5179093652, 1226005.5316557097, 675605.6210379153, 308728.3669513353, 111744.07914074384, 111744.07914074384]"
2206,"[103446.02106860765, 103446.02106860765, 500.81235361090864, 684.4068338302117, 1414.573356256465, 1248.941573649125, 1060.3889422632633, 853.2715412564427, 853.2715412564427]","[103446.02106860765, 103446.02106860765, 526295.7335976452, 1318285.2830871607, 1226005.3132710594, 675605.4610784267, 308728.2788293588, 111743.9312541539, 111743.9312541539]"
2207,"[103446.45471980277, 103446.45471980277, 500.8124884545793, 684.4067452700623, 1414.5716349569402, 1248.9400386071077, 1060.3876281939292, 853.2702907495623, 853.2702907495623]","[103446.45471980277, 103446.45471980277, 526296.2464901264, 1318285.0227400567, 1226005.0711482528, 675605.2880785816, 308728.18476624537, 111743.77894641091, 111743.77894641091]"
2208,"[103446.87247381707, 103446.87247381707, 500.8126185936131, 684.4066579154153, 1414.569959194327, 1248.9385441791142, 1060.3863488979728, 853.2690656275605, 853.2690656275605]","[103446.87247381707, 103446.87247381707, 526296.7258836384, 1318284.7217182703, 1226004.7911979915, 675605.0952921022, 308728.08206650993, 111743.62192239064, 111743.62192239064]"
2209,"[103447.28739112352, 103447.28739112352, 500.81274793539865, 684.4065699915641, 1414.5682851887648, 1248.937051320689, 1060.3850709490328, 853.2678378191374, 853.2678378191374]","[103447.28739112352, 103447.28739112352, 526297.1940688865, 1318284.3955673533, 1226004.4878776388, 675604.8896744141, 308727.97352340136, 111743.46047422307, 111743.46047422307]"
2210,"[103447.68639104608, 103447.68639104608, 500.81287248874236, 684.406483128139, 1414.5666562480274, 1248.935598655764, 1060.3838274140962, 853.2666352002516, 853.2666352002516]","[103447.68639104608, 103447.68639104608, 526297.6284637316, 1318284.0278391303, 1226004.1458903912, 675604.6637979101, 308727.8561246507, 111743.2942880076, 111743.2942880076]"
