,mass,equivalent_airspeed,altitude,ground_distance,engine_setting,true_airspeed,mach,CL,CD,drag,thrust_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,TP_power_rate,thermo_power,TP_thermal_efficiency,TP_residual_thrust,TP_air_flow,CT,slope_angle,acceleration,time,name,RC,climb_gradient,slope_angle_penalty,RC_penalty,altitude_penalty
282,23463.399001247544,63.950472723733064,1630.0549207357744,37948.707412495096,9,69.2573023612419,0.20736942810969503,1.5333327149130611,0.09949969340010557,14931.276649978756,1.0,False,8.61963530926796e-08,21506.36648590954,1818286.3652104433,0.9993666528933514,2160544.8077992923,0.2867852869678785,1217.348142151869,6.861710171452331,0.33704249856477553,0.028575253342998253,0.0,564.0,OEI_ceiling,1.9790449608251184,0.02857525334299825,0.017573444074389565,1.217089329788373,1212.5059682788008
283,23463.085541940425,63.950472723733064,1634.012472019592,38087.165469354426,9,69.27096324460487,0.20741994355361495,1.5333122303528164,0.09949781444577938,14930.994687432953,1.0,False,8.618484782534929e-08,21502.552963569575,1818282.8104149513,0.9993646991064559,2160079.4552578167,0.2868270579714379,1217.3757427001715,6.86004722534086,0.3371156856147229,0.028560286782092208,0.0,566.0,OEI_ceiling,1.9783985759376836,0.0285602867820922,0.017558482131136647,1.216292970337018,1214.9401469383774
284,23462.772125085787,63.950472723733064,1637.96873127344,38225.65089605362,9,69.28462362737353,0.20747045948714704,1.5332917485668396,0.09949593577160375,14930.712766927547,1.0,False,8.617334977097198e-08,21498.74099145037,1818279.2508388907,0.999362742692064,2159614.2968202657,0.2868688171785236,1217.4034190813027,6.858385274219136,0.3371888711647645,0.028545326324342295,0.0,568.0,OEI_ceiling,1.9777521907026139,0.0285453263243423,0.01754352628129958,1.2154966154967775,1217.3727328790515
285,23462.458750658057,63.950472723733064,1641.92369849573,38364.1636915601,9,69.29828350717769,0.20752097590091528,1.533271269553461,0.09949405737741505,14930.430888437968,1.0,False,8.616185895406943e-08,21494.9305692726,1818275.684145347,0.9993607823657608,2159149.3324588463,0.28691056448901486,1217.4311694733728,6.85672431436907,0.33726205520197144,0.0285303719689982,0.0,570.0,OEI_ceiling,1.9771058052728725,0.028530371968998186,0.017528576524144534,1.214700265447427,1219.803726110045
286,23462.145418631982,63.950472723733064,1645.87737368518,38502.70385483653,9,69.31194288164728,0.207571492785543,1.5332507933110302,0.09949217926305153,14930.149051939943,1.0,False,8.615037535528999e-08,21491.121696756727,1818272.1116924267,0.9993588188739886,2158684.56214574,0.28695229995275157,1217.458994831976,6.855064347119818,0.3373352377134156,0.028515423715306805,0.0,572.0,OEI_ceiling,1.9764594198013157,0.028515423715306798,0.01751363285893495,1.2139039203686401,1222.2331266409399
287,23461.832128982143,63.950472723733064,1649.8297568408148,38641.27138484088,9,69.32560174841231,0.20762201013165202,1.5332303198378852,0.09949030142835025,14929.86725740903,1.0,False,8.613889897135528e-08,21487.31437362301,1818268.5334850852,0.9993568522194711,2158219.9858530727,0.28699402356465503,1217.4868950956154,6.853405371952472,0.33740841868616855,0.02850048156251491,0.0,574.0,OEI_ceiling,1.9758130344408762,0.028500481562514904,0.017498695284934074,1.2131075804401599,1224.6609344816773
288,23461.518881683125,63.950472723733064,1653.780847961966,38779.86628052637,9,69.33926010510284,0.20767252792986313,1.533209849132365,0.09948842387314853,14929.585504820818,1.0,False,8.612742982480632e-08,21483.508599591492,1818264.9473501341,0.9993548812077804,2157755.6035529473,0.2870357352312825,1217.5148685645233,6.851747385374464,0.337481598107302,0.028485545509868065,0.0,576.0,OEI_ceiling,1.9751666493444862,0.028485545509868065,0.017483763801403936,1.2123112458417291,1227.0871496425575
289,23461.205676709815,63.950472723733064,1657.7306470482717,38918.48854084148,9,69.35291794934899,0.20772304617079598,1.53318938119283,0.09948654659728559,14929.30379415116,1.0,False,8.611596788369678e-08,21479.704374382025,1818261.355709927,0.9993529071702905,2157291.4152174247,0.2870774350456431,1217.5429169949794,6.850090390168502,0.33755477596388805,0.028470615556609274,0.0,578.0,OEI_ceiling,1.974520264664982,0.028470615556609263,0.017468838407603948,1.2115149167529928,1229.511772134241
290,23460.89251403679,63.950472723733064,1661.679154099677,39057.13816472997,9,69.36657527878104,0.2077735648450693,1.533168916017618,0.09948466960059853,14929.022125375626,1.0,False,8.610451315362226e-08,21475.90169771425,1818257.757820978,0.9993509296983669,2156827.4208185207,0.28711912297230147,1217.571039762433,6.848434384794653,0.3376279522429988,0.02845569170198207,0.0,580.0,OEI_ceiling,1.9738738805553244,0.02845569170198206,0.017453919102794098,1.2107185933537212,1231.934801967747
291,23460.57939363874,63.950472723733064,1665.626369116433,39195.81515113088,9,69.38023209102931,0.20782408394330054,1.5331484536050741,0.0994827928829252,14928.740498469893,1.0,False,8.609306562986332e-08,21472.100569307597,1818254.1538101349,0.9993489488617273,2156363.620328219,0.2871607990111321,1217.5992368968982,6.8467793689016405,0.3377011269317065,0.02844077394522832,0.0,582.0,OEI_ceiling,1.9732274971684403,0.028440773945228315,0.017439005886232636,1.2099222758236468,1234.3562391544544
292,23460.26631549035,63.950472723733064,1669.572292099098,39334.51949897851,9,69.39388838372415,0.2078746034561059,1.5331279939535447,0.09948091644410359,14928.458913409633,1.0,False,8.608162530471836e-08,21468.300988881325,1818250.544056598,0.9993469648687883,2155900.013718471,0.2872024631722446,1217.6275086183227,6.845125342482802,0.33777430001708386,0.02842586228558899,0.0,584.0,OEI_ceiling,1.972581114657276,0.028425862285588993,0.017424098757176907,1.209125964342521,1236.7760837061016
293,23459.953279566264,63.950472723733064,1673.5169230485371,39473.25120720242,9,69.40754415449607,0.20792512337410085,1.5331075370613736,0.0994790402839714,14928.17737017049,1.0,False,8.607019219427925e-08,21464.502956154436,1818246.926929046,0.9993449768229424,2155436.6009611767,0.28724411538420946,1217.6558536336206,6.8434723027876965,0.3378474714862035,0.028410956722303912,0.0,586.0,OEI_ceiling,1.9719347331747854,0.028410956722303912,0.01740919771488308,1.2083296590900994,1239.1943356347867
294,23459.64028584135,63.950472723733064,1677.4602619659222,39612.01027472745,9,69.42119940097564,0.2079756436878995,1.5330870829269174,0.09947716440236756,14927.895868728298,1.0,False,8.605876626928328e-08,21460.706470845773,1818243.304629212,0.9993429859343068,2154973.382028209,0.287285755731053,1217.6842735342805,6.841820252297639,0.3379206413261384,0.028396057254610977,0.0,588.0,OEI_ceiling,1.9712883528738694,0.028396057254610974,0.01739430275860539,1.2075333602460854,1241.6109949529668
295,23459.327334290203,63.950472723733064,1681.4023088527315,39750.79670047371,9,69.43485412079352,0.208026164388115,1.533066631548516,0.09947528879912947,14927.61440905866,1.0,False,8.604734755781803e-08,21456.911532673963,1818239.674510724,0.999340990748382,2154510.3568914,0.2873273841001943,1217.7127662628777,6.8401691868778665,0.33799380952396174,0.028381163881748297,0.0,590.0,OEI_ceiling,1.9706419739075267,0.0283811638817483,0.017379413887598272,1.206737067990279,1244.026061673459
296,23459.01442488777,63.950472723733064,1685.3430637107504,39889.61048335658,9,69.44850831158047,0.20807668546535946,1.533046182924532,0.09947341347409662,14927.33299113749,1.0,False,8.603593602606368e-08,21453.118141357416,1818236.0391625664,0.9993389926881261,2154047.525522536,0.28736900059135356,1217.7413337027322,6.8385191095382085,0.33806697606674685,0.028366276602951105,0.0,592.0,OEI_ceiling,1.9699955964286404,0.028366276602951115,0.01736453110111324,1.2059407825023603,1246.4395358094396
297,23458.701557608678,63.950472723733064,1689.2825265420706,40028.4516222867,9,69.46216197096737,0.20812720691024392,1.5330257370533076,0.09947153842710661,14927.051614940412,1.0,False,8.602453168873081e-08,21449.32629661435,1818232.3970691517,0.9993369909205415,2153584.8878933815,0.2874106051378131,1217.7699746473552,6.836870017687777,0.3381401409415679,0.028351395417455245,0.0,594.0,OEI_ceiling,1.9693492205902183,0.02835139541745524,0.01734965439840238,1.2051445039621327,1248.8514173744443
298,23458.38873242776,63.950472723733064,1693.220697349091,40167.32011617001,9,69.47581509658511,0.20817772871337822,1.5330052939331993,0.0994696636579984,14926.770280443256,1.0,False,8.601313453210856e-08,21445.53599816278,1818228.7491199635,0.9993349859345063,2153122.443975648,0.2874521977703732,1217.7986897009482,6.835221912017568,0.33821330413549827,0.028336520324494418,0.0,596.0,OEI_ceiling,1.9687028465452001,0.02833652032449442,0.017334783778715692,1.2043482325493344,1251.2617063823686
299,23458.075949319744,63.950472723733064,1697.1575761345173,40306.21596390769,9,69.48946768606477,0.2082282508653714,1.5329848535625539,0.09946778916661007,14926.48898762173,1.0,False,8.600174455972636e-08,21441.74724572053,1818225.0947452537,0.9993329774168757,2152660.1937410175,0.2874937784606736,1217.8274783689185,6.83357479122796,0.33828646563561277,0.02832165132330191,0.0,598.0,OEI_ceiling,1.9680564744465816,0.028321651323301902,0.01731991924130264,1.2035519684437512,1253.6704028474674
300,23457.763208259443,63.950472723733064,1701.0931629013617,40445.139164396205,9,69.50311973703752,0.20827877335683131,1.5329644159397258,0.09946591495278038,14926.207736451637,1.0,False,8.599036177592064e-08,21437.960039005182,1818221.4333061834,0.9993309650165308,2152198.13716113,0.2875353471775616,1217.8563401043975,6.831928653925639,0.33835962542898557,0.02830678841310932,0.0,600.0,OEI_ceiling,1.9674101044473236,0.028306788413109324,0.017305060785411074,1.2027557118251384,1256.077506784355
301,23457.450509221766,63.950472723733064,1705.0274576529432,40584.08971652728,9,69.5167712471346,0.20832929617836496,1.5329439810630754,0.09946404101634868,14925.926526908872,1.0,False,8.597898615485637e-08,21434.174377734158,1818217.7667215639,0.9993289497880888,2151736.274207592,0.28757690399355307,1217.8852762872036,6.830283502205984,0.3384327835026916,0.02829193159314686,0.0,602.0,OEI_ceiling,1.9667637367003703,0.028291931593146857,0.017290208410287347,1.2019594628732282,1258.4830182080052
302,23457.137852181382,63.950472723733064,1708.9604603928879,40723.06761918793,9,69.53042221398736,0.20837981932057809,1.532923548930947,0.0994621673571528,14925.645358969101,1.0,False,8.596761771520305e-08,21430.39026162465,1818214.0931380533,0.999326930712916,2151274.604851969,0.2876184488282699,1217.9142854555537,6.828639333019718,0.33850593984380617,0.028277080862644827,0.0,604.0,OEI_ceiling,1.966117371358757,0.028277080862644827,0.017275362115177946,1.2011632217678443,1260.8869371337516
303,23456.825237113215,63.950472723733064,1712.8921711251285,40862.07287126043,9,69.54407263522727,0.20843034277407563,1.5329031195417018,0.09946029397503219,14925.36423260823,1.0,False,8.595625644166036e-08,21426.607690393677,1818210.413582391,0.999324908355329,2150813.129065797,0.2876599817180685,1217.9433683173506,6.826996147245872,0.33857909443940476,0.0282622362208313,0.0,606.0,OEI_ceiling,1.9654710085754428,0.028262236220831294,0.01726052189932708,1.2003669886887334,1263.2892635772873
304,23456.512663992064,63.950472723733064,1716.8225898539044,41001.10547162233,9,69.55772250848588,0.20848086652946132,1.5328826928936943,0.09945842086982565,14925.083147802057,1.0,False,8.594490233707894e-08,21422.826663758013,1818206.7275421822,0.9993228824337048,2150351.846820558,0.28770150263692645,1217.9725244208469,6.8253539436647355,0.33865224727656307,0.028247397666933672,0.0,608.0,OEI_ceiling,1.964824648503424,0.02824739766693367,0.017245687761978268,1.1995707638156752,1265.6899975546648
305,23456.20013279281,63.950472723733064,1720.7517165837623,41140.16541914645,9,69.57137183139493,0.20853139057733824,1.5328622689852816,0.09945654804137227,14924.80210452645,1.0,False,8.593355539141322e-08,21419.047181434267,1818203.0355996757,0.9993208532680596,2149890.7580877086,0.28774301160318116,1218.001754139216,6.823712722549457,0.3387253983423576,0.028232565200178108,0.0,610.0,OEI_ceiling,1.964178291295692,0.02823256520017811,0.01723085970237378,1.198774547328445,1268.0891390822962
306,23455.887643490263,63.950472723733064,1724.6795513195555,41279.25271270088,9,69.58502060158615,0.2085819149083081,1.5328418478148187,0.09945467548951094,14924.52110275722,1.0,False,8.592221560677421e-08,21415.26924313884,1818199.3373054545,0.9993188206113847,2149429.8628386706,0.2877845085933629,1218.031057068061,6.822072482766856,0.3387985476238647,0.028217738819789985,0.0,612.0,OEI_ceiling,1.9635319371052633,0.028217738819789992,0.017216037719755058,1.19797833940684,1270.486688176953
307,23455.57519605931,63.950472723733064,1728.6060940664438,41418.36735114899,9,69.59866881669151,0.20863243951297197,1.532821429380664,0.09945280321408083,14924.240142470237,1.0,False,8.591088298454434e-08,21411.492848587903,1818195.632271145,0.999316784250222,2148969.1610448193,0.2878259935864967,1218.0604328488573,6.820433223267248,0.33887169510816156,0.028202918524993213,0.0,614.0,OEI_ceiling,1.9628855860851362,0.02820291852499321,0.017201221813362057,1.1971821402306357,1272.8826448557668
308,23455.2627904749,63.950472723733064,1732.5313448298944,41557.50933334942,9,69.61231647434306,0.20868296438192985,1.532801013681178,0.09945093121492139,14923.959223641423,1.0,False,8.589955750777736e-08,21407.71799749745,1818191.9216670392,0.9993147448277876,2148508.652677499,0.2878674666247267,1218.089882298233,6.818794945126103,0.3389448407823254,0.0281881043150104,0.0,616.0,OEI_ceiling,1.9622392383882992,0.028188104315010398,0.017186411982433453,1.1963859499795992,1275.2770091362281
309,23454.95042671183,63.950472723733064,1736.455303615681,41696.67865815609,9,69.6259635721729,0.20873348950578066,1.532780600714717,0.0994490594918716,14923.678346246597,1.0,False,8.588823919776907e-08,21403.944689583277,1818188.2034120196,0.9993127012002575,2148048.3377080197,0.28790892761850445,1218.1194037811051,6.817157644987204,0.33901798463343397,0.0281732961890638,0.0,618.0,OEI_ceiling,1.9615928941677936,0.028173296189063793,0.01717160822620749,1.1955897688335475,1277.6697810361873
310,23454.638104745187,63.950472723733064,1740.3779704298845,41835.87532441818,9,69.63961010781331,0.2087840148751224,1.5327601904796526,0.099447188044772,14923.397510261824,1.0,False,8.587692801760263e-08,21400.17292456097,1818184.480375698,0.999310654944828,2147588.2161076404,0.28795037667881557,1218.1489993958528,6.815521326242151,0.33909112664856544,0.028158494146373145,0.0,620.0,OEI_ceiling,1.9609465535765693,0.028158494146373142,0.017156810543919918,1.1947935969722034,1280.0609605738543
311,23454.325824549698,63.950472723733064,1744.2993452788921,41975.09933098015,9,69.65325607889673,0.20883454048055236,1.5327397829743312,0.09944531687346066,14923.116715662827,1.0,False,8.586562399323829e-08,21396.40270214592,1818180.7500797245,0.999308604699348,2147128.2878475934,0.2879918137000251,1218.1786672074982,6.813885984994277,0.33916426681479867,0.02814369818615907,0.0,622.0,OEI_ceiling,1.960300216767719,0.028143698186159055,0.017142018934807313,1.1939974345754303,1282.4505477677988
312,23454.013586100424,63.950472723733064,1748.2194281693987,42114.35067668173,9,69.66690148305561,0.20888506631266654,1.5327193781971256,0.09944344597777818,14922.835962425661,1.0,False,8.585432710149508e-08,21392.6340220533,1818177.0142270199,0.9993065513997773,2146668.552899082,0.288033238745853,1218.208408434811,6.812251623045293,0.33923740511921235,0.028128908307639262,0.0,624.0,OEI_ceiling,1.959653883894209,0.028128908307639255,0.01712723339810335,1.193201281822966,1284.8385426369496
313,23453.701389372207,63.950472723733064,1752.1382191084053,42253.62936035793,9,69.6805463179227,0.2089355923620605,1.5326989761463892,0.09944157535756333,14922.555250526157,1.0,False,8.584303734995199e-08,21388.86688399809,1818173.2719027498,0.9993044945433045,2146209.011233254,0.288074651774,1218.2382223218708,6.810618238629998,0.3393105415488863,0.02811412451003163,0.0,626.0,OEI_ceiling,1.9590075551091048,0.028114124510031632,0.017112453933041852,1.1924051388946413,1287.2249452005956
314,23453.38923434003,63.950472723733064,1756.0557181032204,42392.93538083904,9,69.69419058113071,0.20898611861932836,1.532678576820488,0.09943970501265612,14922.27457994029,1.0,False,8.583175473852823e-08,21385.101287695084,1818169.5228436682,0.9993024339852441,2145749.662821229,0.2881160527685612,1218.2681086041355,6.808985830871533,0.3393836760909003,0.028099346792552302,0.0,628.0,OEI_ceiling,1.9583612305654243,0.0280993467925523,0.01709768053885484,1.1916090059702389,1289.6097554783848
315,23453.077120978913,63.950472723733064,1759.971925161459,42532.2687369506,9,69.70783427031259,0.2090366450750637,1.5326581802177908,0.09943783494289679,14921.993950644084,1.0,False,8.582047924700673e-08,21381.33723285885,1818165.768503198,0.9993003705244267,2145290.5076340926,0.28815744178313646,1218.2980683126552,6.80735440123176,0.33945680873233486,0.028084575154415974,0.0,630.0,OEI_ceiling,1.9577149104161673,0.028084575154415967,0.017082913214772913,1.190812883229523,1291.9929734903253
316,23452.765049263708,63.950472723733064,1763.8868402910432,42671.629427513464,9,69.72147738310136,0.2090871717198591,1.5326377863366538,0.0994359651481244,14921.713362613387,1.0,False,8.58092108923364e-08,21377.574719203778,1818162.007167118,0.9992983032186817,2144831.5456428933,0.2881988187430733,1218.3281000878333,6.805723946857733,0.33952993946027116,0.028069809594837434,0.0,632.0,OEI_ceiling,1.9570685948144195,0.02806980959483743,0.01706815196002674,1.1900167708523415,1294.3745992567844
317,23452.45301916949,63.950472723733064,1767.800463500202,42811.01745134373,9,69.73511991713025,0.20913769854430625,1.532617395175446,0.09943409562817926,14921.432815824255,1.0,False,8.579794967449282e-08,21373.813746444048,1818158.2385670259,0.9992962319204901,2144372.776818639,0.28824018363226817,1218.3582036609355,6.804094466866633,0.33960306826179043,0.02805505011302914,0.0,634.0,OEI_ceiling,1.9564222839131855,0.02805505011302914,0.017053396773844612,1.1892206690184561,1296.7546327984892
318,23452.141030671384,63.950472723733064,1771.7127947974714,42950.43280725278,9,69.74876187003254,0.20918822553899588,1.5325970067325438,0.09943222638290229,14921.1523102528,1.0,False,8.578669556540868e-08,21370.054314293644,1818154.464828124,0.9992941577979055,2143914.2011322905,0.28828153653150573,1218.3883805704945,6.802465963635622,0.3396761951239746,0.028040296708202267,0.0,636.0,OEI_ceiling,1.9557759778654573,0.028040296708202267,0.01703864765545353,1.1884245779076164,1299.1330741365261
319,23451.829083744255,63.950472723733064,1775.623834191694,43089.87549404727,9,69.76240323944171,0.20923875269451797,1.532576621006305,0.09943035741213278,14920.871845874899,1.0,False,8.577544857510977e-08,21366.296422466326,1818150.6848260926,0.9992920802329794,2143455.8185548065,0.28832287739002765,1218.418629901879,6.800838435116328,0.3397493200339063,0.02802554937956818,0.0,638.0,OEI_ceiling,1.9551296768243207,0.02802554937956818,0.017023904604080663,1.1876284976996636,1301.5099232923415
320,23451.51717836312,63.950472723733064,1779.5335816920194,43229.34551052914,9,69.77604402299137,0.20928928000146163,1.5325562379950957,0.09942848871571075,14920.591422666559,1.0,False,8.576420870668041e-08,21362.54007067569,1818146.8980282524,0.9992899989329405,2142997.6290570665,0.2883642061810258,1218.4489511868221,6.799211880066819,0.3398224429786684,0.02801080812633657,0.0,640.0,OEI_ceiling,1.9544833809428253,0.028010808126336578,0.0170091676189515,1.1868324285743992,1303.8851802877407
321,23451.205314503077,63.950472723733064,1783.4420373079045,43368.842855495604,9,69.7896842183153,0.20933980745041508,1.5325358576972883,0.09942662029347689,14920.311040603876,1.0,False,8.575297594364934e-08,21358.785258635115,1818143.1055722195,0.9992879145230453,2142539.632609937,0.2884055229453052,1218.4793452185738,6.797586299519524,0.3398955639453448,0.027996072947715618,0.0,642.0,OEI_ceiling,1.9538370903739926,0.027996072947715625,0.016994436699289968,1.1860363707115955,1306.2588451448894
322,23450.89349213909,63.950472723733064,1787.3492010491127,43508.367527739145,9,69.80332382304735,0.20939033503196566,1.5325154801112484,0.09942475214527113,14920.03069966281,1.0,False,8.574175028044944e-08,21355.03198605777,1818139.3076655853,0.9992858271173903,2142081.8291842523,0.2884468276860144,1218.5098120881976,6.795961693240667,0.33996868292101945,0.027981343842913082,0.0,644.0,OEI_ceiling,1.9531908052708937,0.027981343842913092,0.016979711844319578,1.185240324291072,1308.6309178863125
323,23450.581711246105,63.950472723733064,1791.2550729257148,43647.91952604753,9,69.81696283482157,0.20944086273669982,1.5324951052353377,0.09942288427093317,14919.750399819313,1.0,False,8.573053173824595e-08,21351.28025265665,1818135.502229957,0.9992837355736492,2141624.218750793,0.28848812031381105,1218.5403501595417,6.794338057884889,0.34004179989277705,0.02796662081113589,0.0,646.0,OEI_ceiling,1.9525445257866219,0.02796662081113588,0.016964993053262954,1.1844442894926657,1311.0013985348946
324,23450.26997179935,63.950472723733064,1795.1596529480883,43787.49884920381,9,69.83060125127217,0.20949139055520338,1.5324747330679374,0.09942101667030445,14919.4701410496,1.0,False,8.571932028715204e-08,21347.530058144523,1818131.6915520662,0.9992816411486556,2141166.801280316,0.2885294009159816,1218.5709610942884,6.792715396049418,0.340114914847703,0.02795190385158836,0.0,648.0,OEI_ceiling,1.9518982520741655,0.027951903851588356,0.016950280325340166,1.183648266496113,1313.37028711388
325,23449.958273773766,63.950472723733064,1799.0629411269174,43927.105495986296,9,69.8442390700335,0.2095419184780612,1.5324543636074102,0.09941914934322475,14919.189923329619,1.0,False,8.570811596341401e-08,21343.78140223398,1818127.8722616788,0.9992795419900611,2140709.5767435324,0.2885706693509348,1218.6016422795656,6.791093702631704,0.3401880277728831,0.027937192963475323,0.0,650.0,OEI_ceiling,1.9512519842866278,0.027937192963475313,0.016935573659771688,1.182852255481256,1315.7375836468723
326,23449.646617144743,63.950472723733064,1802.9649374731937,44066.73946516859,9,69.85787628874007,0.2095924464958574,1.5324339968521472,0.09941728228953646,14918.909746635723,1.0,False,8.569691870864539e-08,21340.034284637397,1818124.049086871,0.9992774406965113,2140252.5451111267,0.28861192580470835,1218.6323972225073,6.789472983551647,0.34026113865540414,0.027922488145998233,0.0,652.0,OEI_ceiling,1.9506057225769557,0.027922488145998237,0.01692087305577466,1.1820562566277812,1318.1032881578349
327,23449.33500188707,63.950472723733064,1806.8656419982153,44206.40075551957,9,69.87151290502656,0.2096429745991753,1.5324136328005005,0.09941541550907841,14918.629610943733,1.0,False,8.568572856469888e-08,21336.288705066952,1818120.218176438,0.9992753351513065,2139795.7063537454,0.2886531701162687,1218.6632229463278,6.787853233053056,0.340334247482353,0.027907789398360555,0.0,654.0,OEI_ceiling,1.949959467098313,0.02790778939836054,0.01690617851256814,1.1812602701155877,1320.4674006710904
328,23449.023427976044,63.950472723733064,1810.7650547135877,44346.08936580339,9,69.88514891652774,0.20969350277859725,1.5323932714508572,0.09941354900169262,14918.349516229928,1.0,False,8.567454549913433e-08,21332.54466323465,1818116.3820400813,0.9992732267338293,2139339.060441992,0.28869440238189387,1218.6941212820548,6.786234454036596,0.3404073542408178,0.02789309671976222,0.0,656.0,OEI_ceiling,1.9493132180036947,0.027893096719762228,0.016891490029367746,1.1804642961244085,1322.8299212113216
329,23448.711895386652,63.950472723733064,1814.6631756312229,44485.80529477948,9,69.89878432087866,0.2097440310247051,1.5323729128015815,0.09941168276721904,14918.0694624703,1.0,False,8.566336952622261e-08,21328.802158852246,1818112.539187053,0.9992711146247348,2138882.6073464337,0.28873562253604745,1218.7250910366456,6.784616643959404,0.3404804589178868,0.027878410109403534,0.0,658.0,OEI_ceiling,1.948666975446201,0.027878410109403534,0.016876807605389312,1.1796683348340722,1325.1908498035705
330,23448.40040409408,63.950472723733064,1818.5600047633402,44625.54854120256,9,69.9124191157144,0.2097945593280796,1.5323525568510525,0.09940981680549901,14917.789449641035,1.0,False,8.565220063805407e-08,21325.061191631354,1818108.6900267203,0.9992689990490192,2138426.3470376115,0.2887768305900512,1218.756132453443,6.78299980286445,0.340553561500649,0.027863729566482913,0.0,660.0,OEI_ceiling,1.9480207395788764,0.027863729566482906,0.016862131239846864,1.1788723864243549,1327.5501864732387
331,23448.088954073482,63.950472723733064,1822.4555421224659,44765.31910382262,9,69.92605329867033,0.2098450876793011,1.532332203597646,0.09940795111637354,14917.509477718279,1.0,False,8.564103882110153e-08,21321.32176128334,1818104.8354513282,0.9992668804970785,2137970.279486022,0.28881802657474476,1218.7872461411862,6.781383931451652,0.3406266619761945,0.027849055090197774,0.0,662.0,OEI_ceiling,1.9473745105547757,0.027849055090197777,0.01684746093195339,1.1780764510750388,1329.9079312460874
332,23447.777545299894,63.950472723733064,1826.349787721433,44905.11698138494,9,69.9396868673819,0.2098956160689489,1.5323118530397317,0.09940608569968311,14917.22954667808,1.0,False,8.562988410493756e-08,21317.5838675194,1818100.972655337,0.9992647574269317,2137514.4046621267,0.2888592103714519,1218.8184299116588,6.779769025391188,0.34069976033161375,0.027834386679745162,0.0,664.0,OEI_ceiling,1.946728288527002,0.02783438667974515,0.01683279668092143,1.17728052896595,1332.2640841482375
333,23447.466177748734,63.950472723733064,1830.2427415733814,45044.94217263007,9,69.95331981948475,0.20994614448760165,1.5322915051757007,0.0994042205552702,14916.949656496829,1.0,False,8.561873644808897e-08,21313.84751005054,1818097.1049294064,0.9992626316471911,2137058.722536353,0.2889003821079908,1218.8496861877406,6.778155088645899,0.34077285655399764,0.027819724334319194,0.0,666.0,OEI_ceiling,1.9460820736485331,0.027819724334319187,0.016818138485960657,1.176484620276791,1334.6186452061695
334,23447.154851395007,63.950472723733064,1834.1344036917583,45184.794676293845,9,69.96695215261471,0.2099966729258372,1.5322711600039227,0.09940235568297527,14916.66980715055,1.0,False,8.560759585855602e-08,21310.112688587524,1818093.2313198154,0.9992605026336728,2136603.2330790963,0.28894154174055914,1218.8810141819904,6.776542119405318,0.3408459506304382,0.02780506805311486,0.0,668.0,OEI_ceiling,1.945435866072483,0.027805068053114848,0.016803486346281527,1.1756887251873942,1336.9716144467232
335,23446.843566213847,63.950472723733064,1838.0247740903176,45324.67449110738,9,69.98058386440775,0.21004720137423272,1.5322508175227711,0.09940049108263918,14916.389998615381,1.0,False,8.559646235004745e-08,21306.379402840987,1818089.3503810558,0.9992583695918965,2136147.9362607086,0.28898268920548625,1218.9124127343953,6.774930115190979,0.34091904254802824,0.027790417835325758,0.0,670.0,OEI_ceiling,1.944789665951947,0.02779041783532575,0.016788840261093133,1.1748928438775732,1339.3229918970978
336,23446.53232218059,63.950472723733064,1841.9138527831203,45464.58161579706,9,69.99421495250007,0.21009772982336475,1.532230477730634,0.09939862675410416,14916.110230867647,1.0,False,8.558533589049702e-08,21302.64765252129,1818085.4646005642,0.9992562338890072,2135692.832051502,0.2890238245980884,1218.9438836610877,6.773319078872897,0.3409921322938608,0.027775773680143074,0.0,672.0,OEI_ceiling,1.9441434734399283,0.02777577368014307,0.016774200229602104,1.1740969765270457,1341.672777584853
337,23446.221119270256,63.950472723733064,1845.8016397845345,45604.51604908458,9,70.00784541452802,0.21014825826380895,1.5322101406258792,0.09939676269721054,14915.830503883384,1.0,False,8.557421649845239e-08,21298.917437338652,1818081.5721171566,0.9992540945020608,2135237.920421768,0.28906494783789627,1218.975425487384,6.771709007407963,0.34106521985503035,0.02776113558675885,0.0,674.0,OEI_ceiling,1.9434972886895658,0.027761135586758842,0.016759566251015906,1.1733011233156625,1344.0209715379071
338,23445.909957458127,63.950472723733064,1849.688135109235,45744.47778968689,9,70.02147524812811,0.21019878668614034,1.5321898062068913,0.09939489891180023,14915.55081763887,1.0,False,8.556310416756768e-08,21295.188757003078,1818077.673208584,0.9992519515837149,2134783.2013417515,0.28910605893090496,1219.0070383571629,6.770099900661967,0.3411383052186316,0.027746503554362645,0.0,676.0,OEI_ceiling,1.9428511118539025,0.027746503554362645,0.016744938324539528,1.1725052844231765,1346.3675737845385
339,23445.59883671945,63.950472723733064,1853.5733387722037,45884.46683631624,9,70.03510445093706,0.21024931508093322,1.5321694744720533,0.09939303539771498,14915.271172110351,1.0,False,8.555199889390492e-08,21291.461611224368,1818073.7679460095,0.9992498051730822,2134328.674781666,0.2891471578747581,1219.0387222579957,6.768491758220037,0.34121138837176024,0.02773187758214316,0.0,678.0,OEI_ceiling,1.9422049430859958,0.02773187758214317,0.01673031644937706,1.1717094600293527,1348.712584353385
