,TP_total_temperature,TP_total_pressure
670,"[101595.57845613126, 101595.57845613126, 500.31125448013046, 684.7680748025332, 1421.2175828825552, 1254.8668973835609, 1065.461375507081, 857.4623573001933, 857.4623573001933]","[101595.57845613126, 101595.57845613126, 523316.8830227735, 1316728.5379090938, 1224557.5402554572, 674959.6618216714, 308490.87970773503, 111724.49163142669, 111724.49163142669]"
671,"[101596.31774842183, 101596.31774842183, 500.3114768500541, 684.767968909871, 1421.2150536588701, 1254.8646416451945, 1065.4594442317878, 857.4607327930394, 857.4607327930394]","[101596.31774842183, 101596.31774842183, 523318.1462044926, 1316729.3969857288, 1224558.3391967278, 674960.044133837, 308491.0322610474, 111724.50407280897, 111724.50407280897]"
672,"[101597.05784533615, 101597.05784533615, 500.3116994604256, 684.7678629017329, 1421.2125216928357, 1254.86238346105, 1065.4575108625686, 857.4591065258528, 857.4591065258528]","[101597.05784533615, 101597.05784533615, 523319.4107547087, 1316730.256985921, 1224559.1389969066, 674960.4268563014, 308491.1849778064, 111724.51652757333, 111724.51652757333]"
673,"[101597.798746055, 101597.798746055, 500.31192231236673, 684.7677567808041, 1421.2099869964975, 1254.860122841862, 1065.4555754086027, 857.4574785043217, 857.4574785043217]","[101597.798746055, 101597.798746055, 523320.6766762754, 1316731.11792333, 1224559.939668697, 674960.8099963203, 308491.337861418, 111724.52899591722, 111724.52899591722]"
674,"[101598.5404497594, 101598.5404497594, 500.312145404174, 684.7676505444853, 1421.2074495629543, 1254.8578597814849, 1065.4536378646408, 857.4558487261885, 857.4558487261885]","[101598.5404497594, 101598.5404497594, 523321.9439632541, 1316731.979781479, 1224560.7411967756, 674961.1935453125, 308491.49090791633, 111724.54147760237, 111724.54147760237]"
675,"[101599.28295563083, 101599.28295563083, 500.3123687371372, 684.7675441957756, 1421.204909405374, 1254.8555942916528, 1065.4516982407165, 857.4542171976115, 857.4542171976115]","[101599.28295563083, 101599.28295563083, 523323.2126190218, 1316732.8425758188, 1224561.5435955115, 674961.577511474, 308491.6441211451, 111724.55397285233, 111724.55397285233]"
676,"[101600.02626285092, 101600.02626285092, 500.3125923100004, 684.7674377329123, 1421.2023665198533, 1254.853326368891, 1065.4497565338636, 857.4525839175899, 857.4525839175899]","[101600.02626285092, 101600.02626285092, 523324.482639033, 1316733.7062946435, 1224562.3468540185, 674961.9618887306, 308491.7974983053, 111724.56648149768, 111724.56648149768]"
677,"[101600.77037060195, 101600.77037060195, 500.3128161234382, 684.767331157743, 1421.1998209154306, 1254.8510560212549, 1065.4478127509713, 857.4509488905497, 857.4509488905497]","[101600.77037060195, 101600.77037060195, 523325.75402475084, 1316734.5709468399, 1224563.150980561, 674962.34668183, 308491.9510416357, 111724.5790036671, 111724.5790036671]"
678,"[101601.51527806619, 101601.51527806619, 500.31304017627895, 684.7672244686622, 1421.1972725887642, 1254.8487832457706, 1065.445866889501, 857.4493121157252, 857.4493121157252]","[101601.51527806619, 101601.51527806619, 523327.0267718927, 1316735.4365216012, 1224563.9559650891, 674962.731885171, 308492.104748557, 111724.59153920409, 111724.59153920409]"
679,"[101602.26098442641, 101602.26098442641, 500.3132644684147, 684.767117666054, 1421.1947215436412, 1254.846508045814, 1065.4439189523423, 857.4476735953396, 857.4476735953396]","[101602.26098442641, 101602.26098442641, 523328.30087948614, 1316736.3030194652, 1224564.7618081027, 674963.1174991115, 308492.2586192643, 111724.60408811658, 111724.60408811658]"
680,"[101603.00748886573, 101603.00748886573, 500.3134889999601, 684.767010750718, 1421.1921677853422, 1254.8442304260934, 1065.441968943523, 857.4460333322425, 857.4460333322425]","[101603.00748886573, 101603.00748886573, 523329.57634725375, 1316737.1704433465, 1224565.5685123124, 674963.5035252619, 308492.41265453555, 111724.61665044673, 111724.61665044673]"
681,"[101603.75479056757, 101603.75479056757, 500.31371377019224, 684.7669037218869, 1421.1896113135258, 1254.841950386307, 1065.440016862789, 857.4443913269251, 857.4443913269251]","[101603.75479056757, 101603.75479056757, 523330.85317230853, 1316738.0387872169, 1224566.3760721118, 674963.8899605302, 308492.56685296015, 111724.62922610728, 111724.62922610728]"
682,"[101604.5028887156, 101604.5028887156, 500.2473728526068, 684.6422970607837, 1420.7406807777916, 1254.4419866282437, 1065.0981270665854, 857.2555323407149, 857.2555323407149]","[101604.5028887156, 101604.5028887156, 523125.01390532166, 1316029.0665945802, 1223907.0319329596, 674591.2569390784, 308319.0752785712, 111714.37189618172, 111714.37189618172]"
683,"[101605.25178249406, 101605.25178249406, 500.2476040565723, 684.642200947011, 1420.738158834044, 1254.4397373511804, 1065.0962012831656, 857.2539034792713, 857.2539034792713]","[101605.25178249406, 101605.25178249406, 523126.3115604821, 1316029.9997126837, 1223907.899732796, 674591.6772788353, 308319.2452170025, 111714.38540327447, 111714.38540327447]"
684,"[101606.0014710871, 101606.0014710871, 500.2478355172649, 684.642104755239, 1420.73563431127, 1254.4374857738856, 1065.0942735302822, 857.2522729338036, 857.2522729338036]","[101606.0014710871, 101606.0014710871, 523127.6106267877, 1316030.9339476796, 1223908.768571342, 674592.098131426, 308319.4153669634, 111714.39892654102, 111714.39892654102]"
685,"[101606.75195367966, 101606.75195367966, 500.2480672652409, 684.6420085432018, 1420.73310741887, 1254.4352320829214, 1065.0923439674114, 857.2506407927751, 857.2506407927751]","[101606.75195367966, 101606.75195367966, 523128.9111986673, 1316031.8696270385, 1223909.638753146, 674592.5196690119, 308319.5858086254, 111714.41247071819, 111714.41247071819]"
686,"[101607.50322945669, 101607.50322945669, 500.2482991546042, 684.6419120386109, 1420.7305771830083, 1254.4329754106811, 1065.0904118529324, 857.2490066483605, 857.2490066483605]","[101607.50322945669, 101607.50322945669, 523130.2128215938, 1316032.805196923, 1223910.5088331385, 674592.9410751353, 308319.7561619465, 111714.42601332995, 111714.42601332995]"
687,"[101608.25529760368, 101608.25529760368, 500.2485314119656, 684.6418156658848, 1420.7280451277672, 1254.4307171150022, 1065.0884783475187, 857.2473711404432, 857.2473711404432]","[101608.25529760368, 101608.25529760368, 523131.51619993756, 1316033.743075109, 1223911.3810598515, 674593.3636204025, 308319.9270184366, 111714.43958934901, 111714.43958934901]"
688,"[101609.00815730634, 101609.00815730634, 500.24876381582385, 684.641719011329, 1420.7255097723216, 1254.4284558765917, 1065.0865423234518, 857.2457336485494, 857.2457336485494]","[101609.00815730634, 101609.00815730634, 523132.8206439571, 1316034.680901666, 1223912.2532385495, 674593.7860647587, 308320.0978008646, 111714.45316463958, 111714.45316463958]"
689,"[101609.76180775085, 101609.76180775085, 500.24899652835546, 684.6416223788483, 1420.722972208671, 1254.4261926683357, 1065.084604612351, 857.2440946313322, 857.2440946313322]","[101609.76180775085, 101609.76180775085, 523134.1266575645, 1316035.6204073783, 1223913.1269788619, 674594.2093177985, 308320.26893268514, 111714.4667642368, 111714.4667642368]"
690,"[101610.5162481235, 101610.5162481235, 500.2492294512984, 684.6415255852445, 1420.7204317823926, 1254.423926907199, 1065.0826647158462, 857.2424538149373, 857.2424538149373]","[101610.5162481235, 101610.5162481235, 523135.43393442483, 1316036.560546272, 1223914.001308033, 674594.6328299454, 308320.44015809306, 111714.48037301122, 111714.48037301122]"
691,"[101611.27147761114, 101611.27147761114, 500.2494626180056, 684.6414286934811, 1420.717888721631, 1254.4216587964436, 1065.0807228076874, 857.2408112956887, 857.2408112956887]","[101611.27147761114, 101611.27147761114, 523136.74257766973, 1316037.5016756323, 1223914.876558338, 674595.0567890279, 308320.61156455235, 111714.49399613068, 111714.49399613068]"
692,"[101612.02749540085, 101612.02749540085, 500.2496960226275, 684.6413316931996, 1420.715342991648, 1254.4193883051225, 1065.078778861425, 857.2391670596477, 857.2391670596477]","[101612.02749540085, 101612.02749540085, 523138.05256846815, 1316038.4437347713, 1223915.7526733375, 674595.4811632311, 308320.78313728125, 111714.50763271762, 111714.50763271762]"
693,"[101612.78430068005, 101612.78430068005, 500.24992968171046, 684.6412346159296, 1420.7127947078864, 1254.4171155360893, 1065.0768329649813, 857.2375211558664, 857.2375211558664]","[101612.78430068005, 101612.78430068005, 523139.3639576667, 1316039.3869017875, 1223916.6298186625, 674595.9060462216, 308320.95491991116, 111714.52128534789, 111714.52128534789]"
694,"[101613.54189263648, 101613.54189263648, 500.25016352222315, 684.6411373256615, 1420.710243385104, 1254.4148400570346, 1065.0748847488248, 857.2358733814489, 857.2358733814489]","[101613.54189263648, 101613.54189263648, 523140.6765174232, 1316040.3303997035, 1223917.5072717243, 674596.331029777, 308321.1267224381, 111714.53494278292, 111714.53494278292]"
695,"[101614.30027045828, 101614.30027045828, 500.2503976754803, 684.6410400685772, 1420.7076899083415, 1254.4125626564614, 1065.0729348869659, 857.2342241082431, 857.2342241082431]","[101614.30027045828, 101614.30027045828, 523141.990655644, 1316041.2756302676, 1223918.386336149, 674596.7568505873, 308321.2988878277, 111714.54862529862, 111714.54862529862]"
696,"[101615.05943333391, 101615.05943333391, 500.25063208524136, 684.6409427400704, 1420.7051339049456, 1254.4102830023685, 1065.0709830956152, 857.2325731805761, 857.2325731805761]","[101615.05943333391, 101615.05943333391, 523143.3061967263, 1316042.2219955237, 1223919.266455837, 674597.1831945059, 308321.47126986884, 111714.56232424571, 111714.56232424571]"
697,"[101615.81938045209, 101615.81938045209, 500.2508666477045, 684.6408451465803, 1420.7025746833335, 1254.4080004786142, 1065.0690288481042, 857.2309203090042, 857.2309203090042]","[101615.81938045209, 101615.81938045209, 523144.6228170968, 1316043.1683904193, 1223920.14660309, 674597.6094809093, 308321.64359830436, 111714.57602363976, 111714.57602363976]"
698,"[101616.58011100192, 101616.58011100192, 500.2511015305431, 684.6407476022903, 1420.7000133723486, 1254.4057160909094, 1065.06707300411, 857.2292659676349, 857.2292659676349]","[101616.58011100192, 101616.58011100192, 523145.94103778113, 1316044.1166043573, 1223921.0284420524, 674598.0366501963, 308321.8163109278, 111714.58974936444, 111714.58974936444]"
699,"[101617.34162417294, 101617.34162417294, 500.25133659078176, 684.6406498403718, 1420.6974490177154, 1254.4034289890744, 1065.0651148369086, 857.2276097568405, 857.2276097568405]","[101617.34162417294, 101617.34162417294, 523147.26041333127, 1316045.0651146146, 1223921.9105565916, 674598.4639022591, 308321.989035308, 111714.60347939355, 111714.60347939355]"
700,"[101618.10391915479, 101618.10391915479, 500.2515719289129, 684.6405520493581, 1420.6948822977804, 1254.4011397774646, 1065.0631548631027, 857.2259519617738, 857.2259519617738]","[101618.10391915479, 101618.10391915479, 523148.5812557641, 1316046.014994312, 1223922.7939447104, 674598.8918010957, 308322.1620340213, 111714.61722924966, 111714.61722924966]"
701,"[101618.8669951377, 101618.8669951377, 500.251807525094, 684.6404541927182, 1420.6923130839577, 1254.3988483415226, 1065.0611929847726, 857.2242925291315, 857.2242925291315]","[101618.8669951377, 101618.8669951377, 523149.90350271796, 1316046.9660335672, 1223923.6784112176, 674599.3202364888, 308322.33525578765, 111714.63099589704, 111714.63099589704]"
702,"[101619.63085131202, 101619.63085131202, 500.25204332311927, 684.6403561659089, 1420.689741003817, 1254.396554349446, 1065.0592289183, 857.2226313033312, 857.2226313033312]","[101619.63085131202, 101619.63085131202, 523151.2269786965, 1316047.9176347852, 1223924.5634003503, 674599.7488944825, 308322.5085544861, 111714.64477069133, 111714.64477069133]"
703,"[101620.39548686857, 101620.39548686857, 500.2522794122656, 684.6402581364866, 1420.6871666604911, 1254.39425833858, 1065.057263123007, 857.2209685379787, 857.2209685379787]","[101620.39548686857, 101620.39548686857, 523152.551960827, 1316048.8707515106, 1223925.4497989048, 674600.1782762349, 308322.68216343893, 111714.6585674257, 111714.6585674257]"
704,"[101621.16090099851, 101621.16090099851, 500.2525156887746, 684.6401599109699, 1420.6845893626719, 1254.3919596930277, 1065.0552950724332, 857.2193039437416, 857.2193039437416]","[101621.16090099851, 101621.16090099851, 523153.8781256693, 1316049.8242791428, 1223926.336579603, 674600.6078013611, 308322.85581249866, 111714.67237012202, 111714.67237012202]"
705,"[101621.9270928933, 101621.9270928933, 500.25275222233444, 684.6400616202767, 1420.6820095821324, 1254.389658833104, 1065.053325125864, 857.2176377191284, 857.2176377191284]","[101621.9270928933, 101621.9270928933, 523155.205689407, 1316050.7789623672, 1223927.2244350016, 674601.0378612658, 308323.0296838967, 111714.6861895523, 111714.6861895523]"
706,"[101622.6940617447, 101622.6940617447, 500.2529890126923, 684.6399632645138, 1420.6794273216397, 1254.3873557612765, 1065.0513532854122, 857.2159698659274, 857.2159698659274]","[101622.6940617447, 101622.6940617447, 523156.5346506261, 1316051.7348001634, 1223928.1133641521, 674601.468455489, 308323.20377744717, 111714.70002570165, 111714.70002570165]"
707,"[101623.46180674492, 101623.46180674492, 500.25322599806873, 684.6398647287126, 1420.676842171379, 1254.3850501124361, 1065.0493792389893, 857.2143002128748, 857.2143002128748]","[101623.46180674492, 101623.46180674492, 523157.86481648916, 1316052.6911355031, 1223929.002756018, 674601.8992388413, 308323.3779324886, 111714.71386906625, 111714.71386906625]"
708,"[101624.2303270863, 101624.2303270863, 500.2534632117815, 684.6397660757667, 1420.6742543592295, 1254.382742089608, 1065.0474031601432, 857.2126288561797, 857.2126288561797]","[101624.2303270863, 101624.2303270863, 523159.19629002665, 1316053.648325293, 1223929.8929425227, 674602.330398952, 308323.5522363932, 111714.72772480884, 111714.72772480884]"
709,"[101624.99962196175, 101624.99962196175, 500.25370072908385, 684.6396674470022, 1420.6716643942732, 1254.3804321463454, 1065.045425436571, 857.2109560099981, 857.2109560099981]","[101624.99962196175, 101624.99962196175, 523160.52930474054, 1316054.607173557, 1223930.784671408, 674602.7623584075, 308323.72688590677, 111714.74160455939, 111714.74160455939]"
710,"[101625.7696905643, 101625.7696905643, 500.25393848540347, 684.6395687222264, 1420.6690718479613, 1254.3781199008488, 1065.043445741917, 857.2092814952073, 857.2092814952073]","[101625.7696905643, 101625.7696905643, 523161.8636591048, 1316055.5669934878, 1223931.6773039438, 674603.1947563707, 308323.90171308396, 111714.75549838354, 111714.75549838354]"
711,"[101626.54053208763, 101626.54053208763, 500.25417640779796, 684.6394697655915, 1420.666476235617, 1254.3758049213134, 1065.0414637070812, 857.2076051091411, 857.2076051091411]","[101626.54053208763, 101626.54053208763, 523163.1991255518, 1316056.5270090364, 1223932.570118404, 674603.6271851074, 308324.0765281482, 111714.76939505554, 111714.76939505554]"
712,"[101627.31214572537, 101627.31214572537, 500.2544146022706, 684.6393707759354, 1420.6638782725186, 1254.3734878449968, 1065.0394798767907, 857.2059271524429, 857.2059271524429]","[101627.31214572537, 101627.31214572537, 523164.5360332544, 1316057.4883520827, 1223933.464167437, 674604.0602394907, 308324.2516080479, 111714.78331094827, 111714.78331094827]"
713,"[101628.08453067174, 101628.08453067174, 500.2546530489973, 684.6392717167582, 1420.6612778301812, 1254.3711685574322, 1065.0374941532032, 857.2042475718468, 857.2042475718468]","[101628.08453067174, 101628.08453067174, 523165.87431990996, 1316058.4508129307, 1223934.3592560256, 674604.4938094018, 308324.4269015492, 111714.79724302818, 111714.79724302818]"
714,"[101628.85768612125, 101628.85768612125, 500.2548917030017, 684.6391725045169, 1420.6586746114535, 1254.3688467938848, 1065.0355063100292, 857.2025662433423, 857.2025662433423]","[101628.85768612125, 101628.85768612125, 523167.2138449589, 1316059.4139136998, 1223935.254939741, 674604.9276437944, 308324.6022918155, 111714.81118438303, 111714.81118438303]"
715,"[101629.63161126873, 101629.63161126873, 500.2551306367151, 684.6390732752578, 1420.656069106483, 1254.3665229910391, 1065.0335167205465, 857.2008833731427, 857.2008833731427]","[101629.63161126873, 101629.63161126873, 523168.5548331273, 1316060.378428326, 1223936.1519383432, 674605.3621494435, 308324.7779682323, 111714.82514620769, 111714.82514620769]"
716,"[101630.40630530936, 101630.40630530936, 500.25536979957144, 684.6389739349837, 1420.653460980635, 1254.3641968507648, 1065.0315251299196, 857.1991988215141, 857.1991988215141]","[101630.40630530936, 101630.40630530936, 523169.8971264661, 1316061.3438193344, 1223937.0497519812, 674605.7970439828, 308324.9537993842, 111714.8391207276, 111714.8391207276]"
717,"[101631.18176743851, 101631.18176743851, 500.25560914381373, 684.6388743949498, 1420.6508499181055, 1254.3618680917098, 1065.0295312976543, 857.1975124566203, 857.1975124566203]","[101631.18176743851, 101631.18176743851, 523171.24057576363, 1316062.3095791943, 1223937.9479086509, 674606.2320607858, 308325.1296611812, 111714.85310060132, 111714.85310060132]"
718,"[101631.95799685222, 101631.95799685222, 500.25584877819307, 684.6387748591317, 1420.6482366525863, 1254.3595373675362, 1065.0275357824992, 857.1958245868277, 857.1958245868277]","[101631.95799685222, 101631.95799685222, 523172.5855187498, 1316063.2768690882, 1223938.847488252, 674606.6678101221, 308325.30583773763, 111714.86710262543, 111714.86710262543]"
719,"[101632.73499274661, 101632.73499274661, 500.2560886270031, 684.6386751865102, 1420.6456206808518, 1254.357204229914, 1065.0255382012292, 857.194135001687, 857.194135001687]","[101632.73499274661, 101632.73499274661, 523173.9317192554, 1316064.2448834847, 1223939.7477416408, 674607.1038687663, 308325.48213206645, 111714.88111514793, 111714.88111514793]"
720,"[101633.51275431817, 101633.51275431817, 500.25632868720584, 684.6385753719793, 1420.6430019869672, 1254.354868664649, 1065.0235385417147, 857.192443695139, 857.192443695139]","[101633.51275431817, 101633.51275431817, 523175.27916720364, 1316065.2135916543, 1223940.6486402387, 674607.5402206456, 308325.6585367133, 111714.89513772436, 111714.89513772436]"
721,"[101634.29128076376, 101634.29128076376, 500.25656902282043, 684.6384755358508, 1420.6403810046602, 1254.3525310581604, 1065.0215371342674, 857.1907508497314, 857.1907508497314]","[101634.29128076376, 101634.29128076376, 523176.6280611525, 1316066.1836778412, 1223941.5508203923, 674607.9772254017, 308325.8352191233, 111714.90918025214, 111714.90918025214]"
722,"[101635.07057128058, 101635.07057128058, 500.25680957492193, 684.6383755684914, 1420.637757343228, 1254.350191062366, 1065.0195336813526, 857.1890563022113, 857.1890563022113]","[101635.07057128058, 101635.07057128058, 523177.97821714444, 1316067.1545154343, 1223942.4536993538, 674608.4145538298, 308326.0120260755, 111714.92323366762, 111714.92323366762]"
723,"[101635.85062506625, 101635.85062506625, 500.25705041031205, 684.6382755954165, 1420.6351314550564, 1254.3478490803082, 1065.0175285274915, 857.1873602429525, 857.1873602429525]","[101635.85062506625, 101635.85062506625, 523179.3298423972, 1316068.126818349, 1223943.3579410645, 674608.8525811646, 308326.189132274, 111714.93730829739, 111714.93730829739]"
724,"[101636.63144131846, 101636.63144131846, 500.2572914197926, 684.6381754129658, 1420.6325026123216, 1254.3455044635573, 1065.0155211184153, 857.1856623672975, 857.1856623672975]","[101636.63144131846, 101636.63144131846, 523180.682596536, 1316069.0994239477, 1223944.2624642714, 674609.2906965216, 308326.3662533735, 111714.95138732402, 111714.95138732402]"
725,"[101637.41301923565, 101637.41301923565, 500.25753265061246, 684.6380751100841, 1420.6298711362888, 1254.3431574983379, 1065.01351169879, 857.1839628106221, 857.1839628106221]","[101637.41301923565, 101637.41301923565, 523182.03662594437, 1316070.0728376675, 1223945.167739031, 674609.7291655815, 308326.54351307906, 111714.96547805869, 111714.96547805869]"
726,"[101638.19535801621, 101638.19535801621, 500.2577741136994, 684.6379747077842, 1420.627237104661, 1254.3408082538792, 1065.0115003277956, 857.182261606141, 857.182261606141]","[101638.19535801621, 101638.19535801621, 523183.3919639979, 1316071.0471776775, 1223946.07387524, 674610.1680505169, 308326.72094036074, 111714.97958221057, 111714.97958221057]"
727,"[101638.97845685907, 101638.97845685907, 500.25801585349177, 684.637874289754, 1420.6246008198505, 1254.3384569996092, 1065.0094872357402, 857.1805588813222, 857.1805588813222]","[101638.97845685907, 101638.97845685907, 523184.7487483367, 1316072.0229194453, 1223946.9813150843, 674610.6076012588, 308326.8986515912, 111714.99370665755, 111714.99370665755]"
728,"[101639.76231496346, 101639.76231496346, 500.2582578055039, 684.6377737359586, 1420.6219618538585, 1254.3361033542183, 1065.0074720966875, 857.1788544572663, 857.1788544572663]","[101639.76231496346, 101639.76231496346, 523186.10677770193, 1316072.999377068, 1223947.8894206733, 674611.0474574448, 308327.07647904666, 111715.00784147783, 111715.00784147783]"
729,"[101640.546931529, 101640.546931529, 500.25850000300215, 684.6376731091904, 1420.6193204341785, 1254.3337475203875, 1065.005455083891, 857.1771484300168, 857.1771484300168]","[101640.546931529, 101640.546931529, 523187.4661549743, 1316073.9769068935, 1223948.7985234112, 674611.487806409, 308327.25450996077, 111715.0219918262, 111715.0219918262]"
730,"[101641.33230575548, 101641.33230575548, 500.25874244852986, 684.6375724147794, 1420.6166765822816, 1254.3313895172485, 1065.0034362137076, 857.1754408092015, 857.1754408092015]","[101641.33230575548, 101641.33230575548, 523188.82688744424, 1316074.9555376922, 1223949.7086500537, 674611.9286633447, 308327.4327514335, 111715.03615811875, 111715.03615811875]"
731,"[101642.11843684332, 101642.11843684332, 500.258985102749, 684.6374715797242, 1420.6140300387958, 1254.3290291137246, 1065.0014152886185, 857.1737314866493, 857.1737314866493]","[101642.11843684332, 101642.11843684332, 523190.18885209644, 1316075.9348516883, 1223950.6194120701, 674612.3698087896, 308327.61110133096, 111715.05033431227, 111715.05033431227]"
732,"[101642.90532399293, 101642.90532399293, 500.2592279570432, 684.6373705884821, 1420.611380750355, 1254.3266662622739, 1064.9993922679892, 857.172020440597, 857.172020440597]","[101642.90532399293, 101642.90532399293, 523191.5520214992, 1316076.9147586613, 1223951.530725555, 674612.8111954089, 308327.7895376469, 111715.06451910175, 111715.06451910175]"
733,"[101643.69296640545, 101643.69296640545, 500.25947103908896, 684.6372694933897, 1420.6087289069612, 1254.3243011321756, 1064.9973672965211, 857.1703077513617, 857.1703077513617]","[101643.69296640545, 101643.69296640545, 523192.916481143, 1316077.8955553577, 1223952.4428664828, 674613.2529792163, 308327.96813303407, 111715.07871677975, 111715.07871677975]"
734,"[101644.48136328193, 101644.48136328193, 500.25971445192295, 684.6371684877308, 1420.6060752039587, 1254.3219343429273, 1064.9953409037594, 857.1685937112243, 857.1685937112243]","[101644.48136328193, 101644.48136328193, 523194.2825509935, 1316078.8783420369, 1223953.3568580945, 674613.6957384667, 308328.1471567039, 111715.09294326167, 111715.09294326167]"
735,"[101645.27051382411, 101645.27051382411, 500.25995800268487, 684.6370672113674, 1420.6034183524914, 1254.319564746266, 1064.9933121081822, 857.1668777801983, 857.1668777801983]","[101645.27051382411, 101645.27051382411, 523195.64963036776, 1316079.8610640168, 1223954.2707895357, 674614.1383935121, 308328.32610609796, 111715.10716882623, 111715.10716882623]"
736,"[101646.06041723385, 101646.06041723385, 500.26020180558, 684.6369658784714, 1420.6007591227926, 1254.3171930284095, 1064.991281496366, 857.1651602819763, 857.1651602819763]","[101646.06041723385, 101646.06041723385, 523197.01807398157, 1316080.8449406372, 1223955.1857947926, 674614.581585183, 308328.50527955627, 111715.12141111131, 111715.12141111131]"
737,"[101646.85107271356, 101646.85107271356, 500.2604458547765, 684.636864478707, 1420.598097480159, 1254.314819158443, 1064.9892490418886, 857.1634412026223, 857.1634412026223]","[101646.85107271356, 101646.85107271356, 523198.3878630704, 1316081.829911367, 1223956.1018175713, 674615.0252817473, 308328.68466233514, 111715.1356692415, 111715.1356692415]"
738,"[101647.64247946584, 101647.64247946584, 500.2606901360725, 684.636762986084, 1420.59543333376, 1254.3124430554465, 1064.9872146755836, 857.1617205046567, 857.1617205046567]","[101647.64247946584, 101647.64247946584, 523199.758952826, 1316082.815826431, 1223957.0187185807, 674615.4694045736, 308328.86421785835, 111715.14994105013, 111715.14994105013]"
739,"[101648.43463669349, 101648.43463669349, 500.26093466038355, 684.6366614215887, 1420.592766761193, 1254.3100647885556, 1064.9851784565517, 857.1599982212479, 857.1599982212479]","[101648.43463669349, 101648.43463669349, 523201.1313765917, 1316083.8028038603, 1223957.9366075902, 674615.9140157618, 308329.0439750627, 111715.16422824467, 111715.16422824467]"
740,"[101649.2275436001, 101649.2275436001, 500.2611793716572, 684.636559680956, 1420.590097390985, 1254.3076840268209, 1064.983140101903, 857.1582741972009, 857.1582741972009]","[101649.2275436001, 101649.2275436001, 523202.50495934545, 1316084.790247653, 1223958.8549303173, 674616.3588021914, 308329.22378821415, 111715.17852220374, 111715.17852220374]"
741,"[101650.02119938904, 101650.02119938904, 500.26142430592756, 684.6364578321521, 1420.5874254691676, 1254.3053009894393, 1064.9810997990094, 857.1565485363321, 857.1565485363321]","[101650.02119938904, 101650.02119938904, 523203.87981258443, 1316085.7785436625, 1223959.7740456061, 674616.8039667011, 308329.40375176485, 111715.19282850892, 111715.19282850892]"
742,"[101650.81560326445, 101650.81560326445, 500.2616695410653, 684.6363560213904, 1420.5847515223138, 1254.302916145547, 1064.9790579488874, 857.1548214601315, 857.1548214601315]","[101650.81560326445, 101650.81560326445, 523205.25617798045, 1316086.7685238223, 1223960.694727155, 674617.2499465422, 308329.58406928624, 111715.20715919425, 111715.20715919425]"
743,"[101651.61075443072, 101651.61075443072, 500.26191492059223, 684.6362539565766, 1420.5820745055175, 1254.3005285642207, 1064.9770137557955, 857.1530925309314, 857.1530925309314]","[101651.61075443072, 101651.61075443072, 523206.6335680414, 1316087.7585213447, 1223961.6154248507, 674617.6958659025, 308329.76433310745, 111715.2214901492, 111715.2214901492]"
744,"[101652.40665209238, 101652.40665209238, 500.26216056701537, 684.636151867408, 1420.5793952446681, 1254.2981389812635, 1064.9749678486953, 857.1513620957695, 857.1513620957695]","[101652.40665209238, 101652.40665209238, 523208.01236332307, 1316088.7498440933, 1223962.537355007, 674618.1424121322, 308329.9448632242, 111715.23584029244, 111715.23584029244]"
745,"[101653.20329545451, 101653.20329545451, 500.26240648566005, 684.6360497644146, 1420.5767137798648, 1254.2957474324025, 1064.9729202581298, 857.1496301720834, 857.1496301720834]","[101653.20329545451, 101653.20329545451, 523209.3925797775, 1316089.7425504937, 1223963.4605719591, 674618.589616007, 308330.1256739907, 111715.25021046925, 111715.25021046925]"
746,"[101654.00068372246, 101654.00068372246, 500.26265259817967, 684.6359475016324, 1420.574029590126, 1254.2933534534893, 1064.9708705873522, 857.1478965419647, 857.1478965419647]","[101654.00068372246, 101654.00068372246, 523210.7739730149, 1316090.7358068258, 1223964.384300348, 674619.0370394897, 308330.3065615241, 111715.26458861941, 111715.26458861941]"
747,"[101654.79881610199, 101654.79881610199, 500.262898951747, 684.6358451678586, 1420.5713429961631, 1254.2909573302538, 1064.9688190806055, 857.1461613405537, 857.1461613405537]","[101654.79881610199, 101654.79881610199, 523212.15668919357, 1316091.7301177057, 1223965.3090094663, 674619.4849478254, 308330.4876493256, 111715.27898204258, 111715.27898204258]"
748,"[101655.59769179903, 101655.59769179903, 500.2631455126512, 684.6357427006125, 1420.5686537763042, 1254.288558865207, 1064.9667655690814, 857.1444244754865, 857.1444244754865]","[101655.59769179903, 101655.59769179903, 523213.5406228056, 1316092.7251253356, 1223966.2343665622, 674619.9331530691, 308330.6688499333, 111715.29338556298, 111715.29338556298]"
749,"[101656.39731002007, 101656.39731002007, 500.2633922973826, 684.6356401313046, 1420.5659620455117, 1254.2861581607744, 1064.964710140336, 857.1426859956009, 857.1426859956009]","[101656.39731002007, 101656.39731002007, 523214.9258245436, 1316093.7210071848, 1223967.160536682, 674620.3817485559, 308330.8502068232, 111715.30780174774, 111715.30780174774]"
750,"[101657.19766997169, 101657.19766997169, 500.26363930012144, 684.6355374496188, 1420.563267769139, 1254.2837551860907, 1064.9626527679889, 857.1409458869814, 857.1409458869814]","[101657.19766997169, 101657.19766997169, 523216.31227568194, 1316094.7177028381, 1223968.0874636394, 674620.8307026112, 308331.03170527756, 111715.3222297231, 111715.3222297231]"
