Altitude	Mach	PSFC	SHP	Throttle
9310.344828	0.55	0.237478526	2139.280824	1
10344.82759	0.55	0.231721711	2139.280824	1
11379.31034	0.55	0.226065812	2139.280824	1
12413.7931	0.55	0.22050978	2139.280824	1
13448.27586	0.55	0.215052568	2139.280824	1
14482.75862	0.55	0.211811678	2117.883641	1
15517.24138	0.55	0.210869705	2073.95398	1
16551.72414	0.55	0.209863228	2031.229266	1
17586.2069	0.55	0.208874114	1988.89679	1
18620.68966	0.55	0.207903428	1946.952053	1
19655.17241	0.55	0.206839732	1906.427535	1
20689.65517	0.55	0.205873616	1865.550843	1
21724.13793	0.55	0.205013043	1824.293682	1
22758.62069	0.55	0.204104504	1784.045153	1
23793.10345	0.55	0.20312278	1744.996032	1
24827.58621	0.55	0.202216827	1705.852996	1
25862.06897	0.55	0.201436892	1666.232294	1
26896.55172	0.55	0.200500062	1628.486661	1
27931.03448	0.55	0.199745513	1589.838254	1
28965.51724	0.55	0.198835697	1553.003923	1
30000	0.55	0.198041769	1515.832656	1
