Altitude	Mach	PSFC	SHP	Throttle
13793.10345	0.42	0.224475834	2439.907489	1
14655.17241	0.42	0.219849173	2439.907489	1
15517.24138	0.42	0.215291659	2439.907489	1
16379.31034	0.42	0.210802661	2439.907489	1
17241.37931	0.42	0.206381546	2439.907489	1
18103.44828	0.42	0.203263306	2425.075507	1
18965.51724	0.42	0.202567349	2381.767909	1
19827.58621	0.42	0.201757205	2340.283165	1
20689.65517	0.42	0.201164298	2296.774724	1
21551.72414	0.42	0.200388448	2255.854337	1
22413.7931	0.42	0.199734861	2214.043602	1
23275.86207	0.42	0.199169193	2171.777573	1
24137.93103	0.42	0.198532138	2130.809317	1
25000	0.42	0.197810064	2091.243508	1
0	0.45	0.310685242	2439.907489	1
862.0689655	0.45	0.304819726	2439.907489	1
1724.137931	0.45	0.299034277	2439.907489	1
2586.206897	0.45	0.293328241	2439.907489	1
3448.275862	0.45	0.287700965	2439.907489	1
4310.344828	0.45	0.282151797	2439.907489	1
5172.413793	0.45	0.276680087	2439.907489	1
6034.482759	0.45	0.271285183	2439.907489	1
6896.551724	0.45	0.265966436	2439.907489	1
7758.62069	0.45	0.260723198	2439.907489	1
8620.689655	0.45	0.255554821	2439.907489	1
9482.758621	0.45	0.250460658	2439.907489	1
10344.82759	0.45	0.245440062	2439.907489	1
11206.89655	0.45	0.240492391	2439.907489	1
12068.96552	0.45	0.235616999	2439.907489	1
12931.03448	0.45	0.230813245	2439.907489	1
13793.10345	0.45	0.226080487	2439.907489	1
14655.17241	0.45	0.221418086	2439.907489	1
15517.24138	0.45	0.216825402	2439.907489	1
16379.31034	0.45	0.212301798	2439.907489	1
17241.37931	0.45	0.207846639	2439.907489	1
18103.44828	0.45	0.203459289	2439.907489	1
18965.51724	0.45	0.201533982	2410.913608	1
19827.58621	0.45	0.200934705	2366.453118	1
20689.65517	0.45	0.200183056	2324.297233	1
21551.72414	0.45	0.199610621	2280.572936	1
22413.7931	0.45	0.198956583	2238.307421	1
23275.86207	0.45	0.198326768	2196.282699	1
24137.93103	0.45	0.197705543	2154.679181	1
25000	0.45	0.197105601	2113.362474	1
0	0.48	0.313107427	2439.907489	1
862.0689655	0.48	0.307193082	2439.907489	1
1724.137931	0.48	0.301359496	2439.907489	1
2586.206897	0.48	0.295606012	2439.907489	1
3448.275862	0.48	0.289931972	2439.907489	1
4310.344828	0.48	0.284336719	2439.907489	1
5172.413793	0.48	0.278819597	2439.907489	1
6034.482759	0.48	0.27337995	2439.907489	1
6896.551724	0.48	0.268017124	2439.907489	1
7758.62069	0.48	0.262730465	2439.907489	1
8620.689655	0.48	0.257519319	2439.907489	1
9482.758621	0.48	0.252383036	2439.907489	1
10344.82759	0.48	0.247320964	2439.907489	1
11206.89655	0.48	0.242332453	2439.907489	1
12068.96552	0.48	0.237416855	2439.907489	1
12931.03448	0.48	0.232573521	2439.907489	1
13793.10345	0.48	0.227801806	2439.907489	1
14655.17241	0.48	0.223101064	2439.907489	1
15517.24138	0.48	0.21847065	2439.907489	1
16379.31034	0.48	0.213909923	2439.907489	1
17241.37931	0.48	0.209418241	2439.907489	1
18103.44828	0.48	0.204994963	2439.907489	1
18965.51724	0.48	0.200639452	2439.907489	1
19827.58621	0.48	0.199990803	2395.502384	1
20689.65517	0.48	0.199322325	2351.856112	1
21551.72414	0.48	0.198601239	2309.336572	1
22413.7931	0.48	0.197976527	2266.207682	1
23275.86207	0.48	0.197361891	2223.490837	1
24137.93103	0.48	0.196756676	2181.195928	1
25000	0.48	0.196270407	2138.131336	1
0	0.5	0.314814216	2439.907489	1
862.0689655	0.5	0.308865467	2439.907489	1
1724.137931	0.5	0.302997966	2439.907489	1
2586.206897	0.5	0.297211051	2439.907489	1
3448.275862	0.5	0.291504062	2439.907489	1
4310.344828	0.5	0.285876337	2439.907489	1
5172.413793	0.5	0.280327218	2439.907489	1
6034.482759	0.5	0.274856045	2439.907489	1
6896.551724	0.5	0.269462159	2439.907489	1
7758.62069	0.5	0.264144904	2439.907489	1
8620.689655	0.5	0.258903623	2439.907489	1
9482.758621	0.5	0.25373766	2439.907489	1
10344.82759	0.5	0.248646362	2439.907489	1
11206.89655	0.5	0.243629073	2439.907489	1
12068.96552	0.5	0.238685142	2439.907489	1
12931.03448	0.5	0.233813918	2439.907489	1
13793.10345	0.5	0.22901475	2439.907489	1
14655.17241	0.5	0.22428699	2439.907489	1
15517.24138	0.5	0.219629989	2439.907489	1
16379.31034	0.5	0.215043101	2439.907489	1
17241.37931	0.5	0.210525681	2439.907489	1
18103.44828	0.5	0.206077085	2439.907489	1
18965.51724	0.5	0.20169667	2439.907489	1
19827.58621	0.5	0.199224359	2417.366062	1
20689.65517	0.5	0.198684389	2371.793923	1
21551.72414	0.5	0.198053177	2327.861295	1
22413.7931	0.5	0.197445212	2284.189854	1
23275.86207	0.5	0.196846063	2240.953889	1
24137.93103	0.5	0.196172826	2199.084298	1
25000	0.5	0.195687924	2155.645041	1
