Altitude	Mach	PSFC	SHP	Throttle
862.0689655	0.3	0.276364331	2415.749989	1
1724.137931	0.3	0.271115036	2415.749989	1
2586.206897	0.3	0.26593783	2415.749989	1
3448.275862	0.3	0.260832121	2415.749989	1
4310.344828	0.3	0.255797318	2415.749989	1
5172.413793	0.3	0.250832831	2415.749989	1
6034.482759	0.3	0.245938071	2415.749989	1
6896.551724	0.3	0.241112447	2415.749989	1
7758.62069	0.3	0.236355373	2415.749989	1
8620.689655	0.3	0.231666261	2415.749989	1
9482.758621	0.3	0.227044523	2415.749989	1
10344.82759	0.3	0.222489576	2415.749989	1
11206.89655	0.3	0.218000832	2415.749989	1
12068.96552	0.3	0.216704081	2380.898178	1
12931.03448	0.3	0.215743935	2342.695337	1
13793.10345	0.3	0.214899205	2303.638028	1
14655.17241	0.3	0.213980072	2265.780889	1
15517.24138	0.3	0.213074752	2228.170353	1
16379.31034	0.3	0.212183852	2190.804044	1
17241.37931	0.3	0.211207651	2154.702977	1
18103.44828	0.3	0.210321302	2118.068833	1
18965.51724	0.3	0.209444492	2081.733292	1
19827.58621	0.3	0.20867475	2044.742357	1
20689.65517	0.3	0.207846383	2008.739308	1
21551.72414	0.3	0.207035389	1972.974246	1
22413.7931	0.3	0.206120168	1938.595351	1
23275.86207	0.3	0.205394944	1902.832392	1
24137.93103	0.3	0.204624388	1867.909238	1
25000	0.3	0.203757362	1834.265642	1
0	0.32	0.282684588	2415.749989	1
862.0689655	0.32	0.27734249	2415.749989	1
1724.137931	0.32	0.272073359	2415.749989	1
2586.206897	0.32	0.266876601	2415.749989	1
3448.275862	0.32	0.261751621	2415.749989	1
4310.344828	0.32	0.256697826	2415.749989	1
5172.413793	0.32	0.251714625	2415.749989	1
6034.482759	0.32	0.246801426	2415.749989	1
6896.551724	0.32	0.241957636	2415.749989	1
7758.62069	0.32	0.237182667	2415.749989	1
8620.689655	0.32	0.232475929	2415.749989	1
9482.758621	0.32	0.227836832	2415.749989	1
10344.82759	0.32	0.22326479	2415.749989	1
11206.89655	0.32	0.218759215	2415.749989	1
12068.96552	0.32	0.216091286	2395.942902	1
