,TP_total_temperature,TP_total_pressure
1283,"[102209.86099737862, 102209.86099737862, 500.4338779134358, 684.5647886410735, 1418.7064887104846, 1252.6277388974806, 1063.544822800058, 855.9419366336069, 855.9419366336069]","[102209.86099737862, 102209.86099737862, 524172.3085837691, 1316781.0444138788, 1224606.3713049074, 674929.896162856, 308455.9499705109, 111725.25949618004, 111725.25949618004]"
1284,"[102210.9969803841, 102210.9969803841, 500.43422714056106, 684.5646434720026, 1418.7026794473431, 1252.624341529093, 1063.541914106372, 855.9394772730933, 855.9394772730933]","[102210.9969803841, 102210.9969803841, 524174.2706813042, 1316782.450856642, 1224607.6792966772, 674930.5293070235, 308456.20580682147, 111725.27986432164, 111725.27986432164]"
1285,"[102212.13332997059, 102212.13332997059, 500.4345765235169, 684.5644983431031, 1418.6988692930618, 1252.6209433657143, 1063.5390047317808, 855.937017269458, 855.937017269458]","[102212.13332997059, 102212.13332997059, 524176.23354329396, 1316783.8582262336, 1224608.9881503973, 674931.1629045289, 308456.4618418625, 111725.30024589832, 111725.30024589832]"
1286,"[102213.27004549869, 102213.27004549869, 500.43492596665743, 684.5643530759421, 1418.695057609776, 1252.617543839068, 1063.5360941905378, 855.9345563555027, 855.9345563555027]","[102213.27004549869, 102213.27004549869, 524178.1968711978, 1316785.2655035146, 1224610.2969182685, 674931.796419896, 308456.71782639856, 111725.32062616175, 111725.32062616175]"
1287,"[102214.40712632894, 102214.40712632894, 500.4352755387208, 684.5642077995371, 1418.6912448619314, 1252.6141433629348, 1063.533182836336, 855.9320947266326, 855.9320947266326]","[102214.40712632894, 102214.40712632894, 524180.16087871825, 1316786.6734231757, 1224611.6062835534, 674932.4302392505, 308456.9739401884, 111725.34101574392, 111725.34101574392]"
1288,"[102215.54457182258, 102215.54457182258, 500.4356252660097, 684.5640625635374, 1418.687431229411, 1252.6107420975761, 1063.5302708061656, 855.9296324588315, 855.9296324588315]","[102215.54457182258, 102215.54457182258, 524182.1256473253, 1316788.0822671629, 1224612.9165084616, 674933.0645108086, 308457.23025224666, 111725.36141872489, 111725.36141872489]"
1289,"[102216.68238134113, 102216.68238134113, 500.43597498930467, 684.5639170706066, 1418.6836156480394, 1252.6073390949114, 1063.5273572896326, 855.927169105989, 855.927169105989]","[102216.68238134113, 102216.68238134113, 524184.09068036976, 1316789.490338054, 1224614.2260143904, 674933.6983426705, 308457.4863474282, 111725.38181054064, 111725.38181054064]"
1290,"[102217.82055424657, 102217.82055424657, 500.43632490453655, 684.5637716876523, 1418.679799435173, 1252.6039355285866, 1063.5244432899447, 855.9247052214515, 855.9247052214515]","[102217.82055424657, 102217.82055424657, 524186.05658791243, 1316790.8997275834, 1224615.5367466526, 674934.3328340584, 308457.7427374281, 111725.40222146147, 111725.40222146147]"
1291,"[102218.95908990124, 102218.95908990124, 500.43667488960267, 684.5636261867572, 1418.6759817755237, 1252.6005306722573, 1063.5215281862422, 855.9222404635582, 855.9222404635582]","[102218.95908990124, 102218.95908990124, 524188.0229889661, 1316792.309134328, 1224616.8474949251, 674934.9673011631, 308457.99910396413, 111725.4226326541, 111725.4226326541]"
1292,"[102220.0979876679, 102220.0979876679, 500.43702500260514, 684.563480677045, 1418.6721630622042, 1252.5971248761523, 1063.518612277896, 855.9197749977774, 855.9197749977774]","[102220.0979876679, 102220.0979876679, 524189.99006409396, 1316793.7191795039, 1224618.1588369387, 674935.6020704787, 308458.25559903786, 111725.44305310823, 111725.44305310823]"
1293,"[102221.23724690976, 102221.23724690976, 500.43737523539534, 684.5633351437284, 1418.6683432440664, 1252.5937180947058, 1063.5156955259595, 855.9173088031351, 855.9173088031351]","[102221.23724690976, 102221.23724690976, 524191.95778741175, 1316795.1297774846, 1224619.4706930607, 674936.2370970703, 308458.51220175374, 111725.46348158496, 111725.46348158496]"
1294,"[102222.37686699023, 102222.37686699023, 500.4377255453947, 684.5631895076253, 1418.6645220390835, 1252.5903100766604, 1063.5127777156672, 855.9148417617621, 855.9148417617621]","[102222.37686699023, 102222.37686699023, 524193.92602574284, 1316796.5404753035, 1224620.7826420323, 674936.8721429752, 308458.768801366, 111725.48391152894, 111725.48391152894]"
1295,"[102223.51684727344, 102223.51684727344, 500.43807598009084, 684.5630438580056, 1418.6606997691815, 1252.5869011088241, 1063.5098590921782, 855.9123740092518, 855.9123740092518]","[102223.51684727344, 102223.51684727344, 524195.89492657606, 1316797.951780924, 1224622.0951562594, 674937.5074751745, 308459.02552217274, 111725.50435029136, 111725.50435029136]"
1296,"[102224.65718712365, 102224.65718712365, 500.43842656311796, 684.5628982395249, 1418.6568765963316, 1252.5834913355009, 1063.506939778843, 855.9099056140693, 855.9099056140693]","[102224.65718712365, 102224.65718712365, 524197.8645630708, 1316799.3639478183, 1224623.4084714712, 674938.143226924, 308459.28242622415, 111725.5248015404, 111725.5248015404]"
1297,"[102225.7978859057, 102225.7978859057, 500.4387772042385, 684.5627524838628, 1418.6530519189125, 1252.5800802207036, 1063.5040193175153, 855.9074363242191, 855.9074363242191]","[102225.7978859057, 102225.7978859057, 524199.8346535327, 1316800.776014525, 1224624.7216935083, 674938.7788930548, 308459.5392783936, 111725.54525136195, 111725.54525136195]"
1298,"[102226.93894298466, 102226.93894298466, 500.4391279456362, 684.5626066703685, 1418.649226023279, 1252.57666801955, 1063.5010979262663, 855.9049662603657, 855.9049662603657]","[102226.93894298466, 102226.93894298466, 524201.8053289256, 1316802.1884324239, 1224626.0352421543, 674939.4147108177, 308459.7961891397, 111725.56570628854, 111725.56570628854]"
1299,"[102228.08035772611, 102228.08035772611, 500.4394788321246, 684.5624608833093, 1418.6453992134186, 1252.5732550028674, 1063.498175836596, 855.9024955505735, 855.9024955505735]","[102228.08035772611, 102228.08035772611, 524203.77672840946, 1316803.601680951, 1224627.3495632845, 674940.0509322056, 308460.053275784, 111725.58617325823, 111725.58617325823]"
1300,"[102229.2221294961, 102229.2221294961, 500.43982979467273, 684.5623149940265, 1418.641571029906, 1252.569840761352, 1063.4952526986433, 855.9000240025214, 855.9000240025214]","[102229.2221294961, 102229.2221294961, 524205.74863637413, 1316805.0150248983, 1224628.6639731554, 674940.687170942, 308460.3103585414, 111725.60664163125, 111725.60664163125]"
1301,"[102230.36425766091, 102230.36425766091, 500.4401809098548, 684.5621691461893, 1418.6377419897021, 1252.5664257555711, 1063.4923289060935, 855.8975518336533, 855.8975518336533]","[102230.36425766091, 102230.36425766091, 524207.72129095654, 1316806.429282567, 1224629.9792327874, 674941.3238570862, 308460.567637621, 111725.6271232499, 111725.6271232499]"
1302,"[102231.50674158735, 102231.50674158735, 500.44053211659093, 684.56202322601, 1418.6339116866968, 1252.5630096237194, 1063.4894041496864, 855.8950788740227, 855.8950788740227]","[102231.50674158735, 102231.50674158735, 524209.69450132473, 1316807.8438035822, 1224631.2947373316, 674941.9606489388, 308460.82495398837, 111725.64760870227, 111725.64760870227]"
1303,"[102232.6495806426, 102232.6495806426, 500.44088335912045, 684.5618771296487, 1418.6300797504468, 1252.5595920357684, 1063.4864781473248, 855.8926049686504, 855.8926049686504]","[102232.6495806426, 102232.6495806426, 524211.6680932207, 1316809.2579943163, 1224632.6099347142, 674942.5972346212, 308461.08216249006, 111725.66808939744, 111725.66808939744]"
1304,"[102233.79277419418, 102233.79277419418, 500.4412348357224, 684.5617312284005, 1418.6262475140215, 1252.5561741793629, 1063.483551914181, 855.8901306774809, 855.8901306774809]","[102233.79277419418, 102233.79277419418, 524213.6426840547, 1316810.673971581, 1224633.9267935704, 674943.2347265328, 308461.33978095406, 111725.68859596932, 111725.68859596932]"
1305,"[102234.9363216101, 102234.9363216101, 500.44158629217264, 684.5615850472357, 1418.6224132761363, 1252.5527545388163, 1063.4806241546862, 855.8876552870115, 855.8876552870115]","[102234.9363216101, 102234.9363216101, 524215.6174810946, 1316812.0890242707, 1224635.2427925717, 674943.8717001044, 308461.59714628634, 111725.70908918353, 111725.70908918353]"
1306,"[102236.08022225872, 102236.08022225872, 500.4419378791086, 684.5614388683432, 1418.6185780503847, 1252.5493340171497, 1063.4776956407231, 855.8851792231106, 855.8851792231106]","[102236.08022225872, 102236.08022225872, 524217.5929532855, 1316813.5047608898, 1224636.5594276276, 674944.5090006295, 308461.8546519798, 111725.72959231802, 111725.72959231802]"
1307,"[102237.22447550883, 102237.22447550883, 500.44228962278066, 684.5612927412695, 1418.6147420162577, 1252.5459127742752, 1063.474766508984, 855.8827025615925, 855.8827025615925]","[102237.22447550883, 102237.22447550883, 524219.56918194535, 1316814.9214628178, 1224637.8769604207, 674945.1467760272, 308462.112366911, 111725.75010944472, 111725.75010944472]"
1308,"[102238.36908072958, 102238.36908072958, 500.442641467437, 684.56114656219, 1418.610904803358, 1252.5424904802046, 1063.471836477405, 855.8802251474955, 855.8802251474955]","[102238.36908072958, 102238.36908072958, 524221.5459928446, 1316816.3385365158, 1224639.1948389597, 674945.7847144636, 308462.37014594715, 111725.77063197416, 111725.77063197416]"
1309,"[102239.51403729057, 102239.51403729057, 500.44299336792693, 684.5610002471069, 1418.607066112378, 1252.5390668682853, 1063.4689053180616, 855.8777468556921, 855.8777468556921]","[102239.51403729057, 102239.51403729057, 524223.52324478957, 1316817.755501551, 1224640.5126164425, 674946.4225635421, 308462.6278716239, 111725.79115295367, 111725.79115295367]"
1310,"[102240.65934456175, 102240.65934456175, 500.44334540340367, 684.5608539445107, 1418.6032264775504, 1252.5356424144707, 1063.4659734377892, 855.875267910873, 855.875267910873]","[102240.65934456175, 102240.65934456175, 524225.50118396257, 1316819.1732037405, 1224641.8310794788, 674947.0607677796, 308462.8857508785, 111725.81168462364, 111725.81168462364]"
1311,"[102241.80500191347, 102241.80500191347, 500.44369755251233, 684.5607076149091, 1418.5993857591297, 1252.5322169942633, 1063.4630407301738, 855.8727882548758, 855.8727882548758]","[102241.80500191347, 102241.80500191347, 524227.47974332696, 1316820.5914165368, 1224643.1500173793, 674947.69920819, 308463.14372834703, 111725.83222370564, 111725.83222370564]"
1312,"[102242.95100871651, 102242.95100871651, 500.444049759538, 684.5605611545452, 1418.595543586957, 1252.5287902778875, 1063.4601069133332, 855.8703077328354, 855.8703077328354]","[102242.95100871651, 102242.95100871651, 524229.45874876657, 1316822.009546787, 1224644.468878512, 674948.3375731431, 308463.4016589913, 111725.85276161553, 111725.85276161553]"
1313,"[102244.09736434215, 102244.09736434215, 500.4444021776265, 684.5604148502982, 1418.5917009914328, 1252.525363183337, 1063.4571727719492, 855.8678267776759, 855.8678267776759]","[102244.09736434215, 102244.09736434215, 524231.43867705844, 1316823.4292297738, 1224645.7891836897, 674948.9767220032, 308463.6599428546, 111725.87332201906, 111725.87332201906]"
1314,"[102245.24406816186, 102245.24406816186, 500.44475458716306, 684.5602682918658, 1418.5878565033322, 1252.5219344016703, 1063.4542371871732, 855.8653447732747, 855.8653447732747]","[102245.24406816186, 102245.24406816186, 524233.41884330846, 1316824.848123616, 1224647.108754963, 674949.6154242222, 308463.9180071572, 111725.89387102473, 111725.89387102473]"
1315,"[102246.39111954762, 102246.39111954762, 500.4451071465688, 684.5601217759928, 1418.5840111884233, 1252.5185048823907, 1063.4513009706204, 855.8628621673988, 855.8628621673988]","[102246.39111954762, 102246.39111954762, 524235.3997407348, 1316826.267919878, 1224648.4291654867, 674950.2545687393, 308464.1762657085, 111725.91443311275, 111725.91443311275]"
1316,"[102247.53851787181, 102247.53851787181, 500.4454597895698, 684.5599751791729, 1418.580164605736, 1252.5150742326364, 1063.4483637864844, 855.8603787754638, 855.8603787754638]","[102247.53851787181, 102247.53851787181, 524237.38116231497, 1316827.6879127442, 1224649.7497588522, 674950.8937847225, 308464.43454591325, 111725.93499806851, 111725.93499806851]"
1317,"[102248.6862625073, 102248.6862625073, 500.44581260053724, 684.5598286596531, 1418.576317324477, 1252.5116429595207, 1063.4454260682364, 855.8578948368388, 855.8578948368388]","[102248.6862625073, 102248.6862625073, 524239.36337050196, 1316829.1090037085, 1224651.071373449, 674951.533545947, 308464.69306832895, 111725.95557893842, 111725.95557893842]"
1318,"[102249.83435282712, 102249.83435282712, 500.44616543658435, 684.5596819506362, 1418.5724683899277, 1252.5082102124788, 1063.4424870888372, 855.8554099513273, 855.8554099513273]","[102249.83435282712, 102249.83435282712, 524241.3459195119, 1316830.5296695258, 1224652.392592659, 674952.1730520384, 308464.9514604147, 111725.97615367823, 111725.97615367823]"
1319,"[102250.98278820493, 102250.98278820493, 500.44651839265055, 684.5595352301345, 1418.568618442158, 1252.5047765617564, 1063.439547335721, 855.8529243880379, 855.8529243880379]","[102250.98278820493, 102250.98278820493, 524243.3291047331, 1316831.9509244438, 1224653.7143597328, 674952.8128360211, 308465.20997030666, 111725.99673696602, 111725.99673696602]"
1320,"[102252.13156801472, 102252.13156801472, 500.4468714447644, 684.5593884537597, 1418.5647673238566, 1252.501341867206, 1063.4366066890968, 855.8504380814317, 855.8504380814317]","[102252.13156801472, 102252.13156801472, 524245.31285097613, 1316833.372513991, 1224655.0364380118, 674953.4527642349, 308465.46853581053, 111726.01732511916, 111726.01732511916]"
1321,"[102253.28069163088, 102253.28069163088, 500.447224645563, 684.5592417204049, 1418.5609153914208, 1252.4979064463462, 1063.4336654203732, 855.8479511815642, 855.8479511815642]","[102253.28069163088, 102253.28069163088, 524247.297321799, 1316834.795001071, 1224656.359350996, 674954.09313253, 308465.7272946605, 111726.0379262839, 111726.0379262839]"
1322,"[102254.43015842816, 102254.43015842816, 500.4475779420195, 684.5590949313381, 1418.5570622926991, 1252.4944699854454, 1063.4307232613844, 855.845463541125, 855.845463541125]","[102254.43015842816, 102254.43015842816, 524249.28235146176, 1316836.2178211983, 1224657.6825737145, 674954.7336443437, 308465.98610883433, 111726.0585322912, 111726.0585322912]"
1323,"[102255.5799677817, 102255.5799677817, 500.44793131017883, 684.5589480422002, 1418.5532078704794, 1252.4910323444435, 1063.4277800924117, 855.8429750946143, 855.8429750946143]","[102255.5799677817, 102255.5799677817, 524251.26786482445, 1316837.640720066, 1224659.0058696615, 674955.3741660998, 308466.2449161745, 111726.0791394605, 111726.0791394605]"
1324,"[102256.73011906713, 102256.73011906713, 500.4482847789041, 684.558801107419, 1418.549352321735, 1252.4875936988283, 1063.4248360634615, 855.8404859251801, 855.8404859251801]","[102256.73011906713, 102256.73011906713, 524253.25395135605, 1316839.0640069214, 1224660.329526437, 674956.0148603603, 308466.50379237375, 111726.09975226731, 111726.09975226731]"
1325,"[102257.88061166041, 102257.88061166041, 500.44863839552846, 684.5586542159662, 1418.545495967287, 1252.4841543344237, 1063.4218914188511, 855.8379961679469, 855.8379961679469]","[102257.88061166041, 102257.88061166041, 524255.24075808784, 1316840.488188074, 1224661.654014909, 674956.6559932387, 308466.7628613247, 111726.12037803914, 111726.12037803914]"
1326,"[102259.03144493795, 102259.03144493795, 500.44899205161016, 684.5585071654655, 1418.5416380833788, 1252.4807136064312, 1063.418945607426, 855.8355055196436, 855.8355055196436]","[102259.03144493795, 102259.03144493795, 524257.22794657765, 1316841.9121077778, 1224662.9782602333, 674957.2969574733, 308467.0218403783, 111726.14100004974, 111726.14100004974]"
1327,"[102260.1826182764, 102260.1826182764, 500.44934583144624, 684.5583601140223, 1418.5377792386978, 1252.4772720215012, 1063.4159990622607, 855.8330142194203, 855.8330142194203]","[102260.1826182764, 102260.1826182764, 524259.2157790559, 1316843.336666733, 1224664.3031000618, 674957.9382264222, 308467.28094989713, 111726.16163133433, 111726.16163133433]"
1328,"[102261.33413105314, 102261.33413105314, 500.4496997533145, 684.5582130962654, 1418.533919559223, 1252.4738296918715, 1063.4130518792958, 855.8305223206282, 855.8305223206282]","[102261.33413105314, 102261.33413105314, 524261.2043120059, 1316844.762061244, 1224665.628716957, 674958.5799032965, 308467.54023794545, 111726.18227473366, 111726.18227473366]"
1329,"[102262.48598264562, 102262.48598264562, 500.4500537457568, 684.5580659789879, 1418.5300585691903, 1252.4703861936819, 1063.4101036962293, 855.8280296240742, 855.8280296240742]","[102262.48598264562, 102262.48598264562, 524263.19332224317, 1316846.1875301548, 1224666.954403044, 674959.2215881834, 308467.79951839184, 111726.2029192323, 111726.2029192323]"
1330,"[102263.63817243188, 102263.63817243188, 500.45040785609064, 684.5579188511313, 1418.5261965893067, 1252.4669418126553, 1063.4071547572926, 855.8255362648338, 855.8255362648338]","[102263.63817243188, 102263.63817243188, 524265.1829567541, 1316847.6135796113, 1224668.2806290386, 674959.8635471116, 308468.05891509017, 111726.22357215527, 111726.22357215527]"
1331,"[102264.79069979023, 102264.79069979023, 500.4507620207962, 684.5577715943356, 1418.522333197035, 1252.4634961723518, 1063.404204740717, 855.823042066051, 855.823042066051]","[102264.79069979023, 102264.79069979023, 524267.173017094, 1316849.0395331536, 1224669.606765833, 674960.505424673, 308468.3182626249, 111726.24422371275, 111726.24422371275]"
1332,"[102265.94356409949, 102265.94356409949, 500.45111631620665, 684.5576243518102, 1418.51846890765, 1252.460049731836, 1063.4012540389022, 855.820547244459, 855.820547244459]","[102265.94356409949, 102265.94356409949, 524269.16374068044, 1316850.466206518, 1224670.9335720618, 674961.1476495786, 308468.5777605758, 111726.26488571017, 111726.26488571017]"
1333,"[102267.09676473874, 102267.09676473874, 500.4514707236566, 684.5574770890867, 1418.5146035993894, 1252.4566023826312, 1063.3983025591272, 855.8180517494336, 855.8180517494336]","[102267.09676473874, 102267.09676473874, 524271.15506886115, 1316851.8934018272, 1224672.2608636993, 674961.7901179063, 308468.83736058977, 111726.28555528382, 111726.28555528382]"
1334,"[102268.25030108773, 102268.25030108773, 500.4518251981127, 684.5573297223796, 1418.5107369736734, 1252.4531538587323, 1063.3953500740208, 855.8155554561408, 855.8155554561408]","[102268.25030108773, 102268.25030108773, 524273.14686080546, 1316853.320639864, 1224673.5881950737, 674962.4325778963, 308469.09694549866, 111726.3062254986, 111726.3062254986]"
1335,"[102269.40417252637, 102269.40417252637, 500.45217977631887, 684.5571823208528, 1418.506869280294, 1252.4497043826827, 1063.3923967738103, 855.8130584698929, 855.8130584698929]","[102269.40417252637, 102269.40417252637, 524275.1392305492, 1316854.7483139518, 1224674.9159319752, 674963.0752362881, 308469.3566115581, 111726.3269020464, 111726.3269020464]"
1336,"[102270.55837843499, 102270.55837843499, 500.45253448445544, 684.557034933913, 1418.503000698207, 1252.446254113918, 1063.3894427947794, 855.8105608662729, 855.8105608662729]","[102270.55837843499, 102270.55837843499, 524277.13225920836, 1316856.17670471, 1224676.2443353802, 674963.7182406011, 308469.6164274563, 111726.34758898865, 111726.34758898865]"
1337,"[102271.71291819436, 102271.71291819436, 500.45288927749704, 684.5568874777887, 1418.4991309288803, 1252.4428027864758, 1063.3864879095931, 855.8080625204663, 855.8080625204663]","[102271.71291819436, 102271.71291819436, 524279.12580597703, 1316857.605333001, 1224677.5729596908, 674964.3613391167, 308469.87627604476, 111726.36827939122, 111726.36827939122]"
1338,"[102272.86779118565, 102272.86779118565, 500.4532441763517, 684.5567399920251, 1418.4952601159075, 1252.4393505282862, 1063.3835322276059, 855.8055634932135, 855.8055634932135]","[102272.86779118565, 102272.86779118565, 524281.11993553827, 1316859.034423182, 1224678.9020135594, 674965.0046497871, 308470.1362122496, 111726.38897650086, 111726.38897650086]"
1339,"[102274.02299679052, 102274.02299679052, 500.4535991650102, 684.5565924471194, 1418.4913881553266, 1252.4358972467317, 1063.3805756696527, 855.8030637413585, 855.8030637413585]","[102274.02299679052, 102274.02299679052, 524283.1145975198, 1316860.4638057135, 1224680.2313393136, 674965.6480835824, 308470.39619464974, 111726.40967786398, 111726.40967786398]"
1340,"[102275.17853439084, 102275.17853439084, 500.4539542564668, 684.5564448678151, 1418.4875151376598, 1252.4324430224606, 1063.3776183046728, 855.8005633033684, 855.8005633033684]","[102275.17853439084, 102275.17853439084, 524285.1098319415, 1316861.893620514, 1224681.5610670783, 674966.2917140836, 308470.6562575177, 111726.4303855057, 111726.4303855057]"
1341,"[102276.33440336905, 102276.33440336905, 500.4543094426239, 684.5562972394063, 1418.4836410119922, 1252.4289878101147, 1063.3746600938975, 855.7980621583501, 855.7980621583501]","[102276.33440336905, 102276.33440336905, 524287.10561308847, 1316863.323782455, 1224682.8911176831, 674966.9354966152, 308470.9163800788, 111726.45109819405, 111726.45109819405]"
1342,"[102277.49060310797, 102277.49060310797, 500.4546647443775, 684.5561496014141, 1418.4797659218295, 1252.4255317375466, 1063.371701146615, 855.795560367006, 855.795560367006]","[102277.49060310797, 102277.49060310797, 524289.1020056098, 1316864.7545157662, 1224684.2216996625, 674967.5795490645, 308471.17661722907, 111726.47181917397, 111726.47181917397]"
1343,"[102278.64713299063, 102278.64713299063, 500.45502015362797, 684.5560019391286, 1418.47588981624, 1252.4220747593824, 1063.3687414240433, 855.7930579084356, 855.7930579084356]","[102278.64713299063, 102278.64713299063, 524291.0989837844, 1316866.1857352955, 1224685.5527338248, 674968.2238267418, 308471.4369481879, 111726.49254721316, 111726.49254721316]"
1344,"[102279.80399240064, 102279.80399240064, 500.4553756596445, 684.5558542329181, 1418.472012626643, 1252.4186168145259, 1063.3657808739615, 855.7905547543298, 855.7905547543298]","[102279.80399240064, 102279.80399240064, 524293.0965136911, 1316867.617327816, 1224686.884114869, 674968.8682702085, 308471.6973453083, 111726.513280673, 111726.513280673]"
1345,"[102280.9611807221, 102280.9611807221, 500.45573124379666, 684.5557064483762, 1418.4681342314855, 1252.4151577946864, 1063.3628194038085, 855.7880508541473, 855.7880508541473]","[102280.9611807221, 102280.9611807221, 524295.0945367884, 1316869.0490958132, 1224688.2156591064, 674969.5127757328, 308471.95776032686, 111726.53401669503, 111726.53401669503]"
1346,"[102282.11869733919, 102282.11869733919, 500.4560869427831, 684.5555586545788, 1418.464254880231, 1252.4116979221144, 1063.3598572035608, 855.7855463130604, 855.7855463130604]","[102282.11869733919, 102282.11869733919, 524297.0931669782, 1316870.4814321229, 1224689.5477318743, 674970.1575497974, 308472.2182893783, 111726.55476096441, 111726.55476096441]"
1347,"[102283.27654163676, 102283.27654163676, 500.4564426484147, 684.5554106496153, 1418.4603738507674, 1252.4082365534778, 1063.3568937233172, 855.7830408284747, 855.7830408284747]","[102283.27654163676, 102283.27654163676, 524299.0920665889, 1316871.91318364, 1224690.8792607852, 674970.8019865315, 308472.47865046177, 111726.57549679327, 111726.57549679327]"
1348,"[102284.434713, 102284.434713, 500.45679856859874, 684.5552628227762, 1418.45649254063, 1252.4047749338524, 1063.3539300273396, 855.7805349874029, 855.7805349874029]","[102284.434713, 102284.434713, 524301.0918831369, 1316873.346569996, 1224692.2123100965, 674971.4472523575, 308472.7393865487, 111726.59625630463, 111726.59625630463]"
1349,"[102285.59321081446, 102285.59321081446, 500.4571545740703, 684.5551149327315, 1418.4526100863711, 1252.401312293989, 1063.3509654580957, 855.7780284279326, 855.7780284279326]","[102285.59321081446, 102285.59321081446, 524303.0922132623, 1316874.7802132005, 1224693.5455982764, 674972.0926232308, 308473.00016062905, 111726.61701955578, 111726.61701955578]"
1350,"[102286.7520344661, 102286.7520344661, 500.45751064357927, 684.5549669401738, 1418.448726348862, 1252.3978485099383, 1063.3479999096398, 855.7755210921435, 855.7755210921435]","[102286.7520344661, 102286.7520344661, 524305.0929902596, 1316876.2138877832, 1224694.8789156384, 674972.7379807291, 308473.2609176007, 111726.63778328375, 111726.63778328375]"
1351,"[102287.91118334125, 102287.91118334125, 500.45786674535356, 684.5548187861154, 1418.4448411184082, 1252.3943833948847, 1063.3450332222894, 855.7730128924989, 855.7730128924989]","[102287.91118334125, 102287.91118334125, 524307.0941146257, 1316877.647255994, 1224696.2119480744, 674973.383147431, 308473.5215748986, 111726.65854260031, 111726.65854260031]"
1352,"[102289.07065682668, 102289.07065682668, 500.458223047715, 684.5546707858083, 1418.4409555270888, 1252.3909179574073, 1063.3420662581548, 855.7705043046019, 855.7705043046019]","[102289.07065682668, 102289.07065682668, 524309.0961105082, 1316879.0821150949, 1224697.5463670383, 674974.0290678135, 308473.7825721822, 111726.67932351629, 111726.67932351629]"
1353,"[102290.23045430955, 102290.23045430955, 500.45857941619283, 684.5545226881845, 1418.4370686765399, 1252.387451397149, 1063.3390983331137, 855.7679949518827, 855.7679949518827]","[102290.23045430955, 102290.23045430955, 524311.0985583181, 1316880.517031541, 1224698.8808393332, 674974.6749886386, 308474.04355885234, 111726.7001052849, 111726.7001052849]"
1354,"[102291.39057517749, 102291.39057517749, 500.4589358874583, 684.5543745622672, 1418.4331808160246, 1252.383983936183, 1063.3361296369912, 855.7654849394266, 855.7654849394266]","[102291.39057517749, 102291.39057517749, 524313.1015718788, 1316881.9523978797, 1224700.2157300282, 674975.3211162402, 308474.3046309756, 111726.72089358707, 111726.72089358707]"
1355,"[102292.55101881835, 102292.55101881835, 500.4592924429, 684.5542263736819, 1418.4292918240922, 1252.3805154663096, 1063.3331600773035, 855.7629742167323, 855.7629742167323]","[102292.55101881835, 102292.55101881835, 524315.1050927077, 1316883.388016782, 1224701.5508556073, 674975.9673469819, 308474.5657403318, 111726.74168556715, 111726.74168556715]"
1356,"[102293.71178462055, 102293.71178462055, 500.4596491218069, 684.5540781963466, 1418.4254019675564, 1252.3770462252369, 1063.3301898572406, 855.7604628962516, 855.7604628962516]","[102293.71178462055, 102293.71178462055, 524317.1092427893, 1316884.8243087265, 1224702.8866071156, 674976.6139018736, 308474.826989819, 111726.76248731044, 111726.76248731044]"
1357,"[102294.87287197281, 102294.87287197281, 500.4600058345215, 684.5539298630082, 1418.4215106485497, 1252.373575680323, 1063.3272185215164, 855.7579507275293, 855.7579507275293]","[102294.87287197281, 102294.87287197281, 524319.1137422044, 1316886.2603183193, 1224704.2220960371, 674977.2602789364, 308475.08814579534, 111726.78328499016, 111726.78328499016]"
1358,"[102296.03428026428, 102296.03428026428, 500.46036266769835, 684.5537815361722, 1418.417618451497, 1252.3701043522378, 1063.3242465151884, 855.7554379563182, 855.7554379563182]","[102296.03428026428, 102296.03428026428, 524321.1188605664, 1316887.6969714258, 1224705.558183426, 674977.9069647467, 308475.34943477483, 111726.80409200565, 111726.80409200565]"
1359,"[102297.19600888452, 102297.19600888452, 500.46071966323336, 684.5536332946317, 1418.4137256606866, 1252.3666324942585, 1063.3212740547542, 855.7529247024046, 855.7529247024046]","[102297.19600888452, 102297.19600888452, 524323.1247279884, 1316889.1347163415, 1224706.8952861978, 674978.5541949328, 308475.61096645985, 111726.82491484498, 111726.82491484498]"
1360,"[102298.35805722351, 102298.35805722351, 500.4610766709862, 684.5534848580104, 1418.4098312726633, 1252.363159212401, 1063.318300376062, 855.750410545105, 855.750410545105]","[102298.35805722351, 102298.35805722351, 524325.1308760338, 1316890.571952307, 1224708.2319156455, 674979.2011283875, 308475.8723493503, 111726.84573034111, 111726.84573034111]"
1361,"[102299.52042467157, 102299.52042467157, 500.4614337933714, 684.5533364182893, 1418.4059359775292, 1252.3596851214845, 1063.3153260046465, 855.7478957745261, 855.7478957745261]","[102299.52042467157, 102299.52042467157, 524327.1376234418, 1316892.009773352, 1224709.5690892173, 674979.8483400565, 308476.13385109487, 111726.86655432757, 111726.86655432757]"
1362,"[102300.6831106194, 102300.6831106194, 500.46179104597525, 684.5531880050531, 1418.4020398831392, 1252.3562103176, 1063.3123510226455, 855.7453804364029, 855.7453804364029]","[102300.6831106194, 102300.6831106194, 524329.1450183224, 1316893.4483470402, 1224710.9069627475, 674980.4959180485, 308476.3955127269, 111726.88738922929, 111726.88738922929]"
1363,"[102301.84611445818, 102301.84611445818, 500.4621483523433, 684.5530394757407, 1418.398142480148, 1252.35273434697, 1063.3093750421851, 855.7428643174296, 855.7428643174296]","[102301.84611445818, 102301.84611445818, 524331.1528219056, 1316894.8868588442, 1224712.244778725, 674981.1434344047, 308476.657135061, 111726.908223258, 111726.908223258]"
