,TP_total_temperature,TP_total_pressure
256,"[101371.49878259578, 101371.49878259578, 500.24381729584263, 684.8002272057744, 1421.9849086589659, 1255.5512537604516, 1066.0472969623988, 857.9552161779789, 857.9552161779789]","[101371.49878259578, 101371.49878259578, 522933.83248780895, 1316468.0049844238, 1224315.2446355142, 674843.7156248206, 308444.6145702252, 111720.71882883606, 111720.71882883606]"
257,"[101371.85111875301, 101371.85111875301, 500.2439233899007, 684.8001765624266, 1421.9837010161327, 1255.5501766950397, 1066.046374814078, 857.9544404850353, 857.9544404850353]","[101371.85111875301, 101371.85111875301, 522934.435067359, 1316468.414870413, 1224315.625829484, 674843.898041701, 308444.68735770445, 111720.7247639552, 111720.7247639552]"
258,"[101372.20469398299, 101372.20469398299, 500.24402985663653, 684.800125740803, 1421.9824891282688, 1255.5490958436044, 1066.0454494243002, 857.9536620658365, 857.9536620658365]","[101372.20469398299, 101372.20469398299, 522935.0397643693, 1316468.8261945327, 1224316.0083609154, 674844.0810983916, 308444.7604003913, 111720.73071989979, 111720.73071989979]"
259,"[101372.55950726337, 101372.55950726337, 500.24413669635084, 684.8000747421949, 1421.9812730030064, 1255.548011212949, 1066.044520798885, 857.952880924373, 857.952880924373]","[101372.55950726337, 101372.55950726337, 522935.64657897997, 1316469.2389620922, 1224316.392234746, 674844.2647977791, 308444.8336996651, 111720.73669674702, 111720.73669674702]"
260,"[101372.91555757217, 101372.91555757217, 500.2442439081237, 684.800023565611, 1421.9800526397958, 1255.5469228025868, 1066.0435889374212, 857.9520970612042, 857.9520970612042]","[101372.91555757217, 101372.91555757217, 522936.25550753606, 1316469.6531653898, 1224316.7774438125, 674844.4491359117, 308444.9072537213, 111720.74269438503, 111720.74269438503]"
261,"[101373.27284388745, 101373.27284388745, 500.2443514923428, 684.7999722125053, 1421.978828046852, 1255.5458306198407, 1066.0426538461725, 857.951310480565, 857.951310480565]","[101373.27284388745, 101373.27284388745, 522936.866550449, 1316470.0688106623, 1224317.163993916, 674844.6341161637, 308444.9810641666, 111720.74871290436, 111720.74871290436]"
262,"[101373.63136518779, 101373.63136518779, 500.2444594479143, 684.7999206815609, 1421.9775992224568, 1255.5447346631831, 1066.041715523838, 857.9505211825247, 857.9505211825247]","[101373.63136518779, 101373.63136518779, 522937.47970352357, 1316470.4858883545, 1224317.5518761696, 674844.8197336097, 308445.05512874364, 111720.75475216657, 111720.75475216657]"
263,"[101373.99112045181, 101373.99112045181, 500.2445677744999, 684.7998689728732, 1421.976366169953, 1255.543634935596, 1066.0407739729708, 857.9497291692743, 857.9497291692743]","[101373.99112045181, 101373.99112045181, 522938.0949649135, 1316470.9043969593, 1224317.9410891721, 674845.0059875542, 308445.12944716366, 111720.76081215, 111720.76081215]"
264,"[101374.3521086586, 101374.3521086586, 500.2446764727196, 684.7998170883307, 1421.975128899111, 1255.5425314457866, 1066.0398292010182, 857.9489344456998, 857.9489344456998]","[101374.3521086586, 101374.3521086586, 522938.71233575355, 1316471.3243451926, 1224318.3316410293, 674845.1928826725, 308445.2040216388, 111720.76689298061, 111720.76689298061]"
265,"[101374.71432878735, 101374.71432878735, 500.2447855415381, 684.7997650267246, 1421.9738874085988, 1255.5414241925728, 1066.0388812069746, 857.9481370120326, 857.9481370120326]","[101374.71432878735, 101374.71432878735, 522939.33181203064, 1316471.7457241176, 1224318.7235234294, 674845.3804143661, 308445.27885006403, 111720.77299452925, 111720.77299452925]"
266,"[101375.07777981774, 101375.07777981774, 500.2448949810816, 684.7997127890195, 1421.9726417048719, 1255.5403131817084, 1066.0379299957622, 857.9473368717679, 857.9473368717679]","[101375.07777981774, 101375.07777981774, 522939.9533933442, 1316472.168537182, 1224319.1167395792, 674845.5685845404, 308445.3539333611, 111720.7791168457, 111720.7791168457]"
267,"[101375.44246072946, 101375.44246072946, 500.2450047901701, 684.7996603737363, 1421.971391785627, 1255.5391984111457, 1066.0369755656354, 857.9465340247291, 857.9465340247291]","[101375.44246072946, 101375.44246072946, 522940.57707523217, 1316472.592773908, 1224319.5112797346, 674845.7573877877, 308445.4292690486, 111720.78525977841, 111720.78525977841]"
268,"[101375.80837050262, 101375.80837050262, 500.24511496924964, 684.7996077824365, 1421.9701376594599, 1255.5380798885453, 1066.036017923147, 857.945728475309, 857.945728475309]","[101375.80837050262, 101375.80837050262, 522941.202858288, 1316473.0184411497, 1224319.9071502693, 674845.9468278033, 308445.50485888217, 111720.79142342655, 111720.79142342655]"
269,"[101376.17550811771, 101376.17550811771, 500.2452255181561, 684.7995550155408, 1421.9688793308758, 1255.5369576179255, 1066.035057071736, 857.9449202261851, 857.9449202261851]","[101376.17550811771, 101376.17550811771, 522941.83074120985, 1316473.4455392596, 1224320.3043515114, 674846.1369048713, 308445.58070302906, 111720.79760779519, 111720.79760779519]"
270,"[101376.54387255521, 101376.54387255521, 500.2453364362903, 684.799502072656, 1421.9676168014612, 1255.5358316007025, 1066.0340930126176, 857.9441092788112, 857.9441092788112]","[101376.54387255521, 101376.54387255521, 522942.46072134137, 1316473.8740639482, 1224320.702879472, 674846.3276168313, 308445.65680051927, 111720.80381282241, 111720.80381282241]"
271,"[101376.91346279615, 101376.91346279615, 500.24544772264744, 684.7994489526296, 1421.9663500700794, 1255.5347018358675, 1066.0331257449336, 857.9432956334982, 857.9432956334982]","[101376.91346279615, 101376.91346279615, 522943.0927947656, 1316474.3040066008, 1224321.1027261387, 674846.518959253, 308445.7331493251, 111720.81003838328, 111720.81003838328]"
272,"[101377.28427782175, 101377.28427782175, 500.2455593782531, 684.7993956581071, 1421.9650791492097, 1255.5335683345415, 1066.032155278195, 857.9424792962669, 857.9424792962669]","[101377.28427782175, 101377.28427782175, 522943.7269638808, 1316474.7353802533, 1224321.5039036355, 674846.7109390825, 308445.8097527162, 111720.81628466662, 111720.81628466662]"
273,"[101377.65631661334, 101377.65631661334, 500.2456714021025, 684.799342187936, 1421.9638040377142, 1255.5324310957146, 1066.031181611543, 857.941660267428, 857.941660267428]","[101377.65631661334, 101377.65631661334, 522944.36322476994, 1316475.1681762913, 1224321.9064039509, 674846.9035518889, 308445.88660866546, 111720.82255154797, 111720.82255154797]"
274,"[101378.02957815272, 101378.02957815272, 500.24578379385827, 684.7992885422113, 1421.9625247389279, 1255.5312901223613, 1066.030204747524, 857.9408385491672, 857.9408385491672]","[101378.02957815272, 101378.02957815272, 522945.00157559226, 1316475.6023932118, 1224322.310225687, 674847.096796978, 308445.9637168841, 111720.82883900517, 111720.82883900517]"
275,"[101378.40406142191, 101378.40406142191, 500.24589655292135, 684.7992347205397, 1421.961241254432, 1255.530145415894, 1066.0292246873505, 857.9400141429351, 857.9400141429351]","[101378.40406142191, 101378.40406142191, 522945.6420136939, 1316476.0380267284, 1224322.7153648576, 674847.2906721939, 308446.0410764044, 111720.83514697645, 111720.83514697645]"
276,"[101378.77976540326, 101378.77976540326, 500.2460096795639, 684.7991807241563, 1421.9599535916457, 1255.5289969829255, 1066.0282414366793, 857.9391870526294, 857.9391870526294]","[101378.77976540326, 101378.77976540326, 522946.28453912993, 1316476.475081839, 1224323.1218261102, 674847.4851802575, 308446.1186885283, 111720.84147553418, 111720.84147553418]"
277,"[101379.15668907932, 101379.15668907932, 500.2461231736805, 684.7991265535896, 1421.9586617554571, 1255.5278448278148, 1066.0272549992405, 857.938357281087, 857.938357281087]","[101379.15668907932, 101379.15668907932, 522946.929150782, 1316476.9135595155, 1224323.5296103496, 674847.6803217763, 308446.19655357377, 111720.84782469233, 111720.84782469233]"
278,"[101379.53483143292, 101379.53483143292, 500.2462370338027, 684.7990722068195, 1421.9573657416115, 1255.5266889467746, 1066.0262653718019, 857.9375248273103, 857.9375248273103]","[101379.53483143292, 101379.53483143292, 522947.5758432924, 1316477.353446196, 1224323.9387049624, 674847.8760897192, 308446.2746683032, 111720.85419425463, 111720.85419425463]"
279,"[101379.91419144721, 101379.91419144721, 500.24635126060855, 684.7990176858394, 1421.9560655602468, 1255.5255293488399, 1066.02527256209, 857.9366896963368, 857.9366896963368]","[101379.91419144721, 101379.91419144721, 522948.2246179796, 1316477.7947512064, 1224324.349118622, 674848.0724890812, 308446.35303507687, 111720.86058435615, 111720.86058435615]"
280,"[101380.29476810552, 101380.29476810552, 500.24646585381896, 684.7989629908532, 1421.9547612150823, 1255.5243660373285, 1066.0242765729465, 857.9358518905125, 857.9358518905125]","[101380.29476810552, 101380.29476810552, 522948.8754731851, 1316478.237473665, 1224324.7608505085, 674848.2695194965, 308446.4316537603, 111720.86699498392, 111720.86699498392]"
281,"[101380.67656039156, 101380.67656039156, 500.2465808130099, 684.798908121793, 1421.953452708863, 1255.523199014689, 1066.023277406468, 857.9350114117746, 857.9350114117746]","[101380.67656039156, 101380.67656039156, 522949.52840680076, 1316478.681611147, 1224325.1738983667, 674848.4671797856, 308446.5105238391, 111720.87342610312, 111720.87342610312]"
282,"[101381.05956728934, 101381.05956728934, 500.24669613703253, 684.7988530772351, 1421.9521400394706, 1255.5220282790376, 1066.0222750610487, 857.9341682600207, 857.9341682600207]","[101381.05956728934, 101381.05956728934, 522950.18341446324, 1316479.1271534923, 1224325.588252748, 674848.6654647058, 308446.5896429078, 111720.8798775667, 111720.8798775667]"
283,"[101381.44378778305, 101381.44378778305, 500.2468118271448, 684.7987978602574, 1421.9508232209278, 1255.520853842871, 1066.0212695473756, 857.933322441916, 857.933322441916]","[101381.44378778305, 101381.44378778305, 522950.84049929556, 1316479.57411621, 1224326.0039280753, 674848.8643825017, 308446.6690148406, 111720.88634959875, 111720.88634959875]"
284,"[101381.8292208572, 101381.8292208572, 500.24692788077715, 684.7987424667788, 1421.9495022415888, 1255.5196756958173, 1066.0202608565871, 857.932473953364, 857.932473953364]","[101381.8292208572, 101381.8292208572, 522951.4996525171, 1316480.0224739937, 1224326.4209008142, 674849.0639199715, 308446.74863352644, 111720.89284183359, 111720.89284183359]"
285,"[101382.21586549656, 101382.21586549656, 500.24704430002896, 684.7986869014502, 1421.948177121112, 1255.5184938553937, 1066.019249003661, 857.9316228033921, 857.9316228033921]","[101382.21586549656, 101382.21586549656, 522952.16087986715, 1316480.4722513196, 1224326.8391937274, 674849.264090072, 308446.8285050319, 111720.89935462506, 111720.89935462506]"
286,"[101382.60372068625, 101382.60372068625, 500.247161083838, 684.7986311630095, 1421.9468478579586, 1255.5173083202328, 1066.0182339874332, 857.9307689921407, 857.9307689921407]","[101382.60372068625, 101382.60372068625, 522952.82417725434, 1316480.923438955, 1224327.2587982283, 674849.4648880471, 308446.9086271789, 111720.90588783965, 111720.90588783965]"
287,"[101382.99278541161, 101382.99278541161, 500.24727823105627, 684.798575250034, 1421.9455144500091, 1255.5161190884496, 1066.0172158062965, 857.9299125195058, 857.9299125195058]","[101382.99278541161, 101382.99278541161, 522953.4895403186, 1316481.3760267494, 1224327.679704877, 674849.666308658, 308446.98899756325, 111720.91244133053, 111720.91244133053]"
288,"[101383.3830586583, 101383.3830586583, 500.2473957417249, 684.798519163324, 1421.944176903118, 1255.5149261652641, 1066.0161944647177, 857.9290533887269, 857.9290533887269]","[101383.3830586583, 101383.3830586583, 522954.1569684004, 1316481.8300172316, 1224328.1019160254, 674849.8683533306, 308447.06961688463, 111720.91901513422, 111720.91901513422]"
289,"[101383.77453941214, 101383.77453941214, 500.24751361634713, 684.7984629045453, 1421.9428352262378, 1255.513729558655, 1066.0151699695214, 857.9281916043432, 857.9281916043432]","[101383.77453941214, 101383.77453941214, 522954.82646227523, 1316482.2854178569, 1224328.525438607, 674850.071026077, 308447.1504870451, 111720.92560935866, 111720.92560935866]"
290,"[101384.16722665945, 101384.16722665945, 500.2476318532831, 684.7984064713542, 1421.941489413947, 1255.5125292637958, 1066.014142316586, 857.927327164865, 857.927327164865]","[101384.16722665945, 101384.16722665945, 522955.498016056, 1316482.7422132303, 1224328.9502583044, 674850.2743189018, 308447.2316043586, 111720.93222378117, 111720.93222378117]"
291,"[101384.56111938664, 101384.56111938664, 500.2477504537904, 684.7983498668261, 1421.940139480253, 1255.5113252931694, 1066.0131115165864, 857.9264600769503, 857.9264600769503]","[101384.56111938664, 101384.56111938664, 522956.17163286556, 1316483.2004188495, 1224329.37638953, 674850.4782400455, 308447.31297269574, 111720.93885862584, 111720.93885862584]"
292,"[101384.95621658037, 101384.95621658037, 500.2478694160551, 684.7982930882921, 1421.938785418566, 1255.5101176409084, 1066.0120775645116, 857.9255903386199, 857.9255903386199]","[101384.95621658037, 101384.95621658037, 522956.8473062747, 1316483.6600174608, 1224329.8038162387, 674850.6827805364, 308447.39458791574, 111720.94551364305, 111720.94551364305]"
293,"[101385.3525172278, 101385.3525172278, 500.2479887404365, 684.7982361371468, 1421.9374272368661, 1255.5089063141259, 1066.0110404664463, 857.9247179540038, 857.9247179540038]","[101385.3525172278, 101385.3525172278, 522957.5250366136, 1316484.121014983, 1224330.2325439341, 674850.8879435803, 308447.47645154584, 111720.95218891847, 111720.95218891847]"
294,"[101385.75002031619, 101385.75002031619, 500.2481084268883, 684.7981790140271, 1421.9360649404146, 1255.5076913175124, 1066.0100002264046, 857.9238429260917, 857.9238429260917]","[101385.75002031619, 101385.75002031619, 522958.2048229512, 1316484.583413012, 1224330.6625741012, 674851.0937301109, 308447.55856405635, 111720.95888447527, 111720.95888447527]"
295,"[101386.14872483317, 101386.14872483317, 500.2482284753067, 684.7981217194613, 1421.9346985340817, 1255.5064726554108, 1066.0089568481028, 857.9229652577094, 857.9229652577094]","[101386.14872483317, 101386.14872483317, 522958.8866641773, 1316485.0472125248, 1224331.0939076482, 674851.3001407377, 308447.64092576527, 111720.96560032763, 111720.96560032763]"
296,"[101386.54862976659, 101386.54862976659, 500.24834888416797, 684.798064251322, 1421.933328013218, 1255.505250323682, 1066.0079103280075, 857.9220849476898, 857.9220849476898]","[101386.54862976659, 101386.54862976659, 522959.5705547661, 1316485.512399361, 1224331.5265314057, 674851.5071681142, 308447.7235332887, 111720.97233627045, 111720.97233627045]"
297,"[101386.9497341046, 101386.9497341046, 500.24846965357096, 684.7980066105168, 1421.9319533840528, 1255.504024327879, 1066.0068606708694, 857.921201999429, 857.921201999429]","[101386.9497341046, 101386.9497341046, 522960.2564942388, 1316485.9789766616, 1224331.9604482953, 674851.7148139849, 308447.8063874729, 111720.97909234939, 111720.97909234939]"
298,"[101387.35203683565, 101387.35203683565, 500.2485907849472, 684.797948800445, 1421.9305746617497, 1255.5027946815155, 1066.005807888245, 857.9203164200673, 857.9203164200673]","[101387.35203683565, 101387.35203683565, 522960.94448626094, 1316486.4469617738, 1224332.3956744496, 674851.9230875635, 308447.8894926435, 111720.98586881525, 111720.98586881525]"
299,"[101387.75553694856, 101387.75553694856, 500.24871227587556, 684.7978908173005, 1421.9291918356348, 1255.5015613750847, 1066.0047519720117, 857.9194282059117, 857.9194282059117]","[101387.75553694856, 101387.75553694856, 522961.6345225163, 1316486.9163309669, 1224332.8321877993, 674852.1319764729, 308447.9728430723, 111720.99266532484, 111720.99266532484]"
300,"[101388.1602334322, 101388.1602334322, 500.2488341266866, 684.7978326624233, 1421.927804913489, 1255.5003244155225, 1066.0036929281032, 857.9185373610078, 857.9185373610078]","[101388.1602334322, 101388.1602334322, 522962.3266032471, 1316487.3870898497, 1224333.2699935602, 674852.3414837567, 308448.0564402123, 111720.99948195931, 111720.99948195931]"
301,"[101388.56612527589, 101388.56612527589, 500.2489563378271, 684.7977743373707, 1421.9264139038664, 1255.4990838104534, 1066.002630763041, 857.9176438897242, 857.9176438897242]","[101388.56612527589, 101388.56612527589, 522963.0207290574, 1316487.85924527, 1224333.7090981011, 674852.5516131078, 308448.1402858174, 111721.00631881766, 111721.00631881766]"
302,"[101388.97321146936, 101388.97321146936, 500.249078907456, 684.7977158394206, 1421.9250187999799, 1255.4978395538337, 1066.0015654716635, 857.9167477899973, 857.9167477899973]","[101388.97321146936, 101388.97321146936, 522963.7168934355, 1316488.332779678, 1224334.1494851008, 674852.7623553994, 308448.2243756738, 111721.0131756461, 111721.0131756461]"
303,"[101389.38149100225, 101389.38149100225, 500.2492018363962, 684.7976571708335, 1421.9236196129057, 1255.4965916555352, 1066.0004970624134, 857.9158490672528, 857.9158490672528]","[101389.38149100225, 101389.38149100225, 522964.4150981553, 1316488.807703932, 1224334.591164657, 674852.9737164322, 308448.3087125172, 111721.02005260154, 111721.02005260154]"
304,"[101389.79096286494, 101389.79096286494, 500.24932512422583, 684.7975983315415, 1421.92221634537, 1255.4953401179903, 1065.9994255373745, 857.9149477234158, 857.9149477234158]","[101389.79096286494, 101389.79096286494, 522965.11534112, 1316489.2840156155, 1224335.0341345225, 674853.1856950321, 308448.39329583617, 111721.02694964923, 111721.02694964923]"
305,"[101390.20162604761, 101390.20162604761, 500.24944877026263, 684.7975393209891, 1421.920808998352, 1255.4940849420743, 1065.9983508972991, 857.9140437596784, 857.9140437596784]","[101390.20162604761, 101390.20162604761, 522965.81761942204, 1316489.7617095315, 1224335.4783898643, 674853.3982885627, 308448.47812443785, 111721.03386671373, 111721.03386671373]"
306,"[101390.61347954116, 101390.61347954116, 500.2495727744897, 684.797480139866, 1421.9193975772926, 1255.4928261326386, 1065.997273146339, 857.913137179103, 857.913137179103]","[101390.61347954116, 101390.61347954116, 522966.5219322251, 1316490.2407875857, 1224335.9239324548, 674853.6114981209, 308448.56319886894, 111721.04080382286, 111721.04080382286]"
307,"[101391.02652233657, 101391.02652233657, 500.2496971370938, 684.7974207892411, 1421.917982088992, 1255.4915636957446, 1065.9961922896794, 857.9122279853224, 857.9122279853224]","[101391.02652233657, 101391.02652233657, 522967.2282793246, 1316490.7212538435, 1224336.3707660746, 674853.8253259372, 308448.6485202017, 111721.0477610354, 111721.0477610354]"
308,"[101391.44075342512, 101391.44075342512, 500.24982185692903, 684.7973612676924, 1421.9165625313206, 1255.4902976294989, 1065.9951083257067, 857.9113161782244, 857.9113161782244]","[101391.44075342512, 101391.44075342512, 522967.93665637355, 1316491.2030981716, 1224336.8188812996, 674854.0397667822, 308448.73408603773, 111721.05473820465, 111721.05473820465]"
309,"[101391.85617179827, 101391.85617179827, 500.24994693334287, 684.7973015747191, 1421.9151389054477, 1255.489027934946, 1065.9940212553176, 857.9104017590794, 857.9104017590794]","[101391.85617179827, 101391.85617179827, 522968.64706055727, 1316491.686315687, 1224337.268273589, 674854.2548181845, 308448.8198952607, 111721.06173526004, 111721.06173526004]"
310,"[101392.27277644801, 101392.27277644801, 500.25007236733165, 684.7972417129049, 1421.913711223604, 1255.4877546229864, 1065.9929310878347, 857.9094847337967, 857.9094847337967]","[101392.27277644801, 101392.27277644801, 522969.35949419165, 1316492.1709190952, 1224337.7189547585, 674854.4704869152, 308448.90595105843, 111721.06875238533, 111721.06875238533]"
311,"[101392.69056636648, 101392.69056636648, 500.2501981576931, 684.7971816807204, 1421.9122794832701, 1255.4864776913792, 1065.9918378213465, 857.9085651021004, 857.9085651021004]","[101392.69056636648, 101392.69056636648, 522970.07395275333, 1316492.6568976506, 1224338.170914815, 674854.6867674243, 308448.9922508816, 111721.07578942514, 111721.07578942514]"
312,"[101393.10954054611, 101393.10954054611, 500.25032430484487, 684.7971214796668, 1421.910843692793, 1255.4851971475637, 1065.9907414622169, 857.9076428682698, 857.9076428682698]","[101393.10954054611, 101393.10954054611, 522970.7904367579, 1316493.144257886, 1224338.624159834, 674854.903663238, 308449.07879640744, 111721.08284647387, 111721.08284647387]"
313,"[101393.52969797957, 101393.52969797957, 500.2504508075846, 684.7970611082145, 1421.9094038496523, 1255.4839129892985, 1065.989642008534, 857.9067180320285, 857.9067180320285]","[101393.52969797957, 101393.52969797957, 522971.5089416831, 1316493.6329890585, 1224339.0786798245, 674855.1211688067, 308449.1655850871, 111721.08992337629, 111721.08992337629]"
314,"[101393.95103765989, 101393.95103765989, 500.2505776661278, 684.7970005674855, 1421.9079599608326, 1255.4826252228092, 1065.988539465624, 857.9057905970847, 857.9057905970847]","[101393.95103765989, 101393.95103765989, 522972.22946741554, 1316494.1230955387, 1224339.5344788511, 674855.3392865212, 308449.25261806836, 111721.09702019556, 111721.09702019556]"
315,"[101394.37355858042, 101394.37355858042, 500.25070487970623, 684.7969398567623, 1421.9065120267235, 1255.4813338484464, 1065.987433833791, 857.9048605643806, 857.9048605643806]","[101394.37355858042, 101394.37355858042, 522972.9520107839, 1316494.6145712135, 1224339.9915512286, 674855.5580132636, 308449.3398939353, 111721.10413684302, 111721.10413684302]"
316,"[101394.79725973471, 101394.79725973471, 500.2508324487092, 684.7968789774917, 1421.905060055474, 1255.4800388734739, 1065.9863251192482, 857.9039279381132, 857.9039279381132]","[101394.79725973471, 101394.79725973471, 522973.6765722159, 1316495.1074223085, 1224340.449902747, 674855.7773524009, 308449.4274142894, 111721.11127340907, 111721.11127340907]"
317,"[101395.22214011654, 101395.22214011654, 500.25096037251365, 684.7968179292268, 1421.9036040484411, 1255.4787402991042, 1065.985213323037, 857.90299271963, 857.90299271963]","[101395.22214011654, 101395.22214011654, 522974.4031489913, 1316495.6016442517, 1224340.9095291542, 674855.997301626, 308449.51517809264, 111721.11842982736, 111721.11842982736]"
318,"[101395.64819872024, 101395.64819872024, 500.25108865049583, 684.7967567115196, 1421.9021440069791, 1255.477438126547, 1065.9840984461953, 857.902054910278, 857.902054910278]","[101395.64819872024, 101395.64819872024, 522975.1317383888, 1316496.0972324703, 1224341.3704261975, 674856.2178586293, 308449.60318430373, 111721.1256060318, 111721.1256060318]"
319,"[101396.07543454014, 101396.07543454014, 500.25121728324757, 684.7966953261953, 1421.9006799405902, 1255.4761323642713, 1065.982980495967, 857.9011145148198, 857.9011145148198]","[101396.07543454014, 101396.07543454014, 522975.862341467, 1316496.594195347, 1224341.8326016727, 674856.4390279109, 308449.6914350534, 111721.13280214368, 111721.13280214368]"
320,"[101396.50384657098, 101396.50384657098, 500.25134626927877, 684.7966337711846, 1421.8992118448134, 1255.4748230083067, 1065.9818594689627, 857.9001715321637, 857.9001715321637]","[101396.50384657098, 101396.50384657098, 522976.5949528092, 1316497.092519063, 1224342.2960427287, 674856.660802304, 308449.77992704, 111721.14001796303, 111721.14001796303]"
321,"[101396.9334338079, 101396.9334338079, 500.25147560932544, 684.796572048582, 1421.8977397301148, 1255.4735100679804, 1065.9807353731594, 857.8992259674759, 857.8992259674759]","[101396.9334338079, 101396.9334338079, 522977.32957392355, 1316497.59221354, 1224342.7607585923, 674856.883187117, 308449.86866276903, 111721.14725363342, 111721.14725363342]"
322,"[101397.36419524613, 101397.36419524613, 500.2516053023022, 684.7965101570754, 1421.8962635947466, 1255.4721935417392, 1065.9796082072342, 857.898277820802, 857.898277820802]","[101397.36419524613, 101397.36419524613, 522978.06620065303, 1316498.093269277, 1224343.2267404275, 674857.1061774517, 308449.95763999614, 111721.1545090175, 111721.1545090175]"
323,"[101397.79612988132, 101397.79612988132, 500.2517353484827, 684.796448097894, 1421.8947834460712, 1255.4708734361454, 1065.9784779768001, 857.8973270960067, 857.8973270960067]","[101397.79612988132, 101397.79612988132, 522978.8048330681, 1316498.595691264, 1224343.6939928755, 674857.3297760241, 308450.04686001944, 111721.16178418741, 111721.16178418741]"
324,"[101398.22923670938, 101398.22923670938, 500.2518657468684, 684.7963858698871, 1421.8932992829186, 1255.4695497501607, 1065.977344680975, 857.8963737933766, 857.8963737933766]","[101398.22923670938, 101398.22923670938, 522979.545467282, 1316499.0994709209, 1224344.1625079564, 674857.5539784222, 308450.13632082107, 111721.16907901883, 111721.16907901883]"
325,"[101398.66351472646, 101398.66351472646, 500.2519964982252, 684.7963234752044, 1421.891811115949, 1255.468222493285, 1065.9762083278833, 857.8954179181594, 857.8954179181594]","[101398.66351472646, 101398.66351472646, 522980.2881048958, 1316499.6046184849, 1224344.632295191, 674857.7787901178, 308450.2260249827, 111721.17639366013, 111721.17639366013]"
326,"[101399.09896292909, 101399.09896292909, 500.2521276009184, 684.7962609115057, 1421.8903189397254, 1255.4668916606786, 1065.975068913392, 857.8944594688527, 857.8944594688527]","[101399.09896292909, 101399.09896292909, 522981.0327400462, 1316500.1111185977, 1224345.1033402958, 674858.0042031351, 308450.31596882566, 111721.183727889, 111721.183727889]"
327,"[101399.53558031395, 101399.53558031395, 500.2522590554822, 684.7961981805064, 1421.8888227633515, 1255.4655572604552, 1065.973926444442, 857.8934984500504, 857.8934984500504]","[101399.53558031395, 101399.53558031395, 522981.7793736135, 1316500.6189790214, 1224345.57565049, 674858.2302216488, 308450.4061543293, 111721.1910818178, 111721.1910818178]"
328,"[101399.97336587816, 101399.97336587816, 500.25239086219074, 684.7961352834358, 1421.887322594185, 1255.4642192991735, 1065.9727809266433, 857.8925348656145, 857.8925348656145]","[101399.97336587816, 101399.97336587816, 522982.5280056706, 1316501.1282047473, 1224346.0492304151, 674858.4568483756, 308450.4965827923, 111721.19845551864, 111721.19845551864]"
329,"[101400.41231861914, 101400.41231861914, 500.2525230194969, 684.7960722181164, 1421.8858184273702, 1255.4628777725106, 1065.9716323563052, 857.8915687142854, 857.8915687142854]","[101400.41231861914, 101400.41231861914, 522983.27863062616, 1316501.6387813461, 1224346.524066652, 674858.6840758265, 308450.5872507635, 111721.20584878288, 111721.20584878288]"
330,"[101400.8524375345, 101400.8524375345, 500.2526555278484, 684.7960089861018, 1421.884310271426, 1255.4615326880598, 1065.970480739923, 857.8906000004114, 857.8906000004114]","[101400.8524375345, 101400.8524375345, 522984.03124909307, 1316502.1507156591, 1224347.000165563, 674858.911907692, 308450.6781599957, 111721.21326170945, 111721.21326170945]"
331,"[101401.29372162215, 101401.29372162215, 500.2527883865073, 684.7959455867281, 1421.8827981269233, 1255.460184046333, 1065.9693260779386, 857.8896287250082, 857.8896287250082]","[101401.29372162215, 101401.29372162215, 522984.7858579975, 1316502.6640018865, 1224347.4775217546, 674859.1403410186, 308450.7693091488, 111721.22069421441, 111721.22069421441]"
332,"[101401.73616988036, 101401.73616988036, 500.25292159537275, 684.7958820205216, 1421.881281998696, 1255.4588318516405, 1065.9681683740407, 857.8886548908786, 857.8886548908786]","[101401.73616988036, 101401.73616988036, 522985.5424562463, 1316503.1786410147, 1224347.9561361438, 674859.3693764183, 308450.8606985427, 111721.22814631205, 111721.22814631205]"
333,"[101402.17978130758, 101402.17978130758, 500.2530551541694, 684.7958182876833, 1421.8797618904136, 1255.457476107255, 1065.9670076310313, 857.887678500337, 857.887678500337]","[101402.17978130758, 101402.17978130758, 522986.30104220426, 1316503.6946321758, 1224348.4360079237, 674859.5990135305, 308450.952328044, 111721.23561798988, 111721.23561798988]"
334,"[101402.62455490284, 101402.62455490284, 500.2531890620449, 684.7957543873343, 1421.8782378018689, 1255.4561168129947, 1065.9658438487593, 857.8866995540716, 857.8866995540716]","[101402.62455490284, 101402.62455490284, 522987.061612442, 1316504.2119683446, 1224348.9171305606, 674859.8292487566, 308451.0441960125, 111721.2431091463, 111721.2431091463]"
335,"[101403.07048966497, 101403.07048966497, 500.2533233201691, 684.7956903223778, 1421.8767097464192, 1255.4547539807638, 1065.964677037405, 857.885718058459, 857.885718058459]","[101403.07048966497, 101403.07048966497, 522987.8241698198, 1316504.7306640611, 1224349.399517577, 674860.0600898326, 308451.136306084, 111721.25061999144, 111721.25061999144]"
336,"[101403.5175845936, 101403.5175845936, 500.25345792682293, 684.795626090313, 1421.875177718043, 1255.453387605201, 1065.9635071923894, 857.8847340117495, 857.8847340117495]","[101403.5175845936, 101403.5175845936, 522988.5887082126, 1316505.250703055, 1224349.8831538411, 674860.2915283018, 308451.2286543567, 111721.25815029017, 111721.25815029017]"
