,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time
793,23249.70072038247,124.52265745503527,6095.999999999999,114374.03755122013,290.0724773158643,1176.5477238377757,0.0,3,0.3940178278085191,90.89400227959605,0.7521074791452237,0.043303027084572496,13127.329660838677,1.0,0.0,1.0,False,7.9849585835128e-08,17980.081608771845,2461232.1141501884,2461232.1141501884,1106.624294647855,0.0,0.20872320062506755,,,,,,climb,,0.4755014105926589,0.20000000000004547
794,23249.661414709477,124.56440209516029,6095.999999999999,114398.94208271113,290.11178419422123,1176.7477238377758,0.0,3,0.3941499172833253,90.92447333998163,0.7516021929854292,0.04328084426414787,13129.403437144483,1.0,0.0,1.0,False,7.984744689627477e-08,17975.51051948318,2461373.524438885,2461373.524438885,1106.1946439197027,0.0,0.20843774865782294,,,,,,climb,,0.4755014105926589,0.20000000000004547
795,23249.62210783112,124.60608964489185,6095.999999999999,114423.85496313016,290.15109227679034,1176.9477238377758,0.0,3,0.39428182611122536,90.9549027278358,0.7510981032152594,0.04325872958281499,13131.479793276052,1.0,0.0,1.0,False,7.984531125947268e-08,17970.947973752,2461514.768308603,2461514.768308603,1105.7654666743604,0.0,0.20815255224496237,,,,,,climb,,0.4755014105926589,0.20000000000004547
796,23249.58279974855,124.64772015534085,6095.999999999999,114448.77618105913,290.19040156241806,1177.1477238377759,0.0,3,0.3944135544539456,90.98529048046643,0.750595206463923,0.043236682781797514,13133.558704773883,1.0,0.0,1.0,False,7.984317892086528e-08,17966.393954791813,2461655.845808822,2461655.845808822,1105.336762835155,0.0,0.20786761171775514,,,,,,climb,,0.4755014105926589,0.20000000000004547
797,23249.543490462922,124.6892936776844,6095.999999999999,114473.7057250902,290.22971204995025,1177.347723837776,0.0,3,0.39454510247342206,91.01563663522971,0.7500934993718186,0.043214703603487885,13135.640147285603,1.0,0.0,1.0,False,7.984104987659422e-08,17961.84844584885,2461796.756989636,2461796.756989636,1104.9085323236309,0.0,0.20758292740427273,,,,,,climb,,0.4755014105926589,0.20000000000004547
798,23249.50417997539,124.73081026316525,6095.999999999999,114498.64358382573,290.26902373823214,1177.547723837776,0.0,3,0.39467647033179837,91.04594122952975,0.7495929785904939,0.04319279179144142,13137.72409656558,1.0,0.0,1.0,False,7.98389241227986e-08,17957.31143020204,2461937.501901751,2461937.501901751,1104.480775059558,0.0,0.20729849962940422,,,,,,climb,,0.4755014105926589,0.20000000000004547
799,23249.46486828711,124.77226996309113,6095.999999999999,114523.58974587836,290.30833662610837,1177.747723837776,0.0,3,0.3948076581914237,91.07620430081808,0.749093640782603,0.043170947090370275,13139.810528474529,1.0,0.0,1.0,False,7.983680165561653e-08,17952.782891162922,2462078.080596481,2462078.080596481,1104.053490960926,0.0,0.20701432871486933,,,,,,climb,,0.4755014105926589,0.20000000000004547
800,23249.425555399233,124.8136728288341,6095.999999999999,114548.54419987097,290.34765071242305,1177.947723837776,0.0,3,0.39493866621485096,91.1064258865932,0.7485954826218658,0.043149169246137514,13141.899418979106,1.0,0.0,1.0,False,7.983468247118354e-08,17948.262812075653,2462218.493125748,2462218.493125748,1103.6266799439738,0.0,0.20673041497923636,,,,,,climb,,0.4755014105926589,0.20000000000004547
801,23249.386241312917,124.85501891182994,6095.999999999999,114573.50693443674,290.3869659960196,1178.147723837776,0.0,3,0.39506949456483453,91.13660602440011,0.7480985007930268,0.04312745800575125,13143.990744151548,1.0,0.0,1.0,False,7.983256656563392e-08,17943.75117631693,2462358.7395420745,2462358.7395420745,1103.2003419231773,0.0,0.20644675873793458,,,,,,climb,,0.4755014105926589,0.20000000000004547
802,23249.34692602932,124.89630826357754,6095.999999999999,114598.4779382191,290.42628247574106,1178.3477238377761,0.0,3,0.3952001434043285,91.1667447518299,0.7476026919918142,0.04310581311735873,13146.084480169246,1.0,0.0,1.0,False,7.983045393509987e-08,17939.247967295978,2462498.8198985844,2462498.8198985844,1102.7744768112677,0.0,0.20616336030327115,,,,,,climb,,0.4755014105926589,0.20000000000004547
