,TP_total_temperature,TP_total_pressure
1653,"[102584.906790339, 102584.906790339, 500.54902988758363, 684.5169321348293, 1417.4505280033284, 1251.507589583195, 1062.5858010266893, 855.1311448288741, 855.1311448288741]","[102584.906790339, 102584.906790339, 524819.4732833172, 1317244.5201262059, 1225037.4037173716, 675138.5023898308, 308540.2296788657, 111731.97253148674, 111731.97253148674]"
1654,"[102586.09231280295, 102586.09231280295, 500.54939340310295, 684.5167810517042, 1417.4465630827558, 1251.504053418137, 1062.5827735399987, 855.1285855660283, 855.1285855660283]","[102586.09231280295, 102586.09231280295, 524821.516939109, 1317245.9822435242, 1225038.7634864775, 675139.1603383202, 308540.4954531861, 111731.99371203488, 111731.99371203488]"
1655,"[102587.27801167143, 102587.27801167143, 500.5497569765896, 684.5166299602093, 1417.4425976510638, 1251.5005167972795, 1062.5797456631435, 855.1260259647861, 855.1260259647861]","[102587.27801167143, 102587.27801167143, 524823.5609077067, 1317247.4446336129, 1225040.1235092601, 675139.818414249, 308540.76128107856, 111732.01489655291, 111732.01489655291]"
1656,"[102588.46388647644, 102588.46388647644, 500.55012060021573, 684.516478846035, 1417.4386316583118, 1251.4969796761327, 1062.5767173580964, 855.1234660045388, 855.1234660045388]","[102588.46388647644, 102588.46388647644, 524825.6051643336, 1317248.907213882, 1225041.4837089104, 675140.4765742638, 308541.0271423789, 111732.03608384539, 111732.03608384539]"
1657,"[102589.64993675041, 102589.64993675041, 500.55048429688577, 684.5163277523507, 1417.4346652606373, 1251.4934421938005, 1062.5736887437613, 855.1209057511926, 855.1209057511926]","[102589.64993675041, 102589.64993675041, 524827.649780074, 1317250.370229764, 1225042.8443136804, 675141.134947373, 308541.2930971533, 111732.0572774651, 111732.0572774651]"
1658,"[102590.836162026, 102590.836162026, 500.5508479665937, 684.5161764924436, 1417.4306977899762, 1251.4899037551056, 1062.5706593114023, 855.1183449246396, 855.1183449246396]","[102590.836162026, 102590.836162026, 524829.6944426207, 1317251.8326147927, 1225044.2043317573, 675141.7929732273, 308541.55888459156, 111732.07846197418, 111732.07846197418]"
1659,"[102592.02256183636, 102592.02256183636, 500.5512117628318, 684.5160253537232, 1417.4267302781443, 1251.4863652792956, 1062.5676298467633, 855.115783958409, 855.115783958409]","[102592.02256183636, 102592.02256183636, 524831.7396304009, 1317253.2960082428, 1225045.565287666, 675142.4515132576, 308541.82490568014, 111732.09966110229, 111732.09966110229]"
1660,"[102593.20913571471, 102593.20913571471, 500.55157560863665, 684.5158741925736, 1417.4227622115934, 1251.4828263088514, 1062.5645999587748, 855.1132226372614, 855.1132226372614]","[102593.20913571471, 102593.20913571471, 524833.7851029842, 1317254.7595895957, 1225046.926418324, 675143.1101363507, 308542.0909597654, 111732.12086297189, 111732.12086297189]"
1661,"[102594.3958831948, 102594.3958831948, 500.5519394808311, 684.5157229659757, 1417.4187934374409, 1251.4792867075707, 1062.561569531017, 855.1106608973695, 855.1106608973695]","[102594.3958831948, 102594.3958831948, 524835.8307877135, 1317256.223112421, 1225048.2874945516, 675143.7687130586, 308542.3569866081, 111732.14206401569, 111732.14206401569]"
1662,"[102595.58280381071, 102595.58280381071, 500.5523033843991, 684.5155716835807, 1417.4148239916499, 1251.4757465074956, 1062.5585385908812, 855.1080987541869, 855.1080987541869]","[102595.58280381071, 102595.58280381071, 524837.8766997771, 1317257.6866308744, 1225049.6485667133, 675144.4272718828, 308542.6229994919, 111732.16326501763, 111732.16326501763]"
1663,"[102596.76989709678, 102596.76989709678, 500.552667378063, 684.5154204555472, 1417.4108542705292, 1251.472206061699, 1062.5555074401634, 855.1055363744465, 855.1055363744465]","[102596.76989709678, 102596.76989709678, 524839.9230219895, 1317259.1507726912, 1225051.0102186028, 675145.0861427211, 308542.88915198983, 111732.18447506474, 111732.18447506474]"
1664,"[102597.9571625876, 102597.9571625876, 500.5530313669945, 684.5152691048452, 1417.4068836407253, 1251.468664805927, 1062.552475596561, 855.1029734926094, 855.1029734926094]","[102597.9571625876, 102597.9571625876, 524841.9694581915, 1317260.6145266625, 1225052.3715097962, 675145.7447942591, 308543.15519680694, 111732.20567951883, 111732.20567951883]"
1665,"[102599.14459981829, 102599.14459981829, 500.55339544317474, 684.5151178038371, 1417.4029127215674, 1251.4651232919423, 1062.549443531704, 855.1004103690368, 855.1004103690368]","[102599.14459981829, 102599.14459981829, 524844.0162949451, 1317262.0788755163, 1225053.7333542302, 675146.4037429322, 308543.4213743447, 111732.22689260571, 111732.22689260571]"
1666,"[102600.33220832417, 102600.33220832417, 500.5537595808681, 684.5149665047182, 1417.3989413430122, 1251.4615813682549, 1062.5464111161054, 855.0978469326956, 855.0978469326956]","[102600.33220832417, 102600.33220832417, 524846.0634516153, 1317263.5435455164, 1225055.0954973304, 675147.0628449452, 308543.6876176866, 111732.24811036297, 111732.24811036297]"
1667,"[102601.5199876409, 102601.5199876409, 500.554123785045, 684.5148152171126, 1417.3949695409183, 1251.4580390668127, 1062.5433783770754, 855.0952831989937, 855.0952831989937]","[102601.5199876409, 102601.5199876409, 524848.1109433487, 1317265.0085906673, 1225056.4579893206, 675147.7221287186, 308543.9539400772, 111732.26933357208, 111732.26933357208]"
1668,"[102602.70793730447, 102602.70793730447, 500.5544880299827, 684.5146638932388, 1417.3909971453256, 1251.4544962361997, 1062.540345185191, 855.0927190969339, 855.0927190969339]","[102602.70793730447, 102602.70793730447, 524850.1586895493, 1317266.4737373637, 1225057.8205757483, 675148.3814505248, 308544.22027463204, 111732.29055827271, 111732.29055827271]"
1669,"[102603.89605685117, 102603.89605685117, 500.5548522388231, 684.5145123896755, 1417.387023643372, 1251.4509524195078, 1062.5373111499046, 855.0901544115585, 855.0901544115585]","[102603.89605685117, 102603.89605685117, 524852.2064501081, 1317267.9381661913, 1225059.182494558, 675149.0403798309, 308544.48642096674, 111732.311772603, 111732.311772603]"
1670,"[102605.08434581774, 102605.08434581774, 500.5552165751044, 684.5143610126183, 1417.383050134217, 1251.447408595981, 1062.5342771082421, 855.087589604671, 855.087589604671]","[102605.08434581774, 102605.08434581774, 524854.2547348086, 1317269.4036236661, 1225060.5453700095, 675149.699834419, 308544.75280629715, 111732.33300184525, 111732.33300184525]"
1671,"[102606.27280374109, 102606.27280374109, 500.5555809645133, 684.5142096234057, 1417.379076122063, 1251.4438643239143, 1062.5312426826517, 855.0850244684788, 855.0850244684788]","[102606.27280374109, 102606.27280374109, 524856.3033114828, 1317270.8693175414, 1225061.9084653135, 675150.3593980324, 308545.0192368842, 111732.35423453101, 111732.35423453101]"
1672,"[102607.46143015863, 102607.46143015863, 500.55594537367375, 684.5140581599403, 1417.3751013856177, 1251.4403194061597, 1062.5282077046197, 855.0824589104311, 855.0824589104311]","[102607.46143015863, 102607.46143015863, 524858.3520756591, 1317272.334892512, 1225063.2714500362, 675151.0188840124, 308545.2856258599, 111732.37546551698, 111732.37546551698]"
1673,"[102608.65022460787, 102608.65022460787, 500.5563098791403, 684.5139067657309, 1417.3711264407534, 1251.43677430231, 1062.5251725669925, 855.0798931474556, 855.0798931474556]","[102608.65022460787, 102608.65022460787, 524860.4012657889, 1317273.8011666595, 1225064.6350849934, 675151.6787222781, 308545.5521733549, 111732.39670664554, 111732.39670664554]"
1674,"[102609.83918662684, 102609.83918662684, 500.5566743325135, 684.5137551635493, 1417.3671502948625, 1251.4332281280513, 1062.5221365138905, 855.077326763185, 855.077326763185]","[102609.83918662684, 102609.83918662684, 524862.4504185917, 1317275.2665569377, 1225065.997897952, 675152.3380810322, 308545.8184922073, 111732.41793500066, 111732.41793500066]"
1675,"[102611.0283157538, 102611.0283157538, 500.5570389458041, 684.5136037502497, 1417.3631743721412, 1251.4296821522034, 1062.5191006298598, 855.0747603558823, 855.0747603558823]","[102611.0283157538, 102611.0283157538, 524864.5001950691, 1317276.733327264, 1225067.3619943555, 675152.9981499354, 308546.08513618587, 111732.43918335476, 111732.43918335476]"
1676,"[102612.21761152742, 102612.21761152742, 500.5574035399601, 684.513452191274, 1417.3591974744313, 1251.426135307327, 1062.5160640024915, 855.072193422884, 855.072193422884]","[102612.21761152742, 102612.21761152742, 524866.5500363209, 1317278.1995674113, 1225068.7255976927, 675153.6579252658, 308546.3516381029, 111732.46042405536, 111732.46042405536]"
1677,"[102613.4070734867, 102613.4070734867, 500.55776821706604, 684.5133006778785, 1417.3552202887931, 1251.4225882055268, 1062.5130271549938, 855.0696262529865, 855.0696262529865]","[102613.4070734867, 102613.4070734867, 524868.6002604414, 1317279.6663679613, 1225070.089722204, 675154.3179801332, 308546.6182647401, 111732.48167288984, 111732.48167288984]"
1678,"[102614.59670117075, 102614.59670117075, 500.55813287477866, 684.5131490189747, 1417.351242131453, 1251.4190402376294, 1062.5099895666679, 855.0670585594754, 855.0670585594754]","[102614.59670117075, 102614.59670117075, 524870.6505478172, 1317281.132637459, 1225071.4533528371, 675154.9777410558, 308546.8847491745, 111732.50291405812, 111732.50291405812]"
1679,"[102615.78649411934, 102615.78649411934, 500.55849765347824, 684.5129974774434, 1417.3472639462645, 1251.4154922445164, 1062.5069519562728, 855.0644907389558, 855.0644907389558]","[102615.78649411934, 102615.78649411934, 524872.701336009, 1317282.5998752534, 1225072.8178839858, 675155.6379959366, 308547.1514581674, 111732.52416926491, 111732.52416926491]"
1680,"[102616.97645187234, 102616.97645187234, 500.5588624508315, 684.5128458622141, 1417.3432850495176, 1251.4119436170715, 1062.5039138031589, 855.0619225047392, 855.0619225047392]","[102616.97645187234, 102616.97645187234, 524874.7523054341, 1317284.0669899937, 1225074.1823006943, 675156.2981713491, 308547.4181248218, 111732.54542271177, 111732.54542271177]"
1681,"[102618.16657397001, 102618.16657397001, 500.55922727692416, 684.5126941924752, 1417.3393055113465, 1251.4083944177792, 1062.5008751607372, 855.0593538866206, 855.0593538866206]","[102618.16657397001, 102618.16657397001, 524876.8034872002, 1317285.5340902738, 1225075.5467039547, 675156.9583243988, 308547.68477573403, 111732.56667597067, 111732.56667597067]"
1682,"[102619.35685995294, 102619.35685995294, 500.55959220057105, 684.512542597257, 1417.3353257957062, 1251.4048450599782, 1062.4978363823182, 855.0567850797305, 855.0567850797305]","[102619.35685995294, 102619.35685995294, 524878.8550956238, 1317287.0019115657, 1225076.9117777562, 675157.6188415952, 308547.95159082906, 111732.58793968837, 111732.58793968837]"
1683,"[102620.54730936198, 102620.54730936198, 500.5599571552285, 684.5123909524261, 1417.3313454588726, 1251.4012951483567, 1062.494797130004, 855.0542158981323, 855.0542158981323]","[102620.54730936198, 102620.54730936198, 524880.9069227659, 1317288.4697445242, 1225078.2768624076, 675158.2793502441, 308548.21839664393, 111732.60920359641, 111732.60920359641]"
1684,"[102621.73792173846, 102621.73792173846, 500.56032214586827, 684.5122392676057, 1417.3273645366837, 1251.3977447148434, 1062.4917574310887, 855.051646357221, 855.051646357221]","[102621.73792173846, 102621.73792173846, 524882.958983783, 1317289.9376431613, 1225079.64200814, 675158.9398787679, 308548.4852064249, 111732.63046847658, 111732.63046847658]"
1685,"[102622.92869662396, 102622.92869662396, 500.56068715959043, 684.5120875189922, 1417.3233829451317, 1251.394193684598, 1062.488717221603, 855.0490764220773, 855.0490764220773]","[102622.92869662396, 102622.92869662396, 524885.0112380796, 1317291.4054707212, 1225081.0070877708, 675159.600355351, 308548.7519867594, 111732.65173234933, 111732.65173234933]"
1686,"[102624.11963356033, 102624.11963356033, 500.5610522702876, 684.5119358451124, 1417.319401182212, 1251.3906425012858, 1062.485676880779, 855.046506302123, 855.046506302123]","[102624.11963356033, 102624.11963356033, 524887.0639158152, 1317292.8740168724, 1225082.3728356913, 675160.2611949798, 308549.01893082657, 111732.67300664577, 111732.67300664577]"
1687,"[102625.31073208977, 102625.31073208977, 500.56141737571267, 684.5117840550553, 1417.3154185647813, 1251.3870905562962, 1062.4826358883995, 855.043935710904, 855.043935710904]","[102625.31073208977, 102625.31073208977, 524889.1166976712, 1317294.342191172, 1225083.73823779, 675160.9218247063, 308549.28577195306, 111732.69427558061, 111732.69427558061]"
1688,"[102626.5019917549, 102626.5019917549, 500.56178257527176, 684.5116323350646, 1417.3114357619138, 1251.383538445709, 1062.4795947539742, 855.0413649296656, 855.0413649296656]","[102626.5019917549, 102626.5019917549, 524891.1698933996, 1317295.8110556155, 1225085.1042817226, 675161.5828026165, 308549.55276992574, 111732.71555452743, 111732.71555452743]"
1689,"[102627.69341209855, 102627.69341209855, 500.56214778205185, 684.511480522909, 1417.3074521932883, 1251.3799856525172, 1062.4765530355858, 855.038793715121, 855.038793715121]","[102627.69341209855, 102627.69341209855, 524893.2232315161, 1317297.2796834323, 1225086.4701055922, 675162.2436417652, 308549.8196981026, 111732.73683007044, 111732.73683007044]"
1690,"[102628.88499266391, 102628.88499266391, 500.5625130852265, 684.5113287856938, 1417.303468459362, 1251.37643271167, 1062.473511190492, 855.0362223197072, 855.0362223197072]","[102628.88499266391, 102628.88499266391, 524895.2769898549, 1317298.7490274014, 1225087.8365954834, 675162.9048428503, 308550.0867895588, 111732.75811600169, 111732.75811600169]"
1691,"[102630.07673299457, 102630.07673299457, 500.5628783698396, 684.511176908737, 1417.299483791758, 1251.3728789386214, 1062.4704686335688, 855.033650421185, 855.033650421185]","[102630.07673299457, 102630.07673299457, 524897.3308094456, 1317300.2178614086, 1225089.2026111102, 675163.56576163, 308550.3537444353, 111732.77939457225, 111732.77939457225]"
1692,"[102631.26863263431, 102631.26863263431, 500.5632437531128, 684.5110251116026, 1417.2954989790119, 1251.3693250358801, 1062.4674259652982, 855.0310783509532, 855.0310783509532]","[102631.26863263431, 102631.26863263431, 524899.3850556241, 1317301.6874376235, 1225090.56931699, 675164.2270561223, 308550.62086903484, 111732.80068390828, 111732.80068390828]"
1693,"[102632.46069112739, 102632.46069112739, 500.5636091150132, 684.5108731701132, 1417.2915132187022, 1251.3657702885691, 1062.46438257463, 855.0285057724778, 855.0285057724778]","[102632.46069112739, 102632.46069112739, 524901.4393535812, 1317303.1564757384, 1225091.9355224369, 675164.8880536088, 308550.88785024354, 111732.82196547632, 111732.82196547632]"
1694,"[102633.65290801824, 102633.65290801824, 500.5639746058915, 684.5107213657941, 1417.287527521514, 1251.3622155971107, 1062.4613392312158, 855.0259331104234, 855.0259331104234]","[102633.65290801824, 102633.65290801824, 524903.4941720058, 1317304.6265815473, 1225093.3027208392, 675165.5495979264, 308551.15508085693, 111732.8432625218, 111732.8432625218]"
1695,"[102634.8452828517, 102634.8452828517, 500.5643400955314, 684.5105694554211, 1417.2835410167343, 1251.3586601857871, 1062.4582952720014, 855.0233599995836, 855.0233599995836]","[102634.8452828517, 102634.8452828517, 524905.5491043197, 1317306.0963660413, 1225094.6696204185, 675166.2109592374, 308551.42222117423, 111732.86455493726, 111732.86455493726]"
1696,"[102636.03781517303, 102636.03781517303, 500.56470569854747, 684.5104176536807, 1417.2795544754085, 1251.3551047415253, 1062.4552512841494, 855.0207867640156, 855.0207867640156]","[102636.03781517303, 102636.03781517303, 524907.6045077306, 1317307.567053562, 1225096.0373598128, 675166.872780937, 308551.68957069115, 111732.8858604464, 111732.8858604464]"
1697,"[102637.23050452763, 102637.23050452763, 500.56507125416465, 684.510265660194, 1417.275566821901, 1251.3515483060416, 1062.4522064485543, 855.0182129524779, 855.0182129524779]","[102637.23050452763, 102637.23050452763, 524909.659880323, 1317309.036928905, 1225097.4043438816, 675167.5341617822, 308551.95670992223, 111732.90715421984, 111732.90715421984]"
1698,"[102638.42335046135, 102638.42335046135, 500.5654368693398, 684.5101136753251, 1417.271578775905, 1251.3479915205128, 1062.4491613132739, 855.0156388674674, 855.0156388674674]","[102638.42335046135, 102638.42335046135, 524911.7155554176, 1317310.5071346767, 1225098.7716352495, 675168.1957022182, 308552.22391837236, 111732.92845279798, 111732.92845279798]"
1699,"[102639.61635252033, 102639.61635252033, 500.56580255412564, 684.5099617181962, 1417.2675904073017, 1251.3444344471977, 1062.4461159315267, 855.013064538669, 855.013064538669]","[102639.61635252033, 102639.61635252033, 524913.771564027, 1317311.9777791125, 1225100.1393345748, 675168.8574591619, 308552.4912225501, 111732.94975774764, 111732.94975774764]"
1700,"[102640.80951025098, 102640.80951025098, 500.5661682752444, 684.5098097268877, 1417.2636014954085, 1251.340876889492, 1062.4430701352642, 855.0104898737782, 855.0104898737782]","[102640.80951025098, 102640.80951025098, 524915.8278019852, 1317313.4485079288, 1225101.5071123738, 675169.5192464922, 308552.75853583746, 111732.97106394023, 111732.97106394023]"
1701,"[102642.00282320024, 102642.00282320024, 500.5665340198197, 684.5096576776368, 1417.2596119563452, 1251.3373187726675, 1062.4400238606129, 855.0079148379237, 855.0079148379237]","[102642.00282320024, 102642.00282320024, 524917.8842287725, 1317314.9191846093, 1225102.8748416868, 675170.1809925151, 308553.02582487825, 111732.99236939944, 111732.99236939944]"
1702,"[102643.19629091503, 102643.19629091503, 500.5668998157489, 684.5095056229404, 1417.2556219796504, 1251.3337602655863, 1062.4369772519128, 855.0053395110266, 855.0053395110266]","[102643.19629091503, 102643.19629091503, 524919.9409310718, 1317316.390107866, 1225104.2428003154, 675170.8428542373, 308553.2931627706, 111733.01367844963, 111733.01367844963]"
1703,"[102644.38991294286, 102644.38991294286, 500.5672656781787, 684.5093535914474, 1417.251631669355, 1251.3302014609308, 1062.433930388387, 855.002763937107, 855.002763937107]","[102644.38991294286, 102644.38991294286, 524921.9979557889, 1317317.861440307, 1225105.6111394856, 675171.5049171456, 308553.5605893206, 111733.03499344457, 111733.03499344457]"
1704,"[102645.58368883157, 102645.58368883157, 500.5676315560153, 684.5092014879152, 1417.2476406852988, 1251.3266420556538, 1062.4308830110033, 855.0001879736977, 855.0001879736977]","[102645.58368883157, 102645.58368883157, 524924.0551431758, 1317319.3326374702, 1225106.9793528474, 675172.1668951858, 308553.8279713951, 111733.0563065026, 111733.0563065026]"
1705,"[102646.77761812921, 102646.77761812921, 500.56799754337624, 684.5090494886931, 1417.2436496610671, 1251.323082614218, 1062.4278356022467, 854.9976118871459, 854.9976118871459]","[102646.77761812921, 102646.77761812921, 524926.1127865087, 1317320.8047049202, 1225108.3483755758, 675172.8293167911, 308554.0955549784, 111733.07763218049, 111733.07763218049]"
1706,"[102647.9717003842, 102647.9717003842, 500.5683635458674, 684.5088974175527, 1417.2396579661379, 1251.319522574893, 1062.4247876819716, 854.9950354130793, 854.9950354130793]","[102647.9717003842, 102647.9717003842, 524928.1705909533, 1317322.2766359933, 1225109.7172714737, 675173.4916530357, 308554.36309388775, 111733.09895590563, 111733.09895590563]"
1707,"[102649.16593514524, 102649.16593514524, 500.56872957609403, 684.5087452983887, 1417.2356656874938, 1251.3159620151728, 1062.421739316419, 854.9924585883598, 854.9924585883598]","[102649.16593514524, 102649.16593514524, 524930.2285954872, 1317323.748566167, 1225111.0861665353, 675174.1539751503, 308554.6306212942, 111733.12027963909, 111733.12027963909]"
1708,"[102650.36032196149, 102650.36032196149, 500.5690956695732, 684.5085931979478, 1417.231673065755, 1251.3124011494274, 1062.4186906888272, 854.9898815143523, 854.9898815143523]","[102650.36032196149, 102650.36032196149, 524932.2869105685, 1317325.2208754863, 1225112.4554142023, 675174.8164828774, 308554.8982301874, 111733.14160888256, 111733.14160888256]"
1709,"[102651.55486038227, 102651.55486038227, 500.5694617981549, 684.5084410638985, 1417.2276799146084, 1251.3088398116722, 1062.4156416573198, 854.9873041131788, 854.9873041131788]","[102651.55486038227, 102651.55486038227, 524934.3454480289, 1317326.6932643931, 1225113.8247358857, 675175.4790188527, 308555.1658473345, 111733.16293929955, 111733.16293929955]"
1710,"[102652.74954995736, 102652.74954995736, 500.5698279617053, 684.5082888963086, 1417.223686235605, 1251.3052780032904, 1062.4125922230812, 854.9847263858335, 854.9847263858335]","[102652.74954995736, 102652.74954995736, 524936.404207103, 1317328.1657323795, 1225115.1941311131, 675176.1415828503, 308555.4334726457, 111733.18427088273, 111733.18427088273]"
1711,"[102653.94439023673, 102653.94439023673, 500.57019412445317, 684.5081366285923, 1417.219691791323, 1251.3017155127638, 1062.4095422053151, 854.9821482329793, 854.9821482329793]","[102653.94439023673, 102653.94439023673, 524938.4630758447, 1317329.6378985343, 1225116.5632456369, 675176.8039747559, 308555.7010129897, 111733.20559811777, 111733.20559811777]"
1712,"[102655.13938077085, 102655.13938077085, 500.5705603829945, 684.5079844417323, 1417.2156972319522, 1251.2981529193491, 1062.4064920991516, 854.9795699279351, 854.9795699279351]","[102655.13938077085, 102655.13938077085, 524940.5223552703, 1317331.110794881, 1225117.9330392394, 675177.4667369067, 308555.9687208229, 111733.22693594488, 111733.22693594488]"
1713,"[102656.33452111033, 102656.33452111033, 500.5709266862766, 684.5078322405611, 1417.2117022175937, 1251.2945899202314, 1062.403441645757, 854.9769913283396, 854.9769913283396]","[102656.33452111033, 102656.33452111033, 524942.5818857589, 1317332.5838773851, 1225119.3030059682, 675178.1295834722, 308556.2364631157, 111733.24827648808, 111733.24827648808]"
1714,"[102657.52981080617, 102657.52981080617, 500.57129300362686, 684.5076799680284, 1417.2077065450083, 1251.291026334346, 1062.4003906903656, 854.9744123492069, 854.9744123492069]","[102657.52981080617, 102657.52981080617, 524944.6415712707, 1317334.0568195553, 1225120.6728421866, 675178.7923429338, 308556.50416004675, 111733.26961502126, 111733.26961502126]"
1715,"[102658.72524940984, 102658.72524940984, 500.57165937562826, 684.5075277003536, 1417.2037104887734, 1251.2874624063156, 1062.397339442074, 854.9718331061569, 854.9718331061569]","[102658.72524940984, 102658.72524940984, 524946.7015380731, 1317335.530055511, 1225122.0429516253, 675179.4552434479, 308556.77191783104, 111733.29095782856, 111733.29095782856]"
1716,"[102659.92083647283, 102659.92083647283, 500.57202579705233, 684.5073754280749, 1417.199714016269, 1251.2838981070809, 1062.3942878760456, 854.9692535858364, 854.9692535858364]","[102659.92083647283, 102659.92083647283, 524948.7617695088, 1317337.0035303598, 1225123.4132832347, 675180.1182562142, 308557.0397230788, 111733.31230411575, 111733.31230411575]"
1717,"[102661.11657154727, 102661.11657154727, 500.57239229574213, 684.5072232035835, 1417.1957173166384, 1251.2803336051506, 1062.3912361363173, 854.966673867997, 854.966673867997]","[102661.11657154727, 102661.11657154727, 524950.8223521009, 1317338.4775422313, 1225124.7841142751, 675180.7815379304, 308557.30764874286, 111733.33365819845, 111733.33365819845]"
1718,"[102662.31245418546, 102662.31245418546, 500.5727587876144, 684.5070708699333, 1417.1917198284805, 1251.2767684003747, 1062.3881837953807, 854.9640937172791, 854.9640937172791]","[102662.31245418546, 102662.31245418546, 524952.8830231747, 1317339.9511945003, 1225126.1546108853, 675181.4446174933, 308557.57547555544, 111733.35500709672, 111733.35500709672]"
1719,"[102663.50848394008, 102663.50848394008, 500.5731253361303, 684.5069185461326, 1417.187721979779, 1251.2732028740445, 1062.3851311791516, 854.9615133137095, 854.9615133137095]","[102663.50848394008, 102663.50848394008, 524954.943980377, 1317341.4251654963, 1225127.5254039117, 675182.1078513813, 308557.84336946055, 111733.37636063033, 111733.37636063033]"
1720,"[102664.70466036393, 102664.70466036393, 500.5734919233484, 684.506766198941, 1417.1837236526574, 1251.2696369211455, 1062.3820781978693, 854.9589326081388, 854.9589326081388]","[102664.70466036393, 102664.70466036393, 524957.0051673884, 1317342.8992646213, 1225128.8963160978, 675182.7711394855, 308558.11128387623, 111733.39771604018, 111733.39771604018]"
1721,"[102665.90098301046, 102665.90098301046, 500.5738585669328, 684.5066138617112, 1417.1797249679942, 1251.2660706493702, 1062.3790249435879, 854.9563516516574, 854.9563516516574]","[102665.90098301046, 102665.90098301046, 524959.0666389758, 1317344.3736813462, 1225130.267523652, 675183.4345814079, 308558.3792651798, 111733.41907606926, 111733.41907606926]"
1722,"[102667.09745143326, 102667.09745143326, 500.57422520826805, 684.5064614251286, 1417.1757255351604, 1251.2625037107086, 1062.3759711188422, 854.9537702806011, 854.9537702806011]","[102667.09745143326, 102667.09745143326, 524961.1282119195, 1317345.8477908936, 1225131.6384455313, 675184.0978488912, 308558.64716059313, 111733.44043167263, 111733.44043167263]"
1723,"[102668.2940651862, 102668.2940651862, 500.5745919057018, 684.5063089986372, 1417.1717257478444, 1251.2589364558987, 1062.3729170234328, 854.9511886605986, 854.9511886605986]","[102668.2940651862, 102668.2940651862, 524963.1900679165, 1317347.3222170128, 1225133.0096618219, 675184.7612697335, 308558.9151227109, 111733.46179188036, 111733.46179188036]"
1724,"[102669.49082382358, 102669.49082382358, 500.5749586845116, 684.5061566298284, 1417.1677257779745, 1251.2553690381137, 1062.3698627882884, 854.948606864172, 854.948606864172]","[102669.49082382358, 102669.49082382358, 524965.2522854888, 1317348.797230443, 1225134.381424312, 675185.4249862452, 308559.1832177895, 111733.48316061165, 111733.48316061165]"
1725,"[102670.68772690004, 102670.68772690004, 500.57532548863503, 684.5060042141622, 1417.1637252520347, 1251.251801124589, 1062.3668081289757, 854.9460247348411, 854.9460247348411]","[102670.68772690004, 102670.68772690004, 524967.3146893824, 1317350.2722336585, 1225135.7531773024, 675186.0886844855, 308559.4512997148, 111733.50452921636, 111733.50452921636]"
1726,"[102671.88477397045, 102671.88477397045, 500.5756923230253, 684.5058517612166, 1417.1597242056598, 1251.2482327470734, 1062.3637530726342, 854.9434422879064, 854.9434422879064]","[102671.88477397045, 102671.88477397045, 524969.3772947076, 1317351.7472804415, 1225137.1249708107, 675186.7523927569, 308559.71938167606, 111733.52589847322, 111733.52589847322]"
1727,"[102673.08196458998, 102673.08196458998, 500.57605919009126, 684.5056992758111, 1417.1557226574237, 1251.244663922116, 1062.3606976334113, 854.940859531504, 854.940859531504]","[102673.08196458998, 102673.08196458998, 524971.4401086378, 1317353.2223974192, 1225138.4968295998, 675187.4161250939, 308559.987470221, 111733.54726876746, 111733.54726876746]"
1728,"[102674.27929831432, 102674.27929831432, 500.5764260795381, 684.5055467390049, 1417.1517205407074, 1251.241094590367, 1062.357641760579, 854.9382764380026, 854.9382764380026]","[102674.27929831432, 102674.27929831432, 524973.5030987108, 1317354.697475609, 1225139.8686523163, 675188.0798242699, 308560.25553872774, 111733.56863852167, 111733.56863852167]"
1729,"[102675.47677469919, 102675.47677469919, 500.5767930268028, 684.5053942173896, 1417.147718095557, 1251.2375249656852, 1062.3545856369383, 854.9356931085231, 854.9356931085231]","[102675.47677469919, 102675.47677469919, 524975.5663751476, 1317356.1728941957, 1225141.240791602, 675188.7436895759, 308560.52367997565, 111733.59001322497, 111733.59001322497]"
1730,"[102676.67439330099, 102676.67439330099, 500.577160057146, 684.5052417585241, 1417.1437154937762, 1251.233955201132, 1062.351529393322, 854.9331096155349, 854.9331096155349]","[102676.67439330099, 102676.67439330099, 524977.6300164211, 1317357.6489237393, 1225142.6134990777, 675189.4078632237, 308560.7919601744, 111733.6113967942, 111733.6113967942]"
1731,"[102677.87215367606, 102677.87215367606, 500.57752709422346, 684.5050892199333, 1417.1397122258356, 1251.2303848427691, 1062.3484726417219, 854.9305257454504, 854.9305257454504]","[102677.87215367606, 102677.87215367606, 524979.6937839951, 1317359.1247502018, 1225143.9860176877, 675190.0719175054, 308561.06018025504, 111733.63277744484, 111733.63277744484]"
1732,"[102679.07005538138, 102679.07005538138, 500.5778941760054, 684.5049366729464, 1417.1357085487607, 1251.226814119582, 1062.3454155778684, 854.9279416065187, 854.9279416065187]","[102679.07005538138, 102679.07005538138, 524981.7577959961, 1317360.6007798093, 1225145.3587252228, 675190.7360659201, 308561.32843960956, 111733.65416105765, 111733.65416105765]"
1733,"[102680.26809797401, 102680.26809797401, 500.57826133282697, 684.5047841746125, 1417.1317046683785, 1251.2232432149433, 1062.3423583585038, 854.9253572854934, 854.9253572854934]","[102680.26809797401, 102680.26809797401, 524983.8221467305, 1317362.077337289, 1225146.731923679, 675191.4004791421, 308561.5968176969, 111733.67555233365, 111733.67555233365]"
