,mass,true_airspeed,altitude,ground_distance,alpha,EM_power_rate,TP_power_rate,time,engine_setting,mach,equivalent_airspeed,thrust_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_thermal_efficiency,TP_residual_thrust,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,CL,CD,drag,slope_angle,acceleration,name,delta_time,fuel_mass
943,23560.101501141737,27.866034179282238,0.0,136.25922082926726,-0.017453292519943295,0.0,1.0,9.429999999999843,1,0.0818878107428999,27.866034179282238,1.0,False,1.0249737441034536e-07,64503.24470208674,3602848.91375788,3614829.0371779613,,2558.9696560010907,,,,1.131914318297427,0.8462812267338103,0.07291926016013357,2077.6876860604834,0.0,2.6142716513084916,take off,0.009999999999999787,3.477696447888791
944,23560.097808316197,27.892176895795323,0.0,136.5378811710601,-0.017453292519943295,0.0,1.0,9.439999999999843,1,0.0819646343701285,27.892176895795323,1.0,False,1.024979604372629e-07,64489.86844162161,3602848.91375788,3614814.0627407366,,2559.3088311258894,,,,1.1295591873126958,0.8462812267338103,0.07291926016013357,2081.587909428241,0.0,2.613546504841154,take off,0.009999999999999787,3.4813892945430287
945,23560.094115469543,27.918312360843736,0.0,136.81680294001805,-0.017453292519943295,0.0,1.0,9.449999999999843,1,0.08204143668802537,27.918312360843736,1.0,False,1.0249854662814812e-07,64476.4952645457,3602848.91375788,3614799.0936620627,,2559.647285253458,,,,1.1272115280160044,0.8462812267338103,0.07291926016013357,2085.490706737287,0.0,2.6128213848331234,take off,0.009999999999999787,3.4850821623168384
946,23560.09042260177,27.944440574692067,0.0,137.0959860636265,-0.017453292519943295,0.0,1.0,9.459999999999843,1,0.08211821769736802,27.944440574692067,1.0,False,1.0249913298279941e-07,64463.12517132894,3602848.91375788,3614784.12993858,,2559.985018992522,,,,1.1248713088393112,0.8462812267338103,0.07291926016013357,2089.3960749846433,0.0,2.6120962914258974,take off,0.009999999999999787,3.48877505121612
947,23560.08672971287,27.970561537606326,0.0,137.3754304693734,-0.017453292519943295,0.0,1.0,9.469999999999843,1,0.08219497739893816,27.970561537606326,1.0,False,1.0249971950101504e-07,64449.75816244024,3602848.91375788,3614769.1715669357,,2560.3220329515707,,,,1.1225384983811362,0.8462812267338103,0.07291926016013357,2093.3040111685345,0.0,2.6113712247608842,take off,0.009999999999999787,3.4924679612467675
948,23560.08303680284,27.996675249853933,0.0,137.65513608474947,-0.017453292519943295,0.0,1.0,9.479999999999842,1,0.08227171579352165,27.996675249853933,1.0,False,1.025003061825934e-07,64436.39423834758,3602848.91375788,3614754.2185437786,,2560.6583277388677,,,,1.1202130654055096,0.8462812267338103,0.07291926016013357,2097.2145122883912,0.0,2.6106461849794016,take off,0.009999999999999787,3.4961608924146654
949,23560.079343871672,28.022781711703725,0.0,137.93510283724802,-0.017453292519943295,0.0,1.0,9.489999999999842,1,0.08234843288190848,28.022781711703725,1.0,False,1.0250089302733287e-07,64423.03339951793,3602848.91375788,3614739.2708657607,,2560.99390396244,,,,1.1178949788409245,0.8462812267338103,0.07291926016013357,2101.127575344847,0.0,2.6099211722226774,take off,0.009999999999999787,3.499853844725693
950,23560.07565091936,28.04888092342595,0.0,138.21533065436506,-0.017453292519943295,0.0,1.0,9.499999999999842,1,0.08242512866489282,28.04888092342595,1.0,False,1.025014800350318e-07,64409.675646417316,3602848.91375788,3614724.328529534,,2561.3287622300795,,,,1.1155842077792992,0.8462812267338103,0.07291926016013357,2105.0431973397444,0.0,2.6091961866318507,take off,0.009999999999999787,3.5035468181857206
951,23560.0719579459,28.07497288529227,0.0,138.49581946359933,-0.017453292519943295,0.0,1.0,9.509999999999842,1,0.08250180314327298,28.07497288529227,1.0,False,1.025020672054886e-07,64396.32097951077,3602848.91375788,3614709.3915317594,,2561.6629031493467,,,,1.1132807214749465,0.8462812267338103,0.07291926016013357,2108.961375276131,0.0,2.608471228347967,take off,0.009999999999999787,3.507239812800613
952,23560.068264951286,28.10105759757575,0.0,138.77656919245226,-0.017453292519943295,0.0,1.0,9.519999999999841,1,0.08257845631785139,28.10105759757575,1.0,False,1.0250265453850168e-07,64382.96939926236,3602848.91375788,3614694.459869098,,2561.9963273275716,,,,1.1109844893435517,0.8462812267338103,0.07291926016013357,2112.8821061582626,0.0,2.6077462975119854,take off,0.009999999999999787,3.5109328285762262
953,23560.06457193551,28.12713506055087,0.0,139.057579768428,-0.017453292519943295,0.0,1.0,9.529999999999841,1,0.08265508818943466,28.12713506055087,1.0,False,1.0250324203386944e-07,64369.62090613516,3602848.91375788,3614679.5335382135,,2562.3290353718426,,,,1.108695480961156,0.8462812267338103,0.07291926016013357,2116.8053869916034,0.0,2.607021394264773,take off,0.009999999999999787,3.51462586551841
954,23560.060878898566,28.15320527449352,0.0,139.33885111903354,-0.017453292519943295,0.0,1.0,9.539999999999841,1,0.0827316987588335,28.15320527449352,1.0,False,1.0250382969139034e-07,64356.27550059132,3602848.91375788,3614664.612535773,,2562.6610278890303,,,,1.10641366606315,0.8462812267338103,0.07291926016013357,2120.731214782826,0.0,2.606296518747107,take off,0.009999999999999787,3.5183189236330064
955,23560.05718584045,28.17926823968099,0.0,139.62038317177846,-0.017453292519943295,0.0,1.0,9.54999999999984,1,0.0828082880268628,28.17926823968099,1.0,False,1.0250441751086281e-07,64342.93318309198,3602848.91375788,3614649.696858448,,2562.9923054857545,,,,1.1041390145432723,0.8462812267338103,0.07291926016013357,2124.659586539815,0.0,2.6055716710996766,take off,0.009999999999999787,3.5220120029258504
956,23560.05349276116,28.205323956391986,0.0,139.90217585417525,-0.017453292519943295,0.0,1.0,9.55999999999984,1,0.08288485599434153,28.205323956391986,1.0,False,1.0250500549208536e-07,64329.5939540973,3602848.91375788,3614634.7865029126,,2563.3228687684077,,,,1.1018714964526164,0.8462812267338103,0.07291926016013357,2128.5904992716623,0.0,2.6048468514630763,take off,0.009999999999999787,3.5257051034027693
957,23560.049799660683,28.231372424906617,0.0,140.18422909373916,-0.017453292519943295,0.0,1.0,9.56999999999984,1,0.08296140266209286,28.231372424906617,1.0,False,1.0250559363485643e-07,64316.257814066485,3602848.91375788,3614619.881465844,,2563.6527183431504,,,,1.0996110819986442,0.8462812267338103,0.07291926016013357,2132.5239499886743,0.0,2.6041220599778137,take off,0.009999999999999787,3.529398225069584
958,23560.046106539015,28.257413645506396,0.0,140.46654281798823,-0.017453292519943295,0.0,1.0,9.57999999999984,1,0.08303792803094402,28.257413645506396,1.0,False,1.0250618193897455e-07,64302.92476345777,3602848.91375788,3614604.9817439225,,2563.9818548159037,,,,1.0973577415442088,0.8462812267338103,0.07291926016013357,2136.459935702368,0.0,2.6033972967843058,take off,0.009999999999999787,3.5330913679321068
959,23560.042413396153,28.283447618474238,0.0,140.74911695444328,-0.017453292519943295,0.0,1.0,9.58999999999984,1,0.08311443210172642,28.283447618474238,1.0,False,1.0250677040423822e-07,64289.594802728425,3602848.91375788,3614590.0873338296,,2564.3102787923594,,,,1.0951114456065825,0.8462812267338103,0.07291926016013357,2140.398453425473,0.0,2.6026725620228794,take off,0.009999999999999787,3.536784531996144
960,23560.03872023209,28.30947434409447,0.0,141.03195143062803,-0.017453292519943295,0.0,1.0,9.59999999999984,1,0.08319091487527557,28.30947434409447,1.0,False,1.0250735903044594e-07,64276.267932334726,3602848.91375788,3614575.198232255,,2564.637990877967,,,,1.0928721648564894,0.8462812267338103,0.07291926016013357,2144.339500171933,0.0,2.60194785583377,take off,0.009999999999999787,3.5404777172674944
961,23560.03502704682,28.335493822652808,0.0,141.31504617406898,-0.017453292519943295,0.0,1.0,9.60999999999984,1,0.08326737635243109,28.335493822652808,1.0,False,1.025079478173963e-07,64262.944152731994,3602848.91375788,3614560.3144358853,,2564.9649916779485,,,,1.0906398701171531,0.8462812267338103,0.07291926016013357,2148.283072956907,0.0,2.6012231783571242,take off,0.009999999999999787,3.544170923751949
962,23560.031333840336,28.36150605443638,0.0,141.5984011122955,-0.017453292519943295,0.0,1.0,9.61999999999984,1,0.08334381653403673,28.36150605443638,1.0,False,1.0250853676488783e-07,64249.62346437458,3602848.91375788,3614545.4359414163,,2565.291281797284,,,,1.088414532363342,0.8462812267338103,0.07291926016013357,2152.229168796766,0.0,2.600498529732997,take off,0.009999999999999787,3.5478641514552915
963,23560.027640612632,28.38751103973371,0.0,141.88201617283988,-0.017453292519943295,0.0,1.0,9.62999999999984,1,0.08342023542094038,28.38751103973371,1.0,False,1.025091258727191e-07,64236.305867715855,3602848.91375788,3614530.562745543,,2565.6168618407264,,,,1.0861961227204273,0.8462812267338103,0.07291926016013357,2156.1777847090993,0.0,2.5997739101013537,take off,0.009999999999999787,3.5515574003832993
964,23560.023947363705,28.41350877883472,0.0,142.16589128323722,-0.017453292519943295,0.0,1.0,9.639999999999839,1,0.083496633013994,28.41350877883472,1.0,False,1.0250971514068874e-07,64222.99136320823,3602848.91375788,3614515.694844964,,2565.9417324127803,,,,1.0839846124634456,0.8462812267338103,0.07291926016013357,2160.128917712712,0.0,2.5990493196020705,take off,0.009999999999999787,3.5552506705417417
965,23560.020254093546,28.43949927203074,0.0,142.45002637102556,-0.017453292519943295,0.0,1.0,9.649999999999839,1,0.08357300931405368,28.43949927203074,1.0,False,1.0251030456859532e-07,64209.679951303144,3602848.91375788,3614500.832236381,,2566.265894117726,,,,1.08177997301617,0.8462812267338103,0.07291926016013357,2164.0825648276264,0.0,2.5983247583749307,take off,0.009999999999999787,3.558943961936381
966,23560.016560802153,28.46548251961449,0.0,142.73442136374587,-0.017453292519943295,0.0,1.0,9.659999999999838,1,0.08364936432197963,28.46548251961449,1.0,False,1.0251089415623746e-07,64196.371632451046,3602848.91375788,3614485.9749165014,,2566.5893475595985,,,,1.0795821759501854,0.8462812267338103,0.07291926016013357,2168.038723075082,0.0,2.5976002265596287,take off,0.009999999999999787,3.5626372745729724
967,23560.012867489517,28.491458521880087,0.0,143.01907618894202,-0.017453292519943295,0.0,1.0,9.669999999999838,1,0.08372569803863615,28.491458521880087,1.0,False,1.0251148390341386e-07,64183.06640710145,3602848.91375788,3614471.1228820337,,2566.912093342203,,,,1.0773911929839726,0.8462812267338103,0.07291926016013357,2171.9973894775394,0.0,2.5968757242957694,take off,0.009999999999999787,3.5663306084572635
968,23560.00917415563,28.517427279123044,0.0,143.30399077416084,-0.017453292519943295,0.0,1.0,9.679999999999838,1,0.08380201046489165,28.517427279123044,1.0,False,1.025120738099231e-07,64169.76427570288,3602848.91375788,3614456.276129688,,2567.2341320691085,,,,1.0752069959819994,0.8462812267338103,0.07291926016013357,2175.9585610586746,0.0,2.5961512517228655,take off,0.009999999999999787,3.570023963594995
969,23560.005480800493,28.54338879164027,0.0,143.58916504695208,-0.017453292519943295,0.0,1.0,9.689999999999838,1,0.08387830160161862,28.54338879164027,1.0,False,1.0251266387556388e-07,64156.46523870289,3602848.91375788,3614441.4346561804,,2567.555464343637,,,,1.0730295569538157,0.8462812267338103,0.07291926016013357,2179.922234843387,0.0,2.5954268089803403,take off,0.009999999999999787,3.5737173399918998
970,23560.001787424095,28.569343059730077,0.0,143.8745989348685,-0.017453292519943295,0.0,1.0,9.699999999999838,1,0.08395457144969369,28.569343059730077,1.0,False,1.0251325410013493e-07,64143.169296548076,3602848.91375788,3614426.598458229,,2567.876090768884,,,,1.0708588480531567,0.8462812267338103,0.07291926016013357,2183.888407857795,0.0,2.594702396207526,take off,0.009999999999999787,3.5774107376537043
971,23559.998094026432,28.595290083692152,0.0,144.16029236546578,-0.017453292519943295,0.0,1.0,9.709999999999837,1,0.08403082000999754,28.595290083692152,1.0,False,1.0251384448343491e-07,64129.87644968406,3602848.91375788,3614411.767532555,,2568.1960119477044,,,,1.0686948415770534,0.8462812267338103,0.07291926016013357,2187.8570771292393,0.0,2.593978013543666,take off,0.009999999999999787,3.581104156586127
972,23559.9944006075,28.62122986382759,0.0,144.4462452663027,-0.017453292519943295,0.0,1.0,9.719999999999837,1,0.08410704728341495,28.62122986382759,1.0,False,1.0251443502526255e-07,64116.5866985555,3602848.91375788,3614396.9418758824,,2568.5152284827154,,,,1.0665375099649481,0.8462812267338103,0.07291926016013357,2191.8282396862833,0.0,2.593253661127911,take off,0.009999999999999787,3.5847975967948797
973,23559.99070716729,28.64716240043887,0.0,144.73245756494097,-0.017453292519943295,0.0,1.0,9.729999999999837,1,0.08418325327083481,28.64716240043887,1.0,False,1.025150257254166e-07,64103.30004360607,3602848.91375788,3614382.121484938,,2568.833740976293,,,,1.0643868257978175,0.8462812267338103,0.07291926016013357,2195.8018925587107,0.0,2.5925293390993227,take off,0.009999999999999787,3.5884910582856664
974,23559.9870137058,28.673087693829864,0.0,145.01892918894535,-0.017453292519943295,0.0,1.0,9.739999999999837,1,0.08425943797315008,28.673087693829864,1.0,False,1.025156165836958e-07,64090.01648527851,3602848.91375788,3614367.3063564543,,2569.151550030581,,,,1.0622427617972998,0.8462812267338103,0.07291926016013357,2199.7780327775317,0.0,2.591805047596872,take off,0.009999999999999787,3.592184541064184
975,23559.983320223022,28.699005744305833,0.0,145.30566006588364,-0.017453292519943295,0.0,1.0,9.749999999999837,1,0.08433560139125781,28.699005744305833,1.0,False,1.0251620759989899e-07,64076.73602401455,3602848.91375788,3614352.496487164,,2569.468656247482,,,,1.0601052908248305,0.8462812267338103,0.07291926016013357,2203.7566573749805,0.0,2.5910807867594388,take off,0.009999999999999787,3.5958780451361227
976,23559.97962671895,28.724916552173426,0.0,145.5926501233267,-0.017453292519943295,0.0,1.0,9.759999999999836,1,0.08441174352605914,28.724916552173426,1.0,False,1.0251679877382488e-07,64063.45866025498,3602848.91375788,3614337.6918738033,,2569.7850602286608,,,,1.0579743858807837,0.8462812267338103,0.07291926016013357,2207.7377633845153,0.0,2.590356556725813,take off,0.009999999999999787,3.5995715705071647
977,23559.97593319358,28.750820117740684,0.0,145.87989928884843,-0.017453292519943295,0.0,1.0,9.769999999999836,1,0.08448786437845926,28.750820117740684,1.0,False,1.0251739010527235e-07,64050.18439443962,3602848.91375788,3614322.8925131126,,2570.1007625755406,,,,1.0558500201036198,0.8462812267338103,0.07291926016013357,2211.72134784082,0.0,2.589632357634693,take off,0.009999999999999787,3.6032651171829855
978,23559.972239646904,28.77671644131703,0.0,146.16740749002585,-0.017453292519943295,0.0,1.0,9.779999999999836,1,0.08456396394936747,28.77671644131703,1.0,False,1.0251798159404018e-07,64036.91322700733,3602848.91375788,3614308.0984018366,,2570.4157638893134,,,,1.0537321667690382,0.8462812267338103,0.07291926016013357,2215.707407779805,0.0,2.588908189624689,take off,0.009999999999999787,3.606958685169253
979,23559.96854607892,28.802605523213277,0.0,146.45517465443902,-0.017453292519943295,0.0,1.0,9.789999999999836,1,0.08464004223969711,28.802605523213277,1.0,False,1.0251857323992725e-07,64023.64515839597,3602848.91375788,3614293.3095367188,,2570.7300647709208,,,,1.0516207992891355,0.8462812267338103,0.07291926016013357,2219.6959402386096,0.0,2.5881840528343165,take off,0.009999999999999787,3.6106522744716276
980,23559.964852489615,28.82848736374162,0.0,146.74320070967116,-0.017453292519943295,0.0,1.0,9.799999999999836,1,0.08471609925036562,28.82848736374162,1.0,False,1.025191650427324e-07,64010.38018904249,3602848.91375788,3614278.5259145102,,2571.043665821078,,,,1.049515891211574,0.8462812267338103,0.07291926016013357,2223.6869422555988,0.0,2.5874599474020057,take off,0.009999999999999787,3.6143458850957635
981,23559.961158878992,28.854361963215638,0.0,147.03148558330858,-0.017453292519943295,0.0,1.0,9.809999999999835,1,0.0847921349822945,28.854361963215638,1.0,False,1.0251975700225452e-07,63997.11831938283,3602848.91375788,3614263.7475319635,,2571.3565676402527,,,,1.0474174162187504,0.8462812267338103,0.07291926016013357,2227.680410870367,0.0,2.5867358734660915,take off,0.009999999999999787,3.6180395170473063
982,23559.95746524704,28.8802293219503,0.0,147.32002920294073,-0.017453292519943295,0.0,1.0,9.819999999999835,1,0.0848681494364093,28.8802293219503,1.0,False,1.0252034911829253e-07,63983.85954985197,3602848.91375788,3614248.9743858343,,2571.668770828671,,,,1.045325348126973,0.8462812267338103,0.07291926016013357,2231.6763431237378,0.0,2.586011831164821,take off,0.009999999999999787,3.6217331703318956
983,23559.953771593755,28.906089440261947,0.0,147.60883149616024,-0.017453292519943295,0.0,1.0,9.829999999999835,1,0.08494414261363965,28.906089440261947,1.0,False,1.0252094139064537e-07,63970.60388088395,3602848.91375788,3614234.2064728797,,2571.9802759863283,,,,1.0432396608856482,0.8462812267338103,0.07291926016013357,2235.6747360577647,0.0,2.5852878206363488,take off,0.009999999999999787,3.6254268449551628
984,23559.950077919133,28.931942318468312,0.0,147.89789239056284,-0.017453292519943295,0.0,1.0,9.839999999999835,1,0.08502011451491924,28.931942318468312,1.0,False,1.0252153381911193e-07,63957.35131291181,3602848.91375788,3614219.443789863,,2572.291083712971,,,,1.0411603285764648,0.8462812267338103,0.07291926016013357,2239.675586715732,0.0,2.58456384201874,take off,0.009999999999999787,3.6291205409227323
985,23559.946384223167,28.9577879568885,0.0,148.18721181374752,-0.017453292519943295,0.0,1.0,9.849999999999834,1,0.0850960651411858,28.9577879568885,1.0,False,1.0252212640349118e-07,63944.10184636766,3602848.91375788,3614204.6863335487,,2572.6011946081103,,,,1.0390873254125923,0.8462812267338103,0.07291926016013357,2243.6788921421553,0.0,2.583839895449969,take off,0.009999999999999787,3.632814258240222
986,23559.94269050585,28.983626355842997,0.0,148.47678969331642,-0.017453292519943295,0.0,1.0,9.859999999999834,1,0.08517199449338111,28.983626355842997,1.0,False,1.025227191435821e-07,63930.85548168261,3602848.91375788,3614189.934100705,,2572.9106092710144,,,,1.037020625737879,0.8462812267338103,0.07291926016013357,2247.684649382782,0.0,2.5831159810679187,take off,0.009999999999999787,3.6365079969132412
987,23559.938996767178,29.009457515653676,0.0,148.76662595687486,-0.017453292519943295,0.0,1.0,9.869999999999834,1,0.08524790257245105,29.009457515653676,1.0,False,1.0252331203918372e-07,63917.61221928684,3602848.91375788,3614175.187088103,,2573.219328300712,,,,1.0349602040260595,0.8462812267338103,0.07291926016013357,2251.692855484593,0.0,2.5823920990103826,take off,0.009999999999999787,3.6402017569473935
988,23559.935303007143,29.03528143664378,0.0,149.0567205320314,-0.017453292519943295,0.0,1.0,9.879999999999834,1,0.0853237893793455,29.03528143664378,1.0,False,1.0252390509009502e-07,63904.37205960955,3602848.91375788,3614160.445292517,,2573.5273522959938,,,,1.0329060348799666,0.8462812267338103,0.07291926016013357,2255.7035074958003,0.0,2.5816682494150616,take off,0.009999999999999787,3.643895538348274
989,23559.931609225743,29.061098119137927,0.0,149.34707334639782,-0.017453292519943295,0.0,1.0,9.889999999999834,1,0.08539965491501839,29.061098119137927,1.0,False,1.0252449829611503e-07,63891.135003078976,3602848.91375788,3614145.7087107245,,2573.8346818553996,,,,1.030858093030746,0.8462812267338103,0.07291926016013357,2259.716602465853,0.0,2.580944432419567,take off,0.009999999999999787,3.6475893411214715
990,23559.92791542297,29.086907563462123,0.0,149.6376843275892,-0.017453292519943295,0.0,1.0,9.899999999999833,1,0.08547549918042772,29.086907563462123,1.0,False,1.0252509165704285e-07,63877.9010501224,3602848.91375788,3614130.9773395048,,2574.141317577244,,,,1.0288163533370833,0.8462812267338103,0.07291926016013357,2263.7321374454336,0.0,2.5802206481614203,take off,0.009999999999999787,3.6512831652725666
991,23559.92422159882,29.112709769943738,0.0,149.92855340322382,-0.017453292519943295,0.0,1.0,9.909999999999833,1,0.08555132217653552,29.112709769943738,1.0,False,1.0252568517267751e-07,63864.67020116612,3602848.91375788,3614116.251175644,,2574.4472600595846,,,,1.0267807907844284,0.8462812267338103,0.07291926016013357,2267.7501094864597,0.0,2.57949689677805,take off,0.009999999999999787,3.654977010807133
992,23559.920527753286,29.138504738911518,0.0,150.21968050092326,-0.017453292519943295,0.0,1.0,9.919999999999833,1,0.08562712390430786,29.138504738911518,1.0,False,1.0252627884281811e-07,63851.44245663549,3602848.91375788,3614101.5302159255,,2574.752509900247,,,,1.024751380484231,0.8462812267338103,0.07291926016013357,2271.7705156420857,0.0,2.5787731784067947,take off,0.009999999999999787,3.6586708777307377
993,23559.916833886364,29.164292470695585,0.0,150.5110655483124,-0.017453292519943295,0.0,1.0,9.929999999999833,1,0.08570290436471484,29.164292470695585,1.0,False,1.025268726672638e-07,63838.2178169549,3602848.91375788,3614086.8144571404,,2575.057067696809,,,,1.0227280976731805,0.8462812267338103,0.07291926016013357,2275.793352966702,0.0,2.578049493184904,take off,0.009999999999999787,3.66236476604894
994,23559.913139998047,29.190072965627433,0.0,150.80270847301935,-0.017453292519943295,0.0,1.0,9.939999999999833,1,0.08577866355873057,29.190072965627433,1.0,False,1.0252746664581365e-07,63824.99628254777,3602848.91375788,3614072.103896082,,2575.3609340466105,,,,1.020710917712449,0.8462812267338103,0.07291926016013357,2279.818618515937,0.0,2.577325841249533,take off,0.009999999999999787,3.666058675767292
995,23559.909446088328,29.21584622403993,0.0,151.09460920267563,-0.017453292519943295,0.0,1.0,9.949999999999832,1,0.08585440148733325,29.21584622403993,1.0,False,1.0252806077826688e-07,63811.77785383657,3602848.91375788,3614057.3985295463,,2575.664109546748,,,,1.0186998160869407,0.8462812267338103,0.07291926016013357,2283.8463093466585,0.0,2.576602222737749,take off,0.009999999999999787,3.669752606891339
996,23559.905752157203,29.241612246267305,0.0,151.38676766491602,-0.017453292519943295,0.0,1.0,9.959999999999832,1,0.08593011815150506,29.241612246267305,1.0,False,1.0252865506442262e-07,63798.56253124279,3602848.91375788,3614042.6983543313,,2575.966594794075,,,,1.0166947684045502,0.8462812267338103,0.07291926016013357,2287.87642251697,0.0,2.575878637786527,take off,0.009999999999999787,3.6734465594266177
997,23559.90205820467,29.26737103264517,0.0,151.6791837873787,-0.017453292519943295,0.0,1.0,9.969999999999832,1,0.0860058135522322,29.26737103264517,1.0,False,1.0252924950408011e-07,63785.35031518698,3602848.91375788,3614028.0033672405,,2576.268390385203,,,,1.0146957503954184,0.8462812267338103,0.07291926016013357,2291.9089550862172,0.0,2.5751550865327526,take off,0.009999999999999787,3.6771405333786595
998,23559.898364230718,29.293122583510495,0.0,151.97185749770514,-0.017453292519943295,0.0,1.0,9.979999999999832,1,0.08608148769050496,29.293122583510495,1.0,False,1.0252984409703854e-07,63772.141206088716,3602848.91375788,3614013.3135650773,,2576.5694969165,,,,1.0127027379112012,0.8462812267338103,0.07291926016013357,2295.9439041149863,0.0,2.574431569113218,take off,0.009999999999999787,3.680834528752987
999,23559.894670235342,29.318866899201627,0.0,152.26478872354025,-0.017453292519943295,0.0,1.0,9.989999999999831,1,0.08615714056731755,29.318866899201627,1.0,False,1.025304388430971e-07,63758.93520436662,3602848.91375788,3613998.628944651,,2576.8699149840913,,,,1.0107157069243389,0.8462812267338103,0.07291926016013357,2299.9812666651014,0.0,2.5737080856646277,take off,0.009999999999999787,3.684528545555117
