,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time
945,23257.538736800107,130.26973192152258,6095.999999999998,118500.46276558928,296.54212267277836,1208.811793017064,3,0.41220287014394164,95.08901875558584,0.6874419260969581,0.040591346578382315,13467.341464401374,1.0,0.0,1.0,False,7.955879782648865e-08,17371.630876653573,2480949.114548042,2480949.114548042,1046.3887661439553,0.0,0.16787199438582434,,,,,,climb,,0.4754348710372699,0.20000000000004547
946,23257.499260534303,130.30330632039974,6095.999999999998,118526.51671197359,296.58159996255773,1209.011793017064,3,0.4123091071291291,95.11352603442526,0.6870865481951401,0.04057715233709286,13469.572457083741,1.0,0.0,1.0,False,7.955712164267098e-08,17368.19541054783,2481065.7402038327,2481065.7402038327,1046.0303931378253,0.0,0.167628639252702,,,,,,climb,,0.4754348710372699,0.20000000000004547
947,23257.459783244525,130.33683204825027,6095.999999999998,118552.57737323767,296.62107827514336,1209.211793017064,3,0.41241519010818967,95.13799778636142,0.6867319580464372,0.040562997271539544,13471.803331718636,1.0,0.0,1.0,False,7.955544815996548e-08,17364.766254999686,2481182.213080873,2481182.213080873,1045.6724638474413,0.0,0.16738555971128344,,,,,,climb,,0.4754348710372699,0.20000000000004547
948,23257.42030493194,130.37030916019253,6095.999999999998,118578.64473964732,296.6605576093669,1209.4117930170642,3,0.41252111925553026,95.1624340516274,0.6863781535979198,0.040548881248496385,13474.0340764075,1.0,0.0,1.0,False,7.955377737460208e-08,17361.343397741264,2481298.5332930484,2481298.5332930484,1045.3149780007782,0.0,0.16714275574705184,,,,,,climb,,0.4754348710372699,0.20000000000004547
949,23257.380825597716,130.40373771134193,6095.999999999998,118604.71880147936,296.7000379640602,1209.6117930170642,3,0.4126268947455484,95.18683487045408,0.6860251328030111,0.0405348041352823,13476.264679311464,1.0,0.0,1.0,False,7.955210928281188e-08,17357.926826529947,2481414.700954508,2481414.700954508,1044.9579353249703,0.0,0.16690022734401025,,,,,,climb,,0.4754348710372699,0.20000000000004547
950,23257.341345243025,130.43711775681072,6095.999999999998,118630.79954902163,296.7395193380554,1209.8117930170642,3,0.41273251675263184,95.21120028307008,0.6856728936214633,0.04052076579975852,13478.495128651124,1.0,0.0,1.0,False,7.955044388082844e-08,17354.516529148288,2481530.7161796545,2481530.7161796545,1044.6013355463049,0.0,0.16665797448468683,,,,,,climb,,0.4754348710372699,0.20000000000004547
951,23257.30186386903,130.47044935170766,6095.999999999998,118656.88697257299,296.77900173018503,1210.0117930170643,3,0.4128379854511571,95.23553032970146,0.6853214340193353,0.040506766110326005,13480.725412706308,1.0,0.0,1.0,False,7.954878116488775e-08,17351.112493404,2481646.579083146,2481646.579083146,1044.245178390237,0.0,0.16641599715014516,,,,,,climb,,0.4754348710372699,0.20000000000004547
952,23257.2623814769,130.5037325511377,6095.999999999998,118682.98106244333,296.81848513928185,1210.2117930170643,3,0.4129433010154886,95.2598250505715,0.6849707519689711,0.040492804935919106,13482.955519814563,1.0,0.0,1.0,False,7.954712113122835e-08,17347.71470712985,2481762.2897798917,2481762.2897798917,1043.8894635813847,0.0,0.16617429532004377,,,,,,climb,,0.4754348710372699,0.20000000000004547
953,23257.2228980678,130.5369674102017,6095.999999999998,118709.08180895356,296.8579695641789,1210.4117930170644,3,0.41304846361997805,95.28408448590051,0.6846208454489753,0.04047888214537425,13485.185438161483,1.0,0.0,1.0,False,7.95454637760906e-08,17344.323158183677,2481877.8483850565,2481877.8483850565,1043.534190843542,0.0,0.1659328689816534,,,,,,climb,,0.4754348710372699,0.20000000000004547
954,23257.183413642902,130.57015398399804,6095.999999999998,118735.1892024356,296.89745500370964,1210.6117930170644,3,0.41315347343896913,95.30830867590694,0.6842717124441744,0.040464997608237324,13487.41515605025,1.0,0.0,1.0,False,7.954380909571735e-08,17340.93783444811,2481993.2550140577,2481993.2550140577,1043.1793598996585,0.0,0.16569171811825426,,,,,,climb,,0.4754348710372699,0.20000000000004547
955,23257.14392820337,130.6032923276217,6095.999999999998,118761.30323323241,296.93694145670776,1210.8117930170645,3,0.4132583306467948,95.3324976608068,0.6839233509455972,0.040451151195048926,13489.644661997436,1.0,0.0,1.0,False,7.954215708635353e-08,17337.558723830592,2482108.509782566,2482108.509782566,1042.8249704718542,0.0,0.1654508427050187,,,,,,climb,,0.4754348710372699,0.20000000000004547
956,23257.104441750373,130.6363824961627,6095.999999999998,118787.42389169794,296.97642892200724,1211.0117930170645,3,0.4133630354177723,95.35665148081247,0.6835757589504684,0.040437342776876786,13491.873944577697,1.0,0.0,1.0,False,7.954050774424683e-08,17334.185814263445,2482223.6128064985,2482223.6128064985,1042.4710222814315,0.0,0.1652102427156907,,,,,,climb,,0.4754348710372699,0.20000000000004547
