,TP_total_temperature,TP_total_pressure
1665,"[102702.86761768206, 102702.86761768206, 500.5851860042802, 684.5019064340348, 1417.0561782643747, 1251.1558841853914, 1062.2846891555532, 854.8766098736327, 854.8766098736327]","[102702.86761768206, 102702.86761768206, 525022.7588514766, 1317389.919810126, 1225172.6254234172, 675203.9281621835, 308566.656863379, 111734.078917318, 111734.078917318]"
1666,"[102704.12807465237, 102704.12807465237, 500.5855721737495, 684.5017459220413, 1417.0519661495518, 1251.1521275669077, 1062.281472940907, 854.873891265195, 854.873891265195]","[102704.12807465237, 102704.12807465237, 525024.9303174148, 1317391.472358224, 1225174.0692931483, 675204.6267100092, 308566.9390059368, 111734.10140990773, 111734.10140990773]"
1667,"[102705.38867287902, 102705.38867287902, 500.58595840276536, 684.5015854302287, 1417.04775373142, 1251.1483706778934, 1062.2782564946247, 854.8711724334365, 854.8711724334365]","[102705.38867287902, 102705.38867287902, 525027.1020736578, 1317393.0252696048, 1225175.5135007324, 675205.3254361795, 308567.22122699954, 111734.1239077802, 111734.1239077802]"
1668,"[102706.64941185572, 102706.64941185572, 500.5863446177082, 684.5014248212618, 1417.0435405190606, 1251.1446130809913, 1062.2750394428717, 854.8684531726249, 854.8684531726249]","[102706.64941185572, 102706.64941185572, 525029.2738901046, 1317394.577759417, 1225176.957316258, 675206.0239283313, 308567.50333464344, 111734.14639957306, 111734.14639957306]"
1669,"[102707.91029107635, 102707.91029107635, 500.5867309172217, 684.5012642799926, 1417.039327176696, 1251.1408553679585, 1062.2718222914625, 854.8657337620252, 854.8657337620252]","[102707.91029107635, 102707.91029107635, 525031.4460741589, 1317396.1308817172, 1225178.4017199972, 675206.7227403804, 308567.7855867156, 111734.16890054582, 111734.16890054582]"
1670,"[102709.1713100354, 102709.1713100354, 500.58711732392834, 684.5011038490887, 1417.0351138587737, 1251.1370976763938, 1062.2686051580138, 854.8630142668694, 854.8630142668694]","[102709.1713100354, 102709.1713100354, 525033.6186960223, 1317397.6848790387, 1225179.846937506, 675207.4219998182, 308568.06804257585, 111734.19141420965, 111734.19141420965]"
1671,"[102710.43246822772, 102710.43246822772, 500.58750369331744, 684.5009432586256, 1417.030899598993, 1251.1333391454223, 1062.2653873066831, 854.8602942818286, 854.8602942818286]","[102710.43246822772, 102710.43246822772, 525035.7913043927, 1317399.238209764, 1225181.2915350806, 675208.1208966253, 308568.35032520455, 111734.2139182467, 111734.2139182467]"
1672,"[102711.6937651484, 102711.6937651484, 500.5878901164103, 684.5007826791976, 1417.0266850104567, 1251.1295803212581, 1062.2621692043565, 854.8575740647046, 854.8575740647046]","[102711.6937651484, 102711.6937651484, 525037.9641828927, 1317400.7918465761, 1225182.736417316, 675208.819941959, 308568.632672546, 111734.23642673828, 111734.23642673828]"
1673,"[102712.9552002932, 102712.9552002932, 500.5882765702643, 684.5006220682509, 1417.0224699420603, 1251.1258210692843, 1062.2589507359705, 854.8548535524382, 854.8548535524382]","[102712.9552002932, 102712.9552002932, 525040.1372595478, 1317402.3455456006, 1225184.1813574086, 675209.5190077192, 308568.9150249911, 111734.25893615393, 111734.25893615393]"
1674,"[102714.21677315801, 102714.21677315801, 500.5886630521985, 684.5004614211261, 1417.0182543785622, 1251.1220613759237, 1062.2557318899223, 854.8521327390125, 854.8521327390125]","[102714.21677315801, 102714.21677315801, 525042.3105256038, 1317403.8992792466, 1225185.6263296993, 675210.2180794547, 308569.1973758306, 111734.28144609417, 111734.28144609417]"
1675,"[102715.47848323935, 102715.47848323935, 500.5890496025592, 684.5003008136389, 1417.0140385932484, 1251.1183014846486, 1062.2525128743246, 854.8494117395534, 854.8494117395534]","[102715.47848323935, 102715.47848323935, 525044.4841065675, 1317405.4534792465, 1225187.0717356992, 675210.9173840742, 308569.4798307, 111734.3039628093, 111734.3039628093]"
1676,"[102716.74033003389, 102716.74033003389, 500.5894361832233, 684.5001401748416, 1417.0098223332106, 1251.1145411701443, 1062.249293496589, 854.8466904482563, 854.8466904482563]","[102716.74033003389, 102716.74033003389, 525046.6578830954, 1317407.0077396648, 1225188.5171978883, 675211.6167083185, 308569.76229035127, 111734.32648042249, 111734.32648042249]"
1677,"[102718.0023130389, 102718.0023130389, 500.58982276114585, 684.4999794432842, 1417.0056053795909, 1251.1107802374324, 1062.2460735900574, 854.843968773612, 854.843968773612]","[102718.0023130389, 102718.0023130389, 525048.8317516885, 1317408.5617087712, 1225189.9623891572, 675212.3158674126, 308570.044668796, 111734.34899384168, 111734.34899384168]"
1678,"[102719.26443175203, 102719.26443175203, 500.5902094272723, 684.4998187894178, 1417.0013883449699, 1251.1070192322625, 1062.2428536212187, 854.8412469732043, 854.8412469732043]","[102719.26443175203, 102719.26443175203, 525051.0059957426, 1317410.116358449, 1225191.4082133577, 675213.0153720952, 308570.32720378245, 111734.37151713698, 111734.37151713698]"
1679,"[102720.52668567117, 102720.52668567117, 500.5905961409558, 684.4996581375736, 1416.9971709595095, 1251.103257914237, 1062.2396333845916, 854.838524934119, 854.838524934119]","[102720.52668567117, 102720.52668567117, 525053.1804880394, 1317411.6712558172, 1225192.8542679101, 675213.7149949478, 308570.60978947196, 111734.39404404155, 111734.39404404155]"
1680,"[102721.78907429475, 102721.78907429475, 500.5909828362744, 684.4994973648104, 1416.9929527838804, 1251.0994958919598, 1062.2364125456277, 854.8358024722771, 854.8358024722771]","[102721.78907429475, 102721.78907429475, 525055.3550224911, 1317413.2256981737, 1225194.2998993017, 675214.4143667727, 308570.8922540337, 111734.41656438218, 111734.41656438218]"
1681,"[102723.05159712156, 102723.05159712156, 500.59136960667564, 684.4993366462579, 1416.988734447437, 1251.095733726124, 1062.2331915835887, 854.833079852305, 854.833079852305]","[102723.05159712156, 102723.05159712156, 525057.5298903045, 1317414.780684115, 1225195.7460362269, 675215.114012344, 308571.1748417484, 111734.43909261576, 111734.43909261576]"
1682,"[102724.3142536508, 102724.3142536508, 500.5917564115322, 684.4991759062832, 1416.9845156804643, 1251.0919711764423, 1062.229970293088, 854.8303569613383, 854.8303569613383]","[102724.3142536508, 102724.3142536508, 525059.704964322, 1317416.3357809626, 1225197.1922762953, 675215.8137043524, 308571.45744682895, 111734.46162247844, 111734.46162247844]"
1683,"[102725.57704338206, 102725.57704338206, 500.5921432355219, 684.499015116582, 1416.9802963829343, 1251.088208153801, 1062.2267485979564, 854.8276337577587, 854.8276337577587]","[102725.57704338206, 102725.57704338206, 525061.8801963471, 1317417.8908261752, 1225198.638468343, 675216.513357432, 308571.7400295575, 111734.48415161687, 111734.48415161687]"
1684,"[102726.83996581526, 102726.83996581526, 500.5925301315939, 684.4988543765378, 1416.9760769126226, 1251.0844449769445, 1062.2235267706476, 854.8249103921651, 854.8249103921651]","[102726.83996581526, 102726.83996581526, 525064.0557512181, 1317419.4463860171, 1225200.085138996, 675217.2132691845, 308572.02272847487, 111734.50668822907, 111734.50668822907]"
1685,"[102728.10302045073, 102728.10302045073, 500.59291707936023, 684.4986936483714, 1416.9718571355274, 1251.0806815264918, 1062.2203047091205, 854.8221868086738, 854.8221868086738]","[102728.10302045073, 102728.10302045073, 525066.2315649327, 1317421.00224387, 1225201.5320867992, 675217.9133258291, 308572.30549063644, 111734.52922917901, 111734.52922917901]"
1686,"[102729.36620678942, 102729.36620678942, 500.59330398513896, 684.4985327572192, 1416.9676364261563, 1251.0769172451942, 1062.217081937062, 854.8194627450391, 854.8194627450391]","[102729.36620678942, 102729.36620678942, 525068.4073447777, 1317422.5574006743, 1225202.9783826272, 675218.6130024428, 308572.58807172615, 111734.55176000313, 111734.55176000313]"
1687,"[102730.62952433233, 102730.62952433233, 500.5936910434177, 684.4983720671868, 1416.9634160913945, 1251.0731532973562, 1062.2138594496785, 854.8167387503612, 854.8167387503612]","[102730.62952433233, 102730.62952433233, 525070.5836972586, 1317424.1139336608, 1225204.4259583047, 675219.3133905842, 308572.87097984453, 111734.57431077394, 111734.57431077394]"
1688,"[102731.89297258115, 102731.89297258115, 500.5940780164552, 684.4982111339733, 1416.9591945397262, 1251.0693882650992, 1062.2106360350224, 854.814014156789, 854.814014156789]","[102731.89297258115, 102731.89297258115, 525072.7598801303, 1317425.6693058952, 1225205.8724544826, 675220.0131572288, 308573.1535945313, 111734.59684476352, 111734.59684476352]"
1689,"[102733.15655103774, 102733.15655103774, 500.5944650456453, 684.4980502223816, 1416.954972722001, 1251.065622995536, 1062.2074124171759, 854.8112893639342, 854.8112893639342]","[102733.15655103774, 102733.15655103774, 525074.9363342231, 1317427.2250278164, 1225207.3192758693, 675220.7130961057, 308573.43628525693, 111734.61938383906, 111734.61938383906]"
1690,"[102734.42025920434, 102734.42025920434, 500.59485215862225, 684.497889384447, 1416.9507508262284, 1251.0618576561658, 1062.2041887393134, 854.8085644511148, 854.8085644511148]","[102734.42025920434, 102734.42025920434, 525077.1131453876, 1317428.7813954484, 1225208.766697767, 675221.4133628133, 308573.7191244641, 111734.64193228603, 111734.64193228603]"
1691,"[102735.684096584, 102735.684096584, 500.59523931732474, 684.4977285493331, 1416.9465285998792, 1251.0580920220125, 1062.2009648091357, 854.8058393126787, 854.8058393126787]","[102735.684096584, 102735.684096584, 525079.2901944729, 1317430.3380034952, 1225210.2143432507, 675222.113744429, 308574.002013062, 111734.66448423694, 111734.66448423694]"
1692,"[102736.94806267966, 102736.94806267966, 500.59562648623574, 684.4975676509622, 1416.9423058074856, 1251.0543258832988, 1062.1977404473353, 854.8031138501372, 854.8031138501372]","[102736.94806267966, 102736.94806267966, 525081.467370265, 1317431.8944738165, 1225211.6618606495, 675222.8140422974, 308574.2848586004, 111734.68703421736, 111734.68703421736]"
1693,"[102738.2121569948, 102738.2121569948, 500.59601369552144, 684.497406746104, 1416.9380826540275, 1251.0505594226438, 1062.1945158100098, 854.8003881499326, 854.8003881499326]","[102738.2121569948, 102738.2121569948, 525083.644766516, 1317433.4511294623, 1225213.1095504, 675223.5144262186, 308574.56774013204, 111734.70958690411, 111734.70958690411]"
1694,"[102739.47637903348, 102739.47637903348, 500.5964009248274, 684.4972457970392, 1416.9338590057077, 1251.0467925208486, 1062.191290795275, 854.7976621562636, 854.7976621562636]","[102739.47637903348, 102739.47637903348, 525085.8223193281, 1317435.0077541585, 1225214.5572113674, 675224.2147825932, 308574.8506047981, 111734.73213916617, 111734.73213916617]"
1695,"[102740.74072830005, 102740.74072830005, 500.59678821945926, 684.4970848888528, 1416.9296351690234, 1251.043025450973, 1062.1880656365342, 854.7949359981968, 854.7949359981968]","[102740.74072830005, 102740.74072830005, 525088.0001696984, 1317436.5648325754, 1225216.0052942953, 675224.9153661447, 308575.13357118, 111734.7546980202, 111734.7546980202]"
1696,"[102742.00520429914, 102742.00520429914, 500.59717551866237, 684.4969239082633, 1416.9254107392615, 1251.0392578524604, 1062.1848400255997, 854.79220950618, 854.79220950618]","[102742.00520429914, 102742.00520429914, 525090.1781276582, 1317438.1217171468, 1225217.4531969465, 675225.6158366473, 308575.4164809318, 111734.77725409117, 111734.77725409117]"
1697,"[102743.2698065358, 102743.2698065358, 500.59756288793346, 684.496762978119, 1416.9211861583092, 1251.0354901189892, 1062.181614298974, 854.789482866126, 854.789482866126]","[102743.2698065358, 102743.2698065358, 525092.3563972133, 1317439.679108091, 1225218.9015705246, 675226.3165620867, 308575.6995053544, 111734.79981751648, 111734.79981751648]"
1698,"[102744.53453451571, 102744.53453451571, 500.59795020847525, 684.4966018765797, 1416.9169606322303, 1251.0317215432437, 1062.1783878520732, 854.7867557450563, 854.7867557450563]","[102744.53453451571, 102744.53453451571, 525094.5346072675, 1317441.2357382043, 1225220.34923653, 675227.0168766367, 308575.9823345464, 111734.82236995024, 111734.82236995024]"
1699,"[102745.79938774476, 102745.79938774476, 500.59833768459936, 684.4964409861212, 1416.9127355337623, 1251.0279533481967, 1062.17516173025, 854.7840287197247, 854.7840287197247]","[102745.79938774476, 102745.79938774476, 525096.7133950127, 1317442.7937896224, 1225221.7982243488, 675227.7179269812, 308576.2655022658, 111734.84494298416, 111734.84494298416]"
1700,"[102747.06436572914, 102747.06436572914, 500.59872513946476, 684.4962799763423, 1416.9085096797403, 1251.0241844797688, 1062.1719350325195, 854.781301293724, 854.781301293724]","[102747.06436572914, 102747.06436572914, 525098.8922082216, 1317444.3513754935, 1225223.246779209, 675228.4187216909, 308576.54854705394, 111734.86750930152, 111734.86750930152]"
1701,"[102748.32946797559, 102748.32946797559, 500.5991126259302, 684.4961189464532, 1416.9042834272964, 1251.0204152561303, 1062.1687080308434, 854.7785736173803, 854.7785736173803]","[102748.32946797559, 102748.32946797559, 525101.071211465, 1317445.9090611192, 1225224.6954268408, 675229.1195578573, 308576.8316072132, 111734.89007708644, 111734.89007708644]"
1702,"[102749.59469399124, 102749.59469399124, 500.5995001337552, 684.4959578776483, 1416.9000567104385, 1251.0166456184909, 1062.1654806749725, 854.7758456633585, 854.7758456633585]","[102749.59469399124, 102749.59469399124, 525103.250372408, 1317447.4667381889, 1225226.1440665156, 675229.8203786142, 308577.11465629196, 111734.91264477074, 111734.91264477074]"
1703,"[102750.86004328348, 102750.86004328348, 500.59988769306744, 684.4957968266225, 1416.8958297338645, 1251.012875749217, 1062.1622531207886, 854.7731175179808, 854.7731175179808]","[102750.86004328348, 102750.86004328348, 525105.429784688, 1317449.024729336, 1225227.5929982825, 675230.52135354, 308577.3977732392, 111734.93521702547, 111734.93521702547]"
1704,"[102752.12551536025, 102752.12551536025, 500.60027526839826, 684.4956357273852, 1416.8916022624048, 1251.009105438798, 1062.1590251892117, 854.7703890828783, 854.7703890828783]","[102752.12551536025, 102752.12551536025, 525107.609337243, 1317450.5826569237, 1225229.041870939, 675231.2222842452, 308577.6808657285, 111734.95778838331, 111734.95778838331]"
1705,"[102753.39110972984, 102753.39110972984, 500.60066293022294, 684.495474712094, 1416.8873747713144, 1251.0053351106396, 1062.1557972421554, 854.7676605579738, 854.7676605579738]","[102753.39110972984, 102753.39110972984, 525109.7892496228, 1317452.14127432, 1225230.4913851176, 675231.9235666441, 308577.96411806095, 111734.98036975115, 111734.98036975115]"
1706,"[102754.6568259009, 102754.6568259009, 500.60105057498123, 684.4953135874041, 1416.883146568815, 1251.001564148439, 1062.1525687528297, 854.7649316531775, 854.7649316531775]","[102754.6568259009, 102754.6568259009, 525111.969198275, 1317453.6994769676, 1225231.9405135799, 675232.6246203765, 308578.247260117, 111735.00294513784, 111735.00294513784]"
1707,"[102755.92266338247, 102755.92266338247, 500.60143825801515, 684.4951524571685, 1416.878918028678, 1250.9977928851906, 1062.149340005867, 854.7622025258003, 854.7622025258003]","[102755.92266338247, 102755.92266338247, 525114.1493555249, 1317455.2578566791, 1225233.3898067116, 675233.3257564658, 308578.53043668263, 111735.02552311124, 111735.02552311124]"
1708,"[102757.18862168392, 102757.18862168392, 500.601825976653, 684.4949913167361, 1416.8746891356504, 1250.9940213073064, 1062.1461109896554, 854.7594731698098, 854.7594731698098]","[102757.18862168392, 102757.18862168392, 525116.3297126581, 1317456.8163859365, 1225234.839238921, 675234.0269604968, 308578.81364106556, 111735.04810327296, 111735.04810327296]"
1709,"[102758.45470031528, 102758.45470031528, 500.60221377612106, 684.4948302510393, 1416.870460195666, 1250.9902496873449, 1062.1428819371695, 854.7567437140349, 854.7567437140349]","[102758.45470031528, 102758.45470031528, 525118.5104104354, 1317458.375548562, 1225236.2892601627, 675234.7284867478, 308579.09699163993, 111735.07069262768, 111735.07069262768]"
1710,"[102759.72089878663, 102759.72089878663, 500.6026015680341, 684.4946690951145, 1416.866230618697, 1250.9864774996522, 1062.1396523991023, 854.7540139111052, 854.7540139111052]","[102759.72089878663, 102759.72089878663, 525120.6911726573, 1317459.93440199, 1225237.7389938508, 675235.4298399795, 308579.38025790633, 111735.09327752927, 111735.09327752927]"
1711,"[102760.98721660872, 102760.98721660872, 500.60298937494065, 684.4945078914797, 1416.8620005586022, 1250.982704881302, 1062.1364224926213, 854.7512838259944, 854.7512838259944]","[102760.98721660872, 102760.98721660872, 525122.872069314, 1317461.493187943, 1225239.188664787, 675236.1311472523, 308579.66349902365, 111735.11586147726, 111735.11586147726]"
1712,"[102762.25365329243, 102762.25365329243, 500.603377209299, 684.4943466637797, 1416.8577701015777, 1250.9789319090892, 1062.13319228337, 854.7485534952658, 854.7485534952658]","[102762.25365329243, 102762.25365329243, 525125.0531389082, 1317463.0520404202, 1225240.638397591, 675236.8324790269, 308579.94674780563, 111735.13844641167, 111735.13844641167]"
1713,"[102763.52020834919, 102763.52020834919, 500.6037651364748, 684.4941855346137, 1416.853539688597, 1250.975158975877, 1062.1299621071548, 854.7458231044474, 854.7458231044474]","[102763.52020834919, 102763.52020834919, 525127.2345850532, 1317464.611658246, 1225242.088842169, 675237.534202554, 308580.230175211, 111735.16104244979, 111735.16104244979]"
1714,"[102764.78688129097, 102764.78688129097, 500.6041530353679, 684.4940242778291, 1416.8493085102464, 1250.971385360562, 1062.126731347606, 854.7430923140507, 854.7430923140507]","[102764.78688129097, 102764.78688129097, 525129.4160294526, 1317466.1707495921, 1225243.5387971208, 675238.2356390698, 308580.5134653159, 111735.18363088903, 111735.18363088903]"
1715,"[102766.0536716299, 102766.0536716299, 500.6045409814255, 684.49386303488, 1416.845077075098, 1250.9676115162317, 1062.1235003920078, 854.7403613379867, 854.7403613379867]","[102766.0536716299, 102766.0536716299, 525131.5977071816, 1317467.7301209064, 1225244.989012443, 675238.9372123793, 308580.79681540374, 111735.20622340491, 111735.20622340491]"
1716,"[102767.32057887848, 102767.32057887848, 500.6049290047196, 684.4937018623539, 1416.8408455874537, 1250.9638376249, 1062.1202693959406, 854.7376302624083, 854.7376302624083]","[102767.32057887848, 102767.32057887848, 525133.7797117148, 1317469.29009423, 1225246.439787634, 675239.6390917496, 308581.08030427847, 111735.2288246596, 111735.2288246596]"
1717,"[102768.58760254974, 102768.58760254974, 500.6053170496797, 684.4935406566589, 1416.8366136773145, 1250.9600633569373, 1062.117038077652, 854.7348989323289, 854.7348989323289]","[102768.58760254974, 102768.58760254974, 525135.9618692555, 1317470.8500773045, 1225247.8905718932, 675240.3409660158, 308581.3637871214, 111735.25142607889, 111735.25142607889]"
1718,"[102769.8547421571, 102769.8547421571, 500.6057050783897, 684.4933793472227, 1416.8323810930647, 1250.9562884881805, 1062.1138062455375, 854.7321672424673, 854.7321672424673]","[102769.8547421571, 102769.8547421571, 525138.1440611008, 1317472.4096663406, 1225249.3409896968, 675241.0426230454, 308581.64716520807, 111735.27402181661, 111735.27402181661]"
1719,"[102771.12199721423, 102771.12199721423, 500.6060931561842, 684.4932180565842, 1416.8281482754596, 1250.9525134113, 1062.1105742352395, 854.7294353782593, 854.7294353782593]","[102771.12199721423, 102771.12199721423, 525140.3264907727, 1317473.9695598315, 1225250.7916906434, 675241.744429918, 308581.93060941884, 111735.29662198553, 111735.29662198553]"
1720,"[102772.38936723542, 102772.38936723542, 500.60648127535745, 684.4930567706731, 1416.82391517546, 1250.948738082608, 1062.1073420094165, 854.7267033194826, 854.7267033194826]","[102772.38936723542, 102772.38936723542, 525142.5091338492, 1317475.5296765054, 1225252.2425991502, 675242.4463439729, 308582.21409991174, 111735.31922540884, 111735.31922540884]"
1721,"[102773.65685173514, 102773.65685173514, 500.60686941562034, 684.4928954518841, 1416.8196816596471, 1250.944962383244, 1062.1041094664736, 854.7239710104848, 854.7239710104848]","[102773.65685173514, 102773.65685173514, 525144.6919266394, 1317477.089800754, 1225253.6935147014, 675243.148251961, 308582.4975839912, 111735.34182896501, 111735.34182896501]"
1722,"[102774.92445022837, 102774.92445022837, 500.6072576045169, 684.492734152075, 1416.8154479153552, 1250.9411864801052, 1062.1008767490703, 854.7212385302931, 854.7212385302931]","[102774.92445022837, 102774.92445022837, 525146.8749547306, 1317478.6502276252, 1225255.1447116914, 675243.8503089653, 308582.78113385936, 111735.36443692584, 111735.36443692584]"
1723,"[102776.19216223044, 102776.19216223044, 500.60764580414326, 684.4925728006943, 1416.81121369104, 1250.9374101490926, 1062.0976436656572, 854.7185057736547, 854.7185057736547]","[102776.19216223044, 102776.19216223044, 525149.0580994587, 1317480.210553456, 1225256.5958147142, 675244.55230292, 308583.0646508235, 111735.38704344703, 111735.38704344703]"
1724,"[102777.45998725707, 102777.45998725707, 500.6080340420408, 684.4924114495946, 1416.8069791740131, 1250.9336335570833, 1062.0944103588765, 854.7157728195872, 854.7157728195872]","[102777.45998725707, 102777.45998725707, 525151.2414464036, 1317481.771073264, 1225258.0470981356, 675245.2543888907, 308583.34820707736, 111735.40965279988, 111735.40965279988]"
1725,"[102778.72792482434, 102778.72792482434, 500.60842235077007, 684.4922501600147, 1416.80274458524, 1250.929856900937, 1062.0911769969985, 854.7130397612382, 854.7130397612382]","[102778.72792482434, 102778.72792482434, 525153.4250968103, 1317483.332135651, 1225259.4988861554, 675245.9567501016, 308583.63188792235, 111735.43227003128, 111735.43227003128]"
1726,"[102779.99597444884, 102779.99597444884, 500.60881062198973, 684.4920887296622, 1416.7985092008382, 1250.9260795357497, 1062.087943028786, 854.7103062950246, 854.7103062950246]","[102779.99597444884, 102779.99597444884, 525155.6087121891, 1317484.8925849695, 1225260.9501040217, 675246.6587793465, 308583.9154107423, 111735.45487841003, 111735.45487841003]"
1727,"[102781.26413564743, 102781.26413564743, 500.6091989687765, 684.4919273703671, 1416.794273781688, 1250.9223021393893, 1062.084709033656, 854.7075727407977, 854.7075727407977]","[102781.26413564743, 102781.26413564743, 525157.7926450667, 1317486.4536294024, 1225262.4018753443, 675247.361111526, 308584.1990710765, 111735.47749542806, 111735.47749542806]"
1728,"[102782.53240793734, 102782.53240793734, 500.6095873507245, 684.4917660068968, 1416.7900380594572, 1250.9185244728014, 1062.081474807277, 854.7048389862541, 854.7048389862541]","[102782.53240793734, 102782.53240793734, 525159.9767689705, 1317488.0148385686, 1225263.8537998688, 675248.0635205364, 308584.48276369955, 111735.5001148543, 111735.5001148543]"
1729,"[102783.80079083634, 102783.80079083634, 500.60997573750706, 684.4916045828704, 1416.7858018333986, 1250.914746357142, 1062.078240196781, 854.702104947468, 854.702104947468]","[102783.80079083634, 102783.80079083634, 525162.1609888831, 1317489.575889689, 1225265.3055774109, 675248.7658368131, 308584.76640970085, 111735.52273201563, 111735.52273201563]"
1730,"[102785.06928386241, 102785.06928386241, 500.61036418682346, 684.4914432065434, 1416.7815654930419, 1250.9109681394436, 1062.075005498801, 854.6993707883644, 854.6993707883644]","[102785.06928386241, 102785.06928386241, 525164.3454845083, 1317491.1373997435, 1225266.7577817615, 675249.4683846029, 308585.05016002216, 111735.54535584453, 111735.54535584453]"
1731,"[102786.33788653418, 102786.33788653418, 500.61075264068694, 684.4912817698007, 1416.777328652155, 1250.9071894756148, 1062.0717704192223, 854.6966363471331, 854.6966363471331]","[102786.33788653418, 102786.33788653418, 525166.5300745051, 1317492.6987506554, 1225268.2098381096, 675250.1708391728, 308585.333863529, 111735.56797739278, 111735.56797739278]"
1732,"[102787.6065983703, 102787.6065983703, 500.6111411391854, 684.4911203479581, 1416.7730915821653, 1250.9034106074714, 1062.068535164742, 854.6939017381094, 854.6939017381094]","[102787.6065983703, 102787.6065983703, 525168.7148836139, 1317494.2603713828, 1225269.662145386, 675250.8734259702, 308585.61762517504, 111735.59060287045, 111735.59060287045]"
1733,"[102788.87541889015, 102788.87541889015, 500.6115296469756, 684.4909588752511, 1416.768854048678, 1250.8996313261925, 1062.06529955687, 854.6911668632365, 854.6911668632365]","[102788.87541889015, 102788.87541889015, 525170.8998011622, 1317495.8218855895, 1225271.1143535983, 675251.5759472883, 308585.9013529517, 111735.61322682924, 111735.61322682924]"
1734,"[102790.14434761327, 102790.14434761327, 500.6119181815135, 684.4907973846657, 1416.7646161713535, 1250.8958517383858, 1062.0620636867327, 854.6884317731242, 854.6884317731242]","[102790.14434761327, 102790.14434761327, 525173.0848812592, 1317497.3834806157, 1225272.5666369726, 675252.2785016128, 308586.18509271694, 111735.63585198135, 111735.63585198135]"
1735,"[102791.41338405978, 102791.41338405978, 500.61230676276006, 684.4906359138731, 1416.7603780866455, 1250.8920719656185, 1062.0588276582425, 854.6856965254315, 854.6856965254315]","[102791.41338405978, 102791.41338405978, 525175.2701858339, 1317498.9453705468, 1225274.0191946086, 675252.9812014828, 308586.46889686934, 111735.65848142639, 111735.65848142639]"
1736,"[102792.68252774999, 102792.68252774999, 500.61269539810206, 684.4904744770266, 1416.7561398466892, 1250.8882920543392, 1062.0555915111045, 854.682961142414, 854.682961142414]","[102792.68252774999, 102792.68252774999, 525177.4557375722, 1317500.5076352262, 1225275.4721007606, 675253.6840888972, 308586.75278497493, 111735.68111632015, 111735.68111632015]"
1737,"[102793.95177820482, 102793.95177820482, 500.6130840145217, 684.4903129378968, 1416.7519009644468, 1250.8845115706492, 1062.0523548744407, 854.68022541993, 854.68022541993]","[102793.95177820482, 102793.95177820482, 525179.641308219, 1317502.0694960963, 1225276.9246313698, 675254.3867547979, 308587.03656664875, 111735.70374539078, 111735.70374539078]"
1738,"[102795.22113494537, 102795.22113494537, 500.61347266967323, 684.4901514046524, 1416.7476618291255, 1250.8807308612934, 1062.0491180446372, 854.6774895217688, 854.6774895217688]","[102795.22113494537, 102795.22113494537, 525181.8270773436, 1317503.6315696517, 1225278.377359776, 675255.0895231738, 308587.320392712, 111735.72637756387, 111735.72637756387]"
1739,"[102796.49059749323, 102796.49059749323, 500.61386135587253, 684.4899898632582, 1416.743422391792, 1250.8769498826787, 1062.045880984434, 854.674753427746, 854.674753427746]","[102796.49059749323, 102796.49059749323, 525184.0130205965, 1317505.1937748357, 1225279.8302105973, 675255.7923514781, 308587.6042433766, 111735.74901166592, 111735.74901166592]"
1740,"[102797.76016537045, 102797.76016537045, 500.61425011316027, 684.4898283889394, 1416.7391829235394, 1250.8731688763237, 1062.0426439002742, 854.6720172520553, 854.6720172520553]","[102797.76016537045, 102797.76016537045, 525186.1992625789, 1317506.756540106, 1225281.2835822986, 675256.4954648948, 308587.88822347403, 111735.77165390005, 111735.77165390005]"
1741,"[102799.02983809929, 102799.02983809929, 500.61463882083143, 684.4896667562756, 1416.734942617546, 1250.8693871234332, 1062.0394061777617, 854.6692806562775, 854.6692806562775]","[102799.02983809929, 102799.02983809929, 525188.3854262003, 1317508.3185777823, 1225282.7362773377, 675257.1981868371, 308588.1720180949, 111735.79428562339, 111735.79428562339]"
1742,"[102800.29961520253, 102800.29961520253, 500.6150276219, 684.489505233084, 1416.7307024354077, 1250.8656054806934, 1062.0361685491605, 854.6665440445445, 854.6665440445445]","[102800.29961520253, 102800.29961520253, 525190.5719574452, 1317509.881415671, 1225284.189716574, 675257.9013201594, 308588.4560009544, 111735.81692895539, 111735.81692895539]"
1743,"[102801.56949620333, 102801.56949620333, 500.6154164333435, 684.4893436644217, 1416.7264618229844, 1250.8618234544228, 1062.0329305924924, 854.6638071845364, 854.6638071845364]","[102801.56949620333, 102801.56949620333, 525192.7585968307, 1317511.4441683905, 1225285.6430766033, 675258.6043996678, 308588.73995553755, 111735.83957107751, 111735.83957107751]"
1744,"[102802.83948062525, 102802.83948062525, 500.6158052424715, 684.4891820268884, 1416.7222206977615, 1250.8580409711117, 1062.029692244927, 854.6610700419666, 854.6610700419666]","[102802.83948062525, 102802.83948062525, 525194.9453043832, 1317513.006701431, 1225287.096232331, 675259.3073547281, 308589.0238489845, 111735.8622100423, 111735.8622100423]"
1745,"[102804.10956799213, 102804.10956799213, 500.61619414453725, 684.4890204989737, 1416.7179797010604, 1250.854258602113, 1062.0264539948357, 854.6583328864856, 854.6583328864856]","[102804.10956799213, 102804.10956799213, 525197.1323770287, 1317514.5700327049, 1225288.5501304155, 675260.0107202597, 308589.3079302954, 111735.88486058709, 111735.88486058709]"
