,TP_total_temperature,TP_total_pressure
2993,"[73613.22479042501, 73613.22479042501, 482.26638764061704, 664.4753751210499, 1403.8983015851506, 1239.49860633118, 1050.4550952157451, 827.0749780628621, 827.0749780628621]","[73613.22479042501, 73613.22479042501, 400486.9980098477, 1027572.7954283644, 955642.699748379, 526582.4946898787, 238540.2280155659, 77982.10309123754, 77982.10309123754]"
2994,"[73506.37147498237, 73506.37147498237, 482.19368772440026, 664.4026777153351, 1403.8983209282665, 1239.4989108739971, 1050.455727607989, 826.9965475925635, 826.9965475925635]","[73506.37147498237, 73506.37147498237, 400043.3196354545, 1026559.1801106454, 954700.0375029002, 526063.6485588906, 238305.59865974876, 77870.6383229829, 77870.6383229829]"
2995,"[73399.82409164587, 73399.82409164587, 482.1211144217892, 664.3301069292876, 1403.8983403180857, 1239.4992149570971, 1050.4563589579357, 826.9182326319199, 826.9182326319199]","[73399.82409164587, 73399.82409164587, 399600.7717172757, 1025548.0196971451, 953759.658318345, 525546.0582842868, 238071.53669590218, 77759.49070816935, 77759.49070816935]"
2996,"[73293.58164294413, 73293.58164294413, 482.0486675509169, 664.2576625802399, 1403.8983597484403, 1239.4995185757052, 1050.4569892624447, 826.8400330998844, 826.8400330998844]","[73293.58164294413, 73293.58164294413, 399159.3510336593, 1024539.3076248149, 952821.556091078, 525029.7205113476, 237838.0406103163, 77648.65922625536, 77648.65922625536]"
2997,"[73187.64313500104, 73187.64313500104, 481.97634692675354, 664.1853444795174, 1403.8983791912485, 1239.4998217055238, 1050.4576185017186, 826.7619489061003, 826.7619489061003]","[73187.64313500104, 73187.64313500104, 398719.0543649876, 1023533.0373217461, 951885.724709224, 524514.6318804226, 237605.10888690164, 77538.14285988847, 77538.14285988847]"
2998,"[73082.00757752203, 73082.00757752203, 481.9041523670124, 664.1131524434852, 1403.8983986361218, 1239.5001243380175, 1050.4582466694073, 826.6839799674385, 826.6839799674385]","[73082.00757752203, 73082.00757752203, 398279.8785082048, 1022529.2022576749, 950952.1580996377, 524000.78905345453, 237372.740019424, 77427.94059574336, 77427.94059574336]"
2999,"[72976.6739837806, 72976.6739837806, 481.83208369705136, 664.0410863027137, 1403.8984181232222, 1239.5004265096848, 1050.458873797585, 826.6061262217141, 826.6061262217141]","[72976.6739837806, 72976.6739837806, 397841.8202887916, 1021527.795985649, 950020.8502666536, 523488.18873586005, 237140.93252159766, 77318.0514252133, 77318.0514252133]"
3000,"[72871.64137060469, 72871.64137060469, 481.7601407334134, 663.9691458711939, 1403.8984376328874, 1239.5007282037275, 1050.4594998728503, 826.5283875816078, 826.5283875816078]","[72871.64137060469, 72871.64137060469, 397404.8765202482, 1020528.8120013493, 949091.7951612549, 522976.8276026554, 236909.68489300905, 77208.47434202487, 77208.47434202487]"
3001,"[72766.9087583636, 72766.9087583636, 481.68832329903074, 663.8973309747737, 1403.8984571875824, 1239.5010294408776, 1050.4601249138238, 826.4507639772316, 826.4507639772316]","[72766.9087583636, 72766.9087583636, 396969.0440414445, 1019532.2438728809, 948164.9868017794, 522466.7023666158, 236678.99565055856, 77099.2083444152, 77099.2083444152]"
3002,"[72662.4751709543, 72662.4751709543, 481.6166312105348, 663.8256414274226, 1403.8984767667985, 1239.5013302035818, 1050.4607489064592, 826.3732553205996, 826.3732553205996]","[72662.4751709543, 72662.4751709543, 396534.3196854286, 1018538.0851324744, 947240.4191732013, 521957.809721403, 236448.8633022258, 76990.25243329022, 76990.25243329022]"
3003,"[72558.3396357882, 72558.3396357882, 481.5450642849159, 663.7540770436876, 1403.8984963517073, 1239.5016304757833, 1050.461371837986, 826.2958615242733, 826.2958615242733]","[72558.3396357882, 72558.3396357882, 396100.70029576396, 1017546.3293332905, 946318.0862799602, 521450.146371398, 236219.28636083147, 76881.60561317095, 76881.60561317095]"
3004,"[72454.501183778, 72454.501183778, 481.4736223454306, 663.6826376497401, 1403.8985159647684, 1239.5019302782077, 1050.4619937270177, 826.2185825178971, 826.2185825178971]","[72454.501183778, 72454.501183778, 395668.18274093675, 1016556.9700995405, 945397.9821925728, 520943.70905802265, 235990.2633561792, 76773.26689302966, 76773.26689302966]"
3005,"[72350.95884932441, 72350.95884932441, 481.4023052128057, 663.6113230669246, 1403.8985356107435, 1239.5022296158138, 1050.462614578714, 826.1414182235743, 826.1414182235743]","[72350.95884932441, 72350.95884932441, 395236.7638927659, 1015570.001051532, 944480.1009779248, 520438.4945203765, 235761.79281689881, 76665.23528501017, 76665.23528501017]"
3006,"[72247.71167030274, 72247.71167030274, 481.3311127053643, 663.5401331119949, 1403.8985552775384, 1239.502528478543, 1050.4632343854205, 826.0643685562198, 826.0643685562198]","[72247.71167030274, 72247.71167030274, 394806.4406267094, 1014585.4158067787, 943564.4367003043, 519934.4994958236, 235533.87327071634, 76557.50980443339, 76557.50980443339]"
3007,"[72144.75868805037, 72144.75868805037, 481.26004464845215, 663.469067614742, 1403.8985749994051, 1239.5028268976246, 1050.4638531747114, 825.9874334499456, 825.9874334499456]","[72144.75868805037, 72144.75868805037, 394377.2098448392, 1013603.208059905, 942650.9834957117, 519431.72076195077, 235306.50326381082, 76450.08947113903, 76450.08947113903]"
3008,"[72042.098947353, 72042.098947353, 481.18910085495935, 663.3981263815645, 1403.8985947263254, 1239.5031248292137, 1050.4644709101033, 825.9106128035352, 825.9106128035352]","[72042.098947353, 72042.098947353, 393949.0684282883, 1012623.3714174194, 941739.7354182001, 518930.1550498056, 235079.68132079093, 76342.97330667204, 76342.97330667204]"
3009,"[71939.73149643197, 71939.73149643197, 481.11828114756344, 663.3273092370689, 1403.8986144731637, 1239.5034222872669, 1050.4650876044311, 825.8339065427098, 825.8339065427098]","[71939.73149643197, 71939.73149643197, 393522.01329148567, 1011645.8995862791, 940830.6866152396, 518429.7991429164, 234853.40599037256, 76236.16033746728, 76236.16033746728]"
3010,"[71837.6553869314, 71837.6553869314, 481.0475853498087, 663.2566160073848, 1403.8986342598394, 1239.5037192902448, 1050.465703274372, 825.7573145951529, 825.7573145951529]","[71837.6553869314, 71837.6553869314, 393096.0413603267, 1010670.7862980763, 939923.8312572109, 517930.6498374835, 234627.67582701548, 76129.64959355339, 76129.64959355339]"
3011,"[71735.86967390496, 71735.86967390496, 480.9770132799484, 663.1860465086477, 1403.8986540700334, 1239.5040158243216, 1050.4663179090544, 825.6808368732748, 825.6808368732748]","[71735.86967390496, 71735.86967390496, 392671.1495571765, 1009698.0252569512, 939019.1634889647, 517432.7039150223, 234402.48937830544, 76023.44010765522, 76023.44010765522]"
3012,"[71634.37341580322, 71634.37341580322, 480.90656475773216, 663.1156005596922, 1403.8986738966971, 1239.5043118839317, 1050.4669315046542, 825.6044732932103, 825.6044732932103]","[71634.37341580322, 71634.37341580322, 392247.33481736755, 1008727.6101969954, 938116.6774832058, 516935.9581725156, 234177.84519886159, 75917.53091615581, 75917.53091615581]"
3013,"[71533.16567446069, 71533.16567446069, 480.8362396040282, 663.0452779813459, 1403.8986937395177, 1239.5046074695088, 1050.4675440624658, 825.5282237737628, 825.5282237737628]","[71533.16567446069, 71533.16567446069, 391824.59408823634, 1007759.5348789636, 937216.3674374362, 516440.40942068223, 233953.74184953977, 75811.92105902934, 75811.92105902934]"
3014,"[71432.2455150831, 71432.2455150831, 480.7660376483642, 662.9750786105323, 1403.8987136554783, 1239.50490263253, 1050.4681556273342, 825.4520882575083, 825.4520882575083]","[71432.2455150831, 71432.2455150831, 391402.9243473435, 1006793.793153697, 936318.2276329383, 515946.0545172838, 233730.17791279493, 75706.60958090992, 75706.60958090992]"
3015,"[71331.61200623465, 71331.61200623465, 480.6959587032944, 662.9050022523279, 1403.8987335869656, 1239.505197322381, 1050.4687661569965, 825.3760666390467, 825.3760666390467]","[71331.61200623465, 71331.61200623465, 390982.32254031923, 1005830.3787460155, 935422.2522337944, 515452.8902536449, 233507.15194033735, 75601.59552739926, 75601.59552739926]"
3016,"[71231.2642198252, 71231.2642198252, 480.6260025900324, 662.8350487279052, 1403.898753533661, 1239.5054915394885, 1050.469375652739, 825.3001588367533, 825.3001588367533]","[71231.2642198252, 71231.2642198252, 390562.78564299265, 1004869.2854708385, 934528.4354878799, 514960.9134681403, 233284.6625054816, 75496.8779487341, 75496.8779487341]"
3017,"[71131.20123109808, 71131.20123109808, 480.5561691329251, 662.7652178641943, 1403.8987735154674, 1239.5057853022947, 1050.469984131219, 825.2243647773035, 825.2243647773035]","[71131.20123109808, 71131.20123109808, 390144.3106479153, 1003910.5071863747, 933636.7716833286, 514470.1210216184, 233062.70819180924, 75392.45589897872, 75392.45589897872]"
3018,"[71031.42211861677, 71031.42211861677, 480.4864581505297, 662.6955094771951, 1403.898793512682, 1239.5060785939568, 1050.4705915789864, 825.1486843707042, 825.1486843707042]","[71031.42211861677, 71031.42211861677, 389726.8945427642, 1002954.0377190581, 932747.2550787241, 513980.5097579805, 232841.2875749863, 75288.32843473289, 75288.32843473289]"
3019,"[70931.92596425295, 70931.92596425295, 480.4168694673011, 662.6259233938353, 1403.898813544358, 1239.5063714321589, 1050.4711980120503, 825.0731175429999, 825.0731175429999]","[70931.92596425295, 70931.92596425295, 389310.5343385522, 1001999.8709617277, 931859.8799944068, 513492.0765557413, 232620.39924654685, 75184.49461679472, 75184.49461679472]"
3020,"[70832.71185317382, 70832.71185317382, 480.34740290680685, 662.55645943928, 1403.8988336228047, 1239.5066638285762, 1050.471803441292, 824.9976642172837, 824.9976642172837]","[70832.71185317382, 70832.71185317382, 388895.22705318994, 1001048.0008165052, 930974.6407593498, 513004.81829803094, 232400.04180005615, 75080.9535091754, 75080.9535091754]"
3021,"[70733.77887382946, 70733.77887382946, 480.27805828268276, 662.4871174200157, 1403.898853692935, 1239.5069557348418, 1050.4724078263625, 824.9223242883837, 824.9223242883837]","[70733.77887382946, 70733.77887382946, 388480.96968970046, 1000098.4211190323, 930091.5316407001, 512518.7318328142, 232180.2138127615, 74977.70417779023, 74977.70417779023]"
3022,"[70635.12611794079, 70635.12611794079, 480.208835425016, 662.4178971731932, 1403.8988738091757, 1239.5072472001511, 1050.473011210155, 824.8470976967031, 824.8470976967031]","[70635.12611794079, 70635.12611794079, 388067.7592997282, 999151.1258595095, 929210.5470493438, 512033.81408895814, 231960.9138991295, 74874.74569422723, 74874.74569422723]"
3023,"[70536.75268048674, 70536.75268048674, 480.13973415471605, 662.3487985186945, 1403.8988939636095, 1239.5075382181592, 1050.4736135881737, 824.7719843564895, 824.7719843564895]","[70536.75268048674, 70536.75268048674, 387655.5929217682, 998206.1089678168, 928331.6813400696, 511550.061963402, 231742.14065880454, 74772.0771320612, 74772.0771320612]"
3024,"[70438.65765969252, 70438.65765969252, 480.07075429356684, 662.2798212779317, 1403.898914153371, 1239.5078287870206, 1050.4742149597614, 824.6969841839676, 824.6969841839676]","[70438.65765969252, 70438.65765969252, 387244.4676053588, 997263.3643977406, 927454.9288898988, 511067.47236538265, 231523.89269700553, 74669.69756828231, 74669.69756828231]"
3025,"[70340.8401570167, 70340.8401570167, 480.00189566071043, 662.2109652672702, 1403.8989343570668, 1239.5081188883828, 1050.4748153101752, 824.6220970874977, 824.6220970874977]","[70340.8401570167, 70340.8401570167, 386834.3804026123, 996322.8860975457, 926580.2840707176, 510586.042200983, 231306.16861740063, 74567.60608277997, 74567.60608277997]"
3026,"[70243.29927713961, 70243.29927713961, 479.933158082067, 662.1422303156468, 1403.8989545979398, 1239.5084085436592, 1050.4754146586022, 824.5473229939394, 824.5473229939394]","[70243.29927713961, 70243.29927713961, 386425.32839077816, 995384.6680885672, 925707.7413223676, 510105.76841440506, 231088.96704114586, 74465.8017596789, 74465.8017596789]"
3027,"[70146.03412795058, 70146.03412795058, 479.8645413787799, 662.0736162429579, 1403.898974866382, 1239.5086977449957, 1050.4760129992555, 824.4726618163127, 824.4726618163127]","[70146.03412795058, 70146.03412795058, 386017.3086444857, 994448.7043686477, 924837.2950628423, 509626.6479372603, 230872.28658349309, 74364.28368567256, 74364.28368567256]"
3028,"[70049.0438205364, 70049.0438205364, 479.79604537739044, 662.0051228790885, 1403.8989951881565, 1239.5089865160496, 1050.4766103532354, 824.398113482272, 824.398113482272]","[70049.0438205364, 70049.0438205364, 385610.3182600955, 993514.9889969542, 923968.9397671674, 509148.6777331118, 230656.12587433803, 74263.050951467, 74263.050951467]"
3029,"[69952.32746916865, 69952.32746916865, 479.72766988999456, 661.9367500267992, 1403.899015491336, 1239.509274793447, 1050.4772066673831, 824.3236778785719, 824.3236778785719]","[69952.32746916865, 69952.32746916865, 385204.3543082077, 992583.515928686, 923102.669813678, 508671.8547106784, 230440.4835181833, 74162.10264892942, 74162.10264892942]"
3030,"[69855.8841912921, 69855.8841912921, 479.6594147504125, 661.8684975293739, 1403.8990358488352, 1239.5095626428504, 1050.4778019986366, 824.2493549522933, 824.2493549522933]","[69855.8841912921, 69855.8841912921, 384799.4139201148, 991654.2793161251, 922238.4797639964, 508196.1758819172, 230225.3581670562, 74061.43787625091, 74061.43787625091]"
3031,"[69759.7131075125, 69759.7131075125, 479.5912797810338, 661.8003652086094, 1403.8990562560878, 1239.5098500608958, 1050.478396345039, 824.1751446180539, 824.1751446180539]","[69759.7131075125, 69759.7131075125, 384395.494208479, 990727.2732325161, 921376.3641062401, 507721.63821703434, 230010.74845363334, 73961.05573319018, 73961.05573319018]"
3032,"[69663.81334158468, 69663.81334158468, 479.5232647998535, 661.7323528779742, 1403.8990766782192, 1239.5101370172176, 1050.478989681593, 824.1010467776979, 824.1010467776979]","[69663.81334158468, 69663.81334158468, 383992.59228418913, 989802.4917307866, 920516.3173096316, 507248.2386753198, 229796.65300546054, 73860.95532206929, 73860.95532206929]"
3033,"[69568.18402040072, 69568.18402040072, 479.45536963227494, 661.6644603646839, 1403.8990971291907, 1239.5104235249557, 1050.479582020421, 824.0270613533289, 824.0270613533289]","[69568.18402040072, 69568.18402040072, 383590.70528447145, 988879.9289414978, 919658.333915593, 506775.97425658006, 229583.0704686793, 73761.13574944893, 73761.13574944893]"
3034,"[69472.82427397792, 69472.82427397792, 479.38759410106394, 661.5966874909112, 1403.8991176044324, 1239.5107095807414, 1050.4801733595596, 823.9531882591942, 823.9531882591942]","[69472.82427397792, 69472.82427397792, 383189.83034889173, 987959.5789893233, 918802.4084600707, 506304.8419572848, 229369.99948779878, 73661.59612467964, 73661.59612467964]"
3035,"[69377.73323544717, 69377.73323544717, 479.31993803262753, 661.5290340855292, 1403.8991381229464, 1239.5109952022053, 1050.4807637149618, 823.8794274192584, 823.8794274192584]","[69377.73323544717, 69377.73323544717, 382789.96463427384, 987041.4360450609, 917948.5355219067, 505834.83879787766, 229157.43871829298, 73562.33556078751, 73562.33556078751]"
3036,"[69282.91004104092, 69282.91004104092, 479.252401248228, 661.4614999676779, 1403.899158668379, 1239.5112803754796, 1050.481353075704, 823.8057787426098, 823.8057787426098]","[69282.91004104092, 69282.91004104092, 382391.1052937722, 986125.494252788, 917096.7096550929, 505365.96178452694, 228945.38680895846, 73463.35317320647, 73463.35317320647]"
3037,"[69188.35383008185, 69188.35383008185, 479.1849835716387, 661.3940849610831, 1403.899179240364, 1239.511565100938, 1050.481941443014, 823.7322421448906, 823.7322421448906]","[69188.35383008185, 69188.35383008185, 381993.2494950605, 985211.7477932612, 916246.9254477329, 504898.2079424144, 228733.84241726986, 73364.64808086072, 73364.64808086072]"
3038,"[69094.06374497073, 69094.06374497073, 479.11768482964806, 661.3267888949975, 1403.8991998578913, 1239.511849396199, 1050.482528832832, 823.6588175497028, 823.6588175497028]","[69094.06374497073, 69094.06374497073, 381596.3944214646, 984300.1908879253, 915399.1775257706, 504431.5743178474, 228522.8042103536, 73266.21940622393, 73266.21940622393]"
3039,"[69000.03893117521, 69000.03893117521, 479.0505048407645, 661.259611583077, 1403.8992204835688, 1239.51213322865, 1050.4831152182396, 823.5855048570012, 823.5855048570012]","[69000.03893117521, 69000.03893117521, 381200.5372451674, 983390.8177056002, 914553.4604662082, 503966.0579292546, 228312.27084238574, 73168.0662736954, 73168.0662736954]"
3040,"[68906.27853721792, 68906.27853721792, 478.98344343391506, 661.1925528583502, 1403.8992411490005, 1239.512416627146, 1050.4837006247628, 823.5123039954199, 823.5123039954199]","[68906.27853721792, 68906.27853721792, 380805.67517149204, 982483.6225168225, 913709.768940645, 503501.65584823553, 228102.24099197536, 73070.18781225746, 73070.18781225746]"
3041,"[68812.78171466499, 68812.78171466499, 478.91650043451637, 661.1256125471677, 1403.8992618613831, 1239.5126995987966, 1050.4842850593739, 823.4392148832908, 823.4392148832908]","[68812.78171466499, 68812.78171466499, 380411.80540584796, 981578.5995787344, 912868.097608223, 503038.36513911415, 227892.7133342849, 72972.5831534748, 72972.5831534748]"
3042,"[68719.54761811462, 68719.54761811462, 478.84967566221866, 661.0587904649823, 1403.8992825883738, 1239.5129821154862, 1050.4848684989888, 823.3662374223314, 823.3662374223314]","[68719.54761811462, 68719.54761811462, 380018.9251484138, 980675.7431165841, 912028.4410984233, 502576.1828492274, 227683.68653655055, 72875.2514311617, 72875.2514311617]"
3043,"[68626.57540518552, 68626.57540518552, 478.7829689479669, 660.9920864482573, 1403.899303372492, 1239.5132642157928, 1050.4854509774282, 823.2933715453893, 823.2933715453893]","[68626.57540518552, 68626.57540518552, 379627.0316344151, 979775.0474641551, 911190.7941416643, 502115.10608266416, 227475.15929209517, 72778.19178380458, 72778.19178380458]"
3044,"[68533.86423650559, 68533.86423650559, 478.71638010916513, 660.9255003080166, 1403.8993241645812, 1239.5135458566197, 1050.486032458824, 823.2206171469392, 823.2206171469392]","[68533.86423650559, 68533.86423650559, 379236.1220754469, 978876.5068592991, 910355.1513791482, 501655.1318929005, 227267.13027080533, 72681.40335100703, 72681.40335100703]"
3045,"[68441.41327570044, 68441.41327570044, 478.6499089771441, 660.8590318812171, 1403.8993450079863, 1239.513827077279, 1050.4866129776221, 823.1479741599503, 823.1479741599503]","[68441.41327570044, 68441.41327570044, 378846.1937242622, 977980.1156698145, 909521.5075729275, 501196.2574014087, 227059.59817384198, 72584.88527739653, 72584.88527739653]"
3046,"[68349.22168938219, 68349.22168938219, 478.5835553713282, 660.7926809824315, 1403.8993658653292, 1239.5141078451675, 1050.487192506906, 823.0754424835925, 823.0754424835925]","[68349.22168938219, 68349.22168938219, 378457.24381382635, 977085.8681810454, 908689.8574083722, 500738.4796861291, 226852.56168219584, 72488.63670892823, 72488.63670892823]"
3047,"[68257.28864713786, 68257.28864713786, 478.5173191213047, 660.7264474451256, 1403.8993867664917, 1239.5143881876013, 1050.4877710708852, 823.0030220449968, 823.0030220449968]","[68257.28864713786, 68257.28864713786, 378069.26960928616, 976193.7587771006, 907860.1956627036, 500281.795876624, 226646.01950058067, 72392.65679602069, 72392.65679602069]"
3048,"[68165.61332151861, 68165.61332151861, 478.45120004964656, 660.6603310895307, 1403.8994076934312, 1239.5146680892015, 1050.4883486573383, 822.9307127511852, 822.9307127511852]","[68165.61332151861, 68165.61332151861, 377682.26836749923, 975303.7817998092, 907032.5170738226, 499826.20308002055, 226439.97032327158, 72296.94469109552, 72296.94469109552]"
3049,"[68074.19488802811, 68074.19488802811, 478.38519798420003, 660.5943317456239, 1403.8994286625673, 1239.5149475652904, 1050.4889252802395, 822.8585145234556, 822.8585145234556]","[68074.19488802811, 68074.19488802811, 377296.2373659074, 974415.9316494339, 906206.8164339736, 499371.6984338937, 226234.41285849953, 72201.49955031718, 72201.49955031718]"
3050,"[67983.03252511151, 67983.03252511151, 478.3193127501872, 660.5284492383582, 1403.899449671826, 1239.515226614714, 1050.4895009395034, 822.7864272752813, 822.7864272752813]","[67983.03252511151, 67983.03252511151, 376911.1738839417, 973530.2027198876, 905383.0885294955, 498918.2790722495, 226029.3458127604, 72106.32053245619, 72106.32053245619]"
3051,"[67892.12541414451, 67892.12541414451, 478.2535441690799, 660.4626833855558, 1403.8994706930862, 1239.515505213113, 1050.490075615245, 822.7144509091601, 822.7144509091601]","[67892.12541414451, 67892.12541414451, 376527.0752003873, 972646.5893895795, 904561.328132309, 498465.94212072034, 225824.76788860012, 72011.40679871799, 72011.40679871799]"
3052,"[67801.47273942185, 67801.47273942185, 478.18789207263336, 660.3970340241544, 1403.8994917662797, 1239.5157833967546, 1050.4906493393064, 822.6425853558867, 822.6425853558867]","[67801.47273942185, 67801.47273942185, 376143.938626232, 971765.0861360297, 903741.5301065077, 498014.6847567468, 225620.67781237277, 71916.75751473004, 71916.75751473004]"
3053,"[67711.07368814682, 67711.07368814682, 478.1223562840929, 660.3315009750577, 1403.899512873363, 1239.516061150256, 1050.4912220994602, 822.5708305219567, 822.5708305219567]","[67711.07368814682, 67711.07368814682, 375761.7614605954, 970885.6873822104, 902923.6892654557, 497564.50412889564, 225417.0742970266, 71822.37184785392, 71822.37184785392]"
3054,"[67620.92745041974, 67620.92745041974, 478.05693662558815, 660.2660840569642, 1403.899533987903, 1239.5163384507603, 1050.4917938771007, 822.4991863102633, 822.4991863102633]","[67620.92745041974, 67620.92745041974, 375380.5410080604, 970008.3875570341, 902107.8004280418, 497115.3973886221, 225213.9560567553, 71728.24896822797, 71728.24896822797]"
3055,"[67531.03321922723, 67531.03321922723, 477.99163292990494, 660.2007831083854, 1403.8995551540108, 1239.516615338256, 1050.4923647072435, 822.4276526530381, 822.4276526530381]","[67531.03321922723, 67531.03321922723, 375000.2746061352, 969133.1811912047, 901293.8585078204, 496667.36174059944, 225011.32183021176, 71634.38805043102, 71634.38805043102]"
3056,"[67441.39019043157, 67441.39019043157, 477.92644502470296, 660.1355979581255, 1403.899576380507, 1239.5168918212921, 1050.4929345980784, 822.3562294676844, 822.3562294676844]","[67441.39019043157, 67441.39019043157, 374620.9595883135, 968260.0627884087, 900481.8583932201, 496220.39437508467, 224809.17034931364, 71540.78827122503, 71540.78827122503]"
3057,"[67351.99756275924, 67351.99756275924, 477.86137272588695, 660.0705284128837, 1403.899597596466, 1239.5171678373717, 1050.493503497175, 822.2849166382256, 822.2849166382256]","[67351.99756275924, 67351.99756275924, 374242.59326865367, 967389.0267715402, 899671.7948975324, 495774.49243968364, 224607.5003262177, 71447.44880860129, 71447.44880860129]"
3058,"[67262.8545377905, 67262.8545377905, 477.79641587190804, 660.0055743214094, 1403.8996188812305, 1239.5174434578691, 1050.4940714663264, 822.2137141112983, 822.2137141112983]","[67262.8545377905, 67262.8545377905, 373865.1730217236, 966520.067761684, 898863.6630183661, 495329.6531858388, 224406.3105208905, 71354.36884664925, 71354.36884664925]"
3059,"[67173.9603199486, 67173.9603199486, 477.7315742808247, 659.9407354941899, 1403.8996401764687, 1239.5177186315066, 1050.4946384626737, 822.1426217759856, 822.1426217759856]","[67173.9603199486, 67173.9603199486, 373488.6961824736, 965653.1802288018, 898057.4576127857, 494885.8737854153, 224205.5996565068, 71261.54756943767, 71261.54756943767]"
3060,"[67085.31411648885, 67085.31411648885, 477.66684778910707, 659.8760117760286, 1403.8996615463855, 1239.5179934161713, 1050.4952045365008, 822.0716395724121, 822.0716395724121]","[67085.31411648885, 67085.31411648885, 373113.1601365922, 964788.3588070682, 897253.1736905734, 494443.15149627527, 224005.3664958223, 71168.98416652196, 71168.98416652196]"
3061,"[66996.91513748807, 66996.91513748807, 477.6022362110899, 659.8114029702073, 1403.899682905821, 1239.5182677366831, 1050.4957696245524, 822.0007673782728, 822.0007673782728]","[66996.91513748807, 66996.91513748807, 372738.5622261512, 963925.5979656393, 896450.8061080446, 494001.48348940664, 223805.60976143595, 71076.67782716888, 71076.67782716888]"
3062,"[66908.76259583374, 66908.76259583374, 477.5377393837693, 659.7469089222706, 1403.8997043206393, 1239.5185416524066, 1050.496333778372, 821.9300051341942, 821.9300051341942]","[66908.76259583374, 66908.76259583374, 372364.8998537198, 963064.8923720529, 895650.3499060093, 493560.86703973846, 223606.32822380555, 70984.62774671316, 70984.62774671316]"
3063,"[66820.85570721353, 66820.85570721353, 477.47335713376907, 659.6825294582421, 1403.8997257862163, 1239.5188151599089, 1050.4968969959205, 821.8593527512927, 821.8593527512927]","[66820.85570721353, 66820.85570721353, 371992.1704055486, 962206.2366241866, 894851.8000604936, 493121.2993853985, 223407.52063632855, 70892.83312185154, 70892.83312185154]"
3064,"[66733.19369010461, 66733.19369010461, 477.4090892804774, 659.6182643904904, 1403.8997472484655, 1239.5190882116904, 1050.4974592375586, 821.7888101199485, 821.7888101199485]","[66733.19369010461, 66733.19369010461, 371620.37125890923, 961349.625275898, 894055.1515065852, 492682.77774117526, 223209.18574155285, 70801.29315107822, 70801.29315107822]"
3065,"[66645.77576576342, 66645.77576576342, 477.344935661679, 659.5541135656688, 1403.8997687757203, 1239.5193608693141, 1050.498020556703, 821.7183771815412, 821.7183771815412]","[66645.77576576342, 66645.77576576342, 371249.49984144984, 960495.053044276, 893260.3993311767, 492245.2994073443, 223011.32232137292, 70710.00703831589, 70710.00703831589]"
3066,"[66558.60115821441, 66558.60115821441, 477.2808961010439, 659.4900768039092, 1403.8997903407196, 1239.5196331091788, 1050.4985809341047, 821.6480538374632, 821.6480538374632]","[66558.60115821441, 66558.60115821441, 370879.5535558232, 959642.5145465755, 892467.5385283153, 491808.8616315391, 222813.92913331906, 70618.97398828574, 70618.97398828574]"
3067,"[66471.66909424054, 66471.66909424054, 477.2169704221367, 659.4261539250234, 1403.899811914547, 1239.5199049062062, 1050.4991403492525, 821.5778399883259, 821.5778399883259]","[66471.66909424054, 66471.66909424054, 370510.5298121651, 958792.0044136255, 891676.5641046717, 491373.46166829526, 222617.00493801996, 70528.19320848792, 70528.19320848792]"
3068,"[66384.97880337213, 66384.97880337213, 477.1498796902457, 659.3562124246868, 1403.8778470870461, 1239.5005886809583, 1050.4829858314772, 821.4985595226615, 821.4985595226615]","[66384.97880337213, 66384.97880337213, 370134.8593636498, 957917.0939671722, 890862.8973894703, 490925.2223779296, 222414.14880980976, 70437.1984835629, 70437.1984835629]"
3069,"[66298.52951787678, 66298.52951787678, 477.0861572441966, 659.2924718804156, 1403.8777076424255, 1239.5007161243918, 1050.4834209067135, 821.4284971483534, 821.4284971483534]","[66298.52951787678, 66298.52951787678, 369767.6241202337, 957070.4520320751, 890075.5203898299, 490491.79928520863, 222218.11713072134, 70346.91654909877, 70346.91654909877]"
3070,"[66212.32047289255, 66212.32047289255, 477.02254799929864, 659.2288443946936, 1403.8775670990742, 1239.5008421402713, 1050.4838541820852, 821.3585435410993, 821.3585435410993]","[66212.32047289255, 66212.32047289255, 369401.3034268714, 956225.8214804326, 889290.0139768024, 490059.4053087328, 222022.55051364255, 70256.88450319496, 70256.88450319496]"
3071,"[66126.35090613048, 66126.35090613048, 476.9590517908854, 659.1653298088477, 1403.8774255031688, 1239.5009667704157, 1050.4842856941575, 821.288698632434, 821.288698632434]","[66126.35090613048, 66126.35090613048, 369035.89475202985, 955383.1970968668, 888506.3733000861, 489628.03778291296, 221827.44775571322, 70167.10156608713, 70167.10156608713]"
3072,"[66040.62005800795, 66040.62005800795, 476.89566844213704, 659.101927941349, 1403.8772828184271, 1239.5010899831832, 1050.484715416815, 821.2189623193918, 821.2189623193918]","[66040.62005800795, 66040.62005800795, 368671.39554372535, 954542.5735822498, 887724.5934314923, 489197.6939979694, 221632.80763360794, 70077.56695902666, 70077.56695902666]"
3073,"[65955.12717163828, 65955.12717163828, 476.83239778222577, 659.0386386217501, 1403.8771390477812, 1239.501211781866, 1050.485143353749, 821.1493345152866, 821.1493345152866]","[65955.12717163828, 65955.12717163828, 368307.8032713135, 953703.9456996993, 886944.6695007205, 488768.3712765875, 221438.62893889367, 69988.27990684519, 69988.27990684519]"
