,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time
10,23646.798730748305,60.47750172190763,175.4593831877557,1192.959710965584,8.163149127052987,80.0,0.0,1,0.17807342130232542,59.969279456360205,1.7542183307041819,0.1192278368158428,15761.119074329954,1.0,0.0,1.0,False,1.0193487899083e-07,47442.60357086578,3616131.692662305,3620129.1793649187,2534.4741889165,0.13661943741381913,0.0,,,,,,initial climb,,,2.0
11,23646.061510855292,60.52554224168583,191.93283010665544,1312.787664318312,8.899340229192942,82.0,0.0,1,0.17824812803656764,59.969279456360205,1.7541636406522723,0.11922208134204647,15760.358239358391,1.0,0.0,1.0,False,1.0179262879637403e-07,47409.281012580235,3616131.692662305,3620984.5885359785,2533.67972749977,0.13648327718476513,0.0,,,,,,initial climb,,,2.0
12,23645.325319753152,60.573629402520105,208.40303385216174,1432.7130471327182,9.634506546408417,84.0,0.0,1,0.178423037021594,59.969279456360205,1.7541090269203679,0.1192163340826954,15759.59849028131,1.0,0.0,1.0,False,1.0165093250160687e-07,47375.906112286,3616131.692662305,3621822.4180689855,2532.8813991917805,0.13634687212242763,0.0,,,,,,initial climb,,,2.0
13,23644.590153435936,60.62176313216404,224.86995149118087,1552.7359571934444,10.368652078206276,86.0,0.0,1,0.17859814806968938,59.969279456360205,1.7540544892112915,0.1192105950057523,15758.83982286359,1.0,0.0,1.0,False,1.0150978921585667e-07,47342.47885861591,3616131.692662305,3622642.707425916,2532.079196035116,0.13621022221406162,0.0,,,,,,initial climb,,,2.0
14,23643.856007904138,60.6699433574705,241.33353995959044,1672.8564921396044,11.101780817629141,88.0,0.0,1,0.17877346098966904,59.969279456360205,1.754000027228342,0.11920486407923515,15758.082232877432,1.0,0.0,1.0,False,1.013691980453169e-07,47308.99924090449,3616131.692662305,3623445.4962010244,2531.2731100964565,0.13607332744984932,0.0,,,,,,initial climb,,,2.0
15,23643.122879164715,60.718170004387794,257.79375606227916,1793.074749462889,11.833896751232757,90.0,0.0,1,0.17894897558686138,59.969279456360205,1.753945640675299,0.11919914127121754,15757.325716102378,1.0,0.0,1.0,False,1.0122915809305204e-07,47275.46724919286,3616131.692662305,3624230.8241206477,2530.4631334670144,0.1359361878229211,0.0,,,,,,initial climb,,,2.0
16,23642.390763231113,60.76644299795549,274.25055647319124,1913.3908265056614,12.56500385906341,92.0,0.0,1,0.17912469166308953,59.969279456360205,1.753891329256424,0.11919342654982869,15756.570268325313,1.0,0.0,1.0,False,1.0108966845900314e-07,47241.882874234165,3616131.692662305,3624998.7310430054,2529.6492582629644,0.1357988033293795,0.0,,,,,,initial climb,,,2.0
17,23641.659656123284,60.8147622623006,290.7038977353754,2033.8048204590436,13.295106114635372,94.0,0.0,1,0.17930060901665398,59.969279456360205,1.753837092676459,0.11918771988325336,15755.815885340493,1.0,0.0,1.0,False,1.0095072823999378e-07,47208.246107498686,3616131.692662305,3625749.2569579985,2528.8314766259077,0.1356611739683207,0.0,,,,,,initial climb,,,2.0
18,23640.92955386771,60.863127720633486,307.15373626103855,2154.3168283609957,14.024207484908404,96.0,0.0,1,0.17947672744231433,59.969279456360205,1.753782930640634,0.11918202123973257,15755.062562949577,1.0,0.0,1.0,False,1.0081233652973597e-07,47174.55694117913,3616131.692662305,3626482.441987001,2528.009780723288,0.13552329974185764,0.0,,,,,,initial climb,,,2.0
19,23640.200452497436,60.911539295244026,323.6000283316044,2274.926947094385,14.752311930265293,98.0,0.0,1,0.17965304673127183,59.969279456360205,1.7537288428546618,0.11917633058756322,15754.310296961641,1.0,0.0,1.0,False,1.0067449241883612e-07,47140.81536819591,3616131.692662305,3627198.326382643,2527.184162748872,0.13538518065514285,0.0,,,,,,initial climb,,,2.0
20,23639.47234805208,60.95999690749749,340.0427300977766,2395.635273385047,15.479423404489435,100.0,0.0,1,0.17982956667115133,59.969279456360205,1.7536748290247448,0.11917064789509842,15753.559083193179,1.0,0.0,1.0,False,1.0053719499480115e-07,47107.02138220233,3616131.692662305,3627896.950528604,2526.3546149231724,0.13524681671639072,0.0,,,,,,initial climb,,,2.0
21,23638.745236577855,61.00850047783064,356.4817975796068,2516.4419037998396,16.205545854742464,102.0,0.0,1,0.18000628704598332,59.969279456360205,1.7536208888575764,0.11916497313074798,15752.808917468166,1.0,0.0,1.0,False,1.004004433420448e-07,47073.174977589995,3616131.692662305,3628578.35493938,2525.521129493921,0.1351082079369009,0.0,,,,,,initial climb,,,2.0
22,23638.0191141276,61.05704992574779,372.9171866665678,2637.346934744685,16.93068322154193,104.0,0.0,1,0.18018320763618634,59.969279456360205,1.753567022060338,0.1191593062629779,15752.059795618032,1.0,0.0,1.0,False,1.0026423654189385e-07,47039.27614949398,3616131.692662305,3629242.5802600696,2524.683698736507,0.1349693543310808,0.0,,,,,,initial climb,,,2.0
23,23637.2939767608,61.105645169816846,389.348853117631,2758.3504624626075,17.654839438739014,106.0,0.0,1,0.18036032821854908,59.969279456360205,1.7535132283407049,0.11915364726031087,15751.311713481695,1.0,0.0,1.0,False,1.0012857367259465e-07,47005.32489379821,3616131.692662305,3629889.667266135,2523.842314954451,0.13483025591646866,0.0,,,,,,initial climb,,,2.0
24,23636.569820543602,61.154286127665266,405.7767525613496,2879.452583031759,18.378018433496305,108.0,0.0,1,0.18053764856621224,59.969279456360205,1.7534595074068502,0.11914799609132697,15750.56466690563,1.0,0.0,1.0,False,9.999345380931952e-08,46971.32120714078,3616131.692662305,3630519.656863176,2522.996970479862,0.13469091271375644,0.0,,,,,,initial climb,,,2.0
25,23635.846641548844,61.20297271597629,422.2008404959461,3000.653392363438,19.100224126265605,110.0,0.0,1,0.1807151684486513,59.969279456360205,1.7534058589674386,0.11914235272466261,15749.818651743799,1.0,0.0,1.0,False,9.98588760241734e-08,46937.26508691926,3616131.692662305,3631132.590086686,2522.1476576738896,0.1345513247468131,0.0,,,,,,initial climb,,,2.0
26,23635.124435856076,61.25170485048486,438.62107228940516,3121.9529862001,19.821460430765804,112.0,0.0,1,0.18089288763165812,59.969279456360205,1.753352282731635,0.11913671712901176,15749.073663857751,1.0,0.0,1.0,False,9.972483938620073e-08,46903.15653129597,3616131.692662305,3631728.5081018144,2521.294368927201,0.1344114920427073,0.0,,,,,,initial climb,,,2.0
27,23634.403199551576,61.300482445973735,455.03740317957136,3243.351460113359,20.541731253960783,114.0,0.0,1,0.18107080587732327,59.969279456360205,1.7532987784091032,0.11913108927312556,15748.329699116595,1.0,0.0,1.0,False,9.9591342961392e-08,46868.99553920352,3616131.692662305,3632307.4522031136,2520.437096660447,0.1342714146317311,0.0,,,,,,initial climb,,,2.0
28,23634.308292237183,61.306912393196846,457.1999999999999,3259.3607114331544,20.636621845449014,114.26353230294717,0.0,1,0.1810942618512175,59.969279456360205,1.7532917377879813,0.11913034871794802,15748.231802697044,1.0,0.0,1.0,False,9.957379472112216e-08,46864.49083906055,3616131.692662305,3632382.466138219,2520.3238516384818,0.1342529404045332,0.0,,,,,,initial climb,,,0.26353230294716923
29,23634.245745608532,61.528520856872746,457.1999999999999,3271.622093911794,20.69917323489368,114.46353230294717,0.0,2,0.1817488702727276,60.186052726604835,1.7406801460223342,0.11780869094242793,15686.309402619363,1.0,0.0,1.0,False,9.766679024747681e-08,41831.20648470975,3202285.5100576193,3217037.093502333,2252.5386310389868,0.0,1.1062293827146295,,,,,,initial climb,,,0.20000000000000284
30,23634.183194219087,61.74976673341567,457.1999999999999,3283.9277980831685,20.761729391064897,114.66353230294717,0.0,2,0.1824024076494462,60.40247132087158,1.7282244034844645,0.11651292060191087,15625.546964164874,1.0,0.0,1.0,False,9.767423294197487e-08,41726.508962494045,3202285.5100576193,3217028.1036204877,2249.7745971933045,0.0,1.1043733470219295,,,,,,initial climb,,,0.20000000000000284
31,23634.120638062916,61.97064140282006,457.1999999999999,3296.2777514298514,20.824290319667572,114.86353230294718,0.0,2,0.1830548485187707,60.618526807231596,1.7159224019968997,0.11524246434405694,15565.92795711989,1.0,0.0,1.0,False,9.768168454403087e-08,41621.9573014108,3202285.5100576193,3217019.251484694,2246.985400101554,0.0,1.1024750928252223,,,,,,initial climb,,,0.20000000000000284
32,23634.058077134312,62.1911364213851,457.1999999999999,3308.6718797104154,20.886856026180723,115.06353230294718,0.0,2,0.18370616793888456,60.83421092621407,1.7037720573789652,0.11399676199692034,15507.436029233202,1.0,0.0,1.0,False,9.768914470094033e-08,41517.55573372851,3202285.5100576193,3217010.535074967,2244.17138180886,0.0,1.1005354907568672,,,,,,initial climb,,,0.20000000000000284
33,23633.9955114278,62.41124351953648,457.1999999999999,3321.1101069946926,20.949426515859017,115.26353230294718,0.0,2,0.18435634148232272,61.049515588675476,1.6917713095232545,0.11277526629156787,15450.055006939394,1.0,0.0,1.0,False,9.769661306240803e-08,41413.30841291016,3202285.5100576193,3217001.9523650864,2241.3328857792535,0.0,1.0985554005634257,,,,,,initial climb,,,0.20000000000000284
34,23633.93294093812,62.630954599649165,457.1999999999999,3333.5923556986,21.01200179373432,115.46353230294719,0.0,2,0.18500534522954054,61.2644328736699,1.6799181224495894,0.11157744258806736,15393.768895916186,1.0,0.0,1.0,False,9.77040892805586e-08,41309.219414476676,3202285.5100576193,3216993.501323789,2238.4702567560216,0.0,1.0965356711184697,,,,,,initial climb,,,0.20000000000000284
35,23633.870365660245,62.850261733872856,457.1999999999999,3346.1185466185298,21.074581864617258,115.66353230294719,0.0,2,0.1856531557624904,61.47895502632186,1.668210484337705,0.11040276860499063,15338.561881484657,1.0,0.0,1.0,False,9.771157300994657e-08,41205.29273687216,3202285.5100576193,3216985.179915947,2235.58384062511,0.0,1.0944771404421165,,,,,,initial climb,,,0.20000000000000284
36,23633.80778558936,63.06915716196128,457.1999999999999,3358.688598965304,21.137166733098777,115.86353230294719,0.0,2,0.18629975015820943,61.693074455703055,1.6566464075398268,0.10925073415255757,15284.418328860876,1.0,0.0,1.0,False,9.771906390756544e-08,41101.53230233051,3202285.5100576193,3216976.9861036977,2232.6739842815878,0.0,1.0923806357269072,,,,,,initial climb,,,0.20000000000000284
37,23633.745200720878,63.28763328910666,457.1999999999999,3371.3024303976963,21.199756403551707,116.0635323029472,0.0,2,0.18694510598242306,61.90678373271402,1.6452239285742727,0.10812084086953314,15231.322783266953,1.0,0.0,1.0,False,9.772656163285628e-08,40997.9419577426,3202285.5100576193,3216968.917847543,2229.7410354991066,0.0,1.0902469733696594,,,,,,initial climb,,,0.20000000000000284
38,23633.682611050426,63.50568268378059,457.1999999999999,3383.9599570555174,21.262350880132338,116.2635323029472,0.0,2,0.18758920128316703,62.120075587972124,1.6339411081011668,0.10701260196397472,15179.259969909417,1.0,0.0,1.0,False,9.773406584771585e-08,40894.52547552343,3202285.5100576193,3216960.9731074176,2226.785342802377,0.0,1.0880769590089314,,,,,,initial climb,,,0.20000000000000284
39,23633.620016573845,63.72329807558238,457.1999999999999,3396.6610935922736,21.324950166782,116.4635323029472,0.0,2,0.1882320145844316,62.33294290970687,1.622796030881295,0.10592554195791284,15128.214793832312,1.0,0.0,1.0,False,9.774157621650384e-08,40791.286554479004,3202285.5100576193,3216953.1498437193,2223.807255342625,0.0,1.0858713875677797,,,,,,initial climb,,,0.20000000000000284
40,23633.557417287197,63.940472353095934,457.1999999999999,3409.4057532073903,21.387554267228634,116.6635323029472,0.0,2,0.18887352487983106,62.54537874166355,1.6117868057191123,0.10485919643603736,15078.172339652352,1.0,0.0,1.0,False,9.774909240604971e-08,40688.22882067209,3202285.5100576193,3216945.4460183135,2220.8071227760274,0.0,1.083631043301454,,,,,,initial climb,,,0.20000000000000284
41,23633.49481318675,64.15719856175623,457.1999999999999,3422.1938476780097,21.450163184988394,116.8635323029472,0.0,2,0.1895137116263015,62.75737628101621,1.6009115653908448,0.1038131117984473,15029.117871182814,1.0,0.0,1.0,False,9.775661408565885e-08,40585.35582828656,3202285.5100576193,3216937.8595954976,2217.785295145055,0.0,1.0813566998497475,,,,,,initial climb,,,0.20000000000000284
42,23633.43220426899,64.37346990172618,457.1999999999999,3435.025287390361,21.512776923367223,117.06353230294721,0.0,2,0.1901525547378293,62.96892887629091,1.5901684665586127,0.10278684501751373,14981.036830952968,1.0,0.0,1.0,False,9.776414092711841e-08,40482.67106048987,3202285.5100576193,3216930.388542936,2214.742122762773,0.0,1.0790491202936852,,,,,,initial climb,,,0.20000000000000284
43,23633.36959053061,64.58927972578492,457.1999999999999,3447.8999813707064,21.57539548546245,117.26353230294721,0.0,2,0.1907900345792133,63.18003002530004,1.5795556896714351,0.10177996339889284,14933.914839629228,1.0,0.0,1.0,False,9.777167260470236e-08,40380.17793029311,3202285.5100576193,3216923.030832571,2211.677956099989,0.0,1.07670905721627,,,,,,initial climb,,,0.20000000000000284
44,23633.30697196851,64.80462153722817,457.1999999999999,3460.8178373158635,21.63801887416439,117.46353230294721,0.0,2,0.1914261319598628,63.390673373088546,1.5690714388539713,0.1007920443467187,14887.737695344134,1.0,0.0,1.0,False,9.777920879517625e-08,40277.879781408425,3202285.5100576193,3216915.7844414883,2208.5931456752896,0.0,1.0743372527670192,,,,,,initial climb,,,0.20000000000000284
45,23633.24434857981,65.01948898778157,457.1999999999999,3473.778761623309,21.700647092157933,117.66353230294722,0.0,2,0.1920608281276336,63.6008527098927,1.5587139417837885,0.09982267513299561,14842.491372938963,1.0,0.0,1.0,False,9.77867491778012e-08,40175.779889103214,3202285.5100576193,3216908.647352766,2205.488041947903,0.0,1.0719344387300174,,,,,,initial climb,,,0.20000000000000284
46,23633.181720361816,65.23387587552757,457.1999999999999,3486.7826594208655,21.763280141924156,117.86353230294722,0.0,2,0.19269410476270435,63.810561969112314,1.548481449557919,0.09887145267120084,14798.162023125456,1.0,0.0,1.0,False,9.779429343433785e-08,40073.88146105096,3202285.5100576193,3216901.6175562856,2202.362995213352,0.0,1.0695013365952546,,,,,,initial climb,,,0.20000000000000284
47,23633.11908731205,65.44777614284662,457.1999999999999,3499.829434595971,21.825918025741913,118.06353230294722,0.0,2,0.19332594397149508,64.0197952252968,1.5383722365494568,0.09793798329410426,14754.735971572034,1.0,0.0,1.0,False,9.78018412490493e-08,39972.187638178206,3202285.5100576193,3216894.693049515,2199.2183555018937,0.0,1.0670386576329953,,,,,,initial climb,,,0.20000000000000284
48,23633.056449428233,65.66118387437322,457.1999999999999,3512.9189898245404,21.888560745689453,118.26353230294723,0.0,2,0.19395632828062956,64.22854669214587,1.528384600254857,0.09702188253579902,14712.199717919411,1.0,0.0,1.0,False,9.780939230870421e-08,39870.70149550738,3202285.5100576193,3216887.871838265,2196.054472479695,0.0,1.0645471029709592,,,,,,initial climb,,,0.20000000000000284
