,TP_total_temperature,TP_total_pressure
254,"[101373.9081635252, 101373.9081635252, 500.2445427953778, 684.799880896824, 1421.9766505036841, 1255.5438885254835, 1066.0409910883534, 857.9499118020079, 857.9499118020079]","[101373.9081635252, 101373.9081635252, 522937.9530907817, 1316470.8078939035, 1224317.8513413302, 674844.9630397861, 308445.11231035634, 111720.75941479045, 111720.75941479045]"
255,"[101374.28121602874, 101374.28121602874, 500.2446551262287, 684.7998272779884, 1421.9753718813388, 1255.5427481553388, 1066.0400147406604, 857.9490905177224, 857.9490905177224]","[101374.28121602874, 101374.28121602874, 522938.591094088, 1316471.241875706, 1224318.2549444067, 674845.1561803436, 308445.1893768248, 111720.76569882623, 111720.76569882623]"
256,"[101374.65558530072, 101374.65558530072, 500.24476785329637, 684.7997734700689, 1421.9740887493217, 1255.5416037631444, 1066.0390349494323, 857.9482663369497, 857.9482663369497]","[101374.65558530072, 101374.65558530072, 522939.23134813126, 1316471.6773877335, 1224318.6599705922, 674845.3500018419, 308445.26671497687, 111720.77200502118, 111720.77200502118]"
257,"[101375.03127020177, 101375.03127020177, 500.24488097603205, 684.7997194728518, 1421.972801110215, 1255.5404553512044, 1066.0380517166438, 857.9474392616538, 857.9474392616538]","[101375.03127020177, 101375.03127020177, 522939.87385031977, 1316472.114426482, 1224319.0664166284, 674845.5445025465, 308445.34432404407, 111720.77833332487, 111720.77833332487]"
258,"[101375.40826959291, 101375.40826959291, 500.24499449467135, 684.7996652875904, 1421.9715089718593, 1255.5393029265083, 1066.0370650482748, 857.9466092960026, 857.9466092960026]","[101375.40826959291, 101375.40826959291, 522940.5186005005, 1316472.5529968091, 1224319.4742870326, 674845.7396851181, 308445.4222053051, 111720.78468380736, 111720.78468380736]"
259,"[101375.78658233552, 101375.78658233552, 500.2451084088404, 684.7996109143976, 1421.970212338006, 1255.5381464924021, 1066.03607494719, 857.9457764424494, 857.9457764424494]","[101375.78658233552, 101375.78658233552, 522941.16559662635, 1316472.9930970755, 1224319.8835802802, 674845.9355488021, 308445.50035844784, 111720.79105644507, 111720.79105644507]"
260,"[101376.16620729138, 101376.16620729138, 500.2452227176717, 684.799556352463, 1421.9689112090953, 1255.5369860492817, 1066.0350814137328, 857.9449407020592, 857.9449407020592]","[101376.16620729138, 101376.16620729138, 522941.8148351148, 1316473.4347203749, 1224320.2942899487, 674846.132090076, 308445.5787818722, 111720.797451138, 111720.797451138]"
261,"[101376.54714332246, 101376.54714332246, 500.24533742082053, 684.7995016019538, 1421.9676055890704, 1255.5358216006643, 1066.0340844509146, 857.9441020773651, 857.9441020773651]","[101376.54714332246, 101376.54714332246, 522942.4663140094, 1316473.8778653776, 1224320.7064148013, 674846.3293083488, 308445.6574753422, 111720.80386786701, 111720.80386786701]"
262,"[101376.92938929108, 101376.92938929108, 500.2454525187256, 684.799446664502, 1421.966295487127, 1255.5346531547461, 1066.0330840657466, 857.9432605731022, 857.9432605731022]","[101376.92938929108, 101376.92938929108, 522943.1200337898, 1316474.3225391032, 1224321.119961366, 674846.5272074164, 308445.7364406648, 111720.81030673355, 111720.81030673355]"
263,"[101377.31294405996, 101377.31294405996, 500.2455680105201, 684.7993915392982, 1421.9649809037055, 1255.5334807119236, 1066.0320802585727, 857.9424161903354, 857.9424161903354]","[101377.31294405996, 101377.31294405996, 522943.7759908769, 1316474.7687346549, 1224321.5349232291, 674846.7257837605, 308445.8156762414, 111720.81676763788, 111720.81676763788]"
264,"[101377.69780649214, 101377.69780649214, 500.2456838945251, 684.799336224013, 1421.9636618337954, 1255.5323042677364, 1066.0310730255849, 857.9415689278424, 857.9415689278424]","[101377.69780649214, 101377.69780649214, 522944.4341791652, 1316475.21643647, 1224321.951285917, 674846.9250293107, 308445.8951783545, 111720.82325035488, 111720.82325035488]"
265,"[101378.08397545097, 101378.08397545097, 500.24580017289105, 684.7992807234798, 1421.9623382980678, 1255.5311238406048, 1066.0300623825337, 857.9407187951697, 857.9407187951697]","[101378.08397545097, 101378.08397545097, 522945.0946044595, 1316475.6656698226, 1224322.369072935, 674847.1249574554, 308445.9749532759, 111720.82975525009, 111720.82975525009]"
266,"[101378.47144980021, 101378.47144980021, 500.24591684417123, 684.7992250358033, 1421.9610102930671, 1255.529939427454, 1066.0290483267963, 857.9398657917473, 857.9398657917473]","[101378.47144980021, 101378.47144980021, 522945.75726137735, 1316476.1164216266, 1224322.7882721128, 674847.325561425, 308446.05499789433, 111720.8362821344, 111720.8362821344]"
267,"[101378.86022840375, 101378.86022840375, 500.24603390741225, 684.7991691600109, 1421.959677818646, 1255.5287510281566, 1066.0280308582683, 857.9390099183919, 857.9390099183919]","[101378.86022840375, 101378.86022840375, 522946.42214607034, 1316476.568684057, 1224323.2088761732, 674847.5268372139, 308446.13531038404, 111720.84283089444, 111720.84283089444]"
268,"[101379.25031012604, 101379.25031012604, 500.24615136311127, 684.7991130978431, 1421.958340884382, 1255.5275586512494, 1066.0270099842514, 857.9381511799977, 857.9381511799977]","[101379.25031012604, 101379.25031012604, 522947.08925920253, 1316477.0224647555, 1224323.6308922227, 674847.7287889447, 308446.21589270333, 111720.84940164088, 111720.84940164088]"
269,"[101379.64169383183, 101379.64169383183, 500.24626921083717, 684.7990568493034, 1421.9569994936246, 1255.52636229972, 1066.0259857073052, 857.9372895788466, 857.9372895788466]","[101379.64169383183, 101379.64169383183, 522947.75859855034, 1316477.4777614633, 1224324.054318161, 674847.931415538, 308446.2967443896, 111720.8559943409, 111720.8559943409]"
270,"[101380.03437838602, 101380.03437838602, 500.24638744984003, 684.7990004137991, 1421.9556536475866, 1255.525161974653, 1066.0249580283614, 857.9364251163258, 857.9364251163258]","[101380.03437838602, 101380.03437838602, 522948.43016089976, 1316477.9345685234, 1224324.479148727, 674848.1347141265, 308446.3778641476, 111720.86260891276, 111720.86260891276]"
271,"[101380.42836265404, 101380.42836265404, 500.24650607977605, 684.798943791497, 1421.9543033502007, 1255.5239576795561, 1066.0239269504232, 857.9355577949613, 857.9355577949613]","[101380.42836265404, 101380.42836265404, 522949.1039442994, 1316478.3928846084, 1224324.9053826858, 674848.3386841209, 308446.4592517416, 111720.86924533716, 111720.86924533716]"
272,"[101380.82364550162, 101380.82364550162, 500.2466251003592, 684.7988869826714, 1421.9529486057852, 1255.5227494182805, 1066.0228924767878, 857.9346876174412, 857.9346876174412]","[101380.82364550162, 101380.82364550162, 522949.77994697785, 1316478.8527090037, 1224325.3330193735, 674848.5433252525, 308446.54090708675, 111720.87590360388, 111720.87590360388]"
273,"[101381.22022579469, 101381.22022579469, 500.2467445114782, 684.7988299879236, 1421.9515894198298, 1255.5215371957204, 1066.0218546116434, 857.9338145869452, 857.9338145869452]","[101381.22022579469, 101381.22022579469, 522950.45816770813, 1316479.3140428613, 1224325.762059861, 674848.7486382315, 308446.6228305524, 111720.88258372956, 111720.88258372956]"
274,"[101381.6181023997, 101381.6181023997, 500.2468643129925, 684.7987728077997, 1421.9502257976242, 1255.5203210165928, 1066.020813359027, 857.932938706567, 857.932938706567]","[101381.6181023997, 101381.6181023997, 522951.1386051715, 1316479.776887018, 1224326.1925049268, 674848.9546236065, 308446.70502243325, 111720.88928572628, 111720.88928572628]"
275,"[101382.01727418341, 101382.01727418341, 500.2469845042976, 684.7987154419776, 1421.948857741346, 1255.5191008828415, 1066.0197687206053, 857.9320599780968, 857.9320599780968]","[101382.01727418341, 101382.01727418341, 522951.8212566073, 1316480.2412373628, 1224326.6243507476, 674849.1612793225, 308446.78748181247, 111720.89600953454, 111720.89600953454]"
276,"[101382.41774001278, 101382.41774001278, 500.24710508438284, 684.798657889376, 1421.9474852504507, 1255.5178767939851, 1066.0187206959718, 857.9311784021833, 857.9311784021833]","[101382.41774001278, 101382.41774001278, 522952.50611799175, 1316480.7070854548, 1224327.057589473, 674849.3686010508, 308446.8702067141, 111720.90275503232, 111720.90275503232]"
277,"[101382.81949875518, 101382.81949875518, 500.2472260543553, 684.7986001528736, 1421.946108338587, 1255.5166487621875, 1066.0176692955288, 857.9302939854247, 857.9302939854247]","[101382.81949875518, 101382.81949875518, 522953.1931918872, 1316481.1744454314, 1224327.4922342512, 674849.5765963271, 308446.9532006854, 111720.90952242415, 111720.90952242415]"
278,"[101383.22254927843, 101383.22254927843, 500.247347412364, 684.7985422298169, 1421.944726999572, 1255.515416781944, 1066.016614514576, 857.9294067261047, 857.9294067261047]","[101383.22254927843, 101383.22254927843, 522953.88247165765, 1316481.6432998918, 1224327.9282688994, 674849.785256114, 308447.0364595587, 111720.91631145815, 111720.91631145815]"
279,"[101383.62689045045, 101383.62689045045, 500.24746915916745, 684.7984841224321, 1421.9433412447138, 1255.5141808633332, 1066.0155563617336, 857.9285166298406, 857.9285166298406]","[101383.62689045045, 101383.62689045045, 522954.5739587814, 1316482.113659254, 1224328.3657031064, 674849.994585993, 308447.11998597137, 111720.92312228517, 111720.92312228517]"
280,"[101384.03252113979, 101384.03252113979, 500.2475912935821, 684.7984258293133, 1421.9419510723014, 1255.5129410048346, 1066.0144948357065, 857.9276236967906, 857.9276236967906]","[101384.03252113979, 101384.03252113979, 522955.2676486982, 1316482.5855132297, 1224328.8045273037, 674850.2045806639, 308447.20377749525, 111720.92995475624, 111720.92995475624]"
281,"[101384.43944021505, 101384.43944021505, 500.2477138160766, 684.7983673521445, 1421.9405564916974, 1255.5116972147932, 1066.0134299436331, 857.9267279317553, 857.9267279317553]","[101384.43944021505, 101384.43944021505, 522955.96354198636, 1316483.0588691495, 1224329.244748309, 674850.4152440857, 308447.2878360129, 111720.9368089775, 111720.9368089775]"
282,"[101384.84764654539, 101384.84764654539, 500.2478367256709, 684.7983086899001, 1421.9391575025497, 1255.510449492899, 1066.0123616852534, 857.9258293354625, 857.9258293354625]","[101384.84764654539, 101384.84764654539, 522956.66163471853, 1316483.5337188928, 1224329.6863585704, 674850.6265720963, 308447.3721596259, 111720.94368483163, 111720.94368483163]"
283,"[101385.25713900021, 101385.25713900021, 500.2479600224564, 684.7982498435579, 1421.9377541116905, 1255.5091978452433, 1066.0112900657791, 857.9249279116514, 857.9249279116514]","[101385.25713900021, 101385.25713900021, 522957.3619263008, 1316484.0100657654, 1224330.1293611617, 674850.8385665409, 308447.4567492327, 111720.95058236619, 111720.95058236619]"
284,"[101385.66791644915, 101385.66791644915, 500.248083706062, 684.7981908132306, 1421.936346322845, 1255.5079422751483, 1066.0102150880548, 857.9240236627584, 857.9240236627584]","[101385.66791644915, 101385.66791644915, 522958.0644146993, 1316484.4879081373, 1224330.5737545677, 674851.051226668, 308447.54160452244, 111720.95750155766, 111720.95750155766]"
285,"[101386.07997776248, 101386.07997776248, 500.2482077753628, 684.7981315976209, 1421.9349341346858, 1255.5066827814353, 1066.0091367510781, 857.9231165891011, 857.9231165891011]","[101386.07997776248, 101386.07997776248, 522958.76909553783, 1316484.9672363442, 1224331.0195298002, 674851.2645475065, 308447.6267232203, 111720.9644422663, 111720.9644422663]"
286,"[101386.49332181047, 101386.49332181047, 500.2483322313782, 684.7980721994417, 1421.9335175602614, 1255.5054193757335, 1066.0080550647945, 857.9222066970256, 857.9222066970256]","[101386.49332181047, 101386.49332181047, 522959.47597110877, 1316485.448063584, 1224331.4666991332, 674851.4785360972, 308447.7121086431, 111720.97140468312, 111720.97140468312]"
287,"[101386.90794746407, 101386.90794746407, 500.2484570729547, 684.7980126173416, 1421.932096598047, 1255.5041520566883, 1066.006970028051, 857.9212939867654, 857.9212939867654]","[101386.90794746407, 101386.90794746407, 522960.18503694684, 1316485.9303798843, 1224331.9152532925, 674851.6931873069, 308447.79775844066, 111720.97838866372, 111720.97838866372]"
288,"[101387.32385359422, 101387.32385359422, 500.2485822990836, 684.79795285024, 1421.9306712474886, 1255.5028808238098, 1066.0058816404335, 857.9203784589621, 857.9203784589621]","[101387.32385359422, 101387.32385359422, 522960.89628903696, 1316486.4141768154, 1224332.3651844384, 674851.9084968115, 308447.88367063866, 111720.98539408614, 111720.98539408614]"
289,"[101387.74103907244, 101387.74103907244, 500.2487079103791, 684.7978929000914, 1421.9292415189118, 1255.5016056863012, 1066.004789909814, 857.9194601188185, 857.9194601188185]","[101387.74103907244, 101387.74103907244, 522961.6097284122, 1316486.8994632536, 1224332.8165008258, 674852.1244693815, 308447.9698474975, 111720.99242107877, 111720.99242107877]"
290,"[101388.1595027706, 101388.1595027706, 500.24883390673114, 684.7978327674948, 1421.9278074177828, 1255.5003266490364, 1066.0036948403636, 857.9185389694999, 857.9185389694999]","[101388.1595027706, 101388.1595027706, 522962.3253538532, 1316487.3862403485, 1224333.269203524, 674852.3411057281, 308448.05628938694, 111720.9994696584, 111720.9994696584]"
291,"[101388.57924356073, 101388.57924356073, 500.2489602872468, 684.7977724515862, 1421.926368944321, 1255.4990437122144, 1066.0025964322574, 857.917615011971, 857.917615011971]","[101388.57924356073, 101388.57924356073, 522963.04316170636, 1316487.8745009073, 1224333.7232858439, 674852.5584021767, 308448.1429946365, 111721.00653972093, 111721.00653972093]"
292,"[101389.00026031536, 101389.00026031536, 500.2490870514689, 684.797711952315, 1421.924926101661, 1255.4977568786321, 1066.001494687891, 857.9166882484184, 857.9166882484184]","[101389.00026031536, 101389.00026031536, 522963.7631496733, 1316488.3642423777, 1224334.1787454113, 674852.7763574932, 308448.2299627099, 111721.0136312293, 111721.0136312293]"
293,"[101389.42255190734, 101389.42255190734, 500.2492141994322, 684.797651270551, 1421.923478896236, 1255.4964661540243, 1066.0003896121714, 857.9157586824125, 857.9157586824125]","[101389.42255190734, 101389.42255190734, 522964.48531698534, 1316488.855467452, 1224334.6355847304, 674852.9949731969, 308448.3171943539, 111721.02074422264, 111721.02074422264]"
294,"[101389.84611720974, 101389.84611720974, 500.2493417308241, 684.7975904065141, 1421.9220273321487, 1255.4951715420502, 1065.9992812082314, 857.9148263165451, 857.9148263165451]","[101389.84611720974, 101389.84611720974, 522965.20966179436, 1316489.3481751208, 1224335.0938028623, 674853.2142488647, 308448.40468941064, 111721.02787868628, 111721.02787868628]"
295,"[101390.27095509622, 101390.27095509622, 500.2494696444633, 684.7975293587991, 1421.9205714076754, 1255.4938730411786, 1065.998169474767, 857.9138911509656, 857.9138911509656]","[101390.27095509622, 101390.27095509622, 522965.9361795512, 1316489.8423551102, 1224335.5533902526, 674853.4341792051, 308448.4924454559, 111721.03503447148, 111721.03503447148]"
296,"[101390.69706444048, 101390.69706444048, 500.2495979408772, 684.7974681291965, 1421.9191111325467, 1255.4925706600816, 1065.997054419196, 857.9129531906257, 857.9129531906257]","[101390.69706444048, 101390.69706444048, 522966.66487101984, 1316490.3380153652, 1224336.0143542897, 674853.6547684962, 308448.58046452014, 111721.04221169336, 111721.04221169336]"
297,"[101391.12444411682, 101391.12444411682, 500.2497266199849, 684.797406718359, 1421.9176465124146, 1255.491264403799, 1065.9959360458315, 857.9120124387666, 857.9120124387666]","[101391.12444411682, 101391.12444411682, 522967.39573507395, 1316490.8351573437, 1224336.4766963297, 674853.8760176119, 308448.6687470495, 111721.04941037289, 111721.04941037289]"
298,"[101391.55309299972, 101391.55309299972, 500.249855680461, 684.797345124611, 1421.9161775445825, 1255.4899542699318, 1065.9948143526276, 857.9110688951287, 857.9110688951287]","[101391.55309299972, 101391.55309299972, 522968.1287667161, 1316491.3337692327, 1224336.9404053865, 674854.0979204499, 308448.7572902425, 111721.05663033928, 111721.05663033928]"
299,"[101391.98300996417, 101391.98300996417, 500.24998512274567, 684.7972833495794, 1421.9147042381926, 1255.4886402666293, 1065.9936893465554, 857.910122564416, 857.910122564416]","[101391.98300996417, 101391.98300996417, 522968.86396644125, 1316491.8338580476, 1224337.4054879844, 674854.3204808031, 308448.8460959037, 111721.06387169387, 111721.06387169387]"
300,"[101392.4141938853, 101392.4141938853, 500.2501149460933, 684.7972213926726, 1421.9132265944315, 1255.4873223949521, 1065.992561028526, 857.9091734479972, 857.9091734479972]","[101392.4141938853, 101392.4141938853, 522969.60133105493, 1316492.3354181526, 1224337.871938882, 674854.5436958154, 308448.9351627425, 111721.07113435522, 111721.07113435522]"
301,"[101392.84664363871, 101392.84664363871, 500.2502451508282, 684.7971592553001, 1421.911744621662, 1255.4860006623546, 1065.9914294049167, 857.9082215502489, 857.9082215502489]","[101392.84664363871, 101392.84664363871, 522970.3408606925, 1316492.8384553269, 1224338.339763454, 674854.7675686299, 308449.02449226094, 111721.078418407, 111721.078418407]"
302,"[101393.2803581004, 101393.2803581004, 500.25037573551015, 684.7970969355708, 1421.910258316409, 1255.484675065745, 1065.9902944730893, 857.9072668705842, 857.9072668705842]","[101393.2803581004, 101393.2803581004, 522971.0825500001, 1316493.3429565276, 1224338.8089495706, 674854.9920924988, 308449.114081357, 111721.0857236605, 111721.0857236605]"
303,"[101393.71533614649, 101393.71533614649, 500.2505067001164, 684.797034434245, 1421.9087676847048, 1255.4833456105011, 1065.9891562376458, 857.9063094124024, 857.9063094124024]","[101393.71533614649, 101393.71533614649, 522971.82639803353, 1316493.8489238317, 1224339.2794991636, 674855.2172686185, 308449.203930627, 111721.09305014568, 111721.09305014568]"
304,"[101394.15157665376, 101394.15157665376, 500.25063804494334, 684.7969717526789, 1421.907272734717, 1255.4820123039035, 1065.9880147048143, 857.9053491799976, 857.9053491799976]","[101394.15157665376, 101394.15157665376, 522972.5724048416, 1316494.3563627156, 1224339.7514173256, 674855.4430999731, 308449.2940414985, 111721.10039794185, 111721.10039794185]"
305,"[101394.58907849906, 101394.58907849906, 500.25076976936117, 684.7969088904966, 1421.9057734684009, 1255.480675147698, 1065.9868698760924, 857.9043861750594, 857.9043861750594]","[101394.58907849906, 101394.58907849906, 522973.32056759164, 1316494.8652687764, 1224340.2246999622, 674855.6695843553, 308449.3844129833, 111721.1077669852, 111721.1077669852]"
306,"[101395.02784055976, 101395.02784055976, 500.25090187242154, 684.7968458467263, 1421.9042698855758, 1255.4793341417273, 1065.9857217513502, 857.9034203983811, 857.9034203983811]","[101395.02784055976, 101395.02784055976, 522974.07088246173, 1316495.3756342183, 1224340.699339823, 674855.8967177724, 308449.4750432617, 111721.11515716309, 111721.11515716309]"
307,"[101395.46786171346, 101395.46786171346, 500.2510343547389, 684.7967826233187, 1421.9027619965375, 1255.4779892951683, 1065.9845703384372, 857.9024518551487, 857.9024518551487]","[101395.46786171346, 101395.46786171346, 522974.82335049036, 1316495.887467907, 1224341.1753451535, 674856.1245049904, 308449.5659345915, 111721.12256860375, 111721.12256860375]"
308,"[101395.90914083821, 101395.90914083821, 500.251167215742, 684.7967192200066, 1421.9012498036288, 1255.4766406101119, 1065.9834156391455, 857.901480547213, 857.901480547213]","[101395.90914083821, 101395.90914083821, 522975.57796902827, 1316496.400766065, 1224341.6527124406, 674856.3529441297, 308449.6570861366, 111721.1300012525, 111721.1300012525]"
309,"[101396.3516768124, 101396.3516768124, 500.25130045433843, 684.7966556355478, 1421.8997333056957, 1255.4752880855335, 1065.982257652604, 857.9005064749589, 857.9005064749589]","[101396.3516768124, 101396.3516768124, 522976.3347338056, 1316496.9155193542, 1224342.1314329994, 674856.5820303881, 308449.7484956996, 111721.13745497425, 111721.13745497425]"
310,"[101396.79546851464, 101396.79546851464, 500.2514340712296, 684.7965918720553, 1421.8982125136129, 1255.4739317311257, 1065.9810963871032, 857.8995296438139, 857.8995296438139]","[101396.79546851464, 101396.79546851464, 522977.0936461325, 1316497.4317375682, 1224342.6115159385, 674856.8117690181, 308449.840165766, 111721.14492991073, 111721.14492991073]"
311,"[101397.24051482402, 101397.24051482402, 500.251568065063, 684.7965279277997, 1421.8966874244798, 1255.4725715443083, 1065.9799318404418, 857.8985500534304, 857.8985500534304]","[101397.24051482402, 101397.24051482402, 522977.8547009306, 1316497.949408595, 1224343.0929499934, 674857.0421537609, 308449.9320934598, 111721.15242588679, 111721.15242588679]"
312,"[101397.68681462, 101397.68681462, 500.25170243601985, 684.7964638039207, 1421.8951580456771, 1255.4712075316602, 1065.9787640182492, 857.8975677077701, 857.8975677077701]","[101397.68681462, 101397.68681462, 522978.6178978921, 1316498.468536677, 1224343.5757391097, 674857.27318695, 308450.0242799074, 111721.15994296355, 111721.15994296355]"
313,"[101398.13436678222, 101398.13436678222, 500.2518371842229, 684.7963995014476, 1421.8936243841931, 1255.4698396994118, 1065.9775929258553, 857.896582610631, 857.896582610631]","[101398.13436678222, 101398.13436678222, 522979.38323652797, 1316498.989125434, 1224344.0598866537, 674857.5048705947, 308450.11672608217, 111721.16748119362, 111721.16748119362]"
314,"[101398.58317019089, 101398.58317019089, 500.2519723083495, 684.7963350187067, 1421.8920864373224, 1255.4684680451564, 1065.9764185612084, 857.8955947617457, 857.8955947617457]","[101398.58317019089, 101398.58317019089, 522980.1507118538, 1316499.5111630715, 1224344.5453816566, 674857.7371986026, 308450.20942918764, 111721.17504040622, 111721.17504040622]"
315,"[101399.03322372635, 101399.03322372635, 500.2521078086096, 684.7962703568904, 1421.8905442126331, 1255.4670925756402, 1065.9752409300793, 857.8946041651548, 857.8946041651548]","[101399.03322372635, 101399.03322372635, 522980.9203236517, 1316500.0346541356, 1224345.0322283462, 674857.9701734661, 308450.3023904221, 111721.18262066731, 111721.18262066731]"
316,"[101399.48452626953, 101399.48452626953, 500.25224368460596, 684.7962055160552, 1421.8889977136216, 1255.4657132939822, 1065.9740600351392, 857.8936108231904, 857.8936108231904]","[101399.48452626953, 101399.48452626953, 522981.6920698163, 1316500.5595966997, 1224345.5204249308, 674858.2037942797, 308450.3956094033, 111721.19022194881, 111721.19022194881]"
317,"[101399.93707670143, 101399.93707670143, 500.2523799364039, 684.7961404971222, 1421.8874469468835, 1255.4643302060624, 1065.9728758814197, 857.8926147394855, 857.8926147394855]","[101399.93707670143, 101399.93707670143, 522982.4659496805, 1316501.0859937654, 1224346.009974202, 674858.4380627259, 308450.48908695363, 111721.19784429426, 111721.19784429426]"
318,"[101400.39087390369, 101400.39087390369, 500.25251656288395, 684.7960752987968, 1421.8858919110671, 1255.4629433106802, 1065.9716884678987, 857.8916159143383, 857.8916159143383]","[101400.39087390369, 101400.39087390369, 522983.2419588929, 1316501.6138357033, 1224346.5008672043, 674858.67297385, 308450.58282080473, 111721.20548756431, 111721.20548756431]"
319,"[101400.84591675806, 101400.84591675806, 500.2526535642851, 684.7960099223247, 1421.8843326139297, 1255.4615526147506, 1065.9704978004927, 857.8906143518682, 857.8906143518682]","[101400.84591675806, 101400.84591675806, 522984.0200973274, 1316502.1431273674, 1224346.9931084516, 674858.9085303071, 308450.6768122324, 111721.21315182929, 111721.21315182929]"
320,"[101401.3022041468, 101401.3022041468, 500.2527909400659, 684.7959443674918, 1421.882769057993, 1255.4601581205243, 1065.9693038811301, 857.8896100539981, 857.8896100539981]","[101401.3022041468, 101401.3022041468, 522984.8003624311, 1316502.6738652904, 1224347.48669472, 674859.1447303811, 308450.7710604761, 111721.2208370389, 111721.2208370389]"
321,"[101401.75973495249, 101401.75973495249, 500.2529286899165, 684.7958786345164, 1421.8812012473286, 1255.4587598316323, 1065.9681067129195, 857.8886030233003, 857.8886030233003]","[101401.75973495249, 101401.75973495249, 522985.58275237057, 1316503.2060484688, 1224347.9816250762, 674859.3815736506, 308450.86556537816, 111721.22854317863, 111721.22854317863]"
322,"[101402.21850805802, 101402.21850805802, 500.25306681364253, 684.7958127238334, 1421.8796291867825, 1255.4573577523956, 1065.9669062995595, 857.8875932626723, 857.8875932626723]","[101402.21850805802, 101402.21850805802, 522986.3672656738, 1316503.739677138, 1224348.4778997384, 674859.6190603429, 308450.9603270834, 111721.23627025208, 111721.23627025208]"
323,"[101402.67852234661, 101402.67852234661, 500.2532053106743, 684.7957466351747, 1421.8780528786813, 1255.4559518848914, 1065.9657026428304, 857.8865807739547, 857.8865807739547]","[101402.67852234661, 101402.67852234661, 522987.15389969957, 1316504.2747475232, 1224348.9755151968, 674859.8571885808, 308451.0553447567, 111721.24401820448, 111721.24401820448]"
324,"[101403.13977670191, 101403.13977670191, 500.25334418038415, 684.7956803681644, 1421.8764723249599, 1255.454542230847, 1065.9644957442138, 857.8855655588228, 857.8855655588228]","[101403.13977670191, 101403.13977670191, 522987.94265162776, 1316504.8112552345, 1224349.474467368, 674860.0959561617, 308451.15061741194, 111721.25178697227, 111721.25178697227]"
325,"[101403.60227000788, 101403.60227000788, 500.2534834230116, 684.7956139240475, 1421.8748875333692, 1255.4531287971715, 1065.9632856096205, 857.8845476213918, 857.8845476213918]","[101403.60227000788, 101403.60227000788, 522988.73352133593, 1316505.3492051286, 1224349.9747607696, 674860.3353657436, 308451.2461463249, 111721.25957662593, 111721.25957662593]"
326,"[101404.06600114885, 101404.06600114885, 500.2536230379004, 684.7955473023939, 1421.8732985056502, 1255.45171158542, 1065.9620722403843, 857.8835269632551, 857.8835269632551]","[101404.06600114885, 101404.06600114885, 522989.52650591545, 1316505.8885925086, 1224350.476391033, 674860.5754149633, 308451.3419304339, 111721.26738709726, 111721.26738709726]"
327,"[101404.53096900944, 101404.53096900944, 500.2537630249725, 684.7954805038538, 1421.8717052474162, 1255.4502906005973, 1065.9608556407884, 857.8825035876312, 857.8825035876312]","[101404.53096900944, 101404.53096900944, 522990.32160425524, 1316506.4294188384, 1224350.9793595197, 674860.816104694, 308451.4379701846, 111721.27521840768, 111721.27521840768]"
328,"[101404.99717247479, 101404.99717247479, 500.2539033838605, 684.7954135285374, 1421.870107762344, 1255.4488658459832, 1065.9596358136412, 857.8814774969245, 857.8814774969245]","[101404.99717247479, 101404.99717247479, 522991.118814347, 1316506.9716825061, 1224351.4836647308, 674861.0574341955, 308451.534265271, 111721.2830705337, 111721.2830705337]"
329,"[101405.46461043021, 101405.46461043021, 500.2540441135333, 684.795346375312, 1421.8685060496541, 1255.4474373208866, 1065.958412758357, 857.880448691672, 857.880448691672]","[101405.46461043021, 101405.46461043021, 522991.9181321162, 1316507.5153748107, 1224351.989298574, 674861.2993989997, 308451.6308136522, 111721.2909433495, 111721.2909433495]"
330,"[101405.93328176148, 101405.93328176148, 500.2541852145198, 684.7952790459632, 1421.866900119025, 1255.4460050339342, 1065.9571864823147, 857.8794171767947, 857.8794171767947]","[101405.93328176148, 101405.93328176148, 522992.7195583409, 1316508.0605036905, 1224352.4962684321, 674861.5420033827, 308451.727617357, 111721.29883696989, 111721.29883696989]"
331,"[101406.40318535468, 101406.40318535468, 500.25432668607726, 684.7952115398977, 1421.8652899716114, 1255.4445689861584, 1065.9559569864014, 857.8783829536403, 857.8783829536403]","[101406.40318535468, 101406.40318535468, 522993.52308984566, 1316508.607063525, 1224353.004569078, 674861.7852444957, 308451.82467509806, 111721.30675131374, 111721.30675131374]"
332,"[101406.87432009634, 101406.87432009634, 500.25446852853247, 684.7951438585222, 1421.8636756157337, 1255.443129184976, 1065.954724276962, 857.8773460265598, 857.8773460265598]","[101406.87432009634, 101406.87432009634, 522994.3287267808, 1316509.1550600948, 1224353.5142058881, 674862.0291254813, 308451.92198837706, 111721.31468646444, 111721.31468646444]"
333,"[101407.34668487307, 101407.34668487307, 500.25461074042136, 684.7950759998942, 1421.8620570477026, 1255.4416856271039, 1065.9534883511951, 857.8763063948688, 857.8763063948688]","[101407.34668487307, 101407.34668487307, 522995.1364637268, 1316509.7044800837, 1224354.0251664778, 674862.2736394475, 308452.0195540244, 111721.32264222948, 111721.32264222948]"
334,"[101407.82027857218, 101407.82027857218, 500.2547533222152, 684.7950079656897, 1421.8604342768049, 1255.4402383208198, 1065.9522492161814, 857.8752640633232, 857.8752640633232]","[101407.82027857218, 101407.82027857218, 522995.9463012836, 1316510.255330811, 1224354.5374576543, 674862.5187903453, 308452.11737391824, 111721.3306187148, 111721.3306187148]"
