,TP_total_temperature,TP_total_pressure
1348,"[102331.86320230519, 102331.86320230519, 500.47136975286173, 684.5492069916417, 1418.2975638715031, 1252.2630314917258, 1063.232575253495, 855.6779320442553, 855.6779320442553]","[102331.86320230519, 102331.86320230519, 524382.9709594417, 1316932.0123287064, 1224746.771465697, 674997.8546875807, 308483.40916874184, 111727.44591948063, 111727.44591948063]"
1349,"[102333.07237062395, 102333.07237062395, 500.47174120998136, 684.5490526912688, 1418.2935129733498, 1252.2594186258145, 1063.2294820719733, 855.6753168088153, 855.6753168088153]","[102333.07237062395, 102333.07237062395, 524385.0582694559, 1316933.5079694632, 1224748.1624116008, 674998.5279357047, 308483.68119696574, 111727.4675814269, 111727.4675814269]"
1350,"[102334.28186395743, 102334.28186395743, 500.47211271502044, 684.5488982594733, 1418.2894606933876, 1252.2558045279247, 1063.2263878362173, 855.672700757202, 855.672700757202]","[102334.28186395743, 102334.28186395743, 524387.145975129, 1316935.0034725973, 1224749.5532295157, 674999.2010817768, 308483.9531668589, 111727.48924140564, 111727.48924140564]"
1351,"[102335.4916816526, 102335.4916816526, 500.47248435168245, 684.5487438532713, 1418.2854075964822, 1252.2521897013012, 1063.2232929763902, 855.670084127001, 855.670084127001]","[102335.4916816526, 102335.4916816526, 524389.234336872, 1316936.499732614, 1224750.9447513311, 674999.8745958986, 308484.2252972673, 111727.51091236301, 111727.51091236301]"
1352,"[102336.70182305688, 102336.70182305688, 500.47285605160533, 684.5485893452682, 1418.281353227794, 1252.2485737407262, 1063.2201971461257, 855.6674667278094, 855.6674667278094]","[102336.70182305688, 102336.70182305688, 524391.3231410854, 1316937.9960213972, 1224752.3362998995, 675000.5480955237, 308484.49741014536, 111727.53258376075, 111727.53258376075]"
1353,"[102337.91228751815, 102337.91228751815, 500.4732278932272, 684.5484348826315, 1418.2772981168741, 1252.2449571179825, 1063.2171007486932, 855.6648487823903, 855.6648487823903]","[102337.91228751815, 102337.91228751815, 524393.4126317704, 1316939.4931772677, 1224753.7286548591, 675001.2220212299, 308484.7697105956, 111727.55426773221, 111727.55426773221]"
1354,"[102339.12307438464, 102339.12307438464, 500.47359979247506, 684.5482803085811, 1418.2732417035243, 1252.241339333988, 1063.214003357494, 855.6622300561195, 855.6622300561195]","[102339.12307438464, 102339.12307438464, 524395.502546352, 1316940.9903044573, 1224755.1209831452, 675001.8959023746, 308485.04197956587, 111727.57595131281, 111727.57595131281]"
1355,"[102340.33418300499, 102340.33418300499, 500.4739717413016, 684.5481256085291, 1418.26918393735, 1252.2377203438484, 1063.2109049341568, 855.6596105283454, 855.6596105283454]","[102340.33418300499, 102340.33418300499, 524397.5928592408, 1316942.4873184366, 1224756.5132061462, 675002.5696946013, 308485.31419643154, 111727.59763327912, 111727.59763327912]"
1356,"[102341.54561272853, 102341.54561272853, 500.4743438888624, 684.5479710619061, 1418.2651258221051, 1252.2341010418163, 1063.207806243067, 855.6569906208621, 855.6569906208621]","[102341.54561272853, 102341.54561272853, 524399.6840348839, 1316943.9858121318, 1224757.9068052827, 675003.2442350141, 308485.5867508711, 111727.61933668557, 111727.61933668557]"
1357,"[102342.75736290475, 102342.75736290475, 500.4747160305883, 684.5478162865653, 1418.261065989573, 1252.2304802089411, 1063.2047062423014, 855.6543697599033, 855.6543697599033]","[102342.75736290475, 102342.75736290475, 524401.7754350912, 1316945.4836039941, 1224759.2997517146, 675003.9183773237, 308485.8591093312, 111727.64102995882, 111727.64102995882]"
1358,"[102343.96943288378, 102343.96943288378, 500.47508835229155, 684.5476616304966, 1418.2570056893137, 1252.2268589584662, 1063.2016058834333, 855.6517484704323, 855.6517484704323]","[102343.96943288378, 102343.96943288378, 524403.8676385802, 1316946.9826781033, 1224760.693890636, 675004.5931641768, 308486.1317571663, 111727.66274181403, 111727.66274181403]"
1359,"[102345.18182201596, 102345.18182201596, 500.47546072540894, 684.5475068537071, 1418.2529440627766, 1252.2232365255054, 1063.1985045126614, 855.6491263925977, 855.6491263925977]","[102345.18182201596, 102345.18182201596, 524405.9602440866, 1316948.4816639374, 1224762.087947462, 675005.2678754586, 308486.40435919916, 111727.68445241603, 111727.68445241603]"
1360,"[102346.39452965232, 102346.39452965232, 500.4758332099894, 684.5473520689691, 1418.2488815161869, 1252.2196132719691, 1063.19540243934, 855.6465036973992, 855.6465036973992]","[102346.39452965232, 102346.39452965232, 524408.0534382963, 1316949.981203598, 1224763.4825193463, 675005.9428486372, 308486.67707253754, 111727.70617105789, 111727.70617105789]"
1361,"[102347.60755514412, 102347.60755514412, 500.4762057639325, 684.5471971980023, 1418.2448177707831, 1252.21598894951, 1063.1922994511906, 855.643880268333, 855.643880268333]","[102347.60755514412, 102347.60755514412, 524410.1470894701, 1316951.4808491792, 1224764.8771897368, 675006.6178484117, 308486.949787675, 111727.72789125696, 111727.72789125696]"
1362,"[102348.82089784321, 102348.82089784321, 500.4765784367951, 684.5470423339539, 1418.2407531624262, 1252.2123638573503, 1063.1891958039841, 855.6412562468647, 855.6412562468647]","[102348.82089784321, 102348.82089784321, 524412.241351588, 1316952.9811308177, 1224766.2724516606, 675007.2931534167, 308487.2226343339, 111727.74962068592, 111727.74962068592]"
1363,"[102350.03455710178, 102350.03455710178, 500.476951207427, 684.5468874377274, 1418.236687552839, 1252.2087378723, 1063.1860913924231, 855.6386315754543, 855.6386315754543]","[102350.03455710178, 102350.03455710178, 524414.3361582204, 1316954.481824166, 1224767.6680964744, 675007.968645822, 308487.49555768823, 111727.7713560979, 111727.7713560979]"
1364,"[102351.2485322726, 102351.2485322726, 500.4773240546884, 684.5467324702439, 1418.2326208038044, 1252.2051108712235, 1063.1829861112578, 855.636006196586, 855.636006196586]","[102351.2485322726, 102351.2485322726, 524416.4314429666, 1316955.9827049728, 1224769.0639156247, 675008.6442078522, 308487.7685029387, 111727.79309424724, 111727.79309424724]"
1365,"[102352.46282270868, 102352.46282270868, 500.4776970281166, 684.5465775246141, 1418.2285532510498, 1252.201483153224, 1063.179880216156, 855.6333802516691, 855.6333802516691]","[102352.46282270868, 102352.46282270868, 524418.5273597508, 1316957.4843031757, 1224770.4604019534, 675009.3201180354, 308488.04159975663, 111727.81484280375, 111727.81484280375]"
1366,"[102353.67742776361, 102353.67742776361, 500.4780700751621, 684.5464225030128, 1418.2244845457308, 1252.1978544075164, 1063.1767734414702, 855.6307535947824, 855.6307535947824]","[102353.67742776361, 102353.67742776361, 524420.6237442595, 1316958.9860593572, 1224771.8570352022, 675009.996082473, 308488.3147113603, 111727.836593671, 111727.836593671]"
1367,"[102354.89234679128, 102354.89234679128, 500.4784431694663, 684.5462673565999, 1418.220414514632, 1252.194224479784, 1063.173665655297, 855.6281261537188, 855.6281261537188]","[102354.89234679128, 102354.89234679128, 524422.7205138248, 1316960.4876935796, 1224773.2535550292, 675010.6719541245, 308488.5877693276, 111727.8583427974, 111727.8583427974]"
1368,"[102356.10757914626, 102356.10757914626, 500.47881642073924, 684.5461122910269, 1418.216343896971, 1252.1905940286028, 1063.1705574205728, 855.625498239242, 855.625498239242]","[102356.10757914626, 102356.10757914626, 524424.8180099506, 1316961.9903778674, 1224774.6510514168, 675011.3483489217, 308488.86106038577, 111727.88010714583, 111727.88010714583]"
1369,"[102357.32312418325, 102357.32312418325, 500.47918970580173, 684.5459570763682, 1418.2122718702758, 1252.1869623212294, 1063.1674481109706, 855.6228695066353, 855.6228695066353]","[102357.32312418325, 102357.32312418325, 524426.9158481465, 1316963.4927991244, 1224776.0483031857, 675012.0245769247, 308489.13426340255, 111727.9018677117, 111727.9018677117]"
1370,"[102358.53898125772, 102358.53898125772, 500.47956310295314, 684.5458018595263, 1418.2081989631279, 1252.1833298285824, 1063.1643381290216, 855.6202401782526, 855.6202401782526]","[102358.53898125772, 102358.53898125772, 524429.0142720012, 1316964.9957941978, 1224777.446088604, 675012.7010779366, 308489.4075831201, 111727.92363660662, 111727.92363660662]"
1371,"[102359.75514972532, 102359.75514972532, 500.4799366355307, 684.5456466846067, 1418.2041253355462, 1252.1796966932259, 1063.161227596589, 855.6176103217533, 855.6176103217533]","[102359.75514972532, 102359.75514972532, 524431.1133537675, 1316966.4996134404, 1224778.8446404997, 675013.3779835718, 308489.68108082545, 111727.9454174543, 111727.9454174543]"
1372,"[102360.97162894209, 102360.97162894209, 500.4803102536321, 684.5454914587343, 1418.2000506564266, 1252.1760626201792, 1063.1581162615337, 855.6149797986587, 855.6149797986587]","[102360.97162894209, 102360.97162894209, 524433.2129373851, 1316968.0037256796, 1224780.243464882, 675014.0550147733, 308489.95462664415, 111727.9672025668, 111727.9672025668]"
1373,"[102362.18841826491, 102362.18841826491, 500.48068393352804, 684.5453361379841, 1418.1959747701658, 1252.1724274708167, 1063.155004005365, 855.6123485441519, 855.6123485441519]","[102362.18841826491, 102362.18841826491, 524435.3129483823, 1316969.5078790234, 1224781.642327492, 675014.732039237, 308490.2281590137, 111727.98898829853, 111727.98898829853]"
1374,"[102363.40551705062, 102363.40551705062, 500.4810576985645, 684.5451807664778, 1418.191897836838, 1252.1687913877522, 1063.1518909499887, 855.6097166259138, 855.6097166259138]","[102363.40551705062, 102363.40551705062, 524437.4134590414, 1316971.0123239195, 1224783.0414612452, 675015.4091886296, 308490.50173924526, 111728.01077827423, 111728.01077827423]"
1375,"[102364.62292465683, 102364.62292465683, 500.4814315485473, 684.5450253443084, 1418.1878198586555, 1252.1651543729577, 1063.1487770970925, 855.6070840453663, 855.6070840453663]","[102364.62292465683, 102364.62292465683, 524439.5144682593, 1316972.5170596149, 1224784.440865442, 675016.0864626134, 308490.775367203, 111728.03257248297, 111728.03257248297]"
1376,"[102365.84064044134, 102365.84064044134, 500.48180555125015, 684.5448699986907, 1418.1837412936052, 1252.1615168344592, 1063.1456627954494, 855.6044509952325, 855.6044509952325]","[102365.84064044134, 102365.84064044134, 524441.6161868202, 1316974.0228106442, 1224785.8412138992, 675016.7642419749, 308491.04922015866, 111728.05438141128, 111728.05438141128]"
1377,"[102367.0586637626, 102367.0586637626, 500.48217959406105, 684.54471451946, 1418.1796613900544, 1252.157878102625, 1063.1425474726786, 855.6018171605235, 855.6018171605235]","[102367.0586637626, 102367.0586637626, 524443.7182631688, 1316975.5283766482, 1224787.241390283, 675017.441896015, 308491.3230045554, 111728.07618768586, 111728.07618768586]"
1378,"[102368.27699397938, 102368.27699397938, 500.48255374475355, 684.5445590338297, 1418.1755806059828, 1252.154238585474, 1063.1394314775466, 855.5991827339587, 855.5991827339587]","[102368.27699397938, 102368.27699397938, 524445.820908089, 1316977.034482156, 1224788.6420684052, 675018.1198055161, 308491.59689766256, 111728.09800179309, 111728.09800179309]"
1379,"[102369.49563045095, 102369.49563045095, 500.4829279665406, 684.5444034734518, 1418.1714986982133, 1252.1505980663605, 1063.1363146248732, 855.5965476139618, 855.5965476139618]","[102369.49563045095, 102369.49563045095, 524447.9240064038, 1316978.540735931, 1224790.0428844157, 675018.7977649531, 308491.87080383423, 111728.1198180706, 111728.1198180706]"
1380,"[102370.71457253696, 102370.71457253696, 500.4833022984275, 684.5442479117332, 1418.1674159318093, 1252.146956781433, 1063.1331971165146, 855.5939119122785, 855.5939119122785]","[102370.71457253696, 102370.71457253696, 524450.027679216, 1316980.0475555179, 1224791.4442266317, 675019.4759937952, 308492.1448252515, 111728.14164256146, 111728.14164256146]"
1381,"[102371.9338195975, 102371.9338195975, 500.4836767166982, 684.5440923047723, 1418.16333215124, 1252.14331459213, 1063.1300788340352, 855.5912755641203, 855.5912755641203]","[102371.9338195975, 102371.9338195975, 524452.1318520972, 1316981.5546891585, 1224792.8458609174, 675020.1543598092, 308492.41890038404, 111728.16347162213, 111728.16347162213]"
1382,"[102373.15337099318, 102373.15337099318, 500.48405122115884, 684.5439366526601, 1418.1592473587036, 1252.139671500413, 1063.1269597791138, 855.5886385708998, 855.5886385708998]","[102373.15337099318, 102373.15337099318, 524454.2365239494, 1316983.0621360997, 1224794.2477865727, 675020.832862661, 308492.6930290984, 111728.18530524152, 111728.18530524152]"
1383,"[102374.37322608485, 102374.37322608485, 500.4844258429602, 684.5437810141128, 1418.155161766587, 1252.1360276955002, 1063.1238401134922, 855.5860010222532, 855.5860010222532]","[102374.37322608485, 102374.37322608485, 524456.3417913909, 1316984.570230068, 1224795.6503139632, 675021.5116777746, 308492.96729307336, 111728.2071482498, 111728.2071482498]"
1384,"[102375.59338423412, 102375.59338423412, 500.48480050876805, 684.5436252524254, 1418.1510748866256, 1252.132382742396, 1063.120719465351, 855.5833627137308, 855.5833627137308]","[102375.59338423412, 102375.59338423412, 524458.4474253095, 1316986.0781898242, 1224797.0527165367, 675022.1903946879, 308493.2415012691, 111728.22898934006, 111728.22898934006]"
1385,"[102376.81384480267, 102376.81384480267, 500.4851753202513, 684.5434695582045, 1418.146987404074, 1252.1287372516, 1063.1175983565306, 855.5807239334458, 855.5807239334458]","[102376.81384480267, 102376.81384480267, 524460.5537421649, 1316987.5871015969, 1224798.4560044853, 675022.8695842464, 308493.51591942436, 111728.25084423336, 111728.25084423336]"
1386,"[102378.03460715295, 102378.03460715295, 500.4855501805815, 684.5433137508027, 1418.1428986731175, 1252.1250906477544, 1063.1144762952342, 855.578084410818, 855.578084410818]","[102378.03460715295, 102378.03460715295, 524462.6604396012, 1316989.095933433, 1224799.8592180926, 675023.548704246, 308493.7902951762, 111728.27269799403, 111728.27269799403]"
1387,"[102379.25567064765, 102379.25567064765, 500.48592514962866, 684.5431579426488, 1418.1388090987148, 1252.1214432916408, 1063.1113535898508, 855.5754443163107, 855.5754443163107]","[102379.25567064765, 102379.25567064765, 524464.7677037717, 1316990.605325523, 1224801.2629527366, 675024.2280911484, 308494.0647851629, 111728.29455988771, 111728.29455988771]"
1388,"[102380.47703464986, 102380.47703464986, 500.4863001332091, 684.5430019580416, 1418.1347180527844, 1252.117794623701, 1063.108229762088, 855.5728033867865, 855.5728033867865]","[102380.47703464986, 102380.47703464986, 524466.8752405638, 1316992.1142741346, 1224802.6662749453, 675024.9072175793, 308494.3391439244, 111728.31641538722, 111728.31641538722]"
1389,"[102381.69869852327, 102381.69869852327, 500.4866753086562, 684.5428461291028, 1418.1306267279501, 1252.1141457064516, 1063.1051057201585, 855.5701621233178, 855.5701621233178]","[102381.69869852327, 102381.69869852327, 524468.9836023289, 1316993.6246729179, 1224804.0709458138, 675025.5870786629, 308494.6138346928, 111728.3382918998, 111728.3382918998]"
1390,"[102382.92066163186, 102382.92066163186, 500.48705055045895, 684.5426902215387, 1418.126534286055, 1252.1104957931761, 1063.1019808257922, 855.5675201745902, 855.5675201745902]","[102382.92066163186, 102382.92066163186, 524471.0923972914, 1316995.1351838429, 1224805.475720974, 675026.266971357, 308494.8885302378, 111728.36017005976, 111728.36017005976]"
1391,"[102384.14292334019, 102384.14292334019, 500.4874258245042, 684.542534171998, 1418.1224405018218, 1252.1068446831764, 1063.0988549074414, 855.5648774465343, 855.5648774465343]","[102384.14292334019, 102384.14292334019, 524473.2015186086, 1316996.6454441864, 1224806.8802630934, 675026.9467051205, 308495.1631418892, 111728.3820446173, 111728.3820446173]"
1392,"[102385.36548301313, 102385.36548301313, 500.48780123760423, 684.5423781807044, 1418.118346094977, 1252.1031930176623, 1063.095728513196, 855.5622342417319, 855.5622342417319]","[102385.36548301313, 102385.36548301313, 524475.311298785, 1316998.1565950664, 1224808.2856334117, 675027.6268796412, 308495.43794881017, 111728.40393208833, 111728.40393208833]"
1393,"[102386.588340016, 102386.588340016, 500.48817673214654, 684.5422221403553, 1418.1142506826616, 1252.0995404555454, 1063.092601351507, 855.5595903999707, 855.5595903999707]","[102386.588340016, 102386.588340016, 524477.4215577194, 1316999.6680229974, 1224809.6912613877, 675028.3071726082, 308495.7128009946, 111728.42582359353, 111728.42582359353]"
1394,"[102387.81149371459, 102387.81149371459, 500.4885522922865, 684.5420660217662, 1418.1101541620953, 1252.09588690526, 1063.0894733441091, 855.5569458785967, 855.5569458785967]","[102387.81149371459, 102387.81149371459, 524479.532245524, 1317001.1795602017, 1224811.0969909877, 675028.9874959174, 308495.9876574534, 111728.44771670453, 111728.44771670453]"
1395,"[102389.03494347529, 102389.03494347529, 500.4889279700095, 684.5419099226168, 1418.1060568853447, 1252.0922326804657, 1063.086344759112, 855.5543008258712, 855.5543008258712]","[102389.03494347529, 102389.03494347529, 524481.6435237797, 1317002.6917627312, 1224812.50333934, 675029.6681418187, 308496.26265424426, 111728.46961946946, 111728.46961946946]"
1396,"[102390.25868866454, 102390.25868866454, 500.4893037312043, 684.5417537795574, 1418.1019586271339, 1252.0885775804659, 1063.083215424969, 855.5516551477243, 855.5516551477243]","[102390.25868866454, 102390.25868866454, 524483.7552856518, 1317004.2042678795, 1224813.909969128, 675030.3489197793, 308496.5377027005, 111728.49152663877, 111728.49152663877]"
1397,"[102391.48272864951, 102391.48272864951, 500.48967956003094, 684.541597563412, 1418.0978592847084, 1252.0849215137182, 1063.080085263435, 855.5490088015107, 855.5490088015107]","[102391.48272864951, 102391.48272864951, 524485.867481268, 1317005.716907917, 1224815.316724363, 675031.0297417222, 308496.8127618458, 111728.5134357846, 111728.5134357846]"
1398,"[102392.70706279788, 102392.70706279788, 500.49005546151835, 684.541441284035, 1418.0937588952495, 1252.0812645133492, 1063.0769543028282, 855.5463618033226, 855.5463618033226]","[102392.70706279788, 102392.70706279788, 524487.980125818, 1317007.2297378092, 1224816.7236561626, 675031.7106365868, 308497.0878451728, 111728.53534770262, 111728.53534770262]"
1399,"[102393.93169047736, 102393.93169047736, 500.49043149023356, 684.5412850439332, 1418.0896578281258, 1252.0776069084338, 1063.0738228244352, 855.5437143086832, 855.5437143086832]","[102393.93169047736, 102393.93169047736, 524490.0933889339, 1317008.7433411544, 1224818.1313072736, 675032.3919111004, 308497.3630954778, 111728.55727083959, 111728.55727083959]"
1400,"[102395.15661105659, 102395.15661105659, 500.49080757297145, 684.5411287066379, 1418.0855555958995, 1252.0739482647132, 1063.070690457067, 855.5410661134797, 855.5410661134797]","[102395.15661105659, 102395.15661105659, 524492.2070419003, 1317010.2569380607, 1224819.5389523965, 675033.0731555087, 308497.6383220518, 111728.57919390759, 111728.57919390759]"
1401,"[102396.3818239043, 102396.3818239043, 500.4911837877541, 684.5409724185236, 1418.081452725217, 1252.0702890513817, 1063.0675576017798, 855.5384174392517, 855.5384174392517]","[102396.3818239043, 102396.3818239043, 524494.3213274762, 1317011.771362424, 1224820.9473670542, 675033.7548080612, 308497.91372891114, 111728.60112897624, 111728.60112897624]"
1402,"[102397.6073283898, 102397.6073283898, 500.4915600457522, 684.5408160138986, 1418.0773486238666, 1252.0666287408367, 1063.0644238075972, 855.5357680379079, 855.5357680379079]","[102397.6073283898, 102397.6073283898, 524496.4359682341, 1317013.2856676164, 1224822.3556708833, 675034.4363713897, 308498.18908456434, 111728.62306234441, 111728.62306234441]"
1403,"[102398.83312388278, 102398.83312388278, 500.49193640151844, 684.5406595952416, 1418.0732436611074, 1252.0629676620551, 1063.0612893557218, 855.5331180649242, 855.5331180649242]","[102398.83312388278, 102398.83312388278, 524498.5511337643, 1317014.8004370825, 1224823.7644064869, 675035.118152137, 308498.4645317684, 111728.64500245657, 111728.64500245657]"
1404,"[102400.05920975342, 102400.05920975342, 500.4923128444326, 684.5405031431364, 1418.0691377691708, 1252.059305754664, 1063.0581541945508, 855.5304674923392, 855.5304674923392]","[102400.05920975342, 102400.05920975342, 524500.6667904705, 1317016.3155587877, 1224825.1734696727, 675035.8000914914, 308498.74004316906, 111728.66694769128, 111728.66694769128]"
1405,"[102401.28558537221, 102401.28558537221, 500.492689397753, 684.5403467015306, 1418.0650311074614, 1252.0556431606792, 1063.0550184454785, 855.5278163875437, 855.5278163875437]","[102401.28558537221, 102401.28558537221, 524502.783010379, 1317017.8312822236, 1224826.583092468, 675036.4823206129, 308499.01567984064, 111728.68890165942, 111728.68890165942]"
1406,"[102402.51225011029, 102402.51225011029, 500.4930659935404, 684.5401901438021, 1418.06092322384, 1252.0519794772906, 1063.051881764197, 855.5251645612394, 855.5251645612394]","[102402.51225011029, 102402.51225011029, 524504.899581189, 1317019.3468836797, 1224827.9926018221, 675037.1644592701, 308499.2912648155, 111728.71085388653, 111728.71085388653]"
1407,"[102403.73920333912, 102403.73920333912, 500.49344272800386, 684.540033650339, 1418.056814766893, 1252.0483152823288, 1063.048744644622, 855.5225122861468, 855.5225122861468]","[102403.73920333912, 102403.73920333912, 524507.0168023685, 1317020.863391132, 1224829.402953753, 675037.8470476968, 308499.5670495823, 111728.73281925097, 111728.73281925097]"
1408,"[102404.96644443052, 102404.96644443052, 500.49381949413873, 684.5398770214545, 1418.0527050225155, 1252.0446499395962, 1063.045606542953, 855.5198592630074, 855.5198592630074]","[102404.96644443052, 102404.96644443052, 524509.13433982, 1317022.3796639843, 1224830.8130875055, 675038.5294865981, 308499.842755204, 111728.75478124419, 111728.75478124419]"
1409,"[102406.19397275691, 102406.19397275691, 500.49419635948715, 684.5397203839191, 1418.048594447057, 1252.040983855659, 1063.0424678067136, 855.5172056838524, 855.5172056838524]","[102406.19397275691, 102406.19397275691, 524511.2524036381, 1317023.8964242968, 1224832.223674596, 675039.2121554562, 308500.11855834286, 111728.77675031703, 111728.77675031703]"
1410,"[102407.42178769094, 102407.42178769094, 500.49457333426966, 684.5395637572941, 1418.044483112484, 1252.0373170946345, 1063.0393284907118, 855.5145515793704, 855.5145515793704]","[102407.42178769094, 102407.42178769094, 524513.3710252034, 1317025.4137824276, 1224833.6348176578, 675039.8951123196, 308500.39448604063, 111728.79872806693, 111728.79872806693]"
1411,"[102408.64988860581, 102408.64988860581, 500.49495034277464, 684.5394070004194, 1418.0403705145243, 1252.0336492072665, 1063.0361882109394, 855.5118967383767, 855.5118967383767]","[102408.64988860581, 102408.64988860581, 524515.4899679803, 1317026.9309317132, 1224835.0457664933, 675040.5779333679, 308500.6703410398, 111728.82070281844, 111728.82070281844]"
1412,"[102409.87827487521, 102409.87827487521, 500.49532745772734, 684.5392502497589, 1418.0362571442781, 1252.0299806310804, 1063.0330473413833, 855.5092413674882, 855.5092413674882]","[102409.87827487521, 102409.87827487521, 524517.6094582264, 1317028.4486495256, 1224836.4572440588, 675041.2610271471, 308500.9463135317, 111728.84268582289, 111728.84268582289]"
1413,"[102411.10694587325, 102411.10694587325, 500.49570471277207, 684.5390935686825, 1418.0321432307774, 1252.0263115701243, 1063.0299060564605, 855.5065855633205, 855.5065855633205]","[102411.10694587325, 102411.10694587325, 524519.7296003547, 1317029.9672961885, 1224837.8695854554, 675041.9445830581, 308501.2224916999, 111728.86468229559, 111728.86468229559]"
1414,"[102412.33590097442, 102412.33590097442, 500.4960819853588, 684.5389367284263, 1418.0280279556566, 1252.0226412953145, 1063.026763732974, 855.5039289828474, 855.5039289828474]","[102412.33590097442, 102412.33590097442, 524521.8500117965, 1317031.4855651967, 1224839.281575633, 675042.6279146251, 308501.49855602585, 111728.88667332656, 111728.88667332656]"
1415,"[102413.56513955357, 102413.56513955357, 500.49645940545327, 684.5387799725119, 1418.0239121938487, 1252.0189705861346, 1063.0236210372068, 855.5012719937984, 855.5012719937984]","[102413.56513955357, 102413.56513955357, 524523.9710972768, 1317033.0048447673, 1224840.6945056336, 675043.3117513768, 308501.7748461119, 111728.9086790085, 111728.9086790085]"
1416,"[102414.7946609861, 102414.7946609861, 500.4968368271095, 684.5386230284164, 1418.0197949700964, 1252.0152985737259, 1063.0204772264856, 855.4986141872915, 855.4986141872915]","[102414.7946609861, 102414.7946609861, 524526.09240128, 1317034.5235787167, 1224842.1069282065, 675043.9952756396, 308502.05098136875, 111728.93067681763, 111728.93067681763]"
1417,"[102416.02446464793, 102416.02446464793, 500.49721437506537, 684.5384661298827, 1418.0156771242687, 1252.0116260063332, 1063.0173329403922, 855.4959559163374, 855.4959559163374]","[102416.02446464793, 102416.02446464793, 524528.2143122349, 1317036.0430994737, 1224843.5200825105, 675044.679187628, 308502.32728775416, 111728.95268603916, 111728.95268603916]"
1418,"[102417.2545499151, 102417.2545499151, 500.4975919840704, 684.5383091553146, 1418.0115582222263, 1252.0079524971823, 1063.0141878483248, 855.4932969991854, 855.4932969991854]","[102417.2545499151, 102417.2545499151, 524530.3366262198, 1317037.5627119977, 1224844.933322158, 675045.3631221743, 308502.603595311, 111728.97469661318, 111728.97469661318]"
1419,"[102418.48491616453, 102418.48491616453, 500.4979697111754, 684.538152211857, 1418.0074386499427, 1252.0042783901408, 1063.0110422442149, 855.490637598326, 855.490637598326]","[102418.48491616453, 102418.48491616453, 524532.4595206293, 1317039.0830263912, 1224846.347214544, 675046.0473999305, 308502.8800533176, 111728.99671737035, 111728.99671737035]"
1420,"[102419.71556277317, 102419.71556277317, 500.4983475249634, 684.5379952411924, 1418.0033182001512, 1252.0006035005558, 1063.007895970229, 855.4879776272356, 855.4879776272356]","[102419.71556277317, 102419.71556277317, 524534.5828970294, 1317040.603708669, 1224847.7614490623, 675046.7318454548, 308503.1565801313, 111729.01874347645, 111729.01874347645]"
1421,"[102420.94648911855, 102420.94648911855, 500.49872541223874, 684.5378382190828, 1417.9991967877688, 1251.9969277526286, 1063.004748961579, 855.4853170506797, 855.4853170506797]","[102420.94648911855, 102420.94648911855, 524536.7067137967, 1317042.1246192907, 1224849.1758959405, 675047.4163854793, 308503.4331416686, 111729.04077291196, 111729.04077291196]"
1422,"[102422.17769457879, 102422.17769457879, 500.4991033156007, 684.5376810386117, 1417.995074031285, 1251.9932508064717, 1063.0016009277422, 855.4826557089945, 855.4826557089945]","[102422.17769457879, 102422.17769457879, 524538.830791482, 1317043.6451469793, 1224850.5899866908, 675048.1006988537, 308503.7095884631, 111729.06279682933, 111729.06279682933]"
1423,"[102423.40917853214, 102423.40917853214, 500.4994814169051, 684.5375240403484, 1417.9909511535684, 1251.989573751547, 1062.9984527999611, 855.4799941159567, 855.4799941159567]","[102423.40917853214, 102423.40917853214, 524540.955696612, 1317045.1672337065, 1224852.005527347, 675048.7858060913, 308503.9863955622, 111729.0848433363, 111729.0848433363]"
1424,"[102424.64094035757, 102424.64094035757, 500.4998595131205, 684.5373668450002, 1417.9868267965467, 1251.985895377943, 1062.9953035440417, 855.4773317019907, 855.4773317019907]","[102424.64094035757, 102424.64094035757, 524543.080795676, 1317046.6887140747, 1224853.4205040894, 675049.4705693905, 308504.2630333659, 111729.1068810912, 111729.1068810912]"
1425,"[102425.87297943432, 102425.87297943432, 500.50023769507766, 684.53720962289, 1417.9827015726974, 1251.9822162313217, 1062.9921536264023, 855.4746687246603, 855.4746687246603]","[102425.87297943432, 102425.87297943432, 524545.2063713956, 1317048.2105586727, 1224854.8358195657, 675050.1554988291, 308504.53973932576, 111729.12892414234, 111729.12892414234]"
1426,"[102427.10529514209, 102427.10529514209, 500.5006159885804, 684.5370524227196, 1417.978575658445, 1251.9785364688614, 1062.989003181397, 855.4720052584953, 855.4720052584953]","[102427.10529514209, 102427.10529514209, 524547.3325037466, 1317049.7330441463, 1224856.2517310563, 675050.8407398335, 308504.81658115546, 111729.15097649374, 111729.15097649374]"
1427,"[102428.33788686113, 102428.33788686113, 500.50099440382576, 684.5368952640001, 1417.9744491255553, 1251.9748561545018, 1062.9858522636828, 855.4693413340954, 855.4693413340954]","[102428.33788686113, 102428.33788686113, 524549.4592240453, 1317051.2562805908, 1224857.6683409496, 675051.5263503152, 308505.09358583385, 111729.173039739, 111729.173039739]"
1428,"[102429.57075397186, 102429.57075397186, 500.50137281066867, 684.5367379037584, 1417.9703211047008, 1251.9711745137563, 1062.9827002112531, 855.4666765870322, 855.4666765870322]","[102429.57075397186, 102429.57075397186, 524551.5861260279, 1317052.7788804106, 1224859.0843587818, 675052.2116011872, 308505.37041400763, 111729.19509379416, 111729.19509379416]"
