,Unnamed: 0,mass,true_airspeed,altitude,ground_distance,alpha,time,engine_setting,mach,equivalent_airspeed,thrust_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,TP_power_rate,thermo_power,TP_thermal_efficiency,TP_residual_thrust,TP_air_flow,CT,CL,CD,drag,slope_angle,acceleration,name,delta_time,fuel_mass,max_mach,EI_NOx,NOx_delta,NOx
557,557,22094.18572150042,18.66589770388989,0.0,53.17830127305189,-0.017453292519943295,5.569999999999926,1,0.05485206429764869,18.66589770388989,1.0,False,9.191158465772627e-08,70295.93214477564,3602828.312609918,0.9999942819839368,4176188.370275764,0.268761378881376,3075.189555421152,7.524155384776024,0.3157925660575515,0.8462812267275118,0.0729192601795517,932.2399235444374,0.0,3.1019242582501243,take off,0.009999999999999787,1.8483116366901249,,0.0039512273226115,1.3084159725199295e-05,0.007292890149118086
558,558,22094.182410083824,18.696916946472395,0.0,53.36496025009079,-0.017453292519943295,5.5799999999999255,1,0.05494321820385729,18.696916946472395,1.0,False,9.191144759969344e-08,70279.18980053412,3602828.3154876074,0.9999942827826628,4176212.631304389,0.2687595868612433,3074.7258934953106,7.524166547445596,0.3157173539124311,0.8462812267275118,0.0729192601795517,935.3409160000064,0.0,3.1010331822017894,take off,0.009999999999999787,1.8516230483494207,,0.003951219374866175,1.308411390636742e-05,0.007305974263024453
559,559,22094.179098672164,18.727927278294413,0.0,53.55192941955551,-0.017453292519943295,5.589999999999925,1,0.055034345924686826,18.727927278294413,1.0,False,9.19113103530449e-08,70262.45230032773,3602828.3184035365,0.9999942835920026,4176236.92570152,0.2687577960351921,3074.262368597869,7.52417772548544,0.3156421635283179,0.8462812267275118,0.0729192601795517,938.4461644218112,0.0,3.1001421414263968,take off,0.009999999999999787,1.854934455066636,,0.003951211416276141,1.3084068024994607e-05,0.007319058331049447
560,560,22094.17578726545,18.75892869970868,0.0,53.73920869233846,-0.017453292519943295,5.599999999999925,1,0.05512544746117383,18.75892869970868,1.0,False,9.191117291881213e-08,70245.71964392836,3602828.321240708,0.9999942843794828,4176261.2534330282,0.26875600640018665,3073.7989806260034,7.524188918796875,0.31556699490418705,0.8462812267275118,0.0729192601795517,941.5556644091499,0.0,3.099251136103572,take off,0.009999999999999787,1.85824585683494,,0.003951203446720202,1.3084022080398228e-05,0.0073321423531298455
561,561,22094.17247586368,18.78992121106971,0.0,53.92679797933555,-0.017453292519943295,5.609999999999925,1,0.05521652281436013,18.78992121106971,1.0,False,9.191103529617767e-08,70228.99183110692,3602828.324140207,0.999994285184262,4176285.614464779,0.2687542179585035,3073.3357296772724,7.524200127464193,0.3154918480390095,0.8462812267275118,0.0729192601795517,944.6694115630106,0.0,3.098360166412822,take off,0.009999999999999787,1.8615572536476008,,0.003951195466369609,1.3083976073536102e-05,0.007345226329203381
562,562,22094.16916446687,18.82090481273384,0.0,54.11469719144625,-0.017453292519943295,5.619999999999925,1,0.05530757198529282,18.82090481273384,1.0,False,9.191089748587707e-08,70212.26886163338,3602828.32702634,0.999994285985332,4176310.0087626767,0.2687524307079571,3072.87261568089,7.524211351418015,0.3154167229317518,0.8462812267275118,0.0729192601795517,947.7874014860704,0.0,3.09746923253354,take off,0.009999999999999787,1.8648686454978456,,0.0039511874751499585,1.3083930004000744e-05,0.007358310259207382
563,563,22094.165853075014,18.851879505059177,0.0,54.302906239573595,-0.017453292519943295,5.6299999999999235,1,0.055398594975024265,18.851879505059177,1.0,False,9.191075948815293e-08,70195.55073527675,3602828.3298922167,0.9999942867807792,4176334.4362926167,0.2687506446477781,3072.409638619489,7.524222590637745,0.3153416195813764,0.8462812267275118,0.0729192601795517,950.9096297826995,0.0,3.096578334645001,take off,0.009999999999999787,1.868180032378904,,0.0039511794730648225,1.3083883871813955e-05,0.007371394143079196
564,564,22094.162541688136,18.882845288405626,0.0,54.49142503462418,-0.017453292519943295,5.639999999999923,1,0.05548959178461208,18.882845288405626,1.0,False,9.191062130259463e-08,70178.83745180514,3602828.332822103,0.999994287593993,4176358.897020502,0.2687488597790739,3071.9467985464257,7.524233845167415,0.3152665379868416,0.8462812267275118,0.0729192601795517,954.03609205896,0.0,3.095687472926368,take off,0.009999999999999787,1.8714914142840664,,0.003951171460221054,1.3083837677570282e-05,0.007384477980756766
565,565,22094.15923030623,18.91380216313489,0.0,54.68025348750823,-0.017453292519943295,5.649999999999924,1,0.05558056241511917,18.91380216313489,1.0,False,9.191048293022042e-08,70162.12901098571,3602828.3357007895,0.999994288392996,4176383.3909122967,0.2687470760988464,3071.4840953602043,7.524245114909637,0.31519147814710113,0.8462812267275118,0.0729192601795517,957.1667839226086,0.0,3.0947966475566844,take off,0.009999999999999787,1.874802791206556,,0.003951163436499453,1.3083791420608618e-05,0.0073975617721773745
566,566,22094.155918929308,18.94475012961045,0.0,54.869391509139575,-0.017453292519943295,5.659999999999924,1,0.0556715068676137,18.94475012961045,1.0,False,9.191034437057065e-08,70145.42541258466,3602828.3386194,0.99999428920308,4176407.917933912,0.26874529360834404,3071.0215291194645,7.524256399913325,0.3151164400611049,0.8462812267275118,0.0729192601795517,960.3017009830977,0.0,3.093905858714884,take off,0.009999999999999787,1.8781141631396612,,0.003951155402014653,1.308374510156858e-05,0.007410645517278943
567,567,22094.152607557375,18.975689188197602,0.0,55.05883901043568,-0.017453292519943295,5.669999999999924,1,0.055762425143169085,18.975689188197602,1.0,False,9.191020562413336e-08,70128.72665636723,3602828.341536676,0.9999942900127936,4176432.478051332,0.2687435123060915,3070.559099780072,7.5242677001335325,0.3150414237277984,0.8462812267275118,0.0729192601795517,963.440838851575,0.0,3.0930151065797764,take off,0.009999999999999787,1.8814255300766525,,0.003951147356731227,1.3083698720260356e-05,0.007423729215999203
568,568,22094.14929619044,19.0066193392634,0.0,55.248595902317675,-0.017453292519943295,5.6799999999999224,1,0.055853317242864006,19.0066193392634,1.0,False,9.191006669121283e-08,70112.03274209777,3602828.3444371335,0.9999942908178392,4176457.071230505,0.2687417321911422,3070.0968073178924,7.524279015543611,0.3149664291461228,0.8462812267275118,0.0729192601795517,966.5841931408876,0.0,3.0921243913300622,take off,0.009999999999999787,1.8847368920107943,,0.003951139300643009,1.308365227664104e-05,0.0074368128682758446
569,569,22094.1459848285,19.0375405831767,0.0,55.4386620957103,-0.017453292519943295,5.689999999999922,1,0.055944183167782366,19.0375405831767,1.0,False,9.190992757174244e-08,70095.34366953968,3602828.347356885,0.9999942916282398,4176481.69743742,0.2687399532636151,3069.6346517487827,7.524290346153465,0.31489145631501514,0.8462812267275118,0.0729192601795517,969.73175946558,0.0,3.0912337131443257,take off,0.009999999999999787,1.8880482489353845,,0.0039511312338022285,1.3083605771015511e-05,0.00744989647404686
570,570,22094.14267347157,19.068452920308143,0.0,55.62903750154207,-0.017453292519943295,5.699999999999923,1,0.05603502291901337,19.068452920308143,1.0,False,9.190978826621107e-08,70078.65943845538,3602828.3502546577,0.9999942924325402,4176506.356638072,0.2687381755220323,3069.1726330285633,7.524301691918183,0.3148165052334083,0.8462812267275118,0.0729192601795517,972.8835334418976,0.0,3.0903430722010308,take off,0.009999999999999787,1.8913596008436984,,0.003951123156173503,1.3083559203178316e-05,0.007462980033250038
571,571,22094.139362119662,19.099356351030156,0.0,55.81972203074515,-0.017453292519943295,5.709999999999923,1,0.0561258364976514,19.099356351030156,1.0,False,9.190964877446619e-08,70061.98004860639,3602828.353178581,0.9999942932440992,4176531.048798482,0.2687363989667596,3068.710751182396,7.524313052856207,0.314741575900231,0.8462812267275118,0.0729192601795517,976.0395106877867,0.0,3.089452468678532,take off,0.009999999999999787,1.8946709477290515,,0.00395111506782267,1.3083512573506587e-05,0.007476063545823545
572,572,22094.136050772784,19.130250875716943,0.0,56.01071559425546,-0.017453292519943295,5.7199999999999225,1,0.05621662390479612,19.130250875716943,1.0,False,9.190950909679887e-08,70045.30549975327,3602828.356114897,0.9999942940590972,4176555.77388466,0.26873462359688777,3068.2490061873855,7.524324428942131,0.3146666683144075,0.8462812267275118,0.0729192601795517,979.1996868228965,0.0,3.0885619027550613,take off,0.009999999999999787,1.897982289584757,,0.003951106968745484,1.3083465881976064e-05,0.007489147011705521
573,573,22094.132739430926,19.16113649474449,0.0,56.20201810301262,-0.017453292519943295,5.729999999999922,1,0.05630738514155244,19.16113649474449,1.0,False,9.190936923341383e-08,70028.63579165566,3602828.3590619,0.9999942948770618,4176580.531862647,0.2687328494117557,3067.787398029988,7.524335820159097,0.31459178247485803,0.8462812267275118,0.0729192601795517,982.3640574685793,0.0,3.0876713746087394,take off,0.009999999999999787,1.901293626404133,,0.003951098858951337,1.3083419128640101e-05,0.007502230430834161
574,574,22094.129428094107,19.19201320849058,0.0,56.393629467960075,-0.017453292519943295,5.739999999999923,1,0.056398120209030476,19.19201320849058,1.0,False,9.190922918474956e-08,70011.97092407226,3602828.3619852075,0.9999942956884496,4176605.3226984963,0.2687310764100302,3067.3259266712807,7.5243472264670626,0.31451691838049856,0.8462812267275118,0.0729192601795517,985.5326182478923,0.0,3.086780884417572,take off,0.009999999999999787,1.9046049581804831,,0.003951090738412594,1.3083372313348737e-05,0.00751531380314751
575,575,22094.12611676233,19.222881017334753,0.0,56.58554960004496,-0.017453292519943295,5.749999999999923,1,0.05648882910834557,19.222881017334753,1.0,False,9.190908895087537e-08,69995.31089676081,3602828.3649020125,0.9999942964980326,4176630.146358271,0.2687293045914393,3066.8645921123384,7.524358647862599,0.3144420760302409,0.8462812267275118,0.0729192601795517,988.7053647855985,0.0,3.085890432359444,take off,0.009999999999999787,1.9079162849071285,,0.003951082607160052,1.3083325436272704e-05,0.007528397128583783
576,576,22094.122805435607,19.253739921658347,0.0,56.777778410218325,-0.017453292519943295,5.7599999999999225,1,0.05657951184061835,19.253739921658347,1.0,False,9.190894853184783e-08,69978.65570947817,3602828.3678312087,0.999994297311055,4176655.002808048,0.2687275339557473,3066.403394355528,7.524370084343448,0.3143672554229926,0.8462812267275118,0.0729192601795517,991.8822927081683,0.0,3.0850000186121296,take off,0.009999999999999787,1.9112276065774092,,0.003951074465226427,1.308327849759699e-05,0.0075414804070813805
577,577,22094.11949411393,19.284589921844468,0.0,56.9703158094349,-0.017453292519943295,5.769999999999921,1,0.056670168406974586,19.284589921844468,1.0,False,9.19088079277977e-08,69962.00536198019,3602828.3707813844,0.9999942981299,4176679.8920139093,0.2687257645025055,3065.942333395212,7.5243815359000825,0.3142924565576571,0.8462812267275118,0.0729192601795517,995.0633976437813,0.0,3.0841096433532815,take off,0.009999999999999787,1.9145389231846783,,0.003951066312632773,1.3083231497442514e-05,0.007554563638578823
578,578,22094.11618279733,19.315431018278,0.0,57.163161708653355,-0.017453292519943295,5.779999999999921,1,0.05676079880854535,19.315431018278,1.0,False,9.190866713895408e-08,69945.35985402188,3602828.3737473567,0.99999429895313,4176704.81394196,0.2687239962309823,3065.481409215035,7.524393002513205,0.31421767943313345,0.8462812267275118,0.0729192601795517,998.2486752223242,0.0,3.0832193067604443,take off,0.009999999999999787,1.9178502347222937,,0.00395105814938451,1.3083184435845982e-05,0.0075676468230146685
579,579,22094.112871485788,19.346263211345605,0.0,57.35631601883614,-0.017453292519943295,5.789999999999921,1,0.05685140304646685,19.346263211345605,1.0,False,9.190852616579166e-08,69928.7191853572,3602828.3766896618,0.9999942997697904,4176729.768558326,0.2687222291397402,3065.020621772045,7.5244044841392075,0.3141429240483168,0.8462812267275118,0.0729192601795517,1001.4381210753966,0.0,3.0823290090110387,take off,0.009999999999999787,1.9211615411835918,,0.003951049975448224,1.308313731261372e-05,0.0075807299603272826
580,580,22094.109560179328,19.37708650143572,0.0,57.54977865094958,-0.017453292519943295,5.799999999999922,1,0.05694198112188058,19.37708650143572,1.0,False,9.190838500823194e-08,69912.08335573928,3602828.3796460507,0.9999943005903604,4176754.755829124,0.2687204632289317,3064.559971083172,7.524415980789257,0.3140681904020978,0.8462812267275118,0.0729192601795517,1004.6317308363092,0.0,3.081438750282373,take off,0.009999999999999787,1.9244728425619428,,0.003951041790877999,1.3083090128056746e-05,0.007593813050455339
581,581,22094.10624887795,19.40790088893854,0.0,57.743549515963934,-0.017453292519943295,5.8099999999999214,1,0.05703253303593319,19.40790088893854,1.0,False,9.190824366652816e-08,69895.45236492026,3602828.382607941,0.9999943014124572,4176779.7757205083,0.26871869849775554,3064.099457129361,7.524427492441666,0.3139934784933631,0.8462812267275118,0.0729192601795517,1007.8295001400846,0.0,3.0805485307516416,take off,0.009999999999999787,1.9277841388507169,,0.003951033595675395,1.3083042882181423e-05,0.007606896093337521
582,582,22094.10293758166,19.438706374246053,0.0,57.937628524853324,-0.017453292519943295,5.81999999999992,1,0.057123058789776575,19.438706374246053,1.0,False,9.190810214106883e-08,69878.82621265137,3602828.3855478764,0.99999430222846,4176804.8281986318,0.2687169349450219,3063.6390798769194,7.524439019061362,0.3139187883209952,0.8462812267275118,0.0729192601795517,1011.0314246234616,0.0,3.0796583505959174,take off,0.009999999999999787,1.9310954300432737,,0.003951025389820583,1.3082995574881186e-05,0.007619979088912402
583,583,22094.09962629047,19.469502957752017,0.0,58.132015588595785,-0.017453292519943295,5.82999999999992,1,0.05721355838456783,19.469502957752017,1.0,False,9.190796043149213e-08,69862.20489868289,3602828.3885430763,0.999994303059802,4176829.9132296573,0.26871517257169725,3063.1788393733063,7.524450560687503,0.31384411988387223,0.8462812267275118,0.0729192601795517,1014.2374999248924,0.0,3.078768209992162,take off,0.009999999999999787,1.9344067161330305,,0.003951017173412342,1.3082948206710667e-05,0.007633062037119113
584,584,22094.09631500438,19.500290639851944,0.0,58.326710618173294,-0.017453292519943295,5.83999999999992,1,0.05730403182146921,19.500290639851944,1.0,False,9.190781853870288e-08,69845.58842276421,3602828.391494019,0.99999430387886,4176855.0307797836,0.2687134113751075,3062.7187355289043,7.524462117233945,0.31376947318086834,0.8462812267275118,0.0729192601795517,1017.4477216845468,0.0,3.07787810911722,take off,0.009999999999999787,1.9377179971133451,,0.003951008946349189,1.3082900777099034e-05,0.007646144937896212
585,585,22094.0930037234,19.531069420943112,0.0,58.52171352457182,-0.017453292519943295,5.84999999999992,1,0.0573944791016482,19.531069420943112,1.0,False,9.190767646253623e-08,69828.97678464375,3602828.394450445,0.9999943046994404,4176880.180815188,0.2687116513556529,3062.258768369832,7.524473688720379,0.31369484821085336,0.8462812267275118,0.0729192601795517,1020.66208554431,0.0,3.0769880481478165,take off,0.009999999999999787,1.9410292729776173,,0.003951000708698764,1.3082853286436403e-05,0.007659227791182648
586,586,22094.089692447535,19.561839301424587,0.0,58.71702421878126,-0.017453292519943295,5.85999999999992,1,0.0574849002262775,19.561839301424587,1.0,False,9.190753420299913e-08,69812.36998406902,3602828.3974381033,0.9999943055286891,4176905.3633021032,0.26870989251324023,3061.7989379035675,7.524485275149482,0.31362024497269303,0.8462812267275118,0.0729192601795517,1023.8805871477896,0.0,3.0760980272605654,take off,0.009999999999999787,1.9443405437192682,,0.003950992460501501,1.3082805734942079e-05,0.007672310596917591
587,587,22094.086381176792,19.592600281697198,0.0,58.912642611795505,-0.017453292519943295,5.869999999999919,1,0.05757529519653495,19.592600281697198,1.0,False,9.190739176051649e-08,69795.7680207866,3602828.4004243813,0.9999943063575548,4176930.578206736,0.2687081348465742,3061.3392440923167,7.52449687648257,0.3135456634652489,0.8462812267275118,0.0729192601795517,1027.1032221403098,0.0,3.0752080466319627,take off,0.009999999999999787,1.9476518093317048,,0.003950984201731726,1.3082758122474352e-05,0.0076853933550400655
588,588,22094.083069911183,19.62335236216352,0.0,59.108568614612466,-0.017453292519943295,5.879999999999919,1,0.05766566401360361,19.62335236216352,1.0,False,9.190724913538999e-08,69779.17089454211,3602828.4033938595,0.9999943071817576,4176955.8254953264,0.268706378354714,3060.8796869116054,7.524508492693138,0.3134711036873782,0.8462812267275118,0.0729192601795517,1030.3299861689172,0.0,3.0743181064383847,take off,0.009999999999999787,1.950963069808333,,0.0039509759323832095,1.308271044900941e-05,0.007698476065489075
589,589,22094.079758650703,19.654095543227907,0.0,59.30480213823411,-0.017453292519943295,5.889999999999919,1,0.0577560066786717,19.654095543227907,1.0,False,9.190710632758988e-08,69762.57860508031,3602828.406377401,0.999994308009864,4176981.105134135,0.2687046230376716,3060.4202663728333,7.524520123787522,0.31339656563793433,0.8462812267275118,0.0729192601795517,1033.5608748823802,0.0,3.0734282068560965,take off,0.009999999999999787,1.9542743251425827,,0.0039509676525021865,1.3082662714796305e-05,0.007711558728203872
590,590,22094.076447395368,19.684829825296465,0.0,59.50134309366639,-0.017453292519943295,5.899999999999919,1,0.05784632319293265,19.684829825296465,1.0,False,9.190696333736878e-08,69745.99115214497,3602828.4093664214,0.9999943088394908,4177006.4170894166,0.2687028688946471,3059.960982456779,7.524531769744089,0.31332204931576624,0.8462812267275118,0.0729192601795517,1036.7958839311907,0.0,3.072538348061248,take off,0.009999999999999787,1.9575855753278872,,0.003950959362090193,1.3082614919851849e-05,0.007724641343123724
591,591,22094.073136145187,19.715555208777076,0.0,59.69819139191936,-0.017453292519943295,5.9099999999999175,1,0.05793661355758504,19.715555208777076,1.0,False,9.190682016485617e-08,69729.40853547899,3602828.4123694967,0.9999943096730188,4177031.7613274483,0.2687011159251944,3059.501835157507,7.524543430553376,0.3132475547197188,0.8462812267275118,0.0729192601795517,1040.0350089675646,0.0,3.0716485302298637,take off,0.009999999999999787,1.960896820357692,,0.003950951061168178,1.3082567064294861e-05,0.007737723910188019
592,592,22094.069824900158,19.746271694079372,0.0,59.89534694400712,-0.017453292519943295,5.919999999999917,1,0.058026877773832634,19.746271694079372,1.0,False,9.190667681031708e-08,69712.83075482427,3602828.4153763223,0.9999943105075876,4177057.1378145176,0.2686993641284776,3059.0428244544405,7.5245551061925395,0.31317308184863274,0.8462812267275118,0.0729192601795517,1043.2782456454443,0.0,3.0707587535378633,take off,0.009999999999999787,1.964208060225442,,0.0039509427497357195,1.3082519148122523e-05,0.007750806429336141
593,593,22094.066513660287,19.776979281614754,0.0,60.09280966094792,-0.017453292519943295,5.929999999999918,1,0.05811711584288438,19.776979281614754,1.0,False,9.190653327437163e-08,69696.25780992185,3602828.4183269376,0.9999943113265548,4177082.5465169405,0.2686976135026403,3058.583950288482,7.524566796603531,0.3130986307013446,0.8462812267275118,0.0729192601795517,1046.525589620497,0.0,3.0698690181610413,take off,0.009999999999999787,1.96751929492455,,0.003950934427736107,1.3082471171020166e-05,0.007763888900507161
594,594,22094.06320242559,19.80767797179636,0.0,60.29057945376407,-0.017453292519943295,5.939999999999918,1,0.05820732776595435,19.80767797179636,1.0,False,9.190638955613069e-08,69679.68970051182,3602828.421372136,0.9999943121717744,4177107.987401026,0.2686958640501646,3058.1252127638677,7.524578501877753,0.31302420127668684,0.8462812267275118,0.0729192601795517,1049.7770365501194,0.0,3.0689793242750807,take off,0.009999999999999787,1.9708305244485356,,0.003950926095351444,1.3082423134013082e-05,0.007776971323641174
595,595,22094.059891196066,19.838367765039113,0.0,60.488656233482025,-0.017453292519943295,5.949999999999918,1,0.05829751354426181,19.838367765039113,1.0,False,9.190624565682805e-08,69663.12642633337,3602828.424366265,0.9999943130028194,4177133.46043311,0.2686941157674294,3057.666611755053,7.5245902218964025,0.31294979357348784,0.8462812267275118,0.0729192601795517,1053.032582093437,0.0,3.0680896720555495,take off,0.009999999999999787,1.9741417487908277,,0.003950917752427905,1.308237503623343e-05,0.0077900536986774075
596,596,22094.05657997172,19.869048661759667,0.0,60.68703991113242,-0.017453292519943295,5.959999999999917,1,0.0583876731790312,19.869048661759667,1.0,False,9.190610157626207e-08,69646.5679871247,3602828.4273641487,0.9999943138349062,4177158.965579534,0.2686923686549404,3057.208147291873,7.524601956682861,0.3128754075905714,0.8462812267275118,0.0729192601795517,1056.2922219113036,0.0,3.0672000616778927,take off,0.009999999999999787,1.9774529679448989,,0.003950909399038867,1.3082326878097338e-05,0.007803136025555505
597,597,22094.05326875257,19.89972066237645,0.0,60.88573039775,-0.017453292519943295,5.969999999999918,1,0.05847780667149208,19.89972066237645,1.0,False,9.190595731459883e-08,69630.01438262318,3602828.4303691983,0.999994314668982,4177184.502806645,0.26869062271214605,3056.7498193642555,7.524613706224028,0.31280104332675784,0.8462812267275118,0.0729192601795517,1059.555951666307,0.0,3.0663104933174483,take off,0.009999999999999787,1.9807641819042319,,0.003950901035199406,1.3082278659695399e-05,0.007816218304215201
598,598,22094.04995753861,19.93038376730962,0.0,61.08472760437378,-0.017453292519943295,5.979999999999918,1,0.058567914022879176,19.93038376730962,1.0,False,9.190581287200367e-08,69613.46561256521,3602828.433384869,0.999994315506006,4177210.0720808567,0.2686888779384966,3056.291627962172,7.524625470506849,0.31272670078086284,0.8462812267275118,0.0729192601795517,1062.823767022765,0.0,3.065420967149429,take off,0.009999999999999787,1.984075390662318,,0.003950892660924628,1.3082230381112177e-05,0.007829300534596314
599,599,22094.046646329847,19.961037976981114,0.0,61.28403144204688,-0.017453292519943295,5.989999999999918,1,0.05865799523443236,19.961037976981114,1.0,False,9.190566824869207e-08,69596.92167668624,3602828.4364077174,0.9999943163450222,4177235.6733685024,0.2686871343332985,3055.8335730702074,7.524637249513399,0.31265237995169803,0.8462812267275118,0.0729192601795517,1066.0956636467288,0.0,3.0645314833489357,take off,0.009999999999999787,1.9873865942126523,,0.0039508842762218666,1.308218204238544e-05,0.0078423827166387
600,600,22094.0433351263,19.991683291814606,0.0,61.48364182181668,-0.017453292519943295,5.9999999999999165,1,0.058748050307396674,19.991683291814606,1.0,False,9.190552344481788e-08,69580.38257472085,3602828.4394428604,0.9999943171874508,4177261.3066360075,0.2686853918960351,3055.375654679593,7.524649043231827,0.3125780808380711,0.8462812267275118,0.0729192601795517,1069.3716372059855,0.0,3.0636420420909523,take off,0.009999999999999787,1.9906977925487408,,0.003950875881108133,1.3082133643617458e-05,0.007855464850282318
601,601,22094.04002392796,20.02231971223551,0.0,61.68355865473483,-0.017453292519943295,6.009999999999916,1,0.05883807924302228,20.02231971223551,1.0,False,9.190537846074259e-08,69563.84830640268,3602828.442466338,0.9999943180266418,4177286.971849784,0.26868365062559263,3054.917872758984,7.524660851629652,0.31250380343878537,0.8462812267275118,0.0729192601795517,1072.6516833700566,0.0,3.0627526435503456,take off,0.009999999999999787,1.9940089856640808,,0.003950867475567463,1.308208518471973e-05,0.007868546935467038
602,602,22094.036712734847,20.052947238671013,0.0,61.88378185185719,-0.017453292519943295,6.019999999999917,1,0.05892808204256445,20.052947238671013,1.0,False,9.190523329641141e-08,69547.31887146446,3602828.4455123963,0.9999943188721,4177312.668976257,0.2686819105220544,3054.4602273221208,7.524672674715683,0.31242954775264026,0.8462812267275118,0.0729192601795517,1075.935797810201,0.0,3.0618632879018666,take off,0.009999999999999787,1.9973201735521988,,0.003950859059649869,1.3082036665973984e-05,0.007881628972133011
603,603,22094.03340154696,20.083565871550032,0.0,62.0843113242439,-0.017453292519943295,6.029999999999917,1,0.059018058707283674,20.083565871550032,1.0,False,9.190508795224755e-08,69530.79426963799,3602828.4485484893,0.999994319714792,4177338.397981863,0.2686801715841289,3054.0027183309835,7.524684512451388,0.31235531377843084,0.8462812267275118,0.0729192601795517,1079.2239761994153,0.0,3.0609739753201515,take off,0.009999999999999787,2.000631356206606,,0.00395085063332967,1.3081988087234099e-05,0.007894710960220245
604,604,22094.0300903643,20.114175611303235,0.0,62.2851469829594,-0.017453292519943295,6.0399999999999165,1,0.059108009238445475,20.114175611303235,1.0,False,9.190494242852664e-08,69514.27450065418,3602828.451562656,0.9999943205513984,4177364.158833053,0.26867843381094925,3053.545345763474,7.524696364812807,0.3122811015149483,0.8462812267275118,0.0729192601795517,1082.5162142124348,0.0,3.0600847059797163,take off,0.009999999999999787,2.0039425336208128,,0.003950842196604495,1.3081939448492559e-05,0.007907792899668737
605,605,22094.02677918689,20.144776458363033,0.0,62.48628873907243,-0.017453292519943295,6.0499999999999154,1,0.059197933637320586,20.144776458363033,1.0,False,9.190479672518137e-08,69497.75956424294,3602828.454590832,0.9999943213918934,4177389.9514962933,0.2686766972026344,3053.08810963458,7.524708231809975,0.3122069109609794,0.8462812267275118,0.0729192601795517,1085.8125075257346,0.0,3.059195480054962,take off,0.009999999999999787,2.007253705788361,,0.00395083374952625,1.3081890750041739e-05,0.007920874790418779
606,606,22094.023468014722,20.175368413163586,0.0,62.68773650365606,-0.017453292519943295,6.059999999999915,1,0.059287831905184815,20.175368413163586,1.0,False,9.190465084241383e-08,69481.24946013337,3602828.457631292,0.999994322235798,4177415.7759380788,0.2686749617585287,3052.631009930099,7.524720113426218,0.3121327421153071,0.8462812267275118,0.0729192601795517,1089.1128518175317,0.0,3.058306297720176,take off,0.009999999999999787,2.0105648727027985,,0.003950825292104159,1.3081841991937953e-05,0.007933956632410716
607,607,22094.020156847808,20.205951476140786,0.0,62.88949018778771,-0.017453292519943295,6.069999999999915,1,0.0593777040433191,20.205951476140786,1.0,False,9.190450478040168e-08,69464.74418805358,3602828.460685758,0.9999943230835896,4177441.632124883,0.2686732274780464,3052.174046638481,7.524732009647318,0.31205859497671,0.8462812267275118,0.0729192601795517,1092.4172427677838,0.0,3.0574171591495225,take off,0.009999999999999787,2.0138760343576787,,0.003950816824351352,1.308179317424781e-05,0.007947038425584965
608,608,22094.016845686157,20.236525647732282,0.0,63.0915497025491,-0.017453292519943295,6.079999999999916,1,0.05946755005300953,20.236525647732282,1.0,False,9.190435853946944e-08,69448.24374773084,3602828.463735396,0.9999943239300416,4177467.520023217,0.2686714943601799,3051.717219732217,7.524743920444473,0.3119844695439628,0.8462812267275118,0.0729192601795517,1095.7256760581947,0.0,3.0565280645170576,take off,0.009999999999999787,2.0171871907465526,,0.003950808346257656,1.3081744296927424e-05,0.007960120169881893
609,609,22094.013534529764,20.26709092837745,0.0,63.29391495902643,-0.017453292519943295,6.0899999999999155,1,0.059557369935547236,20.26709092837745,1.0,False,9.190421211978242e-08,69431.74813889139,3602828.4667836367,0.9999943247761056,4177493.4395996165,0.2686697624043789,3051.2605292010553,7.5247558458047,0.31191036581583576,0.8462812267275118,0.0729192601795517,1099.038147372209,0.0,3.0556390139967133,take off,0.009999999999999787,2.0204983418629774,,0.0039507998578381335,1.3081695360051561e-05,0.007973201865241945
610,610,22094.010223378653,20.297647318517413,0.0,63.49658586831021,-0.017453292519943295,6.099999999999914,1,0.05964716369222856,20.297647318517413,1.0,False,9.19040655213832e-08,69415.25736126065,3602828.4698509793,0.9999943256274714,4177519.390820597,0.2686680316104462,3050.803975047919,7.524767785727099,0.3118362837910954,0.8462812267275118,0.0729192601795517,1102.35465239502,0.0,3.0547500077623084,take off,0.009999999999999787,2.0238094877005324,,0.003950791359127173,1.3081646363822141e-05,0.007986283511605767
611,611,22094.006912232813,20.32819481859504,0.0,63.69956234149538,-0.017453292519943295,6.109999999999914,1,0.059736931324354876,20.32819481859504,1.0,False,9.190391874454694e-08,69398.77141456309,3602828.4729254767,0.9999943264808232,4177545.373652714,0.2686663019775158,3050.3475572505895,7.524779740187791,0.31176222346850396,0.8462812267275118,0.0729192601795517,1105.6751868135652,0.0,3.0538610459875466,take off,0.009999999999999787,2.027120628252795,,0.003950782850122385,1.3081597308224558e-05,0.007999365108913992
612,612,22094.00360109226,20.358733429054915,0.0,63.90284428968133,-0.017453292519943295,6.119999999999914,1,0.05982667283323269,20.358733429054915,1.0,False,9.190377178963464e-08,69382.29029852232,3602828.475983168,0.9999943273295102,4177571.3880625432,0.2686645735044744,3049.8912757775347,7.524791709154362,0.3116881848468197,0.8462812267275118,0.0729192601795517,1108.9997463165312,0.0,3.0529721288460125,take off,0.009999999999999787,2.0304317635133344,,0.003950774330807782,1.3081548193171115e-05,0.008012446657107163
